,python/cpython,nodejs/node,ruby/ruby
2017-04-16,8.539319462456108,10.534201305940437,7.95080350980972
2017-04-17,-0.35834537270872713,14.321289218028348,11.835418894425105
2017-04-18,-1.8149002912201666,30.771440516005732,11.774574545537279
2017-04-19,8.77008869322534,15.701783723522853,7.3635782350844465
2017-04-20,13.147835945972592,10.645465042204172,15.008495817502029
2017-04-21,9.485061220697867,13.032140866379997,15.463852960359171
2017-04-22,6.2309403415769875,4.993679327918459,12.603276037282248
2017-04-23,3.539319462456108,3.5342013059404365,12.95080350980972
2017-04-24,4.641654627291273,26.321289218028348,4.835418894425105
2017-04-25,3.185099708779833,11.771440516005734,15.774574545537279
2017-04-26,5.77008869322534,9.701783723522853,5.3635782350844465
2017-04-27,5.147835945972592,13.645465042204172,3.0084958175020287
2017-04-28,3.4850612206978666,16.032140866379997,7.463852960359172
2017-04-29,4.2309403415769875,14.993679327918459,5.6032760372822485
2017-04-30,2.539319462456108,18.534201305940435,10.95080350980972
2017-05-01,1.6416546272912729,10.321289218028348,10.835418894425105
2017-05-02,9.185099708779834,8.771440516005734,10.774574545537279
2017-05-03,5.77008869322534,14.701783723522853,6.3635782350844465
2017-05-04,6.147835945972592,9.645465042204172,19.00849581750203
2017-05-05,7.485061220697867,12.032140866379997,-0.5361470396408282
2017-05-06,3.2309403415769875,15.993679327918459,15.603276037282248
2017-05-07,3.539319462456108,16.534201305940435,18.95080350980972
2017-05-08,0.6416546272912729,4.321289218028348,8.835418894425105
2017-05-09,5.185099708779833,18.771440516005732,11.774574545537279
2017-05-10,3.7700886932253392,16.701783723522855,17.363578235084447
2017-05-11,3.147835945972592,10.645465042204172,7.008495817502029
2017-05-12,2.4850612206978666,7.032140866379997,26.463852960359173
2017-05-13,7.2309403415769875,6.993679327918459,13.603276037282248
2017-05-14,6.539319462456108,4.534201305940437,13.95080350980972
2017-05-15,8.641654627291272,9.321289218028348,15.835418894425105
2017-05-16,7.185099708779833,11.771440516005734,25.774574545537277
2017-05-17,5.77008869322534,4.701783723522854,12.363578235084447
2017-05-18,4.147835945972592,5.645465042204172,6.008495817502029
2017-05-19,2.4850612206978666,11.032140866379997,24.463852960359173
2017-05-20,6.2309403415769875,10.993679327918459,19.60327603728225
2017-05-21,4.539319462456108,7.534201305940437,15.95080350980972
2017-05-22,8.641654627291272,19.321289218028348,8.835418894425105
2017-05-23,12.185099708779834,22.771440516005732,10.774574545537279
2017-05-24,13.77008869322534,10.701783723522853,14.363578235084447
2017-05-25,5.147835945972592,17.645465042204172,16.00849581750203
2017-05-26,1.4850612206978666,17.032140866379997,17.463852960359173
2017-05-27,11.230940341576988,11.993679327918459,23.60327603728225
2017-05-28,7.539319462456108,7.534201305940437,16.95080350980972
2017-05-29,3.641654627291273,12.321289218028348,14.835418894425105
2017-05-30,2.185099708779833,8.771440516005734,7.774574545537279
2017-05-31,0.7700886932253392,7.701783723522854,5.3635782350844465
2017-06-01,7.147835945972592,17.645465042204172,16.00849581750203
2017-06-02,4.485061220697867,29.032140866379997,6.463852960359172
2017-06-03,4.2309403415769875,10.993679327918459,10.603276037282248
2017-06-04,7.539319462456108,4.534201305940437,3.9508035098097207
2017-06-05,1.6416546272912729,19.321289218028348,5.835418894425105
2017-06-06,8.185099708779834,11.771440516005734,7.774574545537279
2017-06-07,3.7700886932253392,25.701783723522855,8.363578235084447
2017-06-08,9.147835945972592,9.645465042204172,10.008495817502029
2017-06-09,16.485061220697865,14.032140866379997,6.463852960359172
2017-06-10,15.230940341576988,16.993679327918457,3.6032760372822485
2017-06-11,13.539319462456108,7.534201305940437,4.95080350980972
2017-06-12,5.641654627291273,6.321289218028348,9.835418894425105
2017-06-13,16.185099708779834,16.771440516005732,2.7745745455372783
2017-06-14,8.77008869322534,9.701783723522853,8.363578235084447
2017-06-15,5.147835945972592,5.645465042204172,12.008495817502029
2017-06-16,11.485061220697867,15.032140866379997,7.463852960359172
2017-06-17,5.2309403415769875,8.993679327918459,3.6032760372822485
2017-06-18,3.539319462456108,10.534201305940437,7.95080350980972
2017-06-19,-0.35834537270872713,10.321289218028348,4.835418894425105
2017-06-20,6.185099708779833,9.771440516005734,4.774574545537279
2017-06-21,4.77008869322534,5.701783723522854,11.363578235084447
2017-06-22,4.147835945972592,6.645465042204172,10.008495817502029
2017-06-23,14.485061220697867,11.032140866379997,18.463852960359173
2017-06-24,8.230940341576988,8.993679327918459,4.6032760372822485
2017-06-25,5.539319462456108,2.5342013059404365,4.95080350980972
2017-06-26,6.641654627291273,4.321289218028348,8.835418894425105
2017-06-27,6.185099708779833,5.771440516005733,3.7745745455372783
2017-06-28,12.77008869322534,11.701783723522853,15.363578235084447
