,browserify/browserify,webpack/webpack,requirejs/requirejs
2012-04-10,0.8005421944908172,-0.003941145791443819,-0.3028859371668204
2012-04-11,0.9748886378066831,-0.02822327175234807,-0.17555345303647424
2012-04-12,-2.422684250990661,-0.015317532845588198,-0.04575924872359281
2012-04-13,0.3454342383440223,0.028020248019074923,0.07810048925792039
2012-04-14,0.849641963226139,-0.26649815612110417,0.20914596308555194
2012-04-15,0.8105270923217419,-0.00916010364648736,0.31673515606587993
2012-04-16,0.7458643830029134,0.0008613268784531266,1.8612784126158337
2012-04-17,0.6620300760338907,0.2840584719251091,1.7825294592019372
2012-04-18,0.9816848279328012,0.021970296524723668,6.969641457160047
2012-04-19,-2.4749206675536497,0.023926601116107723,5.002881109864406
2012-04-20,0.30239073587047866,-0.06178272411832191,1.0043655798872395
2012-04-21,0.9759711249041857,-0.024746993204533496,-0.1721516100319904
2012-04-22,-0.03663578634226401,-0.3187699711337357,1.2739360869956446
2012-04-23,1.6933419172455815,-0.22512731703617375,0.08049403766182373
2012-04-24,1.5226899187521954,0.5598627362672738,-0.13595892803474505
2012-04-25,0.9866537308980716,0.06224320393598934,1.1072096569197531
2012-04-26,-2.5304890918675005,0.03600523653729338,8.037180830035181
2012-04-27,0.2541582022375825,-0.1931078758199986,5.909621158828286
2012-04-28,0.09538387153043507,0.1822841535593638,0.41458826369484725
2012-04-29,0.11097016022145603,-0.6742535671000339,0.1937031454848238
2012-04-30,12.6343620913829,-0.4954945244532528,0.248373048914727
2012-05-01,0.38216490086026855,11.39745408747509,-0.022860826239584492
2012-05-02,1.1198526398861088,5.1205826384080035,0.4875321276898728
2012-05-03,-2.5568288594765995,0.15453183721546526,0.08502880575812802
2012-05-04,0.2615040265334097,0.7403779585614618,-0.19394988520477868
2012-05-05,0.2997049198954582,0.5130391037146249,0.40384039706099695
2012-05-06,0.36778338402022703,3.2983626511865856,-0.0061527943734917614
2012-05-07,0.35541367757664516,8.945434128826912,1.5003849587412876
2012-05-08,0.3446367686292053,2.078520723503021,0.020156631686400462
2012-05-09,1.1248765400750538,0.28069947635570386,0.9661863487837783
2012-05-10,-3.711147416241993,3.9109126422313722,0.11269076595996061
2012-05-11,-0.06466495427164376,-0.22968948022251975,1.6975331128358426
2012-05-12,-0.22909271412029214,3.703677611441011,0.3526737249725951
2012-05-13,0.05704464341405491,1.6618715241010558,0.3039649745996205
2012-05-14,2.1128620383183176,-0.062328407038435785,0.7236622174883715
2012-05-15,0.6130331405339925,1.4594339187916456,-0.17312659484490053
2012-05-16,0.4652807935230585,1.3624550880056834,0.5384369208237461
2012-05-17,3.130685118484711,4.694789722431879,-0.4381662649943165
2012-05-18,0.8194776982923828,-0.04265037281489284,0.7156364839667917
2012-05-19,-0.020015481270230562,1.0889147707934073,5.306742703875491
2012-05-20,0.659573325433092,1.006157112069634,4.035867154286548
2012-05-21,1.7259337335718818,0.9269981323679446,0.9745290278011487
2012-05-22,0.5184555030303439,0.8509634123997171,7.708237359960491
2012-05-23,0.8550672702355944,1.2626412140454555,1.1304014090720378
2012-05-24,-2.335736347204537,0.7011337024065758,2.073849519137604
2012-05-25,0.39007094992330027,2.3322188847658922,-0.30549407874451695
2012-05-26,1.5637354461192667,0.5547329494499679,1.3161080415925042
2012-05-27,2.5958656246241336,-0.6648696821009281,4.854308908126202
2012-05-28,3.0999217916373976,-0.7181935374338719,6.299141274781395
2012-05-29,-0.21235545928389832,0.6010909813998138,1.4628140302200383
2012-05-30,7.72712805369671,0.16052354890075182,1.6932379827587816
2012-05-31,9.165549216270923,-0.20768781140667836,1.534342255871696
2012-06-01,2.486402569414169,0.15987463804705349,4.710911229221464
2012-06-02,1.7384349677082103,0.4088327499211254,-0.4175378069038852
2012-06-03,2.011702444412547,-0.37964091279245943,1.6181809748220812
2012-06-04,2.470356123270921,-0.41491801032419884,1.635034114911329
2012-06-05,12.015333946710857,0.3084630410931792,1.6454982033011196
2012-06-06,-1.5163626412917566,0.03783257710000817,0.8291423830253248
2012-06-07,-0.29450143974544996,-0.13467197226007518,1.9032726988021769
2012-06-08,1.6206119672484167,0.05184242843511702,1.629726429338969
2012-06-09,1.6875203089881565,0.18571710890197743,5.845824945123433
2012-06-10,1.5180988374467566,-0.021279226671481154,0.599340188872068
2012-06-11,1.6453301263750393,-0.026993191269597545,4.305822661014331
2012-06-12,-2.849615589880747,-0.02949663804955155,8.765396941908794
2012-06-13,1.7759210600895634,0.005346790972476876,3.462259296333856
2012-06-14,1.1034165938061904,-0.028876372785029074,-0.7952734014211245
2012-06-15,-0.44764868898938576,0.006515319304593955,0.002980878855403206
2012-06-16,-1.007331100590751,-0.026542622852252618,0.08843682068010102
2012-06-17,-1.3446078938670518,-0.00517103530706634,1.2918010274670235
2012-06-18,-0.2360936316033131,0.0029019655976540524,6.189433117804334
2012-06-19,11.723412797986029,-0.009056489059493087,-0.19231181763734329
2012-06-20,-3.545230866063223,-0.005966441101677725,0.506636061848716
2012-06-21,1.077167381857075,0.001860580870500235,0.6108343541734277
2012-06-22,10.202057860867862,-0.0402300041264179,0.5089835308782339
2012-06-23,3.0437702497423587,0.0008669742329034807,0.3910406018911953
2012-06-24,1.1950553266225943,0.021530810802554173,1.3431165175309436
2012-06-25,1.1256343171541925,0.022203307624187554,0.8386514855077554
2012-06-26,0.2694794135350252,-0.03899739163987534,-3.9001224423246574
2012-06-27,6.208167330803175,-0.022033080839844905,2.620842220546282
2012-06-28,-0.11859067798474969,0.07151229285312266,1.7124790840897712
2012-06-29,-0.1437248089558194,7.139884660584898,0.6644589356323436
2012-06-30,-0.2120822515437964,0.12387577069900257,0.6627926588291522
2012-07-01,-0.9356544665283066,2.1697551747818555,1.0857221592725248
2012-07-02,3.3663553104397104,0.1679920695674413,1.0852576115783195
2012-07-03,-0.3944020401198105,-0.3650229282060815,1.0403428696112824
2012-07-04,-0.3574050991994558,4.261219248920363,3.510179375183468
2012-07-05,-0.3126745425152987,0.24959208007156902,0.031607087184311475
2012-07-06,-0.2531899705091245,3.316256151876754,1.7493563810848414
2012-07-07,-0.20285685889979974,0.3034000211561592,0.7740219211942737
2012-07-08,-0.1645374505537962,0.3356997819114089,0.719173210356032
2012-07-09,2.600445036721383,0.3383252477680024,1.378739533478442
2012-07-10,0.08615361001698946,5.7424449904354,2.0640298647622606
2012-07-11,-0.062159703133059414,5.438908272688656,0.4104728104821046
2012-07-12,0.9826212013549044,0.45581616713044387,0.36716284801639243
2012-07-13,0.03899133794683686,0.5253334441575189,0.4880783053348181
2012-07-14,0.07109395563210685,0.5164604271885446,1.7014974039073056
2012-07-15,0.9751814391349793,0.5543851494850689,0.4997510649448301
2012-07-16,0.16907910711387775,1.1471510402017993,0.924983783351936
2012-07-17,1.2924686064621547,0.6636982806546845,-1.9409658753825436
2012-07-18,0.14071123828151844,0.6961129847559205,0.38102032020179816
2012-07-19,0.16132618366565937,6.726415856102965,0.3635879783775748
2012-07-20,0.14991865713995484,0.6907914726224584,0.40648933740659465
2012-07-21,0.1659269585827105,0.6896914277511089,0.0473685028932781
2012-07-22,-1.013559552180823,0.7595598472620453,0.43482392580246076
2012-07-23,0.06248671054993216,0.028765205524130602,0.36396603808926264
2012-07-24,0.16132417706598703,-3.243479325778405,0.3720453871066859
2012-07-25,0.1196701592922339,0.8704110950121796,0.38447869583878563
