,tensorflow/tensorflow,chainer/chainer,Theano/Theano
2015-12-07,13.553474264986054,-8.463996128697932,10.094273445001601
2015-12-08,14.101324473030436,6.807848531496243,-3.5270857782993708
2015-12-09,-6.93473655332185,8.76762661748792,-1.0055878587431986
2015-12-10,0.9779514867933745,7.457707168005365,-1.7348367651765715
2015-12-11,3.9161382999801866,2.3409489262471235,1.0014269710871657
2015-12-12,25.99168775052964,13.641773102071298,8.822855542515736
2015-12-13,37.39416027800216,17.44809178338998,9.348954443614637
2015-12-14,27.553474264986054,-1.4639961286979322,8.094273445001601
2015-12-15,22.101324473030438,10.807848531496244,12.472914221700629
2015-12-16,-10.93473655332185,5.767626617487921,36.9944121412568
2015-12-17,24.977951486793373,0.45770716800536504,34.265163234823426
2015-12-18,14.916138299980187,4.3409489262471235,4.001426971087166
2015-12-19,24.99168775052964,6.641773102071299,8.822855542515736
2015-12-20,35.39416027800216,7.44809178338998,8.348954443614637
2015-12-21,30.553474264986054,8.536003871302068,26.0942734450016
2015-12-22,-1.8986755269695639,1.8078485314962434,0.47291422170062924
2015-12-23,20.065263446678152,3.767626617487921,-2.0055878587431986
2015-12-24,-8.022048513206625,4.457707168005365,-4.7348367651765715
2015-12-25,-8.083861700019813,7.3409489262471235,-1.9985730289128343
2015-12-26,33.991687750529636,16.641773102071298,6.822855542515736
2015-12-27,33.39416027800216,9.44809178338998,10.348954443614637
2015-12-28,20.553474264986054,-5.463996128697932,0.09427344500160029
2015-12-29,-9.898675526969564,-3.1921514685037566,-2.5270857782993708
2015-12-30,5.06526344667815,4.767626617487921,-3.0055878587431986
2015-12-31,-5.0220485132066255,3.4577071680053653,-3.7348367651765715
2016-01-01,-9.083861700019813,1.3409489262471235,-1.9985730289128343
2016-01-02,29.99168775052964,10.641773102071298,10.822855542515736
2016-01-03,55.39416027800216,23.44809178338998,8.348954443614637
2016-01-04,11.553474264986054,7.536003871302068,-0.9057265549983997
2016-01-05,0.10132447303043612,41.80784853149624,3.4729142217006292
2016-01-06,31.065263446678152,14.76762661748792,1.9944121412568014
2016-01-07,32.97795148679337,20.457707168005363,1.2651632348234285
2016-01-08,10.916138299980187,7.3409489262471235,4.001426971087166
2016-01-09,29.99168775052964,15.641773102071298,6.822855542515736
2016-01-10,32.39416027800216,9.44809178338998,8.348954443614637
2016-01-11,25.553474264986054,-4.463996128697932,11.094273445001601
2016-01-12,14.101324473030436,17.807848531496244,9.472914221700629
2016-01-13,10.06526344667815,7.767626617487921,12.994412141256802
2016-01-14,19.977951486793373,4.457707168005365,7.2651632348234285
2016-01-15,25.916138299980187,5.3409489262471235,0.0014269710871657182
2016-01-16,53.991687750529636,26.641773102071298,6.822855542515736
2016-01-17,33.39416027800216,7.44809178338998,10.348954443614637
2016-01-18,22.553474264986054,24.536003871302068,15.094273445001601
2016-01-19,-0.8986755269695639,53.80784853149624,5.472914221700629
2016-01-20,21.065263446678152,2.767626617487921,32.9944121412568
2016-01-21,35.97795148679337,2.4577071680053653,10.26516323482343
2016-01-22,6.916138299980187,3.3409489262471235,19.001426971087167
2016-01-23,42.991687750529636,6.641773102071299,14.822855542515736
2016-01-24,39.39416027800216,7.44809178338998,8.348954443614637
