,kubernetes/kubernetes,hashicorp/nomad,apache/mesos
2019-06-01,32.57588367383762,10.347154105919712,1.6517359564315723
2019-06-02,34.27745453335845,10.343118640719107,1.6777998599614103
2019-06-03,25.180318159871256,9.028634405616856,8.644115336614869
2019-06-04,38.059676362603945,7.190832771574084,1.338786681315998
2019-06-05,36.038551316750784,8.409919760110991,1.8948972351738358
2019-06-06,29.54465197721345,-4.8856532039267275,10.95933155361603
2019-06-07,-23.246427482454067,10.251193289240293,1.5577306879113215
2019-06-08,-2.5576711386844124,9.153951230636679,1.347121085374501
2019-06-09,21.778907715259752,9.042282411730184,1.4823434509678801
2019-06-10,36.87626690956506,11.612521553787282,1.0361644494397084
2019-06-11,12.406985549142192,12.174311003688445,5.544480896920414
2019-06-12,17.262071378376138,22.037741335279662,3.3173335958189476
2019-06-13,26.564774686890164,9.345267794425645,-0.42361965326886475
2019-06-14,76.79407310189188,8.40118618373807,-1.922356030234054
2019-06-15,39.24231953246774,7.786552973274954,9.921523659623656
2019-06-16,34.559906470576195,7.632384762293517,3.76119030201004
2019-06-17,32.87480160845794,6.992689944322681,-1.226081161083637
2019-06-18,21.740852724472425,9.823675330529259,-2.3761315748520375
2019-06-19,32.43532746826531,13.741074801793214,3.0432595405737306
2019-06-20,80.64543015733634,9.360380487254979,3.062764982748225
2019-06-21,4.756532069531186,7.4814754962919,7.7363807800780044
2019-06-22,35.31623312141453,6.239796787758929,3.0907752307653613
2019-06-23,45.02582271259021,7.078006507656195,3.546257942333046
2019-06-24,48.786816016301046,4.4044857155065,3.8086619842793583
2019-06-25,56.856672764164166,-4.45896413940752,4.10951455275589
2019-06-26,47.993157963026654,4.862285337386377,2.995179785648374
2019-06-27,47.47492343273011,2.0233458900928345,-1.496031792832762
2019-06-28,43.653080139779505,5.3419432321894975,5.336845109558087
2019-06-29,36.792250621207344,6.455768427156664,3.3783907095652337
2019-06-30,37.16739438882434,4.3173527120709165,3.0373834731314355
2019-07-01,41.06196431505637,8.545416624642327,3.8228409573100346
2019-07-02,40.06737043191244,17.043063781547684,1.0208394624505306
2019-07-03,39.96568749429117,0.8146175626304704,10.828123668017488
2019-07-04,26.685496150722038,1.3940034193113697,0.17855638268215301
2019-07-05,-1.2614023344891052,0.08429875242624063,11.010630866268258
2019-07-06,38.3803285774235,4.327892866207396,2.8677743683765238
2019-07-07,37.03543682521644,5.685990643547357,3.2392888019240695
2019-07-08,39.28555707699467,2.09039871979925,0.5317700346210019
2019-07-09,41.231275746952136,4.679319109976338,-2.894983868411911
2019-07-10,44.154357472858905,37.78858246851079,8.654123335924755
2019-07-11,48.402686511344555,5.1724112913576406,3.873829423211188
2019-07-12,41.89940643889334,6.5550448319422365,3.918158655364792
2019-07-13,44.02616172917321,3.597721486837568,10.616998438377959
2019-07-14,42.21114005613495,4.292541261649275,3.877720833255342
2019-07-15,47.430515515494385,4.505157416850544,15.198931979688673
2019-07-16,41.96638935162294,1.9661712077192781,3.4652689771236656
2019-07-17,19.59850610366318,10.393083938035872,4.107601876776015
2019-07-18,29.8757454869573,19.186870639242905,4.307497754422103
2019-07-19,18.273044643092046,8.273336942249271,4.386331176244671
2019-07-20,31.253302523803196,6.751606555020477,3.0444045029390114
2019-07-21,38.15600855980115,5.391971296618349,6.19392436097387
2019-07-22,30.991084301239024,7.279751994711791,0.9917458206761358
2019-07-23,35.96380755794782,6.6755823403788845,6.071389183790915
2019-07-24,39.23058373141433,2.422800578609791,-0.4807440335164843
2019-07-25,46.292605706847866,3.578568677075341,0.3318876443327725
2019-07-26,42.7327444502848,6.674022670421551,4.565854597563333
2019-07-27,56.598535123813534,5.325370970387011,3.8679837202392333
2019-07-28,41.82043355556059,5.723108023298543,3.7347634292643708
2019-07-29,32.1077898601618,8.565454822251214,3.649024249892975
2019-07-30,38.08116122506539,8.565771711524945,5.562881458296033
2019-07-31,42.80982040183599,74.50712679939492,0.795920151395084
2019-08-01,75.26527923670871,6.495681305294209,3.5779969016247457
2019-08-02,44.18739170879712,3.1468412576690996,2.5380843499316237
2019-08-03,47.99913983477572,5.446134467693659,3.327381569706943
2019-08-04,39.873536496639026,5.249325913215731,3.076171107626911
2019-08-05,44.963479562747125,3.648137337386274,1.2549291756653276
2019-08-06,21.30979357472941,5.412185426115795,3.180559213607491
2019-08-07,36.14232353663143,7.078670676732598,-1.889008456117689
2019-08-08,40.93187694507231,9.560786845378413,4.051042332773739
2019-08-09,39.21203864740686,3.2037256129670184,2.9198619278453535
2019-08-10,34.01524156578566,5.213899313096557,2.7716338889698346
2019-08-11,40.649521837629194,5.910927403517763,2.447938009830298
2019-08-12,42.87858934484842,43.56881316328376,-2.0434118129535705
2019-08-13,48.5399662879051,6.077390868619488,2.901652228723595
2019-08-14,39.39654161624704,2.869353419928454,2.45976480306666
2019-08-15,33.95010209151535,2.9564928831648203,7.880444801635665
2019-08-16,42.83080242992719,4.536276479751982,0.7165038573039622
2019-08-17,57.16840513327342,4.8618570198115405,2.320702879481822
2019-08-18,42.48569235351827,6.1736042229858565,1.568676941863115
2019-08-19,44.66926721384766,5.375449043845511,1.4811831578060803
2019-08-20,44.33040293404615,16.620978114565606,7.773613716420456
2019-08-21,35.24047374330007,7.077990711674844,3.239360084954355
2019-08-22,47.82578919815262,5.6185671263267345,5.2974820151491615
2019-08-23,93.25284838694107,8.791119571106677,8.755246427445918
2019-08-24,43.86586915249373,8.727791899863236,4.847476045081168
2019-08-25,46.60085882699087,7.512006713134934,2.641812772692053
2019-08-26,70.27788230666425,15.400901127872153,8.086740660921908
2019-08-27,74.61324090366575,4.694014966905665,1.9591377574662503
2019-08-28,47.32379895614974,9.80451346747076,2.6783564886851092
