,mrdoob/three.js,BabylonJS/Babylon.js,playcanvas/engine
2019-06-27,16.747605002543022,20.50684343575807,1.6840731007202048
2019-06-28,13.01284334903972,16.182335153681993,1.8831239150792305
2019-06-29,12.79440378065934,12.133611067445955,1.7329393136626534
2019-06-30,12.995646272281759,11.492959309225286,0.871904501002052
2019-07-01,10.263701623910809,32.94378976569764,1.0509025095037732
2019-07-02,4.912837705983519,12.80889561653136,0.5339620091454611
2019-07-03,5.660859258414824,11.853857539928898,0.5551990573755387
2019-07-04,3.5904583378827555,3.2032211931229,-2.524232815561714
2019-07-05,7.532369444763824,2.0364683884461066,0.12895019454622456
2019-07-06,7.509129994082076,8.601967436153092,0.04287794904033747
2019-07-07,6.496870730224243,9.518293913738164,0.7484185871067945
2019-07-08,11.501570987224383,10.418948098829258,0.0857832714350315
2019-07-09,13.034465596950792,4.326375981372721,0.3653727281360327
2019-07-10,14.994754101932935,5.438452409006144,0.5014686131928692
2019-07-11,25.432250319360065,6.8663183879358485,-1.7275780743559332
2019-07-12,12.920512746928823,15.51906864017295,0.3375539327910416
2019-07-13,10.154292453144215,13.249182533786222,0.32709553525806395
2019-07-14,10.889078170097438,8.682873048786922,0.6319634343263677
2019-07-15,6.543052249840642,6.301967193544415,5.170948008268637
2019-07-16,14.597990887150807,10.943335342947364,1.271076962809306
2019-07-17,9.333487028352236,11.876003228963251,2.459926468208373
2019-07-18,9.25725774105103,12.200608072613681,0.939999532713164
2019-07-19,5.131710496032805,13.322665216895496,0.5010509744651399
2019-07-20,11.707549722455445,9.081850048915335,0.590768063157566
2019-07-21,9.99348572975039,14.150577206384723,0.5853595293951287
2019-07-22,43.95837982207973,8.855505453987973,1.221340624780698
2019-07-23,25.459040865715984,12.06996101012895,2.2016426032757956
2019-07-24,12.127943116628128,5.318175063098765,0.4358024773786395
2019-07-25,17.158406502732685,10.36313050571262,-0.20054615445715696
2019-07-26,14.433080217945047,26.333655909670604,0.3998565646197343
2019-07-27,7.729567819333597,11.871963973701309,0.5619675447579217
2019-07-28,9.65977184533678,8.693184632202058,0.6507577552647207
2019-07-29,13.973724955354418,19.351523536341677,0.6344631937564267
2019-07-30,6.8500350401852295,8.951314612061843,0.3929425572747739
2019-07-31,7.043586996513827,13.87332973443915,0.40361063152480187
2019-08-01,11.706909401484712,8.301645635298364,0.052050782534071624
2019-08-02,34.38613045206386,11.618014934228277,1.23281256258928
2019-08-03,14.50249504283701,8.529290238157442,0.38471490004721903
2019-08-04,15.742692384638346,11.700611491682661,0.6105366821740166
2019-08-05,13.267858666695561,14.089058738315796,1.007737142482299
2019-08-06,20.3409354661776,42.65469813450897,0.5846164115108117
2019-08-07,19.323337711382916,29.622854988347637,1.32694497470442
2019-08-08,47.393086270496894,15.791263293390763,1.0155947664628677
2019-08-09,15.964772749400057,4.648442736368452,-0.08021156749553109
2019-08-10,20.635985055930995,11.280656344484646,1.2629846613274247
2019-08-11,15.864978059581833,11.38268844748619,0.5609219558481471
2019-08-12,12.291947994886296,1.948092185171988,-1.327245113391953
2019-08-13,13.198744572868009,8.46334402988453,0.38254907061460103
2019-08-14,0.2740048819948502,6.7421427346572855,0.4023422659694626
2019-08-15,12.774528447913259,9.94364824200823,0.782334220533937
2019-08-16,9.63869710131339,13.72319163067966,0.7821478444605352
2019-08-17,11.480854380281386,13.109438713112397,0.23855449730255765
2019-08-18,16.306230780284814,10.85168079044212,0.5164181333740465
2019-08-19,17.73903908040368,11.559020056007746,0.48935518620526985
2019-08-20,43.564428217986816,33.44175428388388,-0.06001617142982372
2019-08-21,22.217482864723642,11.196681346514147,2.340042634875968
2019-08-22,22.985344235839076,39.28544963092624,-0.4634342578434691
2019-08-23,27.148758065932522,13.818414050453933,0.684259745966384
2019-08-24,27.15405379007304,8.42380821751377,5.161271161120837
2019-08-25,21.497350263720456,8.735341397610465,0.5495126979609907
2019-08-26,25.30370232664665,17.037226229738796,0.348716608895618
2019-08-27,20.365661325875863,16.664020036901654,1.418415906071184
2019-08-28,47.64468229865264,18.048085214917787,0.09157520145496742
2019-08-29,14.41426547121843,8.431513117581735,1.6058549675387606
2019-08-30,0.34703425899520823,4.015504229152643,0.7716120980416783
2019-08-31,14.611595738362613,7.67152200540972,9.114290301573572
2019-09-01,15.524267806613494,8.389152694607581,7.518930255479771
2019-09-02,3.9221436781807277,-2.505779924884591,1.1718948809012908
2019-09-03,16.390071580146493,4.028791199165245,0.8976394270025954
2019-09-04,11.671043843407181,5.429638865369196,1.8374804554502513
2019-09-05,15.750617350534593,3.772200594485343,3.629137526292122
2019-09-06,14.001331450322542,7.450149080811364,3.013253509860637
2019-09-07,10.99091164375708,8.438564734483235,1.0820194546427089
2019-09-08,12.65430406054147,9.879760292320135,0.5420387936160818
2019-09-09,9.963704491716072,7.296210597640293,5.717943441202071
2019-09-10,11.257959731464728,6.448470101103224,1.1284782964484852
2019-09-11,21.24319933450417,12.206547381885862,0.7776817385246888
2019-09-12,14.626042185554613,14.783800345528341,-0.279329169589646
2019-09-13,17.857026150839697,10.459223296605785,0.1147258864889511
2019-09-14,18.006698898975458,12.833380962309109,-0.07674733218133949
2019-09-15,13.827890476336432,8.277534268731024,0.44677182308299757
2019-09-16,22.257284800812222,11.761850607921598,2.547223204982942
2019-09-17,10.923312494698626,23.722664289417928,2.4794540873270234
2019-09-18,6.926674686819723,3.4584474888086927,-0.08977221454702085
2019-09-19,57.146536601420294,5.167523307828355,0.9154223661148054
2019-09-20,8.4957660236117,6.020584506249258,-0.1285183413025397
2019-09-21,8.320734607638535,9.447194587517137,0.9557682245978505
2019-09-22,15.87241326599025,9.43240795872918,0.2940154957316446
2019-09-23,18.689619509270205,7.8205846996819846,0.1991528724675981
2019-09-24,12.099899620930366,11.709597143756202,-0.10207085491700328
2019-09-25,12.63362018112362,12.946934553781276,0.09439466698756155
2019-09-26,10.454709289838878,23.183961609908586,0.005718422652798672
2019-09-27,33.88849312395205,16.561543485954196,0.27140372497945775
2019-09-28,16.40576216599388,11.526465937824623,0.040540707167102986
