,kubernetes/kubernetes,hashicorp/nomad,apache/mesos
2015-06-01,69.99000358171648,5.991525811220679,15.61324892167472
2015-06-02,63.94007292984408,-3.7546600417612903,16.523096355794
2015-06-03,106.57114089100912,4.159348280014022,9.259573470911889
2015-06-04,62.17655004496197,5.156440993126153,36.03185822499276
2015-06-05,69.5158357592477,4.78281461949978,2.3560340491685845
2015-06-06,37.7617148801268,5.34325417993934,7.703561521696058
2015-06-07,41.04468191309384,19.321276157961318,7.512627455761991
2015-06-08,60.99000358171648,1.9915258112206793,7.613248921674719
2015-06-09,63.94007292984408,-3.7546600417612903,6.523096355793998
2015-06-10,81.57114089100912,-2.840651719985978,12.259573470911889
2015-06-11,64.17655004496197,-1.8435590068738474,14.03185822499276
2015-06-12,65.5158357592477,-2.217185380500221,8.356034049168585
2015-06-13,47.7617148801268,5.34325417993934,6.703561521696058
2015-06-14,39.04468191309384,5.321276157961317,37.512627455761994
2015-06-15,57.99000358171648,-0.008474188779320822,12.61324892167472
2015-06-16,92.94007292984408,7.245339958238709,-1.476903644206002
2015-06-17,64.57114089100912,-2.840651719985978,7.2595734709118895
2015-06-18,101.17655004496197,-1.8435590068738474,1.0318582249927601
2015-06-19,79.5158357592477,-2.217185380500221,7.356034049168585
2015-06-20,37.7617148801268,5.34325417993934,8.703561521696058
2015-06-21,43.04468191309384,5.321276157961317,14.51262745576199
2015-06-22,51.99000358171648,-0.008474188779320822,9.61324892167472
2015-06-23,35.94007292984408,-3.7546600417612903,13.523096355793998
2015-06-24,68.57114089100912,-2.840651719985978,12.259573470911889
2015-06-25,44.17655004496197,-1.8435590068738474,15.03185822499276
2015-06-26,31.515835759247686,-2.217185380500221,6.356034049168585
2015-06-27,38.7617148801268,5.34325417993934,14.703561521696058
2015-06-28,44.04468191309384,5.321276157961317,10.51262745576199
2015-06-29,67.99000358171648,-0.008474188779320822,19.613248921674717
2015-06-30,57.94007292984408,-3.7546600417612903,1.523096355793998
2015-07-01,74.57114089100912,-2.840651719985978,4.2595734709118895
2015-07-02,13.176550044961974,-1.8435590068738474,12.03185822499276
2015-07-03,7.515835759247688,0.7828146194997792,-0.6439659508314155
2015-07-04,36.7617148801268,13.34325417993934,5.703561521696058
2015-07-05,47.04468191309384,5.321276157961317,8.51262745576199
2015-07-06,61.99000358171648,9.99152581122068,17.613248921674717
2015-07-07,71.94007292984408,-0.7546600417612903,17.523096355794
2015-07-08,89.57114089100912,-2.840651719985978,1.2595734709118895
2015-07-09,67.17655004496197,-1.8435590068738474,14.03185822499276
2015-07-10,67.5158357592477,-2.217185380500221,-0.6439659508314155
2015-07-11,67.7617148801268,5.34325417993934,6.703561521696058
2015-07-12,44.04468191309384,5.321276157961317,7.512627455761991
2015-07-13,86.99000358171648,-0.008474188779320822,0.613248921674719
2015-07-14,57.94007292984408,-3.7546600417612903,-2.476903644206002
2015-07-15,52.57114089100913,-2.840651719985978,6.2595734709118895
2015-07-16,11.176550044961974,-1.8435590068738474,9.03185822499276
2015-07-17,59.515835759247686,-2.217185380500221,20.356034049168585
2015-07-18,84.7617148801268,5.34325417993934,6.703561521696058
2015-07-19,98.04468191309384,5.321276157961317,12.51262745576199
2015-07-20,63.99000358171648,-0.008474188779320822,0.613248921674719
2015-07-21,-5.0599270701559185,-3.7546600417612903,2.523096355793998
2015-07-22,8.57114089100913,-2.840651719985978,10.259573470911889
2015-07-23,82.17655004496197,4.156440993126153,5.03185822499276
2015-07-24,118.5158357592477,8.78281461949978,29.356034049168585
2015-07-25,45.7617148801268,5.34325417993934,9.703561521696058
2015-07-26,42.04468191309384,5.321276157961317,7.512627455761991
2015-07-27,53.99000358171648,4.991525811220679,8.61324892167472
