,hashicorp/terraform,pulumi/pulumi,chef/chef
2019-12-08,4.953194423518837,1.8685345478704993,7.048934528680805
2019-12-09,5.988037947848235,1.6012420829941638,9.832148926683594
2019-12-10,4.992878902960822,2.2207439587565685,7.623065190866631
2019-12-11,5.998604409545214,1.8688123938001362,4.730746295553428
2019-12-12,5.689599778143281,2.5955772755649296,9.262116976232909
2019-12-13,3.544336898471587,1.961579115409667,6.400808211991225
2019-12-14,1.9861679913121348,0.8786820010851843,4.582003326177989
2019-12-15,3.501126594845209,1.3580478299725909,5.532240649753908
2019-12-16,2.886565501393949,2.8302444040528436,1.2327587950562826
2019-12-17,3.9391264752823476,5.570032776977077,3.7095816938419746
2019-12-18,1.3943467939505072,1.9641221907507533,9.688725982279387
2019-12-19,0.971791738756306,0.736850105713795,0.8095616625534566
2019-12-20,2.0353056411039976,4.8901632814188165,-1.2897990418110434
2019-12-21,2.502871308788924,2.650967323378894,1.8371724451552125
2019-12-22,2.2201666765931956,2.9137180406154743,4.164106156811977
2019-12-23,-0.3093226673844245,0.02766418040704366,-7.492495210320616
2019-12-24,-1.2793280527479474,-0.10064403629957469,2.6547690659503282
2019-12-25,-0.28455631434705414,0.045617915607033,5.728133443873434
2019-12-26,-0.7749354198059134,-0.14678275974694488,1.102147033517657
2019-12-27,0.6453063081975298,-0.17922602698386247,7.177630975894
2019-12-28,1.1413504122842775,0.4320320768509559,5.257967117076085
2019-12-29,1.1065359155999384,0.3963574733767616,3.036343674452617
2019-12-30,-0.8269128340721064,0.27861972831693926,2.57804392131559
2019-12-31,-0.6887053024548621,0.2579165976741196,1.4118288731305935
2020-01-01,-1.1536589004641107,0.13032665425433107,1.0660850092687313
2020-01-02,0.29423727542834316,0.8180099083611334,0.9291065916493061
2020-01-03,0.37421851879259377,0.7364449040638984,2.425743815149774
2020-01-04,0.8895788360112238,0.31449194585505896,2.784546456007022
2020-01-05,1.0262579472222046,0.4502826984676656,3.864286628554076
2020-01-06,4.558946322550101,0.5108446240512676,-7.633191756940066
2020-01-07,14.927795891793949,1.3296657471526196,-0.6331686980603153
2020-01-08,3.4188418016385884,1.181197649662637,5.036110690698495
2020-01-09,1.4570920227183886,-0.666878330804364,2.5992097021107643
2020-01-10,17.1318226847214,0.2528376383116453,-1.0367447074704739
2020-01-11,1.3420842055864965,0.4877627377042968,4.286750676605943
2020-01-12,1.4176398900894889,0.7096164168653167,5.695170705859896
2020-01-13,17.089445296245884,1.977999985743326,6.277171976448433
2020-01-14,2.1136188333785535,0.8192777606667979,9.073477093821241
2020-01-15,0.9416223237354382,-0.13057283494652322,2.271863043398161
2020-01-16,1.3327536596880611,1.822994675343846,12.40849681263191
