,angular/angular,facebook/react,jashkenas/backbone
2014-11-18,1.7798636045244045,5.8443329347223685,-0.04817899935339602
2014-11-19,0.9800011117750986,4.7489728961511934,-0.040692202652456315
2014-11-20,3.4736160080202407,4.717721850400132,-0.013011605953698234
2014-11-21,2.6882710491559263,7.050456872880689,-0.031805665114104334
2014-11-22,2.880381775946106,5.55228775378278,-0.033296760506196885
2014-11-23,3.6635951595048657,4.337681269731259,-0.030770370562993872
2014-11-24,2.6062389936860755,4.045577716477948,0.005132964666830652
2014-11-25,6.714849194935338,5.812469450787965,0.017221092517898308
2014-11-26,4.018551834718732,5.662951441723642,1.0270417406084411
2014-11-27,-1.6787555360174338,6.450846180065015,0.0251112200945857
2014-11-28,1.7310143291247064,1.1159315564907262,0.03578641457031563
2014-11-29,1.0999826048934498,4.2622655251301556,1.0463072327414948
2014-11-30,2.4552328823563485,5.242381614050341,1.053476888506263
2014-12-01,3.741328262800819,6.902194930698014,0.601346286230935
2014-12-02,2.492117157516798,2.577288015052022,0.08408879937497357
2014-12-03,6.068688838641897,5.588372317912214,0.09500975421547883
2014-12-04,4.186457387438814,4.128323284963887,0.059980897094215696
2014-12-05,4.914786867500924,3.167965785861341,0.10790227362615959
2014-12-06,6.449032040111009,4.04013633547906,0.12662992952730762
2014-12-07,2.1638651436386893,5.275576820146997,0.1397449122318003
2014-12-08,16.832273628772516,3.699469586255974,1.1991732235439818
2014-12-09,1.373461390175704,-2.642880132668732,0.16292117733855305
2014-12-10,0.20258354080390717,2.5651409272935264,0.1755161718285994
2014-12-11,1.9968641905819688,2.8796568171431787,3.1273800640992606
2014-12-12,6.129311407093147,4.12580070564969,0.23885808886463347
2014-12-13,2.706646306373333,4.9033179112494745,0.26177100004839926
2014-12-14,1.8334083896558169,12.397222495854637,0.2943349270509066
2014-12-15,0.9761108280750717,2.671062283864196,-0.5013942087235601
2014-12-16,0.5772347669140812,2.0583002392429735,0.3617345134606652
2014-12-17,2.0236609829372414,3.7765008052739697,0.386527438148674
2014-12-18,3.417648769059926,20.580964914911355,-0.5574716812417787
2014-12-19,-0.07584383078776585,5.133396500319473,1.4340957084505421
2014-12-20,-0.1311665364194613,3.63675424848559,0.4530336484158478
2014-12-21,1.1533726263772213,3.535629181439398,0.47027017353732936
2014-12-22,1.0888132580065784,2.499180464753188,0.4887253096430324
2014-12-23,-0.5609819171789158,2.9871745244702153,0.5256550607928173
2014-12-24,0.5409984626266217,1.1773691724273145,0.5562646117734195
2014-12-25,-1.3521371584034547,3.3542576745749475,-1.2166456452693253
2014-12-26,0.462823660325692,0.6016922578943489,0.6262080860799865
2014-12-27,0.6315594928025651,2.1515801869355164,0.6591955684528944
2014-12-28,0.9870971744901349,2.2000673263469417,0.6924480446280797
2014-12-29,6.9094449539971965,4.20571897221507,-2.2668541799258657
2014-12-30,2.1726569113644567,-3.3947466706739515,0.700919278775881
2014-12-31,-0.12775325157610065,2.025405316098042,0.7289946126361121
2015-01-01,-1.5335571766686122,2.166205264913992,0.7618427644759533
2015-01-02,0.5394783443059281,2.7728374087665317,0.8341741397934404
2015-01-03,1.3561733650780776,2.9281620172305844,0.8860400736644158
2015-01-04,1.6095148262066716,3.291676467638147,2.9403066764523955
2015-01-05,1.0905724100306877,12.714377487415593,-1.009822289939192
2015-01-06,2.0378341816789427,-7.664529903908093,0.7365830092315034
2015-01-07,11.035322806858021,5.519680984241429,1.5672900009923152
2015-01-08,3.5401630431969875,3.0800437248059467,-1.2123781547545023
2015-01-09,10.150016972715452,1.6299668247332195,1.1349461917726953
2015-01-10,2.044086709707506,4.9104659118335245,1.18699276406816
2015-01-11,2.5696089224696586,5.663747929701739,1.2482527140929534
2015-01-12,4.740257842457629,5.614368698046121,1.2778152966514424
2015-01-13,0.9542946482978074,6.188650374996907,0.5949631828439604
2015-01-14,2.7901613331360275,2.6921836843606224,0.27409413991806925
2015-01-15,4.396233386935915,7.153922150835101,-1.2207340901445503
2015-01-16,2.6890077651750404,8.835065333288583,1.3907167878264335
2015-01-17,3.585021170002193,7.75024020562401,1.425705926396336
2015-01-18,3.229390469890938,6.495121728153702,1.478883376268809
2015-01-19,2.2826299148054856,4.672715745198401,-1.790576432650281
2015-01-20,5.9663842664855675,-3.1610514675758417,1.6628149023905014
2015-01-21,4.084505480143957,9.886407624993165,1.969107198241321
2015-01-22,12.237899716179275,17.210704768961897,52.98020617722319
2015-01-23,6.441058861646446,8.024463303121479,6.2258944416234625
2015-01-24,3.4780034884191147,7.37004760700251,6.305350495904829
2015-01-25,3.463713074435483,8.268183955894328,6.800802671970127
2015-01-26,3.73301921784565,7.157632888937527,-2.113724912931632
2015-01-27,3.4196895628382764,35.6566451228162,3.3676111941317566
2015-01-28,3.5839287755927565,7.328246277710138,3.628266515032995
2015-01-29,2.49098239036699,-1.9191976522610283,-0.7331992639593556
2015-01-30,1.1669485617736162,1.7703773620720034,5.27883014477537
2015-01-31,2.099320445088063,16.52772084344673,1.3682359135221263
2015-02-01,3.580963484089426,7.788689164313847,1.8644819523794962
2015-02-02,2.9756854100566144,19.4826425238212,-1.473344651147627
2015-02-03,-5.640927343668515,8.455396300485338,2.99560172155119
2015-02-04,-2.3562120733703944,9.608292664038599,-0.8301296503968844
2015-02-05,22.20074492817262,8.581580292661414,1.0365438846430082
2015-02-06,17.353107512822977,10.240357773114651,1.1554146622674857
2015-02-07,5.714117110988623,7.084964667944722,1.2758477216174984
2015-02-08,3.9501647300976,8.262841453970413,3.1596134221262333
2015-02-09,5.2864181774779535,9.864643880576963,1.5190519240585543
2015-02-10,3.7690655152161865,5.992259083375615,1.6368333834978648
2015-02-11,2.4598610549004625,7.65653142605909,1.7499051344705179
2015-02-12,2.8450976598411177,9.581511676010305,1.8578141780472195
2015-02-13,6.71167410552861,7.4892756085019965,2.8000723913552017
