,sequelize/sequelize,typeorm/typeorm,dresende/node-orm2
2016-04-21,0.5029375423840707,3.2170868281076177,0.14654434610979195
2016-04-22,0.48551539180472075,2.745851495172459,0.27503126504861786
2016-04-23,0.44725520169974564,2.5264288948436335,0.3112954940081628
2016-04-24,0.536132611299759,2.4654037666139836,0.13563635748845695
2016-04-25,0.5388722875757587,3.1532572340521288,0.41936760078990465
2016-04-26,0.5498196836465383,3.2493836301048806,-1.9705852504835963
2016-04-27,4.689341142165219,2.69382011067574,0.45415184388544444
2016-04-28,0.5265150617829127,1.5140309984989968,0.3146543718937933
2016-04-29,1.521550793161352,2.993399633913432,0.24966050655486957
2016-04-30,-0.2693976728333577,3.834738233963199,0.12782660777546573
2016-05-01,0.6205603182975804,3.87599168939401,0.7093583084810611
2016-05-02,2.0920843122557984,1.0980499943363946,0.38774305653396074
2016-05-03,2.494031149765513,1.5062451268935573,3.6910603645024618
2016-05-04,0.7610925128498951,7.2011302953472605,0.4301354581144839
2016-05-05,2.5558060822799082,1.880020682879048,0.38875887676198967
2016-05-06,5.5646678106626055,0.24612230909880303,0.17171595407164628
2016-05-07,1.0250735437573024,0.09390600033707004,-0.035803798479204854
2016-05-08,1.7095475995369656,0.22945852513837534,1.312933876661712
2016-05-09,0.6590258869322427,3.071514235682562,3.3187414662873382
2016-05-10,-0.548157448637733,-1.2919251117832165,-2.2824451331363464
2016-05-11,-0.14206013599036527,4.732965628089611,0.41692002263707084
2016-05-12,3.6082160324874346,1.3160798564114347,0.39273926810146276
2016-05-13,5.384650937624214,1.5552810884127206,0.19031208613289183
2016-05-14,0.31763594418430896,0.42765050919888664,-0.04631634911126652
2016-05-15,3.7922182615340803,0.6079319728124308,0.720989672304688
2016-05-16,12.19949366043404,0.9972380624290155,0.41254041492272675
2016-05-17,0.42902747704906774,0.9009141022889628,-2.180478749460749
2016-05-18,4.893025721531622,1.0230958685277445,0.4391559170000634
2016-05-19,0.5188784599644676,-1.154223527628083,0.31782207488669373
2016-05-20,0.5764205501096423,0.8817421046738602,0.1328951073401118
2016-05-21,0.6397858449185134,2.7999339972085155,0.16957600382713026
2016-05-22,4.436837355175984,4.806942794665156,0.003530896450910598
2016-05-23,0.8653396190127121,10.139960254436119,-0.011789796319039234
2016-05-24,8.23228834791331,1.3092509159547534,-0.024738239078720158
2016-05-25,-1.9196691492117375,7.266159284801964,-0.020584278833647815
2016-05-26,0.7307435910582947,7.407591582382148,-0.02175093253185651
2016-05-27,0.8655080436439406,8.242304582938889,-0.01753503267286202
2016-05-28,8.986767009732725,0.9489089462329467,0.05024862401760988
2016-05-29,0.9165089318646102,1.9012276383615672,-0.0037915020939475724
2016-05-30,-0.41526275492139963,1.1983677025095145,-0.007173012537170452
2016-05-31,1.0007885769616276,-4.246612549623193,-0.006169519494636114
2016-06-01,1.0520730525005475,1.4071139731800604,-0.0023479980115122126
2016-06-02,3.7577337996407403,2.3318960644617635,-0.0032005239406866144
2016-06-03,0.6068732046289089,1.5421045360691392,-0.003029105711453445
2016-06-04,1.1066077309504085,1.016280930083555,0.0015866159795178793
2016-06-05,1.9404693725994773,0.9553924273014737,0.001848959468789998
2016-06-06,1.4060212129801937,6.162203675137737,0.9984939502811042
2016-06-07,9.961271556114374,2.356349123927327,-0.0004193771151843042
2016-06-08,3.358325710146279,5.449486652168122,0.0004951542489211593
2016-06-09,1.7530375235060165,-1.354802487545342,-1.44920808338154e-05
2016-06-10,2.5608293312667074,1.5187480357576852,-0.0004966522409682748
2016-06-11,1.2280952836230803,1.6988586184276118,0.0009843570163711628
2016-06-12,9.003954067438801,1.9862728940198526,0.0008269598056093859
2016-06-13,2.3025278878759154,1.9022678908979627,-0.0007721346021670835
2016-06-14,3.4506685973893747,2.030590552671084,2.6472308075476086e-05
2016-06-15,-1.245262565092514,1.1820797958297287,0.00016460970029386507
2016-06-16,0.8426760558894006,0.21826943364566154,0.00011250003083570538
2016-06-17,1.387001009187983,1.1051646129320594,0.00010446334332770275
2016-06-18,1.2023162022527238,2.322830884476647,0.00020046577632046772
2016-06-19,1.1686680418279152,0.7149758573670021,0.00013582788361822577
2016-06-20,1.2071625552252898,0.5143061174725622,0.00013566964553312543
2016-06-21,6.91992249891786,-2.4121097160527674,2.479542807529084e-05
2016-06-22,1.1017314649100924,0.7786889602348153,3.163113909578027e-05
2016-06-23,3.8554224538138953,1.6706396740876333,2.7301855879068303e-05
2016-06-24,0.7005732339511492,0.6305996207012606,1.1432286043333058e-05
2016-06-25,1.036622456579412,0.041043636877521064,4.633606202426982e-06
2016-06-26,1.0113754621652107,0.4243431760256971,5.199995650502747e-06
2016-06-27,0.00021329607628239877,0.12479270663298267,4.498998983041587e-06
2016-06-28,0.8176144985561168,-1.0341732840510638,2.7157973725028645e-06
2016-06-29,-1.0669045268049937,0.36393881145390994,6.556650964140695e-07
2016-06-30,0.7900617510624004,-0.28231796424582106,-1.9023306746959346e-06
