,microsoft/TypeScript,dart-lang/sdk,jashkenas/coffeescript
2014-09-08,15.650191445643571,32.05548472988616,1.0725893349261491e-08
2014-09-09,15.165373635007398,31.150112029025124,1.046086542452834e-09
2014-09-10,15.845977431203808,28.33156845180282,-1.158908933914036e-09
2014-09-11,14.171696105327172,25.197050499412526,-3.0375896962001423e-09
2014-09-12,14.583776913832317,25.112465184538564,-4.466596063492733e-09
2014-09-13,15.344771306775826,24.477737138876602,-6.3555575434977635e-09
2014-09-14,15.568366095180835,23.664102685102094,5.7331710940444194e-11
2014-09-15,31.338122375904877,20.30753731244723,6.611439962620823e-09
2014-09-16,15.288019813624125,12.693024761836494,2.563132498835268e-09
2014-09-17,7.460525383082542,19.872477305172186,1.999999999228973
2014-09-18,17.378063028073413,25.135103406920127,-0.8000000011422544
2014-09-19,19.06874898978216,36.871799603030574,0.7599999978348676
2014-09-20,20.30290291560297,21.721700488885755,-0.5279999980010921
2014-09-21,19.46690783494896,20.445460344788486,-0.20320000395784985
2014-09-22,48.81743354422335,21.596801780907956,-0.12390400147234032
2014-09-23,21.32195295283102,5.9529049456176715,0.9124736034915198
2014-09-24,20.082103356897676,23.61465223181366,-0.46669312087789105
2014-09-25,20.667774738405242,19.862350315003248,-0.1732746227297583
2014-09-26,16.385962437365897,29.4799322520803,-0.10796687381112301
2014-09-27,11.932392841404642,18.838666079787796,-0.05675570117224028
2014-09-28,16.94708286406621,20.143083867831564,-0.04275016372854706
2014-09-29,15.831729962171615,19.597278388369517,-0.02296321205388958
2014-09-30,14.099500520708531,16.905726585773934,-0.018370559892016892
2014-10-01,29.36400423615161,18.56434683510856,-0.015155714233199119
2014-10-02,-10.655188180102547,15.845463801831619,-0.012798151820764237
2014-10-03,22.133890912323736,15.723659653132065,-2.6173454025621465e-09
2014-10-04,23.16379379386914,20.3108962858423,1.0000000179647943
2014-10-05,18.67560954138367,20.149480774936784,-0.400000004975103
2014-10-06,25.76122606767182,19.995006586201427,-0.12000000949060192
2014-10-07,23.961607545955978,28.290465554974567,-0.06399999067367936
2014-10-08,17.363687734460825,2.7887971786636134,-0.041599986341789935
2014-10-09,19.9829246499947,21.45383320939526,-0.029951984022093824
2014-10-10,18.05071801286209,18.86894077974721,-0.02296318073894514
2014-10-11,18.90212652525203,18.38638596431977,-0.01837052383807991
2014-10-12,16.707798350240143,16.531889928335495,1.9848442616789148
2014-10-13,20.040346381062594,12.583028763231331,1.1872019606734285
2014-10-14,16.67797399354109,13.556414594783663,-1.0400000033503327
2014-10-15,22.189099788775902,15.813307048511348,-0.3679997605224252
2014-10-16,-0.9732388761508854,16.13393870220434,-0.21120001488355536
2014-10-17,18.599548795210033,18.502017417922538,-0.14310390091166403
2014-10-18,17.354452057553466,14.570816260991469,-0.10583008194088618
2014-10-19,20.86513591567999,13.790520415510056,-0.08266729814002072
2014-10-20,16.809948741847936,13.143574174745455,-0.06705283411213928
2014-10-21,31.548305432672528,11.010195955140695,-0.05590750197463798
2014-10-22,14.256513851776756,6.589703486082155,-0.02559699922621761
2014-10-23,17.249195221753386,12.685379860237472,1.1339109256588191e-07
2014-10-24,21.282426404762347,10.568139237997194,-2.4262764235646113e-07
2014-10-25,15.539868158615596,16.938961549483295,-3.5702495636371577e-07
2014-10-26,17.10289265253013,20.455877678598668,3.469758048826538e-07
2014-10-27,18.601750212872684,19.89552111148328,0.9999991463459834
2014-10-28,15.284499488634651,19.27634691221249,-0.4000003713146318
2014-10-29,30.763843778599668,20.04054273603314,2.87999885004449
2014-10-30,8.483611095868948,14.215080030078868,-1.2640011517893497
2014-10-31,19.287903003182002,16.16531145904487,-0.4016018923879393
2014-11-01,28.31827038430583,15.523719622394392,-0.2219542687788587
2014-11-02,26.88691323112698,15.979228977020076,-0.1477653455962734
2014-11-03,24.436600031478513,3.376147882236257,-0.10824054599400133
2014-11-04,24.593468337826526,19.102129584919126,-0.08403940803677008
2014-11-05,20.279718665631226,19.591433699191946,-0.06791253230470805
2014-11-06,23.727645841577413,40.78862409084648,-0.04546218198976001
2014-11-07,42.61990585268356,23.342865126301273,-0.038432967922894336
2014-11-08,23.472150487645802,18.283752293314116,2.0778198073601917e-06
2014-11-09,26.992810195857807,18.13692403306915,-1.453344906124472e-05
2014-11-10,25.806945699801318,16.606571581411707,-1.283370125202647e-05
2014-11-11,36.20070172990247,20.170969347708912,-2.2385242235543666e-05
2014-11-12,28.156474566881762,14.219169025283641,-3.755769427462717e-05
2014-11-13,2.1794811141711925,18.93746064333156,2.188306897459043e-05
2014-11-14,25.2212858280961,18.057430933346197,9.372970030733606e-05
2014-11-15,24.18141265164364,24.534771434479477,1.1894594439315064e-06
2014-11-16,19.30675057942741,19.38001787859676,1.3205184353871917e-05
