,flutter/flutter,facebook/react-native,tidev/titanium-sdk
2019-01-30,17.439460399544433,1.9120109582294456,-0.5591390402314772
2019-01-31,-1.5941530458337176,3.9120109582294456,-0.5003155108197125
2019-02-01,8.744782528395973,10.449826084279866,2.0122895311970943
2019-02-02,6.749738356881214,9.943846769477023,2.1193246529380985
2019-02-03,11.42830978545264,8.49329731892757,2.1385554221688676
2019-02-04,10.246183088620063,13.861590790162218,-2.180987779727276
2019-02-05,16.98567888693939,12.42741712069443,-1.0297272755255948
2019-02-06,13.439460399544433,8.912010958229445,-0.5591390402314772
2019-02-07,1.4058469541662824,7.912010958229446,-0.5003155108197125
2019-02-08,12.744782528395973,2.4498260842798656,1.0122895311970943
2019-02-09,10.749738356881213,10.943846769477023,2.1193246529380985
2019-02-10,10.42830978545264,9.49329731892757,2.1385554221688676
2019-02-11,8.246183088620063,18.861590790162218,-1.180987779727276
2019-02-12,18.98567888693939,17.427417120694432,4.970272724474405
2019-02-13,14.439460399544433,10.912010958229445,-0.5591390402314772
2019-02-14,1.4058469541662824,14.912010958229445,0.4996844891802875
2019-02-15,14.744782528395973,24.449826084279866,0.012289531197094243
2019-02-16,11.749738356881213,7.943846769477022,2.1193246529380985
2019-02-17,10.42830978545264,16.49329731892757,2.1385554221688676
2019-02-18,0.24618308862006338,3.8615907901622184,-2.180987779727276
2019-02-19,-4.014321113060609,12.42741712069443,0.9702727244744052
2019-02-20,8.439460399544433,16.912010958229445,0.4408609597685228
2019-02-21,10.405846954166282,22.912010958229445,-0.5003155108197125
2019-02-22,12.744782528395973,22.449826084279866,1.0122895311970943
2019-02-23,19.749738356881213,7.943846769477022,2.1193246529380985
2019-02-24,15.42830978545264,12.49329731892757,2.1385554221688676
2019-02-25,12.246183088620063,19.861590790162218,-2.180987779727276
2019-02-26,13.985678886939391,10.42741712069443,-1.0297272755255948
2019-02-27,7.4394603995444335,4.912010958229446,7.440860959768523
2019-02-28,5.405846954166282,17.912010958229445,1.4996844891802876
2019-03-01,15.744782528395973,8.449826084279866,3.0122895311970943
2019-03-02,9.749738356881213,14.943846769477023,2.1193246529380985
2019-03-03,11.42830978545264,27.49329731892757,2.1385554221688676
2019-03-04,8.246183088620063,17.861590790162218,6.8190122202727235
2019-03-05,-4.014321113060609,18.427417120694432,-1.0297272755255948
2019-03-06,11.439460399544433,2.9120109582294456,1.4408609597685227
2019-03-07,4.405846954166282,1.9120109582294456,3.4996844891802876
2019-03-08,9.744782528395973,3.4498260842798656,8.012289531197094
2019-03-09,21.749738356881213,5.943846769477022,2.1193246529380985
2019-03-10,16.42830978545264,8.49329731892757,2.1385554221688676
2019-03-11,9.246183088620063,0.8615907901622184,1.819012220272724
2019-03-12,9.985678886939391,6.427417120694431,-0.029727275525594843
2019-03-13,3.4394603995444335,19.912010958229445,0.4408609597685228
2019-03-14,5.405846954166282,6.912010958229446,-0.5003155108197125
2019-03-15,19.744782528395973,20.449826084279866,5.012289531197094
2019-03-16,12.749738356881213,10.943846769477023,2.1193246529380985
2019-03-17,12.42830978545264,9.49329731892757,2.1385554221688676
2019-03-18,11.246183088620063,16.861590790162218,-0.1809877797272761
2019-03-19,8.985678886939391,26.427417120694432,-0.029727275525594843
2019-03-20,10.439460399544433,10.912010958229445,0.4408609597685228
2019-03-21,16.405846954166282,11.912010958229445,2.4996844891802876
2019-03-22,2.744782528395973,9.449826084279866,1.0122895311970943
2019-03-23,10.749738356881213,12.943846769477023,2.1193246529380985
2019-03-24,12.42830978545264,11.49329731892757,2.1385554221688676
2019-03-25,6.2461830886200636,8.861590790162218,5.8190122202727235
2019-03-26,7.985678886939391,12.42741712069443,-0.029727275525594843
2019-03-27,12.439460399544433,5.912010958229446,7.440860959768523
2019-03-28,6.405846954166282,1.9120109582294456,1.4996844891802876
2019-03-29,12.744782528395973,10.449826084279866,0.012289531197094243
2019-03-30,14.749738356881213,8.943846769477023,2.1193246529380985
2019-03-31,13.42830978545264,10.49329731892757,2.1385554221688676
2019-04-01,6.2461830886200636,15.861590790162218,8.819012220272723
2019-04-02,9.985678886939391,7.427417120694431,2.9702727244744054
2019-04-03,6.4394603995444335,13.912010958229445,4.440860959768523
2019-04-04,14.405846954166282,15.912010958229445,-0.5003155108197125
2019-04-05,12.744782528395973,3.4498260842798656,1.0122895311970943
2019-04-06,9.749738356881213,7.943846769477022,2.1193246529380985
2019-04-07,12.42830978545264,11.49329731892757,2.1385554221688676
2019-04-08,9.246183088620063,7.861590790162218,25.819012220272725
2019-04-09,8.985678886939391,4.427417120694431,-1.0297272755255948
2019-04-10,11.439460399544433,18.912010958229445,-0.5591390402314772
2019-04-11,12.405846954166282,5.912010958229446,-0.5003155108197125
2019-04-12,-2.255217471604027,4.449826084279866,6.012289531197094
2019-04-13,8.749738356881213,5.943846769477022,2.1193246529380985
2019-04-14,10.42830978545264,10.49329731892757,2.1385554221688676
2019-04-15,12.246183088620063,15.861590790162218,5.8190122202727235
2019-04-16,11.985678886939391,8.42741712069443,1.9702727244744052
2019-04-17,8.439460399544433,7.912010958229446,4.440860959768523
2019-04-18,13.405846954166282,3.9120109582294456,1.4996844891802876
2019-04-19,8.744782528395973,-0.5501739157201344,0.012289531197094243
2019-04-20,7.749738356881214,9.943846769477023,2.1193246529380985
2019-04-21,10.42830978545264,9.49329731892757,2.1385554221688676
2019-04-22,19.246183088620064,1.8615907901622184,3.819012220272724
2019-04-23,10.985678886939391,15.42741712069443,-0.029727275525594843
2019-04-24,12.439460399544433,7.912010958229446,0.4408609597685228
2019-04-25,24.405846954166282,12.912010958229445,1.4996844891802876
2019-04-26,12.744782528395973,8.449826084279866,2.0122895311970943
2019-04-27,12.749738356881213,8.943846769477023,2.1193246529380985
2019-04-28,11.42830978545264,8.49329731892757,2.1385554221688676
2019-04-29,21.246183088620064,13.861590790162218,-2.180987779727276
2019-04-30,12.985678886939391,25.427417120694432,-1.0297272755255948
2019-05-01,18.439460399544433,6.912010958229446,5.440860959768523
2019-05-02,17.405846954166282,1.9120109582294456,0.4996844891802875
2019-05-03,12.744782528395973,20.449826084279866,1.0122895311970943
2019-05-04,15.749738356881213,7.943846769477022,2.1193246529380985
2019-05-05,10.42830978545264,8.49329731892757,2.1385554221688676
2019-05-06,16.246183088620064,3.8615907901622184,-2.180987779727276
2019-05-07,3.9856788869393913,20.427417120694432,-1.0297272755255948
2019-05-08,4.4394603995444335,15.912010958229445,1.4408609597685227
2019-05-09,8.405846954166282,21.912010958229445,0.4996844891802875
2019-05-10,15.744782528395973,8.449826084279866,2.0122895311970943
2019-05-11,8.749738356881213,6.943846769477022,2.1193246529380985
2019-05-12,13.42830978545264,9.49329731892757,2.1385554221688676
2019-05-13,13.246183088620063,12.861590790162218,-1.180987779727276
2019-05-14,14.985678886939391,8.42741712069443,-0.029727275525594843
2019-05-15,9.439460399544433,10.912010958229445,3.4408609597685227
2019-05-16,8.405846954166282,17.912010958229445,1.4996844891802876
2019-05-17,5.744782528395973,2.4498260842798656,3.0122895311970943
2019-05-18,9.749738356881213,9.943846769477023,2.1193246529380985
2019-05-19,12.42830978545264,8.49329731892757,2.1385554221688676
2019-05-20,20.246183088620064,24.861590790162218,4.8190122202727235
2019-05-21,17.98567888693939,10.42741712069443,0.9702727244744052
2019-05-22,3.4394603995444335,22.912010958229445,1.4408609597685227
2019-05-23,3.4058469541662824,7.912010958229446,6.499684489180288
2019-05-24,4.744782528395973,24.449826084279866,2.0122895311970943
2019-05-25,9.749738356881213,7.943846769477022,2.1193246529380985
2019-05-26,12.42830978545264,9.49329731892757,2.1385554221688676
2019-05-27,2.2461830886200636,-1.1384092098377816,-2.180987779727276
2019-05-28,8.985678886939391,9.42741712069443,-1.0297272755255948
2019-05-29,10.439460399544433,3.9120109582294456,5.440860959768523
2019-05-30,26.405846954166282,16.912010958229445,15.499684489180288
2019-05-31,9.744782528395973,26.449826084279866,4.012289531197094
2019-06-01,14.749738356881213,11.943846769477023,2.1193246529380985
2019-06-02,11.42830978545264,11.49329731892757,2.1385554221688676
2019-06-03,25.246183088620064,8.861590790162218,2.819012220272724
2019-06-04,18.98567888693939,12.42741712069443,-0.029727275525594843
2019-06-05,9.439460399544433,5.912010958229446,4.440860959768523
2019-06-06,18.405846954166282,14.912010958229445,0.4996844891802875
2019-06-07,14.744782528395973,17.449826084279866,0.012289531197094243
2019-06-08,19.749738356881213,6.943846769477022,2.1193246529380985
2019-06-09,16.42830978545264,11.49329731892757,2.1385554221688676
2019-06-10,19.246183088620064,12.861590790162218,-1.180987779727276
2019-06-11,13.985678886939391,12.42741712069443,0.9702727244744052
2019-06-12,10.439460399544433,9.912010958229445,1.4408609597685227
2019-06-13,11.405846954166282,14.912010958229445,0.4996844891802875
2019-06-14,11.744782528395973,5.449826084279866,0.012289531197094243
2019-06-15,13.749738356881213,8.943846769477023,2.1193246529380985
2019-06-16,14.42830978545264,8.49329731892757,2.1385554221688676
2019-06-17,5.2461830886200636,3.8615907901622184,-1.180987779727276
2019-06-18,11.985678886939391,9.42741712069443,-0.029727275525594843
2019-06-19,18.439460399544433,7.912010958229446,6.440860959768523
2019-06-20,14.405846954166282,8.912010958229445,-0.5003155108197125
2019-06-21,6.744782528395973,28.449826084279866,1.0122895311970943
2019-06-22,13.749738356881213,7.943846769477022,2.1193246529380985
2019-06-23,14.42830978545264,11.49329731892757,2.1385554221688676
2019-06-24,9.246183088620063,21.861590790162218,-1.180987779727276
2019-06-25,8.985678886939391,4.427417120694431,-1.0297272755255948
2019-06-26,9.439460399544433,19.912010958229445,3.4408609597685227
2019-06-27,12.405846954166282,14.912010958229445,0.4996844891802875
2019-06-28,21.744782528395973,10.449826084279866,2.0122895311970943
2019-06-29,6.749738356881214,8.943846769477023,2.1193246529380985
2019-06-30,10.42830978545264,8.49329731892757,2.1385554221688676
2019-07-01,8.246183088620063,13.861590790162218,6.8190122202727235
2019-07-02,0.9856788869393913,14.42741712069443,-0.029727275525594843
2019-07-03,8.439460399544433,0.9120109582294456,-0.5591390402314772
