,remix-run/remix,nuxt/nuxt,vercel/next.js
2020-07-09,2.3250682065178463,0.1875359777784604,7.759045809736914
2020-07-10,2.1109553333845175,0.1791055307324044,6.112361225013306
2020-07-11,1.5294476891336637,0.16998137916771738,6.07238781511572
2020-07-12,0.3747979655263595,0.16080088472165305,7.573972521671436
2020-07-13,0.6900995466454228,0.15546227811382612,7.061646596078601
2020-07-14,0.4415106340298275,0.14569971036840565,9.560244045068494
2020-07-15,0.20026232394623464,0.14369407182484573,8.895822956254596
2020-07-16,-0.45830349279000876,1.1387186098386821,5.361213336274833
2020-07-17,-0.5839550845012149,1.1314413853238592,12.003601978471892
2020-07-18,-0.32381472725927957,0.12164024229820655,10.793457596284421
2020-07-19,0.19471007294229295,0.11610743759164206,10.280780184596493
2020-07-20,3.456505184802387,0.10696826133355933,10.770890917324401
2020-07-21,2.2836438422831242,0.1012593160580343,6.810881150069615
2020-07-22,1.125538448553185,-0.5741353715106682,0.9881182015159922
2020-07-23,1.750784559196511,0.08981867576970726,-0.9999449296104568
2020-07-24,-0.30125283709978223,0.08376954879968988,5.841959573929258
2020-07-25,-0.19141884208743043,0.07377605151872427,9.521870335946772
2020-07-26,0.03077006739420044,0.07203307495543157,6.893713650346898
2020-07-27,0.23636246479108727,0.05879487646869982,8.461925659695241
2020-07-28,0.1313217359383818,0.057471396762534335,15.112116863534716
2020-07-29,0.0543430144233272,2.7073825566761847,17.918089548095253
2020-07-30,-0.01153190570723449,3.038981868383385,8.630776129243774
2020-07-31,-0.05092321283876248,3.03354183815298,9.62979652959177
2020-08-01,-0.05689444917583475,0.02550364632517471,6.088229744523932
2020-08-02,1.9489412568073874,2.0259158124823067,8.15338894050129
2020-08-03,1.9909124013441961,0.008838116085115002,6.962446209665311
2020-08-04,0.0030906869730593185,6.011456024112733,8.946380162456592
2020-08-05,0.01015809166421328,-0.014310156171337346,32.21754333417745
2020-08-06,0.011808409929809536,0.0021219999118863644,6.993175855859379
2020-08-07,-0.0008236610991550755,0.0014641676337314863,6.298174372625858
2020-08-08,-0.006294296588686257,-0.00046059420121786696,8.020547649989851
2020-08-09,-0.011942644041752392,0.002806508255052841,5.87273526151042
2020-08-10,-0.005015088180375227,-0.0017993954988187186,24.118809604973393
2020-08-11,-0.0018572863849368208,0.003386675964578769,-3.3364145130488385
2020-08-12,0.0010880331057573148,0.9966115419523213,7.422919780835423
2020-08-13,0.00020164052571723483,-0.0044579992007041614,9.593840724950386
2020-08-14,7.186570552407748e-05,-0.0038431737254684267,8.6591350302744
2020-08-15,-0.004647436821622258,-0.0002961258650203129,4.541531836898659
2020-08-16,-0.01714632851660781,-0.002094250213443651,7.980049745691453
2020-08-17,-0.03481422730246223,8.000597980785598,9.118612968071224
2020-08-18,-0.004628881429481077,4.999278948379277,10.616144468359154
2020-08-19,0.010325744977008805,7.001038311925885,9.821838645661616
2020-08-20,-0.028044415527080417,-0.0004150889573161007,9.692944423664839
2020-08-21,0.028729076522724953,-0.0005197321856190792,7.744694090479717
2020-08-22,0.05517916047386599,-0.0004519874205964851,10.035933320351747
2020-08-23,0.08695681672073136,-0.0003416842917785725,7.219024863232163
2020-08-24,-0.0786473746771189,7.339924502269114e-05,12.489512172375575
2020-08-25,-0.02425337890845576,8.51408819609422e-05,0.8966742875040259
2020-08-26,0.1141483632653573,0.00018541355891385332,3.4295867444966857
2020-08-27,-0.33252352406092367,-2.695294992498414e-05,0.7328361086035518
2020-08-28,0.23584152788784823,-0.00010289542266291786,3.7471042980756835
2020-08-29,0.3381072145408833,-9.05748368970273e-05,2.26978606463838
