,apache/mesos,hashicorp/nomad,kubernetes/kubernetes
2019-06-01,3.0488207480606393,10.346927311148768,23.416395541824805
2019-06-02,3.144406737659255,10.326943350259478,25.501508555980575
2019-06-03,4.973013547337656,8.949500020027623,14.572758289287622
2019-06-04,3.113090326060571,7.1474229988176665,33.542320037205435
2019-06-05,2.9390659030693698,8.770973594334968,26.792206362740885
2019-06-06,11.485083611073183,-5.01714476316479,22.536626676589247
2019-06-07,3.254093942103263,10.185770569038601,21.59282570316995
2019-06-08,3.182253324042133,9.119335826326408,-10.281105709642793
2019-06-09,3.379549861463745,8.996537610530972,14.417054648783374
2019-06-10,-1.2704618599194397,11.575855683228243,28.300719629698328
2019-06-11,8.989159504350294,12.087036379551702,9.21850549782798
2019-06-12,4.383225167123968,22.469777061235895,9.563713800328866
2019-06-13,0.2055800579634719,9.209176200640261,20.256290224471346
2019-06-14,-1.9131096766544706,8.320465757203563,113.07856029867615
2019-06-15,10.332705461062943,7.723687698965086,32.9965335498632
2019-06-16,5.608758207219527,7.562563150351963,28.664843198705377
2019-06-17,-2.5269777142134737,7.010443038330567,26.389315311891494
2019-06-18,2.8436431190273894,9.713557185692313,19.771764140536888
2019-06-19,2.8036923115741295,14.217515898601501,26.363994289504756
2019-06-20,2.8726744561239355,9.237637850190971,75.07358156175209
2019-06-21,6.867487208247562,7.405952453352699,32.32426388393214
2019-06-22,3.3482855652740664,6.176651637260377,30.582552094232653
2019-06-23,4.730231847503557,7.022171713364502,40.59891016991553
2019-06-24,3.1020978099284666,4.514762390240306,44.679235968634295
2019-06-25,12.722470850723552,-4.550818751594299,55.73001748277719
2019-06-26,3.333437040207373,4.957181762238858,43.809416117850205
2019-06-27,-1.4409699423363074,1.938087783452895,42.709040353141845
2019-06-28,3.5726166234353536,5.276568373055049,62.47597193699898
2019-06-29,3.7370900727653518,6.4145186487410175,33.699958667856485
2019-06-30,4.017914830231091,4.272702614323402,34.37412232279108
2019-07-01,4.041414208113568,8.655471869477688,38.56207267205464
2019-07-02,6.135740847422904,16.931726334143338,39.86294639004652
2019-07-03,11.369844147901144,1.1822957464324566,37.867326240381104
2019-07-04,1.4103649459194578,1.3033931334453457,23.342816313446974
2019-07-05,11.06661292569963,-0.021549531785606035,8.285266646937757
2019-07-06,4.4413327583777935,4.251736744305447,37.06569018085614
2019-07-07,4.453049592793638,5.614709747309716,35.95462583568603
