,h2o/h2o,nginx/nginx,apache/httpd
2019-09-04,3.690576230492197,0.9281174008064764,0.8480930833872011
2019-09-05,9.214385754301722,-0.5424708344876412,0.10579616461969404
2019-09-06,8.528111244497799,-0.5592775571767168,-0.5216548157724628
2019-09-07,2.0480422938406133,1.0751223566349615,-0.0253178194354665
2019-09-08,3.8832071290054486,1.3498476313602363,0.8043525102348631
2019-09-09,6.298042293840613,-0.5127897312771261,-0.0033397974574445265
2019-09-10,-1.6623649459783916,2.26145073413981,-0.20792932557638444
2019-09-11,2.690576230492197,-0.07188259919352356,-0.15190691661279893
2019-09-12,1.214385754301721,-0.5424708344876412,1.105796164619694
2019-09-13,8.528111244497799,-0.5592775571767168,0.47834518422753725
2019-09-14,2.0480422938406133,1.0751223566349615,-0.0253178194354665
2019-09-15,11.883207129005449,1.3498476313602363,0.8043525102348631
2019-09-16,2.298042293840613,0.4872102687228739,3.9966602025425555
2019-09-17,2.337635054021608,-0.7385492658601902,-0.20792932557638444
2019-09-18,8.690576230492196,1.9281174008064765,-0.15190691661279893
2019-09-19,4.214385754301721,-0.5424708344876412,1.105796164619694
2019-09-20,7.528111244497799,-0.5592775571767168,4.478345184227537
2019-09-21,7.048042293840613,1.0751223566349615,-0.0253178194354665
2019-09-22,1.8832071290054486,1.3498476313602363,0.8043525102348631
2019-09-23,-0.7019577061593869,1.4872102687228739,-0.0033397974574445265
2019-09-24,2.337635054021608,2.26145073413981,-0.20792932557638444
2019-09-25,5.690576230492197,-0.07188259919352356,-0.15190691661279893
2019-09-26,0.2143857543017209,-0.5424708344876412,1.105796164619694
2019-09-27,2.528111244497799,-0.5592775571767168,-0.5216548157724628
2019-09-28,4.048042293840613,1.0751223566349615,2.9746821805645336
2019-09-29,1.8832071290054486,1.3498476313602363,0.8043525102348631
2019-09-30,4.298042293840613,1.4872102687228739,0.9966602025425555
2019-10-01,2.337635054021608,-0.7385492658601902,-0.20792932557638444
2019-10-02,5.690576230492197,-0.07188259919352356,1.8480930833872011
2019-10-03,4.214385754301721,-0.5424708344876412,0.10579616461969404
2019-10-04,3.528111244497799,-0.5592775571767168,2.4783451842275372
2019-10-05,2.0480422938406133,1.0751223566349615,0.9746821805645335
2019-10-06,1.8832071290054486,1.3498476313602363,0.8043525102348631
2019-10-07,2.298042293840613,-0.5127897312771261,-0.0033397974574445265
2019-10-08,7.337635054021608,2.26145073413981,-0.20792932557638444
2019-10-09,1.6905762304921967,-0.07188259919352356,-0.15190691661279893
2019-10-10,-0.7856142456982791,-0.5424708344876412,0.10579616461969404
2019-10-11,-0.47188875550220094,-0.5592775571767168,3.4783451842275372
2019-10-12,2.0480422938406133,1.0751223566349615,-0.0253178194354665
2019-10-13,1.8832071290054486,1.3498476313602363,0.8043525102348631
2019-10-14,-0.7019577061593869,-0.5127897312771261,0.9966602025425555
2019-10-15,-1.6623649459783916,0.2614507341398098,-0.20792932557638444
2019-10-16,-0.3094237695078032,-0.07188259919352356,1.8480930833872011
2019-10-17,-0.7856142456982791,3.4575291655123586,0.10579616461969404
2019-10-18,-0.47188875550220094,-0.5592775571767168,2.4783451842275372
2019-10-19,2.0480422938406133,1.0751223566349615,0.9746821805645335
2019-10-20,1.8832071290054486,1.3498476313602363,9.804352510234864
2019-10-21,-0.7019577061593869,3.487210268722874,2.9966602025425555
2019-10-22,-1.6623649459783916,1.2614507341398098,0.7920706744236156
2019-10-23,-0.3094237695078032,-0.07188259919352356,2.848093083387201
2019-10-24,1.214385754301721,0.4575291655123588,0.10579616461969404
2019-10-25,0.5281112444977991,-0.5592775571767168,3.4783451842275372
2019-10-26,2.0480422938406133,1.0751223566349615,3.9746821805645336
2019-10-27,1.8832071290054486,1.3498476313602363,3.804352510234863
2019-10-28,1.298042293840613,-0.5127897312771261,1.9966602025425555
2019-10-29,-0.6623649459783916,-0.7385492658601902,-0.20792932557638444
2019-10-30,3.690576230492197,-0.07188259919352356,-0.15190691661279893
2019-10-31,7.214385754301721,-0.5424708344876412,4.105796164619694
2019-11-01,-0.47188875550220094,-0.5592775571767168,-0.5216548157724628
2019-11-02,2.0480422938406133,1.0751223566349615,-0.0253178194354665
2019-11-03,1.8832071290054486,1.3498476313602363,1.804352510234863
2019-11-04,1.298042293840613,-0.5127897312771261,-0.0033397974574445265
2019-11-05,-0.6623649459783916,-0.7385492658601902,5.7920706744236155
2019-11-06,-0.3094237695078032,0.9281174008064764,6.848093083387201
2019-11-07,3.2143857543017207,-0.5424708344876412,3.105796164619694
2019-11-08,-0.47188875550220094,-0.5592775571767168,9.478345184227537
2019-11-09,2.0480422938406133,1.0751223566349615,2.9746821805645336
2019-11-10,1.8832071290054486,1.3498476313602363,0.8043525102348631
2019-11-11,0.2980422938406131,-0.5127897312771261,-0.0033397974574445265
2019-11-12,2.337635054021608,-0.7385492658601902,3.7920706744236155
2019-11-13,0.6905762304921967,-0.07188259919352356,5.848093083387201
2019-11-14,-0.7856142456982791,-0.5424708344876412,4.105796164619694
2019-11-15,0.5281112444977991,-0.5592775571767168,1.4783451842275372
2019-11-16,3.0480422938406133,1.0751223566349615,1.9746821805645336
2019-11-17,1.8832071290054486,1.3498476313602363,2.804352510234863
2019-11-18,-0.7019577061593869,2.487210268722874,0.9966602025425555
2019-11-19,0.3376350540216084,2.26145073413981,0.7920706744236156
2019-11-20,0.6905762304921967,-0.07188259919352356,0.8480930833872011
2019-11-21,1.214385754301721,-0.5424708344876412,5.105796164619694
2019-11-22,-0.47188875550220094,-0.5592775571767168,0.47834518422753725
2019-11-23,2.0480422938406133,1.0751223566349615,1.9746821805645336
2019-11-24,1.8832071290054486,1.3498476313602363,1.804352510234863
2019-11-25,3.298042293840613,-0.5127897312771261,1.9966602025425555
2019-11-26,1.3376350540216084,-0.7385492658601902,0.7920706744236156
2019-11-27,1.6905762304921967,-0.07188259919352356,0.8480930833872011
2019-11-28,-0.7856142456982791,-0.5424708344876412,3.105796164619694
2019-11-29,-0.47188875550220094,-0.5592775571767168,-0.5216548157724628
2019-11-30,3.0480422938406133,1.0751223566349615,0.9746821805645335
2019-12-01,2.8832071290054486,1.3498476313602363,1.804352510234863
2019-12-02,5.298042293840613,-0.5127897312771261,-0.0033397974574445265
2019-12-03,0.3376350540216084,-0.7385492658601902,1.7920706744236155
2019-12-04,5.690576230492197,-0.07188259919352356,-0.15190691661279893
2019-12-05,8.214385754301722,1.4575291655123588,0.10579616461969404
2019-12-06,17.5281112444978,-0.5592775571767168,-0.5216548157724628
2019-12-07,3.0480422938406133,1.0751223566349615,0.9746821805645335
2019-12-08,1.8832071290054486,1.3498476313602363,0.8043525102348631
2019-12-09,2.298042293840613,-0.5127897312771261,2.9966602025425555
2019-12-10,3.337635054021608,-0.7385492658601902,0.7920706744236156
2019-12-11,3.690576230492197,-0.07188259919352356,-0.15190691661279893
2019-12-12,5.214385754301721,-0.5424708344876412,0.10579616461969404
2019-12-13,9.528111244497799,-0.5592775571767168,-0.5216548157724628
2019-12-14,5.048042293840613,1.0751223566349615,-0.0253178194354665
2019-12-15,3.8832071290054486,1.3498476313602363,0.8043525102348631
2019-12-16,2.298042293840613,5.487210268722874,-0.0033397974574445265
2019-12-17,3.337635054021608,-0.7385492658601902,-0.20792932557638444
2019-12-18,2.690576230492197,-0.07188259919352356,-0.15190691661279893
2019-12-19,0.2143857543017209,-0.5424708344876412,3.105796164619694
2019-12-20,1.5281112444977991,-0.5592775571767168,-0.5216548157724628
2019-12-21,2.0480422938406133,1.0751223566349615,1.9746821805645336
2019-12-22,1.8832071290054486,1.3498476313602363,2.804352510234863
2019-12-23,-0.7019577061593869,4.487210268722874,-0.0033397974574445265
2019-12-24,-1.6623649459783916,2.26145073413981,-0.20792932557638444
2019-12-25,-0.3094237695078032,-0.07188259919352356,-0.15190691661279893
2019-12-26,-0.7856142456982791,-0.5424708344876412,0.10579616461969404
2019-12-27,-0.47188875550220094,2.440722442823283,5.478345184227537
2019-12-28,2.0480422938406133,1.0751223566349615,2.9746821805645336
2019-12-29,1.8832071290054486,1.3498476313602363,1.804352510234863
2019-12-30,-0.7019577061593869,-0.5127897312771261,4.9966602025425555
2019-12-31,-1.6623649459783916,-0.7385492658601902,-0.20792932557638444
2020-01-01,-0.3094237695078032,-0.07188259919352356,1.8480930833872011
2020-01-02,1.214385754301721,-0.5424708344876412,3.105796164619694
2020-01-03,5.528111244497799,-0.5592775571767168,3.4783451842275372
2020-01-04,5.048042293840613,1.0751223566349615,0.9746821805645335
2020-01-05,1.8832071290054486,1.3498476313602363,0.8043525102348631
2020-01-06,-0.7019577061593869,-0.5127897312771261,4.9966602025425555
2020-01-07,-1.6623649459783916,-0.7385492658601902,3.7920706744236155
2020-01-08,-0.3094237695078032,-0.07188259919352356,0.8480930833872011
2020-01-09,0.2143857543017209,-0.5424708344876412,1.105796164619694
2020-01-10,-0.47188875550220094,-0.5592775571767168,1.4783451842275372
2020-01-11,2.0480422938406133,1.0751223566349615,-0.0253178194354665
2020-01-12,3.8832071290054486,1.3498476313602363,1.804352510234863
2020-01-13,-0.7019577061593869,-0.5127897312771261,0.9966602025425555
2020-01-14,-0.6623649459783916,0.2614507341398098,10.792070674423616
2020-01-15,0.6905762304921967,-0.07188259919352356,-0.15190691661279893
2020-01-16,-0.7856142456982791,-0.5424708344876412,0.10579616461969404
2020-01-17,0.5281112444977991,0.4407224428232832,-0.5216548157724628
2020-01-18,2.0480422938406133,1.0751223566349615,3.9746821805645336
2020-01-19,1.8832071290054486,1.3498476313602363,0.8043525102348631
2020-01-20,0.2980422938406131,-0.5127897312771261,-0.0033397974574445265
2020-01-21,-1.6623649459783916,1.2614507341398098,-0.20792932557638444
2020-01-22,-0.3094237695078032,-0.07188259919352356,-0.15190691661279893
2020-01-23,2.2143857543017207,-0.5424708344876412,0.10579616461969404
2020-01-24,4.528111244497799,-0.5592775571767168,-0.5216548157724628
2020-01-25,3.0480422938406133,1.0751223566349615,-0.0253178194354665
2020-01-26,2.8832071290054486,1.3498476313602363,0.8043525102348631
2020-01-27,5.298042293840613,-0.5127897312771261,1.9966602025425555
2020-01-28,6.337635054021608,-0.7385492658601902,-0.20792932557638444
2020-01-29,12.690576230492196,-0.07188259919352356,0.8480930833872011
2020-01-30,9.214385754301722,-0.5424708344876412,2.105796164619694
2020-01-31,5.528111244497799,-0.5592775571767168,2.4783451842275372
2020-02-01,4.048042293840613,1.0751223566349615,1.9746821805645336
2020-02-02,14.883207129005449,1.3498476313602363,0.8043525102348631
2020-02-03,13.298042293840613,-0.5127897312771261,-0.0033397974574445265
2020-02-04,7.337635054021608,-0.7385492658601902,-0.20792932557638444
2020-02-05,3.690576230492197,1.9281174008064765,1.8480930833872011
2020-02-06,3.2143857543017207,-0.5424708344876412,4.105796164619694
2020-02-07,5.528111244497799,-0.5592775571767168,3.4783451842275372
2020-02-08,4.048042293840613,1.0751223566349615,2.9746821805645336
2020-02-09,2.8832071290054486,1.3498476313602363,4.804352510234863
2020-02-10,11.298042293840613,-0.5127897312771261,-0.0033397974574445265
2020-02-11,3.337635054021608,0.2614507341398098,3.7920706744236155
2020-02-12,13.690576230492196,-0.07188259919352356,2.848093083387201
2020-02-13,17.21438575430172,-0.5424708344876412,1.105796164619694
2020-02-14,2.528111244497799,-0.5592775571767168,2.4783451842275372
2020-02-15,12.048042293840613,1.0751223566349615,2.9746821805645336
2020-02-16,3.8832071290054486,1.3498476313602363,1.804352510234863
2020-02-17,7.298042293840613,-0.5127897312771261,8.996660202542555
2020-02-18,11.337635054021609,-0.7385492658601902,1.7920706744236155
2020-02-19,9.690576230492196,-0.07188259919352356,2.848093083387201
2020-02-20,-0.7856142456982791,2.4575291655123586,4.105796164619694
2020-02-21,5.528111244497799,-0.5592775571767168,3.4783451842275372
2020-02-22,3.0480422938406133,1.0751223566349615,1.9746821805645336
2020-02-23,4.883207129005449,1.3498476313602363,1.804352510234863
2020-02-24,2.298042293840613,-0.5127897312771261,0.9966602025425555
2020-02-25,-1.6623649459783916,-0.7385492658601902,6.7920706744236155
2020-02-26,0.6905762304921967,1.9281174008064765,1.8480930833872011
2020-02-27,2.2143857543017207,0.4575291655123588,5.105796164619694
2020-02-28,0.5281112444977991,17.440722442823283,2.4783451842275372
2020-02-29,5.048042293840613,1.0751223566349615,1.9746821805645336
