,microsoft/TypeScript,dart-lang/sdk,jashkenas/coffeescript
2014-10-08,17.155039578494602,13.609776577880002,6.998456886485254e-06
2014-10-09,18.03319536748299,17.636785999623307,4.246984869060298e-06
2014-10-10,17.060742776750885,15.934994838959971,1.930416347953175e-06
2014-10-11,19.163255555975546,15.551707287849869,2.749861915674963e-07
2014-10-12,15.959234543055322,14.12945879451781,1.99998832838298
2014-10-13,19.352323213543027,12.889679178896523,1.599996568239646
2014-10-14,19.976489319550797,15.109978890190922,-0.559999387339223
2014-10-15,21.20554647662771,22.139856999279676,-0.25599415425598193
2014-10-16,-2.1243318482412015,14.022027555943955,-0.1631973327243109
2014-10-17,18.732285912304302,16.308900277728377,-0.11827046168648854
2014-10-18,17.434592835237765,13.519127870236488,-0.0919288684680595
2014-10-19,20.863488956739346,13.204940340820798,-0.07471885731733305
2014-10-20,17.013169110672536,14.011536022536125,-0.06263091651792776
2014-10-21,32.55427524060369,11.130768808492718,-0.05371345658267376
2014-10-22,13.086114936225005,9.737977969982243,-0.02493502446886634
2014-10-23,16.65987715896805,10.713829881073387,5.686590903204529e-07
2014-10-24,21.510695605938793,9.451667831971672,1.0265445837223267e-06
2014-10-25,15.77254853241095,16.467707662657304,1.1919390660561829e-06
2014-10-26,17.984991475504145,20.452259327213547,-3.3522341170503576e-06
2014-10-27,18.64226196561262,20.499990467159037,0.9999986122870319
2014-10-28,14.918520684998631,19.420934401374602,-0.1999998927280589
2014-10-29,30.164495562773006,20.937170208831454,2.92000066735783
2014-10-30,8.541415302722122,14.048463020400563,-0.6480016202474527
2014-10-31,19.475532471169,15.856933533640412,-0.2735994304306557
2014-11-01,28.404066890247268,15.401461456134847,-0.1695342584505545
2014-11-02,27.082187070485915,15.85861755476905,-0.12122728486940608
2014-11-03,24.565527351951687,3.2729087965346046,-0.09353628450297373
2014-11-04,24.656383777048763,19.043511467228075,-0.07567370956279104
2014-11-05,19.629365094999894,19.991412064698647,-0.06324572020470311
2014-11-06,23.800554563938547,40.7767763104152,-0.04315795245858689
2014-11-07,42.59438476800704,23.266216212781714,-0.03738278369231173
2014-11-08,23.327053850851073,18.1681687822705,2.1402285375585927e-05
2014-11-09,27.08823913023064,18.082404013467723,3.193260493837131e-05
2014-11-10,25.699375591788357,16.80384623675411,1.0652518432597845e-05
2014-11-11,37.22200009754178,20.122135812919886,3.8584452547025375e-05
2014-11-12,27.720586277685964,14.204592778742459,5.5536867364510366e-05
2014-11-13,2.1925008711601635,18.904322409353746,1.8545857284240917e-05
2014-11-14,25.03713566960354,18.048507957612266,-0.00012652307533672657
2014-11-15,23.826815482955872,24.35617614543209,8.159080732344384e-05
2014-11-16,19.407424035880716,19.29359912550678,0.00010212674796607547
2014-11-17,26.261360371430875,24.26490326279612,0.9999831970771258
2014-11-18,9.674977475859581,16.502017704459305,-0.19992990342128297
2014-11-19,59.15712473164395,16.697079106436306,-0.07976648315848776
2014-11-20,29.82851426766353,23.588853430840437,-0.04816481867131759
2014-11-21,50.37579451111156,49.11330615949857,2.9659393385797133
2014-11-22,36.08383214508868,18.001549069526718,-0.6255741485161259
2014-11-23,26.221943479937895,20.12966880379449,-0.26032626747008275
2014-11-24,9.868638600657437,12.78863978226141,-0.16089882865986263
2014-11-25,28.195322695623116,25.815183082946895,-0.11536305178643663
2014-11-26,26.573763681106037,25.35037984833712,-0.08873289823612948
2014-11-27,-4.688219919204261,-0.5303302467259368,-0.06136895911980183
2014-11-28,25.732091986081816,2.2509030849080265,-0.051042050631092975
2014-11-29,24.679338801781064,17.133195299330453,-0.044757112961121226
2014-11-30,33.228256720055384,18.28552302694913,-0.038461478405152294
2014-12-01,59.3221375218522,20.27643443061278,-0.0009814572909052591
