,angular/angular.js,facebook/react,jashkenas/backbone
2013-08-29,6.901609486214202,-1.391666412644221,-0.9382992181189129
2013-08-30,-0.5727317065735928,6.968943850878664,1.1698838609379525
2013-08-31,4.660278002164271,3.122896694151895,0.830078035695234
2013-09-01,2.596224337382451,4.47201117190715,0.7369381658563351
2013-09-02,0.7624331285912423,1.608000182896161,-0.16690798798981882
2013-09-03,-0.016413025254911284,3.678055127951106,-0.08174315282498357
2013-09-04,12.668599777476338,4.541759384859247,-0.5499497035558063
2013-09-05,9.901609486214202,1.608333587355779,-0.9382992181189129
2013-09-06,0.42726829342640715,5.968943850878664,0.16988386093795246
2013-09-07,3.6602780021642713,11.122896694151894,2.8300780356952338
2013-09-08,2.596224337382451,3.4720111719071496,0.7369381658563351
2013-09-09,2.7624331285912422,9.608000182896161,1.8330920120101812
2013-09-10,0.9835869747450887,4.678055127951106,-0.08174315282498357
2013-09-11,9.668599777476338,9.541759384859247,12.450050296444193
2013-09-12,-1.0983905137857979,-1.391666412644221,3.061700781881087
2013-09-13,5.427268293426407,-0.031056149121336148,0.16988386093795246
2013-09-14,5.660278002164271,7.122896694151895,0.830078035695234
2013-09-15,3.596224337382451,3.4720111719071496,0.7369381658563351
2013-09-16,3.7624331285912422,-0.39199981710383913,2.833092012010181
2013-09-17,1.9835869747450887,3.678055127951106,-0.08174315282498357
2013-09-18,5.668599777476338,2.5417593848592466,-0.5499497035558063
2013-09-19,7.901609486214202,2.608333587355779,4.061700781881087
2013-09-20,4.427268293426407,0.9689438508786639,0.16988386093795246
2013-09-21,3.6602780021642713,3.122896694151895,0.830078035695234
2013-09-22,2.596224337382451,5.47201117190715,3.736938165856335
2013-09-23,0.7624331285912423,2.608000182896161,0.8330920120101812
2013-09-24,-1.0164130252549113,2.678055127951106,1.9182568471750163
2013-09-25,9.668599777476338,-1.4582406151407534,0.4500502964441937
2013-09-26,6.901609486214202,2.608333587355779,-0.9382992181189129
2013-09-27,11.427268293426406,1.9689438508786639,0.16988386093795246
2013-09-28,5.660278002164271,3.122896694151895,0.830078035695234
2013-09-29,2.596224337382451,4.47201117190715,0.7369381658563351
2013-09-30,11.762433128591242,1.608000182896161,-0.16690798798981882
2013-10-01,14.983586974745089,9.678055127951106,-0.08174315282498357
2013-10-02,8.668599777476338,-1.4582406151407534,-0.5499497035558063
2013-10-03,13.901609486214202,0.6083335873557789,-0.9382992181189129
2013-10-04,5.427268293426407,-0.031056149121336148,0.16988386093795246
2013-10-05,8.660278002164272,4.122896694151895,0.830078035695234
2013-10-06,3.596224337382451,3.4720111719071496,0.7369381658563351
2013-10-07,10.762433128591242,8.608000182896161,-0.16690798798981882
2013-10-08,7.983586974745089,7.678055127951106,0.9182568471750164
2013-10-09,7.668599777476338,3.5417593848592466,-0.5499497035558063
2013-10-10,4.901609486214202,-1.391666412644221,4.061700781881087
2013-10-11,20.42726829342641,4.968943850878664,9.169883860937952
2013-10-12,8.660278002164272,4.122896694151895,0.830078035695234
2013-10-13,2.596224337382451,3.4720111719071496,0.7369381658563351
2013-10-14,11.762433128591242,2.608000182896161,-0.16690798798981882
2013-10-15,2.983586974745089,8.678055127951106,2.9182568471750163
2013-10-16,-1.3314002225236623,6.541759384859247,4.450050296444194
2013-10-17,-1.0983905137857979,-0.3916664126442211,5.061700781881087
2013-10-18,1.4272682934264072,-0.031056149121336148,0.16988386093795246
2013-10-19,3.6602780021642713,3.122896694151895,0.830078035695234
2013-10-20,2.596224337382451,4.47201117190715,0.7369381658563351
2013-10-21,0.7624331285912423,3.608000182896161,-0.16690798798981882
2013-10-22,5.983586974745089,0.6780551279511058,-0.08174315282498357
2013-10-23,7.668599777476338,-2.4582406151407534,-0.5499497035558063
2013-10-24,18.901609486214202,-1.391666412644221,2.061700781881087
2013-10-25,9.427268293426406,0.9689438508786639,4.1698838609379525
2013-10-26,24.660278002164272,7.122896694151895,0.830078035695234
2013-10-27,8.596224337382452,4.47201117190715,0.7369381658563351
2013-10-28,9.762433128591242,2.608000182896161,-0.16690798798981882
2013-10-29,0.9835869747450887,47.678055127951104,2.9182568471750163
2013-10-30,12.668599777476338,5.541759384859247,0.4500502964441937
2013-10-31,0.9016094862142021,4.608333587355779,-0.9382992181189129
2013-11-01,-1.5727317065735928,3.968943850878664,0.16988386093795246
2013-11-02,2.6602780021642713,5.122896694151895,0.830078035695234
2013-11-03,3.596224337382451,5.47201117190715,0.7369381658563351
2013-11-04,11.762433128591242,3.608000182896161,3.833092012010181
2013-11-05,2.983586974745089,14.678055127951106,1.9182568471750163
2013-11-06,16.668599777476338,51.54175938485925,5.450050296444194
2013-11-07,2.901609486214202,9.608333587355778,10.061700781881086
2013-11-08,18.42726829342641,4.968943850878664,2.1698838609379525
2013-11-09,3.6602780021642713,3.122896694151895,5.830078035695234
2013-11-10,4.596224337382451,5.47201117190715,3.736938165856335
2013-11-11,0.7624331285912423,0.6080001828961609,-0.16690798798981882
2013-11-12,1.9835869747450887,4.678055127951106,-0.08174315282498357
2013-11-13,15.668599777476338,27.541759384859247,-0.5499497035558063
2013-11-14,20.901609486214202,19.60833358735578,3.061700781881087
2013-11-15,5.427268293426407,1.9689438508786639,1.1698838609379525
2013-11-16,2.6602780021642713,3.122896694151895,1.830078035695234
2013-11-17,2.596224337382451,3.4720111719071496,1.7369381658563352
2013-11-18,4.762433128591242,19.60800018289616,-0.16690798798981882
2013-11-19,0.9835869747450887,8.678055127951106,1.9182568471750163
2013-11-20,17.668599777476338,12.541759384859247,0.4500502964441937
2013-11-21,8.901609486214202,5.608333587355779,2.061700781881087
2013-11-22,19.42726829342641,2.968943850878664,6.1698838609379525
2013-11-23,4.660278002164271,3.122896694151895,3.8300780356952338
2013-11-24,3.596224337382451,11.47201117190715,0.7369381658563351
2013-11-25,6.762433128591242,4.608000182896161,0.8330920120101812
2013-11-26,7.983586974745089,0.6780551279511058,-0.08174315282498357
2013-11-27,16.668599777476338,11.541759384859247,1.4500502964441937
2013-11-28,-0.09839051378579788,0.6083335873557789,-0.9382992181189129
2013-11-29,-1.5727317065735928,-0.031056149121336148,0.16988386093795246
2013-11-30,2.6602780021642713,3.122896694151895,0.830078035695234
2013-12-01,2.596224337382451,6.47201117190715,0.7369381658563351
2013-12-02,6.762433128591242,12.608000182896161,1.8330920120101812
2013-12-03,17.983586974745087,1.6780551279511058,2.9182568471750163
2013-12-04,11.668599777476338,3.5417593848592466,-0.5499497035558063
2013-12-05,8.901609486214202,19.60833358735578,-0.9382992181189129
2013-12-06,8.427268293426406,20.968943850878663,0.16988386093795246
2013-12-07,2.6602780021642713,4.122896694151895,0.830078035695234
2013-12-08,2.596224337382451,3.4720111719071496,0.7369381658563351
2013-12-09,8.762433128591242,20.60800018289616,-0.16690798798981882
2013-12-10,1.9835869747450887,1.6780551279511058,0.9182568471750164
2013-12-11,2.668599777476338,3.5417593848592466,0.4500502964441937
2013-12-12,3.901609486214202,3.608333587355779,-0.9382992181189129
2013-12-13,20.42726829342641,0.9689438508786639,0.16988386093795246
2013-12-14,4.660278002164271,3.122896694151895,0.830078035695234
2013-12-15,2.596224337382451,6.47201117190715,0.7369381658563351
2013-12-16,3.7624331285912422,-0.39199981710383913,-0.16690798798981882
2013-12-17,9.983586974745089,7.678055127951106,-0.08174315282498357
2013-12-18,10.668599777476338,8.541759384859247,0.4500502964441937
2013-12-19,18.901609486214202,7.608333587355779,0.061700781881087075
2013-12-20,2.4272682934264074,2.968943850878664,0.16988386093795246
2013-12-21,5.660278002164271,8.122896694151894,0.830078035695234
2013-12-22,2.596224337382451,12.47201117190715,0.7369381658563351
2013-12-23,-0.23756687140875768,10.608000182896161,1.8330920120101812
2013-12-24,-0.016413025254911284,9.678055127951106,-0.08174315282498357
2013-12-25,-1.3314002225236623,-1.4582406151407534,-0.5499497035558063
2013-12-26,-1.0983905137857979,10.608333587355778,-0.9382992181189129
2013-12-27,-1.5727317065735928,7.968943850878664,0.16988386093795246
2013-12-28,5.660278002164271,11.122896694151894,0.830078035695234
2013-12-29,2.596224337382451,17.47201117190715,0.7369381658563351
2013-12-30,1.7624331285912422,10.608000182896161,-0.16690798798981882
2013-12-31,3.983586974745089,12.678055127951106,1.9182568471750163
2014-01-01,-1.3314002225236623,0.5417593848592466,-0.5499497035558063
2014-01-02,4.901609486214202,5.608333587355779,-0.9382992181189129
2014-01-03,21.42726829342641,15.968943850878663,0.16988386093795246
2014-01-04,6.660278002164271,16.122896694151894,0.830078035695234
2014-01-05,6.596224337382451,7.47201117190715,2.736938165856335
2014-01-06,6.762433128591242,23.60800018289616,0.8330920120101812
2014-01-07,10.983586974745089,19.678055127951104,1.9182568471750163
2014-01-08,6.668599777476338,8.541759384859247,-0.5499497035558063
2014-01-09,1.9016094862142021,7.608333587355779,0.061700781881087075
2014-01-10,17.42726829342641,15.968943850878663,0.16988386093795246
2014-01-11,11.660278002164272,10.122896694151894,0.830078035695234
2014-01-12,3.596224337382451,8.47201117190715,0.7369381658563351
2014-01-13,1.7624331285912422,9.608000182896161,-0.16690798798981882
2014-01-14,13.983586974745089,0.6780551279511058,2.9182568471750163
2014-01-15,7.668599777476338,12.541759384859247,-0.5499497035558063
2014-01-16,-0.09839051378579788,4.608333587355779,3.061700781881087
2014-01-17,6.427268293426407,8.968943850878663,0.16988386093795246
2014-01-18,8.660278002164272,18.122896694151894,0.830078035695234
2014-01-19,4.596224337382451,3.4720111719071496,0.7369381658563351
2014-01-20,0.7624331285912423,5.608000182896161,-0.16690798798981882
2014-01-21,-1.0164130252549113,1.6780551279511058,-0.08174315282498357
2014-01-22,17.668599777476338,5.541759384859247,-0.5499497035558063
2014-01-23,0.9016094862142021,11.608333587355778,-0.9382992181189129
2014-01-24,3.4272682934264074,3.968943850878664,0.16988386093795246
2014-01-25,3.6602780021642713,4.122896694151895,0.830078035695234
2014-01-26,4.596224337382451,5.47201117190715,0.7369381658563351
2014-01-27,1.7624331285912422,2.608000182896161,-0.16690798798981882
2014-01-28,2.983586974745089,1.6780551279511058,0.9182568471750164
2014-01-29,0.6685997774763377,5.541759384859247,-0.5499497035558063
2014-01-30,0.9016094862142021,1.608333587355779,-0.9382992181189129
2014-01-31,4.427268293426407,8.968943850878663,0.16988386093795246
2014-02-01,5.660278002164271,6.122896694151895,0.830078035695234
2014-02-02,2.596224337382451,12.47201117190715,0.7369381658563351
2014-02-03,6.762433128591242,7.608000182896161,3.833092012010181
2014-02-04,7.983586974745089,19.678055127951104,-0.08174315282498357
2014-02-05,10.668599777476338,7.541759384859247,-0.5499497035558063
2014-02-06,5.901609486214202,7.608333587355779,-0.9382992181189129
2014-02-07,5.427268293426407,11.968943850878663,0.16988386093795246
2014-02-08,5.660278002164271,3.122896694151895,0.830078035695234
2014-02-09,2.596224337382451,5.47201117190715,0.7369381658563351
2014-02-10,3.7624331285912422,8.608000182896161,-0.16690798798981882
2014-02-11,9.983586974745089,6.678055127951106,-0.08174315282498357
2014-02-12,4.668599777476338,6.541759384859247,-0.5499497035558063
2014-02-13,2.901609486214202,16.60833358735578,3.061700781881087
2014-02-14,0.42726829342640715,25.968943850878663,1.1698838609379525
2014-02-15,9.660278002164272,13.122896694151894,0.830078035695234
2014-02-16,56.59622433738245,17.47201117190715,3.736938165856335
2014-02-17,10.762433128591242,8.608000182896161,-0.16690798798981882
2014-02-18,8.983586974745089,4.678055127951106,1.9182568471750163
2014-02-19,9.668599777476338,22.541759384859247,17.450050296444193
2014-02-20,7.901609486214202,10.608333587355778,16.061700781881086
2014-02-21,20.42726829342641,15.968943850878663,7.1698838609379525
2014-02-22,11.660278002164272,3.122896694151895,4.830078035695234
2014-02-23,4.596224337382451,3.4720111719071496,0.7369381658563351
2014-02-24,0.7624331285912423,8.608000182896161,0.8330920120101812
2014-02-25,4.983586974745089,0.6780551279511058,0.9182568471750164
2014-02-26,10.668599777476338,3.5417593848592466,6.450050296444194
2014-02-27,16.901609486214202,-0.3916664126442211,4.061700781881087
2014-02-28,5.427268293426407,2.968943850878664,4.1698838609379525
2014-03-01,6.660278002164271,6.122896694151895,0.830078035695234
2014-03-02,11.596224337382452,6.47201117190715,2.736938165856335
2014-03-03,13.762433128591242,16.60800018289616,3.833092012010181
2014-03-04,-1.0164130252549113,2.678055127951106,38.918256847175016
2014-03-05,4.668599777476338,2.5417593848592466,5.450050296444194
2014-03-06,6.901609486214202,4.608333587355779,4.061700781881087
2014-03-07,15.427268293426406,4.968943850878664,0.16988386093795246
2014-03-08,7.660278002164271,6.122896694151895,0.830078035695234
2014-03-09,3.596224337382451,4.47201117190715,1.7369381658563352
2014-03-10,5.762433128591242,3.608000182896161,6.833092012010181
2014-03-11,3.983586974745089,8.678055127951106,1.9182568471750163
2014-03-12,1.6685997774763377,1.5417593848592466,3.4500502964441937
2014-03-13,6.901609486214202,2.608333587355779,5.061700781881087
2014-03-14,11.427268293426406,0.9689438508786639,14.169883860937952
2014-03-15,8.660278002164272,3.122896694151895,2.8300780356952338
2014-03-16,3.596224337382451,4.47201117190715,1.7369381658563352
2014-03-17,23.762433128591244,9.608000182896161,-0.16690798798981882
2014-03-18,11.983586974745089,4.678055127951106,1.9182568471750163
2014-03-19,8.668599777476338,4.541759384859247,-0.5499497035558063
2014-03-20,3.901609486214202,-0.3916664126442211,6.061700781881087
2014-03-21,0.42726829342640715,6.968943850878664,1.1698838609379525
2014-03-22,5.660278002164271,4.122896694151895,1.830078035695234
2014-03-23,3.596224337382451,3.4720111719071496,1.7369381658563352
2014-03-24,3.7624331285912422,-0.39199981710383913,3.833092012010181
2014-03-25,19.983586974745087,4.678055127951106,-0.08174315282498357
2014-03-26,15.668599777476338,-0.4582406151407534,-0.5499497035558063
2014-03-27,9.901609486214202,4.608333587355779,3.061700781881087
2014-03-28,3.4272682934264074,9.968943850878663,4.1698838609379525
2014-03-29,2.6602780021642713,10.122896694151894,0.830078035695234
2014-03-30,2.596224337382451,11.47201117190715,0.7369381658563351
