,tensorflow/tensorflow,pytorch/pytorch,apache/mxnet
2019-02-07,71.33537761925189,15.866117238491963,2.7574292693571394
2019-02-08,89.91037905822263,18.28049748180984,3.0276963875882745
2019-02-09,76.83265954120805,18.542335609958037,2.729362647633868
2019-02-10,69.7114774508043,21.50040348176492,3.0648594761405406
2019-02-11,69.79573035221512,19.138936886453454,3.448745261515399
2019-02-12,72.36006026066956,19.6431793432358,2.9931178042859234
2019-02-13,72.4207410863628,18.187932317354747,4.629159417151512
2019-02-14,70.89779099966769,19.862474120585354,8.092190970050941
2019-02-15,58.31352063044557,38.16340694516578,10.430014264092247
2019-02-16,65.43716149617818,16.996620683795076,9.23844861944601
2019-02-17,72.95562239269624,16.0952424277448,1.7771097612854863
2019-02-18,22.557605988336825,-3.3668125239062623,1.9640342084542621
2019-02-19,67.14787108169524,18.59963547414385,2.5200227635235475
2019-02-20,102.63155414948667,20.52516269708701,0.47239689580356203
2019-02-21,85.50397209876623,21.17022658764042,2.505139624857371
2019-02-22,67.76433353108698,18.142200967829865,1.8401862702408753
2019-02-23,72.17295434623219,27.618160939868538,1.8333149782690772
2019-02-24,76.66114218173985,14.643359958259007,2.5446559753303557
2019-02-25,80.49237394033686,16.10583909589497,-0.5314788606160824
2019-02-26,121.55773064253944,15.012639807618386,-0.018261741068841042
2019-02-27,70.56303399969785,10.999199789027614,1.2113190852455529
2019-02-28,115.21953590924323,16.88526245669385,2.0293525529454546
2019-03-01,72.83057486353277,16.181441535569554,2.238462080856651
2019-03-02,78.31572495340504,12.99435366807597,4.404936278532564
2019-03-03,72.03905979625642,14.991762697822852,3.2453425982949327
2019-03-04,69.28321753695788,12.559470882581039,3.9851126524009786
2019-03-05,77.04589458956879,8.999825540519538,9.523017466717034
2019-03-06,62.82379472844192,19.724755072185467,11.741050567661262
2019-03-07,51.00325291168045,11.91581872123308,8.48601327007341
2019-03-08,53.26208285901275,13.993199946995858,3.611902721115471
2019-03-09,73.27424850925006,16.605048497046326,2.56783636857544
2019-03-10,95.4356349403946,19.371318351626492,3.1712099386500476
2019-03-11,62.86798888510559,18.01837023090424,5.83114740250661
2019-03-12,49.46522043476913,32.31013735652892,4.77363822987607
2019-03-13,83.30688360980429,17.476800299683855,3.2821183906558993
2019-03-14,81.65556628781518,16.236272930396293,2.6635052138622024
2019-03-15,86.77355745586308,17.167288151071766,5.336878208520364
2019-03-16,63.29826956400181,13.614803726598275,3.9596830487304997
2019-03-17,80.59858288254061,15.469733948388743,4.212603541019492
2019-03-18,88.3490350786376,12.107146472325383,3.476341210449566
2019-03-19,90.01307346037694,18.319652960398482,1.6418088656653282
2019-03-20,78.9476006791491,14.160286357767333,2.3211687551123354
2019-03-21,82.71447158014017,18.983857348998917,3.6844310234297226
2019-03-22,73.95542392493974,13.917612465653331,1.251652041348863
2019-03-23,75.8320615249342,17.383759594113904,2.1574789080482777
2019-03-24,74.13379756881726,18.522926558687153,1.1753967213507375
2019-03-25,66.1108594271583,18.600556662589867,0.5619454591901014
2019-03-26,61.424303525389945,21.218586563230364,2.9122099496069986
2019-03-27,74.2181595460683,19.096037813693393,3.1041093291767425
2019-03-28,57.82913399721473,8.421112450159594,2.2534550205596755
2019-03-29,1139.5673183745264,20.05952634636069,3.5214980481379765
2019-03-30,291.5777380663206,29.70859145785192,1.9156053078696083
2019-03-31,80.62950764775707,18.54705695657599,4.489746801802919
2019-04-01,84.62225908704788,27.455496372559406,3.2868621532059388
2019-04-02,96.44965627811528,22.216712081094443,3.0990702843228473
2019-04-03,88.70615813845106,31.41422216515317,4.7683963005312435
2019-04-04,84.61773018509321,21.47270349959438,1.9174979118798565
2019-04-05,85.48434043014154,24.229780206062514,1.4139236943650828
2019-04-06,85.52201867339532,19.40826716861927,2.634053824023542
2019-04-07,73.33489259431812,26.46814009601116,1.5570679057304229
2019-04-08,87.3928414471333,22.72249084126502,6.667888524604294
