,n_commits
2015-11-01,21
2015-12-01,129
2016-01-01,44
2016-02-01,68
2016-03-01,114
2016-04-01,83
2016-05-01,34
2016-06-01,23
2016-07-01,15
2016-08-01,13
2016-09-01,43
2016-10-01,10
2016-11-01,25
2016-12-01,112
2017-01-01,138
2017-02-01,173
2017-03-01,150
2017-04-01,158
2017-05-01,286
2017-06-01,359
2017-07-01,260
2017-08-01,411
2017-09-01,357
2017-10-01,291
2017-11-01,332
2017-12-01,229
2018-01-01,247
2018-02-01,206
2018-03-01,214
2018-04-01,142
2018-05-01,107
2018-06-01,100
2018-07-01,135
2018-08-01,133
2018-09-01,170
2018-10-01,122
2018-11-01,116
2018-12-01,83
2019-01-01,98
2019-02-01,121
2019-03-01,112
2019-04-01,160
2019-05-01,94
2019-06-01,113
2019-07-01,158
2019-08-01,239
2019-09-01,175
2019-10-01,99
2019-11-01,79
2019-12-01,94
2020-01-01,109
2020-02-01,74
2020-03-01,112
2020-04-01,136
2020-05-01,162
2020-06-01,95
2020-07-01,138
2020-08-01,165
2020-09-01,102
2020-10-01,106
2020-11-01,95
2020-12-01,91
2021-01-01,95
2021-02-01,87
2021-03-01,215
2021-04-01,195
2021-05-01,107
2021-06-01,91
2021-07-01,115
2021-08-01,104
2021-09-01,134
2021-10-01,97
2021-11-01,129
2021-12-01,118
2022-01-01,115
2022-02-01,86
2022-03-01,118
2022-04-01,194
2022-05-01,92
2022-06-01,121
2022-07-01,108
2022-08-01,90
2022-09-01,80
2022-10-01,118
2022-11-01,226
2022-12-01,155
2023-01-01,146
2023-02-01,170
2023-03-01,188
2023-04-01,97
2023-05-01,131
2023-06-01,106
2023-07-01,115
2023-08-01,143
2023-09-01,150
2023-10-01,159
2023-11-01,103
2023-12-01,98
2024-01-01,196
2024-02-01,192
2024-03-01,83
2024-04-01,98
2024-05-01,116
2024-06-01,99
2024-07-01,78
2024-08-01,81
2024-09-01,50
2024-10-01,134
2024-11-01,96
2024-12-01,72
2025-01-01,83
2025-02-01,67
2025-03-01,126
2025-04-01,141
2025-05-01,100
2025-06-01,92
2025-07-01,70
2025-08-01,69
