,cakephp/cakephp,symfony/symfony,zendframework/zendframework
2011-01-04,6.17404331459631,7.891884843267332,-4.372375550716565
2011-01-05,-0.4865675798855522,12.579548792221603,-0.11669198696848504
2011-01-06,16.140160530713526,12.23300501341976,0.17270893469050153
2011-01-07,0.6300872706402658,22.905621107003597,-1.703877382218396
2011-01-08,0.6813693219223174,4.602507553890042,10.23018855184754
2011-01-09,7.683200823753819,9.613496564879053,9.884034705693693
2011-01-10,8.177706318259313,3.1739361253186136,2.9060127276717136
2011-01-11,0.17404331459630995,15.89188484326733,-1.3723755507165647
2011-01-12,0.5134324201144478,2.579548792221603,-0.11669198696848504
2011-01-13,3.1401605307135263,9.23300501341976,-0.8272910653094985
2011-01-14,5.630087270640266,17.905621107003597,-0.7038773822183959
2011-01-15,2.6813693219223174,19.602507553890042,9.23018855184754
2011-01-16,-1.3167991762461808,15.613496564879053,9.884034705693693
2011-01-17,2.1777063182593137,18.173936125318615,-4.093987272328286
2011-01-18,6.17404331459631,3.8918848432673316,-4.372375550716565
2011-01-19,10.513432420114448,30.5795487922216,-4.116691986968485
2011-01-20,3.1401605307135263,8.23300501341976,2.1727089346905015
2011-01-21,7.630087270640266,22.905621107003597,4.296122617781604
2011-01-22,1.6813693219223174,21.602507553890042,17.23018855184754
2011-01-23,12.683200823753818,32.61349656487906,9.884034705693693
2011-01-24,1.1777063182593135,20.173936125318615,-2.0939872723282864
2011-01-25,2.17404331459631,28.89188484326733,1.6276244492834353
2011-01-26,0.5134324201144478,21.5795487922216,-4.116691986968485
2011-01-27,3.1401605307135263,21.23300501341976,-2.8272910653094985
2011-01-28,15.630087270640265,14.905621107003595,-0.7038773822183959
2011-01-29,2.6813693219223174,27.602507553890042,9.23018855184754
2011-01-30,2.683200823753819,13.613496564879053,10.884034705693693
2011-01-31,6.177706318259314,5.173936125318614,-4.093987272328286
2011-02-01,0.17404331459630995,16.89188484326733,-0.3723755507165647
2011-02-02,-0.4865675798855522,18.5795487922216,-0.11669198696848504
2011-02-03,2.1401605307135263,15.23300501341976,-2.8272910653094985
2011-02-04,61.63008727064027,15.905621107003595,0.2961226177816041
2011-02-05,14.681369321922318,14.602507553890042,10.23018855184754
2011-02-06,2.683200823753819,30.613496564879053,9.884034705693693
2011-02-07,1.1777063182593135,9.173936125318614,-3.0939872723282864
2011-02-08,2.17404331459631,10.89188484326733,-4.372375550716565
2011-02-09,1.5134324201144478,9.579548792221603,-4.116691986968485
