,django/django,laravel/framework,rails/rails
2019-01-10,4.72629428942793,16.682107830725343,10.328335949764522
2019-01-11,6.614856265086679,7.833998413261086,12.833623672794179
2019-01-12,8.698727232828615,10.439528367178138,4.355282658969294
2019-01-13,4.383803446937088,7.961411860029371,11.283464154892727
2019-01-14,13.713473776607417,6.9403495889671,12.831083202511774
2019-01-15,4.61640417953782,5.9705693691868795,6.653427524856096
2019-01-16,5.24644080957445,8.172034570652082,20.71478283621141
2019-01-17,19.72629428942793,16.682107830725343,55.32833594976452
2019-01-18,2.61485626508668,16.833998413261085,16.83362367279418
2019-01-19,5.698727232828615,13.439528367178138,14.355282658969294
2019-01-20,3.3838034469370877,13.961411860029372,8.283464154892727
2019-01-21,4.713473776607417,12.9403495889671,8.831083202511774
2019-01-22,1.6164041795378201,20.97056936918688,13.653427524856095
2019-01-23,3.24644080957445,18.17203457065208,9.714782836211407
2019-01-24,-0.27370571057206994,21.682107830725343,15.328335949764522
2019-01-25,0.6148562650866798,4.833998413261086,10.833623672794179
2019-01-26,3.698727232828615,9.439528367178138,20.355282658969294
2019-01-27,6.383803446937088,6.961411860029371,6.283464154892727
2019-01-28,6.713473776607417,18.940349588967102,15.831083202511774
2019-01-29,1.6164041795378201,6.9705693691868795,11.653427524856095
2019-01-30,3.24644080957445,14.172034570652082,19.71478283621141
2019-01-31,2.72629428942793,-0.3178921692746579,14.328335949764522
2019-02-01,1.6148562650866798,4.833998413261086,17.83362367279418
2019-02-02,4.698727232828615,19.439528367178138,10.355282658969294
2019-02-03,3.3838034469370877,10.961411860029372,5.283464154892727
2019-02-04,4.713473776607417,10.9403495889671,18.831083202511774
2019-02-05,12.61640417953782,9.97056936918688,17.653427524856095
2019-02-06,6.24644080957445,7.172034570652082,9.714782836211407
2019-02-07,1.72629428942793,20.682107830725343,18.328335949764522
2019-02-08,5.614856265086679,26.833998413261085,14.833623672794179
2019-02-09,15.698727232828615,10.439528367178138,13.355282658969294
2019-02-10,5.383803446937088,9.961411860029372,8.283464154892727
2019-02-11,5.713473776607417,16.940349588967102,19.831083202511774
2019-02-12,3.6164041795378203,33.970569369186876,13.653427524856095
2019-02-13,2.24644080957445,5.172034570652082,15.714782836211407
2019-02-14,5.72629428942793,4.682107830725342,14.328335949764522
2019-02-15,0.6148562650866798,2.833998413261086,13.833623672794179
2019-02-16,3.698727232828615,7.439528367178138,19.355282658969294
2019-02-17,3.3838034469370877,12.961411860029372,13.283464154892727
2019-02-18,-1.286526223392583,23.940349588967102,8.831083202511774
2019-02-19,-1.3835958204621799,3.9705693691868795,15.653427524856095
2019-02-20,1.2464408095744501,20.17203457065208,18.71478283621141
2019-02-21,4.72629428942793,5.682107830725342,16.328335949764522
2019-02-22,-0.38514373491332027,25.833998413261085,11.833623672794179
2019-02-23,3.698727232828615,14.439528367178138,17.355282658969294
2019-02-24,4.383803446937088,11.961411860029372,11.283464154892727
2019-02-25,4.713473776607417,4.9403495889671,27.831083202511774
2019-02-26,0.6164041795378201,26.97056936918688,18.653427524856095
2019-02-27,2.24644080957445,12.172034570652082,8.714782836211407
2019-02-28,1.72629428942793,16.682107830725343,4.328335949764521
2019-03-01,4.614856265086679,14.833998413261087,10.833623672794179
2019-03-02,5.698727232828615,8.439528367178138,4.355282658969294
2019-03-03,4.383803446937088,11.961411860029372,17.283464154892727
2019-03-04,-0.28652622339258293,6.9403495889671,8.831083202511774
2019-03-05,1.6164041795378201,7.9705693691868795,7.653427524856096
2019-03-06,-0.7535591904255499,9.172034570652082,14.714782836211407
2019-03-07,1.72629428942793,3.682107830725342,22.328335949764522
2019-03-08,2.61485626508668,4.833998413261086,22.83362367279418
2019-03-09,4.698727232828615,6.439528367178138,30.355282658969294
2019-03-10,3.3838034469370877,9.961411860029372,11.283464154892727
2019-03-11,0.7134737766074171,10.9403495889671,28.831083202511774
2019-03-12,1.6164041795378201,2.9705693691868795,23.653427524856095
2019-03-13,-0.7535591904255499,8.172034570652082,12.714782836211407
2019-03-14,0.7262942894279301,4.682107830725342,5.328335949764521
2019-03-15,2.61485626508668,2.833998413261086,9.833623672794179
2019-03-16,2.698727232828615,16.439528367178138,13.355282658969294
2019-03-17,3.3838034469370877,10.961411860029372,21.283464154892727
2019-03-18,4.713473776607417,2.9403495889671007,16.831083202511774
2019-03-19,-1.3835958204621799,12.97056936918688,19.653427524856095
2019-03-20,3.24644080957445,9.172034570652082,11.714782836211407
