,facebook/react,angular/angular.js,jashkenas/backbone
2013-05-29,20.070163278759395,4.027107880623925,0.8974235930238086
2013-05-30,20.15527745069932,4.040202508779869,0.8284400593723735
2013-05-31,19.080466493546652,4.136832116509675,0.736537422915762
2013-06-01,16.7853680486849,3.369611072470397,0.27547329527741937
2013-06-02,19.350872725348555,3.7487077337274233,0.5340565071226361
2013-06-03,17.905035916009,3.0669820560197385,0.5602786146590185
2013-06-04,17.500611853190417,3.337925655894523,-0.1328196859241593
2013-06-05,3.1461096262648,2.08949643289345,4.583216741488869
2013-06-06,15.182731339643654,2.110540878249535,-0.12887512220851172
2013-06-07,6.668403169301539,12.604149358598729,0.36927113783735344
2013-06-08,16.6870557306309,3.874907491113971,0.17479348804871986
2013-06-09,11.391368388650909,3.533514010422433,1.350478553148928
2013-06-10,-5.696712083056852,5.246105732141455,2.451585578691258
2013-06-11,11.432563453802576,-5.827314234177827,1.9013023784484353
2013-06-12,13.181919675231683,6.27991011124063,-0.7358910599503802
2013-06-13,-6.794164395925705,6.221216269335749,1.9085883701698563
2013-06-14,24.358769692195857,0.9782626323087289,0.001569704455652729
2013-06-15,10.641295293501788,3.4288899448247383,0.08052935802942372
2013-06-16,9.477739057487478,3.3107543551450647,0.16491655651305814
2013-06-17,18.627116864543982,2.304202279961155,0.33504549133131634
2013-06-18,8.44493268406195,2.9584263131100546,-0.06517067032091794
2013-06-19,5.114896855284261,3.6354447533052463,-0.055287090817039135
2013-06-20,-3.7954661294405057,2.2243704234817336,-0.056135288252082055
2013-06-21,6.214737528206918,3.533853041131289,-0.1858247500294713
2013-06-22,5.676040005118407,4.0622495966294245,0.04477467602845573
2013-06-23,6.2264683273228485,3.0533009995899882,0.04085746423746986
2013-06-24,5.593750868947622,1.3895184060303865,4.130285516306833
2013-06-25,14.26466891212026,1.7815912381818793,0.07004964159024366
2013-06-26,4.454328831772736,-0.28318744035897764,4.093160757234618
2013-06-27,5.060813100883354,3.0196916462394383,0.09872603330291962
2013-06-28,17.42629178638156,12.762960812513334,-0.8150646395083262
2013-06-29,4.767678635399414,3.240747165649653,0.13984886513431122
2013-06-30,4.5992874921145255,2.598003097826311,0.1879812115359648
2013-07-01,3.211193452311803,6.574780045751287,0.2649382137088631
2013-07-02,7.281301332527026,4.5168548218415605,1.2069667973467246
2013-07-03,9.047076225648308,12.74196322696287,3.2358009050967342
2013-07-04,2.1583898416862093,-3.736687624824155,3.2381519700163786
2013-07-05,3.212886482330574,3.0073661536368705,3.3518496511295757
2013-07-06,4.867000559827773,2.8066696650964214,1.2265136178389384
2013-07-07,5.8412519950675,3.026990791119068,3.2391930097466113
2013-07-08,7.3183922107748245,4.039183719874708,0.3174957136536248
2013-07-09,4.298566733620782,1.2294840293765683,0.282526397803818
2013-07-10,4.7648429515328665,4.358326990903359,0.35042143196308606
2013-07-11,0.6808111064122702,4.7733719118836975,0.27587726260133044
2013-07-12,4.2579197280033725,10.24915462835703,0.3313706237684977
2013-07-13,3.0927241811712123,4.48323824614958,1.2301504490604005
2013-07-14,3.2580264260413356,7.806533242745061,1.231273526026756
2013-07-15,44.689026570277285,4.558292585498618,0.27876030268401286
2013-07-16,16.95734266578027,1.999937763551427,0.27646466183962126
2013-07-17,50.431818615762324,-2.4632523735340923,0.26625342504998034
2013-07-18,5.822244429363015,3.7581553638062655,0.25498697689100186
2013-07-19,13.607568242158132,4.208259369772719,0.5813756796220473
2013-07-20,5.580185599290691,3.893399764654292,0.2324097532000618
2013-07-21,2.3548405856734624,4.744062335931817,0.221374438128347
2013-07-22,0.8804500046285737,3.658852553143351,0.22146544792850037
2013-07-23,10.981613717044164,5.0013288857214375,0.20842617205593728
2013-07-24,2.2943463425786663,4.068053040883651,0.2000961746233052
2013-07-25,4.639126449202152,4.159967344924979,0.20039843936932036
2013-07-26,5.668234581257966,9.212229666019962,-1.1452489162947732
2013-07-27,1.7963432354086495,20.84569369490604,0.1764772791076307
2013-07-28,4.400036938162523,3.3380067727518434,0.1690064803142845
2013-07-29,2.917368051496647,3.6414072578327996,2.174362417002632
2013-07-30,1.7538037544785643,5.795835584852136,4.173952040463215
2013-07-31,1.3535465603487533,9.080177903405794,0.15452695439230504
2013-08-01,2.021012798864419,-2.628163053096797,2.155926278233329
2013-08-02,-0.8771338000287598,2.9679986251367305,0.12602310397065797
2013-08-03,1.390072091084094,14.77945170850765,0.14156963220360155
2013-08-04,1.7262812444500704,3.412816676890509,0.13967296629011913
2013-08-05,1.1665342106115755,2.827285548830016,0.14002450375518544
2013-08-06,2.138083032962813,2.8600857236619532,2.1508712892363016
2013-08-07,1.669416118882789,14.180915768201189,1.1345949850005645
2013-08-08,-1.2404224817106368,14.837449415862473,0.13941360161279598
2013-08-09,-0.4871902100982093,27.456129802265714,1.1531696694829003
2013-08-10,2.302346911297998,3.8203113247735505,1.1475392894391194
2013-08-11,0.6834036915445197,4.255750895149577,1.1329054142731474
2013-08-12,1.7682047123685622,11.060885145211884,0.13394082561520607
2013-08-13,1.930156900412929,12.028732845684848,0.09529077312236742
2013-08-14,1.8711312337765265,4.827708117622041,0.1588066075412412
2013-08-15,2.35655154794528,5.360035830020611,0.12082727562585238
2013-08-16,2.6597688469791603,6.204436505404459,-0.8517585167874258
2013-08-17,2.5690523035430477,6.08682897108843,0.14387019101182383
2013-08-18,3.1502670474073655,4.320927173227789,0.15524884199538364
2013-08-19,3.0330798899642235,6.198518389726219,0.15039925005977045
2013-08-20,-0.6287459204314155,3.5551183270555016,0.1371120574348372
2013-08-21,1.5348031300895562,5.910052921279215,3.175316236475964
2013-08-22,5.9833396110217985,-1.4302701800391002,0.1035807359571403
2013-08-23,3.4547598048132064,14.834023303714888,0.139659356518678
2013-08-24,2.132098261468489,4.450565741525934,0.2112272574118125
2013-08-25,2.6633752033160505,8.195189367896733,2.2587082139222643
2013-08-26,4.071818706038368,3.2327519679992927,0.29005295392322017
2013-08-27,3.732693916826525,5.7355467204299035,0.32436687959938865
2013-08-28,1.2750927990894652,1.4365267514547186,0.3770383736530426
2013-08-29,0.563270066192803,2.336792822003802,-1.2304981938974988
2013-08-30,4.550709869881286,2.796336806765409,0.2233397809209251
2013-08-31,1.4628248440233027,4.339503792503164,0.4058758737189014
2013-09-01,3.269628942629914,3.9661150257712774,0.45405002211980783
2013-09-02,2.348163257658483,3.1923330547200965,0.4852496529539777
2013-09-03,3.5287760341533887,3.4082681117663003,0.47268032269554394
2013-09-04,5.996588864845563,7.40892687357268,0.5314225064468936
2013-09-05,4.240756761194561,5.45317642630685,-2.1755498611204063
2013-09-06,4.722714016699646,3.0828904884844466,-0.09381521153122478
2013-09-07,8.935970996795305,3.478753754187681,2.514940925441814
2013-09-08,2.3571455149915903,4.005401115512822,0.5967517153149794
2013-09-09,11.0172406696729,4.774082605323914,2.129106493055351
2013-09-10,3.8494200231807985,4.560084493260774,0.6180853083457881
2013-09-11,10.533201684348352,5.131545813818047,13.695697683789012
2013-09-12,0.698348998840806,-5.004021163979226,0.6701870475820328
2013-09-13,0.11231823177434556,6.633237170547586,0.7924718988628023
2013-09-14,4.687210690582809,5.887838231258705,0.5671247134827473
2013-09-15,2.0747101487286463,5.576384890115813,0.5529115835913224
2013-09-16,1.246706149627245,4.009124462038343,2.835562889150674
2013-09-17,2.315557954863248,6.082587684837341,0.6182918532453744
2013-09-18,3.8364390191226825,1.796543175713686,0.4265336383787918
2013-09-19,4.033019905937145,4.8979720653711105,2.839765916992773
2013-09-20,2.2119627771924577,5.151230435967917,0.5538246261691817
2013-09-21,0.9565062818376125,3.8738570773818912,0.5041669031952449
2013-09-22,3.80982445312336,5.1432308441220185,3.4495244569611403
2013-09-23,3.822881937805054,-0.7839318386865259,0.4815548475680257
2013-09-24,0.18827458150522514,2.098315016626298,2.0887270262368642
2013-09-25,0.6836785885536307,6.79620761910774,1.3525018101739692
2013-09-26,3.93596932509966,5.473723421697509,-0.9914510437872552
2013-09-27,3.4252350732371877,12.317649205827946,0.3348593281287363
2013-09-28,1.935307204619001,5.320588782155239,0.32184693022544564
2013-09-29,2.890080257530963,5.550805439491545,0.2709139046393858
2013-09-30,2.447045468304366,8.41016859747906,-0.30596400059012535
2013-10-01,6.2389137314602365,17.423919055112844,-0.4092711490968557
2013-10-02,0.19249246745096282,6.466519044366242,0.16808820306450797
2013-10-03,2.7651845410052065,14.375280456949481,0.11957507148988043
2013-10-04,1.4611131383996707,6.8312205427247905,0.23511830806996178
2013-10-05,3.435130987344482,7.884830327721723,0.23696002261895122
2013-10-06,2.480485724649026,6.769939023183733,0.21654995134542634
2013-10-07,9.391545141781682,5.785295177210649,0.007352662096484344
2013-10-08,3.0061146457977914,9.791778352549,0.192275008577665
2013-10-09,3.540810502844474,5.902890453764703,0.22310856045679553
2013-10-10,2.058975918187358,7.739678364349606,4.360241758072737
2013-10-11,7.084960854038243,19.982752771148455,9.366403595881671
2013-10-12,3.4513431064312328,8.10150145443477,0.38046605542503437
2013-10-13,2.8959070697867655,5.657298486483367,0.40390080327415084
2013-10-14,3.4254684665997357,6.917037586023005,0.37929571897477465
2013-10-15,3.843948905997693,4.604295100332765,2.2320626054961377
2013-10-16,5.550353894615563,-3.755216497083287,5.161138906342383
2013-10-17,3.544463679412053,3.205574788101227,4.5601750750076455
2013-10-18,2.3858869925261015,-0.9158681479108806,0.5225501530691846
2013-10-19,2.59244308029245,4.351365851959281,0.5766095523210337
2013-10-20,4.332298476299567,5.545047470268324,0.6147470103933658
2013-10-21,4.775824987362742,-4.053776145174986,0.6500336556045688
2013-10-22,-5.35847304066216,8.959592791285408,-0.7026762069443471
2013-10-23,-3.4541097362586353,3.808615664148915,0.10149988167758853
2013-10-24,1.6061572636590842,23.82322034990301,0.7472115126500696
2013-10-25,3.5960314597672585,5.193674828229427,4.533147619367874
2013-10-26,7.243110203286902,26.75268834618405,0.8134998845351897
2013-10-27,4.554511450950918,11.405656786700696,0.8540497534808286
2013-10-28,4.630510629014767,5.001580056941577,0.8860818552561738
2013-10-29,41.31439440043221,4.689765678722619,2.342421149194137
2013-10-30,5.505312261768818,6.4961954614464865,1.0224258380022646
2013-10-31,5.501420537386031,5.7917721646848435,-2.355299181289325
2013-11-01,6.457494307637963,-4.376210502373843,0.48707515373230226
2013-11-02,6.003571405864201,5.573231555956424,0.6534525005275804
2013-11-03,6.068340729800037,6.132578336307128,0.6728953026999385
2013-11-04,7.086234286308861,8.132071630344768,5.10969295097198
2013-11-05,7.686043337496704,7.109923233049858,1.3622580005525988
2013-11-06,49.454877414590946,8.217493636604605,6.1292302939487024
2013-11-07,9.667043694973842,6.113956556639437,8.694198745689972
2013-11-08,7.354887231751425,17.126829197719747,2.4275481643317764
2013-11-09,4.851150084930443,6.908360702174849,5.571741274431127
2013-11-10,6.5404211578173985,7.350950692402134,3.5821193472254125
2013-11-11,3.7631398754503005,-1.0922553197171134,1.3085334225915346
2013-11-12,0.7111736207529376,5.997682671860629,-0.6178833971764103
2013-11-13,23.28934085669117,5.9537222325521775,0.25047328650725265
2013-11-14,19.63584143940112,21.680769567240652,1.4439730757973872
2013-11-15,4.58548517572731,5.7217055899933245,1.4449998497424372
2013-11-16,5.316797999980501,5.891351151294606,1.4341799797670038
2013-11-17,4.182936824437403,5.911332675319616,1.409957084538911
2013-11-18,20.65437518858553,4.540449973541605,1.3722104237234813
2013-11-19,7.980704090673689,4.149036240295018,1.3320511704158298
2013-11-20,5.424114928552598,8.336258323244774,1.2914473398046078
2013-11-21,6.579251291656629,8.040698351380298,1.249488051001163
2013-11-22,6.366053338253298,18.798441176397624,6.331905753253029
2013-11-23,4.944097802611952,8.10657183264275,3.3290122475755344
2013-11-24,11.702330022333786,7.329516248214798,0.31987195784670336
2013-11-25,2.3907995373281516,7.770133972778756,1.908654036244787
2013-11-26,1.9228634725576088,10.762519073227832,-0.7303949284478409
2013-11-27,7.397237273318795,8.997177313893998,2.2634405028228564
2013-11-28,2.48059535956868,-1.9974346195416404,-1.1538475649847755
2013-11-29,3.7233901128180733,-3.098780184905358,0.26873068082634016
2013-11-30,4.562432010183566,5.718650632375476,0.2585330238766822
2013-12-01,6.459429795516655,6.148667033505202,0.24576914853322254
2013-12-02,4.622217582159941,7.330650981615456,2.5966526573680797
2013-12-03,3.845572903457736,20.098627873512257,2.2727477106017755
2013-12-04,2.2629038883847987,7.307957645673188,0.22893288716775567
2013-12-05,21.148303580475446,7.428948259860087,-0.5077473315347645
2013-12-06,24.81817610694317,5.928791235175612,0.20123531839906914
2013-12-07,4.92813914373925,4.379355080798808,0.192860678384047
2013-12-08,2.3532965625259212,5.101429462249671,0.1829486813687237
2013-12-09,15.293536931629058,9.124165637217404,0.16533687999367908
2013-12-10,2.681009838651316,3.6871317685462683,0.13728206678443344
2013-12-11,5.20977038450876,0.7948132703476727,1.182084221066631
2013-12-12,4.141047504961639,3.2022082512829275,0.06668614102392019
2013-12-13,4.519256372003111,19.224275521378352,0.0851212347196046
2013-12-14,3.148438017923303,4.089501545490304,0.06150470461029539
2013-12-15,4.577383247512973,3.4560981677784577,0.043260119093893004
2013-12-16,-5.137765975987158,3.905710530268164,0.02289810773528886
2013-12-17,7.215595539985781,11.190021506893885,-0.04388432386004988
2013-12-18,12.713956754876437,11.13831196467926,1.0894646553213634
2013-12-19,7.339594575228805,19.33370823853354,1.0497456545964723
2013-12-20,5.623418990809554,2.6867384146676443,0.06209222184936705
2013-12-21,7.279888142126483,2.9870643153708145,0.08124334978437997
2013-12-22,11.308920559983182,2.12359525395291,0.09306665591720964
2013-12-23,7.912192791275299,-0.19362642356111176,2.125523505639731
2013-12-24,7.4380844891076245,-0.28210855944666924,-0.9342381624040527
2013-12-25,4.126492430613052,0.6092305755745802,0.14302725010658718
2013-12-26,11.09197483839456,0.2511723225995829,0.1748108230474575
2013-12-27,8.209700231458834,0.7693109653630004,0.16690621407302003
2013-12-28,9.834993774538814,2.0205030257097523,0.1723321226858446
