,npm/cli,webpack/webpack,bower/bower
2012-09-07,1.744845418338309,-0.023204306344554095,5.866741894048715
2012-09-08,1.8215581246975932,-0.019237423520464873,5.650171049755624
2012-09-09,1.6348050123365745,-0.004540609954358376,5.279216694379544
2012-09-10,7.434739605495114,-0.006830937361391769,5.0279710289715265
2012-09-11,0.3758124185821645,0.007834490376596153,4.668666664743825
2012-09-12,1.5156382509161315,0.006572426274676556,4.289718295809221
2012-09-13,1.5060136987327744,-0.002685694804924962,4.051312223497888
2012-09-14,1.4153043177574887,0.023442844315430526,13.90306245228223
2012-09-15,-1.4066205433688366,0.028634657630907022,2.0786424597378077
2012-09-16,1.293016295592955,0.03411975572575224,7.248124497222794
2012-09-17,1.161763852600398,0.039104289151794244,2.6536906613021056
2012-09-18,1.1806594979758782,0.7195900697901825,1.0806807993964487
2012-09-19,-1.009830345672056,0.05567979277759027,2.4931160006248674
2012-09-20,-1.6118434942858617,0.056732930427460304,3.369709105727562
2012-09-21,1.0870717125307656,0.0709094742064316,1.9617313420824192
2012-09-22,-0.6612898374294395,0.07728069467305217,1.4866325411568986
2012-09-23,0.9559443820337657,0.07133316282002972,1.2198938278279008
2012-09-24,0.8847222165935155,0.086790476275697,-1.7237112745202012
2012-09-25,4.953339356120117,4.429251224039511,-1.5111533951303913
2012-09-26,-0.5967749313142336,5.102816269437997,0.6971736355817844
2012-09-27,-1.8195161261811892,0.11650010776570532,0.6837635942787482
2012-09-28,2.6716858769178815,0.11895291883044,1.1059782397423656
2012-09-29,0.44245316480708213,0.1290894789821661,0.886097726552747
2012-09-30,0.5486167999208528,0.11576718386547954,0.9949009782731446
2012-10-01,0.5128549169735203,0.15276678452571935,-1.0539451743162074
2012-10-02,6.639151971480447,0.15619258459181595,0.8730779557108521
2012-10-03,2.5365541791530184,0.1794069309127865,0.9246414943635006
2012-10-04,0.3309530558166218,0.21425514479467514,0.9894296493166731
2012-10-05,0.4452971349716245,0.2361403244812565,1.6851655009253763
2012-10-06,0.41922328169929685,0.24806497269540592,0.0610086851569681
2012-10-07,1.4773771431948952,-0.4391325991724422,1.3608257577863698
2012-10-08,0.4872222214829977,5.309632463408831,1.547282240833952
2012-10-09,0.5471287383971398,1.1866680136366368,-3.0458267708924436
2012-10-10,0.5714735926860558,1.085471370310981,0.4876287987455636
2012-10-11,0.580896259023703,0.3262671453628768,11.078736296185625
2012-10-12,1.4500193026901136,0.34132969498220395,2.4358153504901905
2012-10-13,0.46333699624805635,0.22866468460243622,2.2456931944753715
2012-10-14,0.4346172219925605,-0.9165062697343864,9.539209794876415
2012-10-15,0.40696340328356434,0.40728073959031835,9.546586671064937
2012-10-16,-0.1682825967048091,-0.2194667588008267,7.35329928919478
2012-10-17,0.3720313062261834,-0.08423419020284717,13.9205602343474
2012-10-18,-1.4073147394833363,0.39655507416866353,5.455972661744516
2012-10-19,0.2737912321214321,0.4338267199663302,3.543977126177499
2012-10-20,0.27652900893038235,1.1811891205326337,3.1978229977118193
2012-10-21,0.2642286519734732,0.55890345463862,2.3605961778154496
2012-10-22,0.23530003562631505,0.6435880026683137,7.338105380332113
2012-10-23,4.931374634793674,0.4934737808705174,0.701927512639984
2012-10-24,0.1815153059735151,0.8298111075458372,2.3174125764097564
2012-10-25,2.170290464741114,7.399008182145292,1.8099264316372228
2012-10-26,0.1366342921018206,8.443981701813847,3.122123281469415
2012-10-27,0.12173177744238833,1.1424726597323391,1.0271876833418898
2012-10-28,0.09730387839259144,5.341168087171476,1.802589841929608
2012-10-29,0.07371118634551296,0.5961400665463119,-0.793604231592741
2012-10-30,0.020684018751689036,1.4694639456971865,1.7422744749757737
2012-10-31,0.03602325857176491,-0.04702278255907434,0.41055510290024244
