,docker/docker,mesosphere/marathon,kubernetes/kubernetes
2017-06-06,13.70486173609033,2.4690254839142276,50.04392917470619
2017-06-07,14.575579782655197,2.6152568469813726,47.09954832026675
2017-06-08,13.832612040793762,2.466779302429541,46.199052378509954
2017-06-09,13.351582158108231,2.4066768337165674,40.672827190549874
2017-06-10,12.557928897019307,2.4387676501890985,38.4994218338601
2017-06-11,11.840045812745016,2.442727001302941,43.77511750360652
2017-06-12,33.259504887721995,2.431313365912856,47.715326388942344
2017-06-13,13.269996956983826,-1.9704476936592077,38.7790009269712
2017-06-14,11.010157016006644,0.6091273168812983,42.69910698030722
2017-06-15,2.3113849846881056,4.65696640402817,39.248053506021805
2017-06-16,-1.9399600430415553,1.5356683416583679,47.03640137861666
2017-06-17,11.855343157802432,2.3269807562989837,44.774471504372556
2017-06-18,11.467130049393225,2.3317125093981828,38.66655483263062
2017-06-19,9.257847742448192,3.780004512206273,31.777107440622736
2017-06-20,9.809891658523501,5.592372443689541,14.341835560236852
2017-06-21,37.395564036927496,8.580800074414324,38.08102460643748
2017-06-22,16.725716295235763,4.824433728637548,70.81184043630476
2017-06-23,27.7248416145268,2.6510394738822454,107.53214967138273
2017-06-24,20.075400069640565,3.186651734020888,49.52024754067116
2017-06-25,9.138372500367408,2.1783611284862503,36.939221833236545
2017-06-26,10.361598172213128,2.053105544939997,72.67772088702681
2017-06-27,8.434903710165667,2.0912525334452945,37.864641901788694
2017-06-28,8.541970549753293,2.049794748354102,33.71577401030967
2017-06-29,7.547240561459383,2.0246904443197726,46.37822233766383
2017-06-30,8.589653192690292,4.548974775787858,38.00366226081723
2017-07-01,7.5167385773668585,2.006168557537589,28.834737968872428
2017-07-02,9.288503245813365,2.0056238860085203,40.730933235673845
2017-07-03,16.767670985784353,0.32676340338178733,34.226053729006146
2017-07-04,0.6781453197944289,-1.0331620350331758,11.353768011174672
2017-07-05,3.411042443851982,1.9351172610502996,33.69783050361575
2017-07-06,10.032689764028385,0.9238520448445984,33.64321347173593
2017-07-07,6.049808949234838,1.8306409777744315,27.631981763312826
2017-07-08,8.474271061447787,1.9016911330932464,51.14399901194193
2017-07-09,8.519286563869148,1.9093096763967332,44.83024606962294
2017-07-10,7.52224258316925,0.5595621975745566,23.757785087786974
2017-07-11,8.942808578677031,0.8773636081831875,-11.120759346146325
2017-07-12,15.393338540760405,1.839660005867609,98.5121297217881
2017-07-13,7.933621704642163,1.7683614530526308,58.11303005188411
2017-07-14,8.6568185578544,6.810809375168336,63.314942387837675
2017-07-15,9.32262520139691,1.8030627696534423,30.32487789674159
2017-07-16,7.911573804478408,1.780399431769104,62.9420593474158
2017-07-17,10.097239612965394,1.673565855075947,69.29328303221247
2017-07-18,8.030341183730371,1.6628936699940575,64.62258405328197
