,tidev/titanium-sdk,flutter/flutter,facebook/react-native
2015-01-30,11.139495450785773,-3.0725021522256544,-0.5940910855657395
2015-01-31,3.9367245657568235,5.398052024780135,8.163447612295538
2015-02-01,4.443637008153138,7.614641886531286,9.273125031650377
2015-02-02,3.741143802434125,1.0959960162725135,-2.0446405361151907
2015-02-03,1.9352829965733194,-2.9864215661450686,-4.116984858459514
2015-02-04,3.9755760368663595,-1.9479600276835303,-1.0583767998514544
2015-02-05,7.828140139430462,-4.1018061815296845,-3.622479363954018
2015-02-06,10.139495450785773,-3.0725021522256544,-0.5940910855657395
2015-02-07,5.9367245657568235,5.398052024780135,9.163447612295538
2015-02-08,4.443637008153138,7.614641886531286,12.273125031650377
2015-02-09,1.741143802434125,0.09599601627251358,-2.0446405361151907
2015-02-10,14.935282996573319,-2.9864215661450686,-4.116984858459514
2015-02-11,13.975576036866359,-2.9479600276835303,-2.0583767998514544
2015-02-12,1.828140139430462,-3.1018061815296845,4.377520636045983
2015-02-13,5.139495450785773,-2.0725021522256544,1.4059089144342605
2015-02-14,3.9367245657568235,5.398052024780135,9.163447612295538
2015-02-15,4.443637008153138,7.614641886531286,9.273125031650377
2015-02-16,2.741143802434125,0.09599601627251358,-2.0446405361151907
2015-02-17,4.935282996573319,-2.9864215661450686,-4.116984858459514
2015-02-18,2.9755760368663595,-2.9479600276835303,-4.058376799851454
2015-02-19,7.828140139430462,-2.1018061815296845,3.377520636045982
2015-02-20,12.139495450785773,-0.07250215222565437,1.4059089144342605
2015-02-21,3.9367245657568235,7.398052024780135,11.163447612295538
2015-02-22,4.443637008153138,7.614641886531286,14.273125031650377
2015-02-23,1.741143802434125,7.0959960162725135,-1.0446405361151907
2015-02-24,7.935282996573319,7.013578433854931,0.8830151415404863
2015-02-25,3.9755760368663595,-1.9479600276835303,1.9416232001485456
2015-02-26,2.828140139430462,-3.1018061815296845,0.3775206360459822
2015-02-27,16.139495450785773,-1.0725021522256544,5.40590891443426
2015-02-28,7.9367245657568235,6.398052024780135,9.163447612295538
2015-03-01,4.443637008153138,7.614641886531286,12.273125031650377
2015-03-02,13.741143802434125,2.0959960162725135,8.95535946388481
2015-03-03,5.935282996573319,3.0135784338549314,10.883015141540486
2015-03-04,-1.0244239631336405,0.05203997231646973,3.9416232001485456
2015-03-05,2.828140139430462,7.8981938184703155,6.377520636045983
2015-03-06,8.139495450785773,1.9274978477743456,2.4059089144342605
2015-03-07,3.9367245657568235,5.398052024780135,12.163447612295538
2015-03-08,4.443637008153138,7.614641886531286,10.273125031650377
2015-03-09,1.741143802434125,3.0959960162725135,14.95535946388481
2015-03-10,7.935282996573319,4.013578433854931,11.883015141540486
2015-03-11,7.975576036866359,6.05203997231647,8.941623200148545
2015-03-12,9.828140139430461,-1.1018061815296845,7.377520636045983
2015-03-13,8.139495450785773,1.9274978477743456,9.40590891443426
2015-03-14,5.9367245657568235,5.398052024780135,20.16344761229554
2015-03-15,5.443637008153138,8.614641886531286,11.273125031650377
2015-03-16,-0.25885619756587497,3.0959960162725135,21.95535946388481
2015-03-17,0.9352829965733194,3.0135784338549314,14.883015141540486
2015-03-18,-2.0244239631336405,2.0520399723164697,16.941623200148545
2015-03-19,0.8281401394304619,-1.1018061815296845,13.377520636045983
2015-03-20,3.1394954507857733,2.9274978477743456,13.40590891443426
2015-03-21,5.9367245657568235,5.398052024780135,19.16344761229554
2015-03-22,4.443637008153138,7.614641886531286,17.273125031650377
2015-03-23,0.741143802434125,4.0959960162725135,28.95535946388481
2015-03-24,-1.0647170034266806,0.013578433854931404,18.883015141540486
2015-03-25,-2.0244239631336405,1.0520399723164697,39.94162320014855
2015-03-26,4.828140139430462,0.8981938184703155,134.37752063604597
2015-03-27,1.1394954507857733,-2.0725021522256544,39.405908914434264
2015-03-28,3.9367245657568235,5.398052024780135,19.16344761229554
2015-03-29,4.443637008153138,7.614641886531286,30.273125031650377
2015-03-30,3.741143802434125,0.09599601627251358,25.95535946388481
2015-03-31,2.9352829965733194,-2.9864215661450686,45.88301514154048
2015-04-01,1.9755760368663595,-1.9479600276835303,46.94162320014855
2015-04-02,0.8281401394304619,-4.1018061815296845,26.377520636045983
2015-04-03,6.139495450785773,-3.0725021522256544,30.40590891443426
2015-04-04,4.9367245657568235,5.398052024780135,19.16344761229554
2015-04-05,4.443637008153138,7.614641886531286,11.273125031650377
2015-04-06,1.741143802434125,1.0959960162725135,6.955359463884809
2015-04-07,0.9352829965733194,-0.9864215661450686,14.883015141540486
2015-04-08,2.9755760368663595,-2.9479600276835303,30.941623200148545
2015-04-09,-1.171859860569538,-2.1018061815296845,15.377520636045983
2015-04-10,8.139495450785773,-2.0725021522256544,17.40590891443426
2015-04-11,3.9367245657568235,5.398052024780135,18.16344761229554
2015-04-12,7.443637008153138,7.614641886531286,12.273125031650377
2015-04-13,-0.25885619756587497,0.09599601627251358,4.955359463884809
2015-04-14,2.9352829965733194,0.013578433854931404,6.883015141540486
2015-04-15,-0.02442396313364048,-1.9479600276835303,7.941623200148546
2015-04-16,4.828140139430462,-4.1018061815296845,8.377520636045983
2015-04-17,4.139495450785773,-3.0725021522256544,13.40590891443426
2015-04-18,3.9367245657568235,5.398052024780135,15.163447612295538
2015-04-19,4.443637008153138,7.614641886531286,15.273125031650377
2015-04-20,-0.25885619756587497,1.0959960162725135,11.95535946388481
2015-04-21,1.9352829965733194,0.013578433854931404,25.883015141540486
2015-04-22,2.9755760368663595,-2.9479600276835303,19.941623200148545
2015-04-23,1.828140139430462,-4.1018061815296845,19.377520636045983
2015-04-24,1.1394954507857733,-3.0725021522256544,14.40590891443426
2015-04-25,3.9367245657568235,5.398052024780135,12.163447612295538
2015-04-26,5.443637008153138,7.614641886531286,14.273125031650377
2015-04-27,4.7411438024341255,2.0959960162725135,6.955359463884809
2015-04-28,1.9352829965733194,1.0135784338549314,12.883015141540486
2015-04-29,0.9755760368663595,-2.9479600276835303,7.941623200148546
2015-04-30,4.828140139430462,-4.1018061815296845,14.377520636045983
2015-05-01,0.1394954507857734,-3.0725021522256544,2.4059089144342605
2015-05-02,3.9367245657568235,5.398052024780135,19.16344761229554
2015-05-03,10.443637008153138,7.614641886531286,14.273125031650377
2015-05-04,1.741143802434125,1.0959960162725135,5.955359463884809
2015-05-05,1.9352829965733194,-2.9864215661450686,14.883015141540486
2015-05-06,-0.02442396313364048,-2.9479600276835303,10.941623200148545
2015-05-07,7.828140139430462,-4.1018061815296845,21.377520636045983
2015-05-08,3.1394954507857733,-3.0725021522256544,10.40590891443426
2015-05-09,3.9367245657568235,5.398052024780135,7.163447612295538
2015-05-10,4.443637008153138,7.614641886531286,12.273125031650377
2015-05-11,4.7411438024341255,0.09599601627251358,1.9553594638848093
2015-05-12,11.935282996573319,-1.9864215661450686,-4.116984858459514
2015-05-13,1.9755760368663595,0.05203997231646973,45.94162320014855
2015-05-14,8.828140139430461,-0.10180618152968446,32.37752063604598
2015-05-15,5.139495450785773,-2.0725021522256544,18.40590891443426
2015-05-16,6.9367245657568235,5.398052024780135,12.163447612295538
2015-05-17,7.443637008153138,7.614641886531286,11.273125031650377
2015-05-18,3.741143802434125,3.0959960162725135,10.95535946388481
2015-05-19,0.9352829965733194,6.013578433854931,-2.1169848584595137
2015-05-20,4.975576036866359,-1.9479600276835303,4.941623200148546
2015-05-21,4.828140139430462,0.8981938184703155,2.377520636045982
2015-05-22,-0.8605045492142266,-3.0725021522256544,10.40590891443426
2015-05-23,4.9367245657568235,6.398052024780135,14.163447612295538
2015-05-24,4.443637008153138,7.614641886531286,10.273125031650377
2015-05-25,-1.258856197565875,0.09599601627251358,1.9553594638848093
2015-05-26,2.9352829965733194,2.0135784338549314,9.883015141540486
2015-05-27,0.9755760368663595,6.05203997231647,4.941623200148546
2015-05-28,3.828140139430462,7.8981938184703155,21.377520636045983
2015-05-29,7.139495450785773,-1.0725021522256544,17.40590891443426
2015-05-30,3.9367245657568235,5.398052024780135,15.163447612295538
2015-05-31,4.443637008153138,7.614641886531286,19.273125031650377
2015-06-01,9.741143802434125,3.0959960162725135,10.95535946388481
2015-06-02,1.9352829965733194,7.013578433854931,13.883015141540486
2015-06-03,-0.02442396313364048,7.05203997231647,19.941623200148545
2015-06-04,2.828140139430462,11.898193818470315,3.377520636045982
2015-06-05,2.1394954507857733,0.9274978477743456,6.40590891443426
2015-06-06,3.9367245657568235,5.398052024780135,12.163447612295538
2015-06-07,5.443637008153138,7.614641886531286,14.273125031650377
2015-06-08,7.7411438024341255,9.095996016272514,6.955359463884809
2015-06-09,7.935282996573319,7.013578433854931,12.883015141540486
2015-06-10,-0.02442396313364048,9.05203997231647,5.941623200148546
2015-06-11,4.828140139430462,8.898193818470315,16.377520636045983
2015-06-12,4.139495450785773,1.9274978477743456,39.405908914434264
2015-06-13,3.9367245657568235,8.398052024780135,10.163447612295538
2015-06-14,6.443637008153138,7.614641886531286,9.273125031650377
