,apache/struts,playframework/playframework,spring-projects/spring-boot
2019-10-21,-0.20992049425229145,2.535049205786533,-0.008798804881754219
2019-10-22,0.01820782903732211,7.2942362552961635,20.268579193463985
2019-10-23,0.2182078290373221,5.725572660826117,4.906367211897166
2019-10-24,0.13073884640704916,18.009408180145506,17.67709863101568
2019-10-25,0.11700258267078543,0.9233275940649213,14.216475920392972
2019-10-26,0.06572053138873413,1.8390785098158369,15.043398997316046
2019-10-27,-0.33995712428892155,1.6733275940649213,19.8968788507959
2019-10-28,-0.20992049425229145,0.535049205786533,7.991201195118245
2019-10-29,0.01820782903732211,5.2942362552961635,25.268579193463985
2019-10-30,0.2182078290373221,3.725572660826117,-4.093632788102834
2019-10-31,0.13073884640704916,1.0094081801455073,0.6770986310156815
2019-11-01,0.11700258267078543,-0.07667240593507874,9.216475920392972
2019-11-02,0.06572053138873413,1.8390785098158369,14.043398997316046
2019-11-03,-0.33995712428892155,0.6733275940649212,12.896878850795902
2019-11-04,0.7900795057477086,0.535049205786533,29.991201195118247
2019-11-05,0.01820782903732211,2.294236255296163,29.268579193463985
2019-11-06,0.2182078290373221,2.725572660826117,10.906367211897166
2019-11-07,0.13073884640704916,6.009408180145507,2.6770986310156815
2019-11-08,2.1170025826707852,4.923327594064921,23.21647592039297
2019-11-09,0.06572053138873413,0.839078509815837,11.043398997316046
2019-11-10,-0.33995712428892155,0.6733275940649212,12.896878850795902
2019-11-11,1.7900795057477086,0.535049205786533,-1.0087988048817542
2019-11-12,0.01820782903732211,1.294236255296163,1.268579193463987
2019-11-13,2.218207829037322,-0.27442733917388296,9.906367211897166
2019-11-14,0.13073884640704916,0.009408180145507365,-6.3229013689843185
2019-11-15,0.11700258267078543,-0.07667240593507874,0.21647592039297112
2019-11-16,0.06572053138873413,0.839078509815837,19.043398997316046
2019-11-17,-0.33995712428892155,0.6733275940649212,12.896878850795902
2019-11-18,8.790079505747709,-0.46495079421346697,-3.008798804881754
2019-11-19,3.018207829037322,0.29423625529616315,3.268579193463987
2019-11-20,0.2182078290373221,0.725572660826117,5.906367211897166
2019-11-21,0.13073884640704916,1.0094081801455073,15.677098631015681
2019-11-22,0.11700258267078543,0.9233275940649213,8.216475920392972
2019-11-23,0.06572053138873413,1.8390785098158369,14.043398997316046
2019-11-24,-0.33995712428892155,0.6733275940649212,12.896878850795902
2019-11-25,0.7900795057477086,13.535049205786533,32.991201195118244
2019-11-26,0.01820782903732211,5.2942362552961635,-2.731420806536013
2019-11-27,0.2182078290373221,5.725572660826117,28.906367211897166
2019-11-28,0.13073884640704916,1.0094081801455073,4.6770986310156815
2019-11-29,0.11700258267078543,6.923327594064921,10.216475920392972
2019-11-30,0.06572053138873413,1.8390785098158369,11.043398997316046
2019-12-01,0.6600428757110784,0.6733275940649212,12.896878850795902
2019-12-02,0.7900795057477086,6.5350492057865335,-0.008798804881754219
2019-12-03,0.01820782903732211,13.294236255296163,0.26857919346398695
2019-12-04,0.2182078290373221,2.725572660826117,62.90636721189716
2019-12-05,0.13073884640704916,1.0094081801455073,43.67709863101568
2019-12-06,0.11700258267078543,1.9233275940649213,5.216475920392971
2019-12-07,0.06572053138873413,2.839078509815837,11.043398997316046
2019-12-08,-0.33995712428892155,0.6733275940649212,12.896878850795902
2019-12-09,-0.20992049425229145,1.535049205786533,2.991201195118246
2019-12-10,0.01820782903732211,2.294236255296163,-7.731420806536013
2019-12-11,0.2182078290373221,7.725572660826117,-7.093632788102834
2019-12-12,0.13073884640704916,7.009408180145507,7.6770986310156815
2019-12-13,1.1170025826707854,9.923327594064922,13.216475920392972
2019-12-14,1.0657205313887341,2.839078509815837,13.043398997316046
2019-12-15,1.6600428757110786,1.6733275940649213,14.896878850795902
2019-12-16,-0.20992049425229145,3.535049205786533,-3.008798804881754
2019-12-17,1.0182078290373222,9.294236255296163,-3.731420806536013
2019-12-18,0.2182078290373221,5.725572660826117,-7.093632788102834
2019-12-19,0.13073884640704916,6.009408180145507,-0.32290136898431854
2019-12-20,0.11700258267078543,7.923327594064921,19.21647592039297
2019-12-21,4.065720531388735,0.839078509815837,21.043398997316046
2019-12-22,-0.33995712428892155,0.6733275940649212,19.8968788507959
2019-12-23,-0.20992049425229145,0.535049205786533,13.991201195118245
2019-12-24,3.018207829037322,0.29423625529616315,4.268579193463987
2019-12-25,0.2182078290373221,-0.27442733917388296,-3.093632788102834
2019-12-26,0.13073884640704916,0.009408180145507365,2.6770986310156815
2019-12-27,3.1170025826707852,0.9233275940649213,0.21647592039297112
