,tensorflow/tensorflow,pytorch/pytorch,apache/mxnet
2018-09-01,49.342686350801266,22.900157963936337,3.3497691173057436
2018-09-02,50.167581409494375,27.401288824141375,3.6622594283656857
2018-09-03,41.70856024514225,21.207583609105296,3.644651417907375
2018-09-04,51.08063604677177,-0.07988946679190612,3.5870559631989902
2018-09-05,58.20075657048447,23.861881014591543,3.666229502259407
2018-09-06,53.207440599560655,23.635359325393043,-7.363464879840206
2018-09-07,59.59995432861029,25.437481711534907,3.512529412734473
2018-09-08,58.286132833688654,28.540521082966837,3.559982619569088
2018-09-09,53.217884288793414,22.11581842261716,3.2517630240099953
2018-09-10,67.5888714193078,30.601674896233856,7.738333308430471
2018-09-11,61.22559551259976,21.783290523312978,6.537708528038262
2018-09-12,46.94225888486047,42.84438430362775,10.37459082161981
2018-09-13,62.336901987573945,30.53657771255724,3.3679388824518606
2018-09-14,40.391928369428015,21.035384349014812,3.201914254271712
2018-09-15,34.29489326035942,16.072284621407757,3.7840223356511395
2018-09-16,54.72519823915647,17.672834493407542,2.883483118388294
2018-09-17,72.9592221821197,32.85460120120926,2.828558035445138
2018-09-18,38.26667889532788,20.113771706647523,10.472981078966727
2018-09-19,54.11918064203596,19.90065347150186,8.037072254117378
2018-09-20,44.44106509431373,15.086744850190964,10.040246096403816
2018-09-21,59.69371102090808,14.651041639439798,8.854830614575954
2018-09-22,62.070293029012305,18.838191879532808,2.9407540941969454
2018-09-23,60.34519362885095,15.795724368618357,4.467799714017382
2018-09-24,62.83312905997862,13.963368376705322,3.8172791249829197
2018-09-25,65.08651748519657,18.556600640494455,3.5006804620932983
2018-09-26,54.36480409684856,15.198028399946212,3.3376143367182847
2018-09-27,54.37542535041916,6.915332923135869,0.648588464149014
2018-09-28,62.329168252286905,21.345036577704754,3.4710903203398327
2018-09-29,66.0185834053776,15.249689691120263,3.3202313322666974
2018-09-30,56.91893876186953,19.122352678690888,3.458628842875601
2018-10-01,46.29641450267886,16.011008293140705,2.8698990276115843
2018-10-02,53.14121701732404,7.124595358793069,3.2676679241227538
2018-10-03,81.00545925849593,8.097106194218286,3.388423380687394
2018-10-04,82.72586490413119,16.672505414140794,3.7222764206431926
2018-10-05,54.948580137229214,12.373014819356564,3.872186532006436
2018-10-06,51.66983571453915,21.375077235972746,3.691472305655353
2018-10-07,56.070016067033684,16.765350817463972,2.7776177275055556
2018-10-08,82.49701038810056,18.063584540620635,4.2236128397703965
2018-10-09,61.14221356343076,17.92932258706977,5.626340940667323
2018-10-10,77.74177226376736,2.354737210876319,11.431060181749496
2018-10-11,70.83089886776153,19.735368249556366,2.7519787797835273
2018-10-12,97.36592338361172,21.775707359327683,0.1576186970066331
2018-10-13,69.54527193868306,19.607467960893306,2.951183922254671
2018-10-14,66.01092328272327,20.840487404766943,3.935712003451449
2018-10-15,70.7395143872871,26.925849722905728,3.479800850475669
2018-10-16,65.56719751340768,23.078468583866155,4.797311235378155
2018-10-17,55.46394839534436,23.53717213090748,4.476470883462278
2018-10-18,27.825847312182585,23.66458105845418,5.6826304374935015
2018-10-19,51.83657297815691,17.59605789960627,5.405587189136569
2018-10-20,58.340264549287895,20.308339158547696,6.37392152200485
2018-10-21,62.00809224815901,23.97691512883456,8.789616199251514
2018-10-22,56.81995868579915,20.398651478530464,4.6759558719163365
2018-10-23,65.97494324999936,15.587243621602198,1.3193145223953735
2018-10-24,58.42677849172684,30.36696286344026,5.708516098929995
2018-10-25,61.90023404174495,42.54382996444357,3.0150695754144494
2018-10-26,76.12572177153025,28.88100224430682,2.569973296867544
2018-10-27,48.991483021928474,29.141428193599744,3.698766755715182
2018-10-28,52.76453655919968,23.844194498421626,3.965586879450941
2018-10-29,27.963745247357473,35.75606471571783,5.808188686923817
2018-10-30,53.030343447315886,31.911243024482282,3.0871534754920664
2018-10-31,58.35517506599733,27.615512953107896,3.2922447689100616
2018-11-01,33.574077634982814,28.637795390686993,2.8983685905471126
2018-11-02,57.3080728692618,3.59314542687728,4.659214931248203
2018-11-03,56.07043682465028,27.862545099936213,3.124513915082048
