,puppetlabs/puppet,chef/chef,ansible/ansible
2019-02-05,2.1185209671447143,7.04154674002911,18.34433023455914
2019-02-06,2.20201404054572,7.804425901063064,19.244606576550105
2019-02-07,1.9772480566921107,6.5980915442554116,34.750222778259555
2019-02-08,1.9138574035196727,6.209911922048233,-4.122825577499491
2019-02-09,1.3283697192533748,3.63327606174207,22.89579129299492
2019-02-10,2.2880507962200993,3.8543018818130412,23.805086135081446
2019-02-11,3.5458019944879107,4.87937032197473,22.85774919460532
2019-02-12,8.371087052649335,4.419725750002513,56.87044426863685
2019-02-13,2.2265036230546684,-4.373597753670916,74.77819850102937
2019-02-14,9.51406372320346,2.078466532498143,20.442852528495862
2019-02-15,13.658392711691704,-3.352879906028709,47.43806205243625
2019-02-16,3.8780368316859004,5.933812419510515,29.076551601563263
2019-02-17,2.7433493040554455,3.414112189567766,29.68186632472953
2019-02-18,1.9622322645706145,0.9881842064409576,33.529836993382105
2019-02-19,2.5296698996831863,21.73957226389922,59.48481654862378
2019-02-20,-0.7125361453305157,1.265698620541996,22.49612990161849
2019-02-21,3.1183041946188514,9.687851163554644,77.5263470713781
2019-02-22,3.4833496308410705,3.1088125679388576,32.290101902902926
2019-02-23,3.4439897966494866,2.1971594056464387,30.61369591399146
2019-02-24,3.22242258459165,3.003166091447981,32.0356941453362
2019-02-25,2.3029981580292365,3.21144034246032,18.826232790356702
2019-02-26,2.520508204289566,2.101510866191248,14.109679550222705
2019-02-27,3.350527972003259,0.9974339104498134,32.058522868430494
2019-02-28,-2.203915622106752,5.156647550014482,32.024261203065066
2019-03-01,3.443172046160708,2.5981804588334096,17.740245385048944
2019-03-02,3.0915128882194347,1.893538209996709,21.600952712820135
2019-03-03,3.6969681771922387,2.923646174091451,31.241172500477948
2019-03-04,8.551715721567431,3.7859160001875276,52.615618962946805
2019-03-05,20.5411032849427,1.4976671881111394,32.544295698778896
2019-03-06,4.599683626589052,2.132265560886196,34.186710794821984
2019-03-07,7.687317033115772,1.3166931998238263,34.05459245210285
2019-03-08,14.6547911950412,3.5924485441298133,29.665823220056016
2019-03-09,3.7905445060208764,4.895876730494885,32.542323280378945
2019-03-10,4.2257006967927655,2.6429327784698486,30.369684076428815
2019-03-11,4.428471679819008,13.40706381937994,29.937467175749664
2019-03-12,4.353276801054705,9.885801814919876,11.23445918753329
2019-03-13,2.1842755571895918,5.610497862599204,27.64697779199131
2019-03-14,5.2999186519844965,3.075451620463337,28.188743877479325
2019-03-15,3.8384481887910002,11.5762004531619,29.79173774537228
2019-03-16,5.264822629669396,1.5660211238886979,27.8601389560102
2019-03-17,4.432821117420609,1.96437449952858,37.678920192137724
2019-03-18,5.07748421406335,2.4506457380866116,10.658643732552154
2019-03-19,18.58399688486856,18.98030797411969,30.79077292767392
2019-03-20,5.1758341538836214,-1.5964760783109921,31.327999248963582
2019-03-21,3.3284673037932606,1.2825654670464504,33.5894450068764
2019-03-22,5.011642890903249,0.3856670536699552,30.408901783202918
2019-03-23,3.8073218402239557,1.914667797712269,22.5968859964544
2019-03-24,4.055634129409035,2.058297603343489,26.374827826778194
2019-03-25,3.2824024052212115,-2.6785701386359912,28.771487239959157
2019-03-26,3.6527689566989228,0.32896512062537053,29.47601748233186
2019-03-27,-3.6272353960083477,1.1476725235149572,45.915121804911635
2019-03-28,1.7853654762670441,0.8057472533023502,26.92620024618562
2019-03-29,13.802659851612495,0.8886607915468239,31.05014158649785
2019-03-30,8.498008948210149,2.467508488644408,27.985574626390328
2019-03-31,3.7528133827836028,9.963762964210767,27.553102541380316
2019-04-01,14.25161692555552,4.614104119975773,22.82803616312943
2019-04-02,14.059978016619418,3.0987052438075717,5.205491946676137
2019-04-03,17.908988228212248,4.825856514981641,24.74372694840644
2019-04-04,14.586385679890169,3.1227736778006205,25.169952861401367
2019-04-05,4.523593904825938,7.6183595496360645,23.272587087111162
2019-04-06,4.165500653420595,2.6970275449952257,21.957857487270786
2019-04-07,3.3357372563668988,4.465240416350632,22.739671383897573
2019-04-08,2.814609175171734,3.470620490957847,22.357167475032643
2019-04-09,3.9762247792644714,5.191861754647837,20.506740002647035
2019-04-10,3.312319762575331,-3.085239493279972,36.157763830982
2019-04-11,4.879642236584747,7.52170732937594,35.07021244059702
2019-04-12,8.548095099283225,4.466152260343285,17.33062562799875
2019-04-13,2.7209803746037675,5.274222882581416,16.397366743992826
2019-04-14,2.8431845205238724,6.686107122957017,17.89857765149641
2019-04-15,3.1808784480951577,9.827334448892088,17.973884728146963
2019-04-16,3.600566305576327,5.85749505600301,3.161069327835376
2019-04-17,2.3203671643409747,8.003330163776514,4.209788646267814
2019-04-18,2.2765285616515722,7.096420012643957,15.76709442460826
2019-04-19,2.144453902946227,20.698887905937873,-1.1823002340445743
2019-04-20,2.7115611247024214,8.920699703934098,16.618375392947314
2019-04-21,2.6200711593248536,9.482851258568456,14.670790380422112
2019-04-22,4.650327979868614,4.061955694409775,12.901480894778054
2019-04-23,1.6709836659665178,30.895543139627478,3.7825736199807825
2019-04-24,9.075968577601351,44.096334132425156,14.020791531182995
2019-04-25,15.805296190042364,2.121305993150961,12.081751204202314
2019-04-26,3.225734500617949,11.37125345173807,13.834988368352002
2019-04-27,3.3866507756674475,0.10845639002673896,13.191822311446925
2019-04-28,4.0000094568473985,11.734210447211838,13.93664664451485
2019-04-29,4.091310008510939,15.877666828493208,13.32639657097895
2019-04-30,2.31488660666418,15.896717451175434,13.489054682797853
2019-05-01,17.34160975748198,12.79340256366178,13.280094029268124
2019-05-02,-6.150984231141892,14.414703327026123,13.266169920517786
2019-05-03,8.305246053146714,31.504117836516997,8.301307335899132
2019-05-04,4.06016050742196,17.058707809163867,13.288189997249619
2019-05-05,3.3915020557632465,12.284995247969853,16.38785777400063
2019-05-06,3.0663927799805193,16.302745086703737,13.235137568869861
2019-05-07,8.413308673477434,30.14584688542395,12.99076857478935
2019-05-08,5.298711743606186,16.729211638096253,11.543660813116805
2019-05-09,5.165731990726307,6.034427281226342,13.373179363119528
2019-05-10,15.974902770639135,13.294766221119428,12.309307442320447
2019-05-11,4.21946400407329,12.917910461866011,16.402837307606717
2019-05-12,5.426174392293012,10.440178604248699,13.826412471608316
2019-05-13,5.447842670803394,32.4532501759026,12.805133385041687
2019-05-14,4.906689374149577,10.666911596737831,15.213510153315966
2019-05-15,3.4508924977285154,13.152704560787157,11.374508274548951
2019-05-16,-1.549513580135355,9.440814150891065,14.278319385591736
2019-05-17,3.4059868970887863,7.812252209443852,20.210895116408818
2019-05-18,3.6628944203031306,1.9365815293016957,14.679322204407065
2019-05-19,3.1488358816294264,7.281858040986068,13.704426208928156
2019-05-20,2.0781444855098337,2.495291186813727,15.951726372728977
2019-05-21,0.9809707928156965,2.6250688602389944,15.874345100920001
2019-05-22,1.5766359168699748,-0.2501803801046534,16.825680842024283
2019-05-23,0.7908143887773353,5.994556107149494,18.93004224802851
2019-05-24,2.806349741662964,31.31844638029398,20.18072228060241
2019-05-25,3.6567456454537535,4.702093565806296,10.717046186774457
2019-05-26,3.569844217712519,5.085271192002914,17.68795459750047
2019-05-27,-2.174091306458166,3.512581500506603,7.191886673405842
2019-05-28,6.003813444536916,5.018746496030275,24.24616503721684
2019-05-29,-1.6915135341272842,1.8744753693806497,18.54463311198684
2019-05-30,1.7834729634654447,2.0758374318852213,5.256266236455503
2019-05-31,5.3092279840960686,2.8865087051320435,13.854968997481718
2019-06-01,3.7658993892534633,2.7048854469897523,14.73075691458914
2019-06-02,4.068964481851551,3.1636187187018363,15.627460253713949
2019-06-03,4.5673459042904145,3.285186699365609,25.70380476959922
2019-06-04,17.360742054883914,2.2701503289761256,9.952544433025425
2019-06-05,6.0668683923538484,4.80299865590513,23.335072980567645
2019-06-06,5.602131896498729,2.4019113620965595,15.63934428799326
2019-06-07,0.2724695272126345,15.293166822142606,14.745786029284236
2019-06-08,4.94660094802143,2.931141591002017,19.654380221007557
2019-06-09,4.185849936062145,13.767378366919692,17.381594806174135
2019-06-10,6.209835217372883,3.169073093475946,31.21624082238894
2019-06-11,5.085164289525874,13.033442150974304,17.88549235051937
2019-06-12,4.3157621369128325,0.5066596584224823,20.20688037129059
2019-06-13,13.719447792908396,4.210409019266403,19.72655480166568
2019-06-14,3.286514980768258,17.399160579721702,19.083303364358592
2019-06-15,3.4543322562836556,3.6910656838155127,15.136689904796397
2019-06-16,3.644718092440019,4.818473702654214,18.35095632682019
2019-06-17,14.112917944648038,1.387550507899396,17.31147240237606
2019-06-18,3.000703805867987,-6.13316503364096,19.834774952002526
2019-06-19,4.877568638680558,5.318869110404656,15.643343639311148
2019-06-20,1.2345951225171328,17.122709278038585,12.403221617357772
2019-06-21,2.850808510105667,6.1224574255605635,29.627343905830443
2019-06-22,2.724213658030577,7.629046630937745,16.3384867738379
2019-06-23,2.7523018014859244,5.701213955975917,15.831657353693515
2019-06-24,0.9455455633661821,10.488744722515573,18.124933615021913
2019-06-25,9.09112350362476,7.641722929475765,15.209479370335407
2019-06-26,1.888119741023936,10.520684930101105,26.00322556273719
