,hashicorp/terraform,chef/chef,pulumi/pulumi
2017-01-08,9.533212639894668,5.417478604344963,9.093872486960045
2017-01-09,35.99219881500988,4.947432521395655,-0.2978325821643793
2017-01-10,6.233673469387755,-3.2120144832126396,16.349172026130553
2017-01-11,19.365860637058795,12.341583531675697,10.428440607012035
2017-01-12,17.396080417278572,4.630045070137236,12.191261119832548
2017-01-13,22.476666497864656,0.47619891629108246,12.179356357927787
2017-01-14,7.00230752350568,6.399275839368006,9.055729984301413
2017-01-15,9.533212639894668,5.417478604344963,5.093872486960045
2017-01-16,2.992198815009875,-1.0525674786043453,17.70216741783562
2017-01-17,29.233673469387757,9.78798551678736,13.349172026130551
2017-01-18,24.365860637058795,6.341583531675697,7.4284406070120355
2017-01-19,14.396080417278574,5.630045070137236,1.1912611198325482
2017-01-20,44.476666497864656,7.476198916291082,7.179356357927786
2017-01-21,22.002307523505678,8.399275839368006,11.055729984301413
2017-01-22,16.533212639894668,5.417478604344963,4.093872486960045
2017-01-23,37.99219881500988,8.947432521395655,7.7021674178356205
2017-01-24,15.233673469387755,10.78798551678736,4.349172026130551
2017-01-25,14.365860637058795,8.341583531675697,8.428440607012035
2017-01-26,54.396080417278576,-1.3699549298627638,14.191261119832548
2017-01-27,40.476666497864656,-1.5238010837089175,12.179356357927787
2017-01-28,13.00230752350568,5.399275839368006,9.055729984301413
2017-01-29,25.533212639894668,6.417478604344963,2.0938724869600445
2017-01-30,46.99219881500988,-0.0525674786043453,2.7021674178356205
2017-01-31,41.23367346938775,-2.2120144832126396,1.3491720261305513
2017-02-01,31.365860637058795,6.341583531675697,4.4284406070120355
2017-02-02,21.396080417278572,11.630045070137236,26.19126111983255
2017-02-03,56.476666497864656,2.4761989162910822,12.179356357927787
2017-02-04,14.00230752350568,4.399275839368006,7.055729984301413
2017-02-05,11.533212639894668,5.417478604344963,2.0938724869600445
2017-02-06,13.992198815009875,2.9474325213956547,-0.2978325821643793
2017-02-07,30.233673469387757,10.78798551678736,2.3491720261305513
2017-02-08,28.365860637058795,11.341583531675697,12.428440607012035
2017-02-09,33.396080417278576,15.630045070137236,30.19126111983255
2017-02-10,27.476666497864656,19.476198916291082,11.179356357927787
2017-02-11,7.00230752350568,12.399275839368006,17.05572998430141
2017-02-12,11.533212639894668,7.417478604344963,16.093872486960045
2017-02-13,57.99219881500988,1.9474325213956547,19.70216741783562
2017-02-14,24.233673469387757,6.78798551678736,0.3491720261305514
2017-02-15,53.365860637058795,3.3415835316756977,11.428440607012035
2017-02-16,57.396080417278576,3.6300450701372364,15.191261119832548
2017-02-17,43.476666497864656,7.476198916291082,2.1793563579277864
2017-02-18,19.002307523505678,4.399275839368006,4.055729984301413
2017-02-19,13.533212639894668,5.417478604344963,8.093872486960045
2017-02-20,18.992198815009875,-2.0525674786043453,5.7021674178356205
2017-02-21,11.233673469387755,-1.2120144832126396,2.3491720261305513
2017-02-22,15.365860637058795,3.3415835316756977,10.428440607012035
2017-02-23,29.396080417278572,5.630045070137236,9.191261119832548
2017-02-24,19.476666497864656,-1.5238010837089175,2.1793563579277864
2017-02-25,12.00230752350568,4.399275839368006,18.05572998430141
2017-02-26,7.533212639894668,5.417478604344963,12.093872486960045
2017-02-27,7.992198815009875,5.947432521395655,7.7021674178356205
2017-02-28,25.233673469387757,17.78798551678736,15.349172026130551
2017-03-01,46.365860637058795,1.3415835316756977,9.428440607012035
2017-03-02,46.396080417278576,2.6300450701372364,6.191261119832548
2017-03-03,15.476666497864654,13.476198916291082,5.179356357927786
2017-03-04,20.002307523505678,4.399275839368006,1.0557299843014127
2017-03-05,14.533212639894668,5.417478604344963,2.0938724869600445
2017-03-06,13.992198815009875,10.947432521395655,4.7021674178356205
2017-03-07,23.233673469387757,27.78798551678736,0.3491720261305514
2017-03-08,37.365860637058795,39.341583531675695,0.42844060701203557
2017-03-09,14.396080417278574,14.630045070137236,5.191261119832548
2017-03-10,11.476666497864654,6.476198916291082,8.179356357927787
2017-03-11,7.00230752350568,8.399275839368006,20.05572998430141
2017-03-12,16.533212639894668,5.417478604344963,3.0938724869600445
2017-03-13,38.99219881500988,2.9474325213956547,5.7021674178356205
