,apache/couchdb,mongodb/mongo,rethinkdb/rethinkdb
2010-01-03,1.431431834105434,5.9165100574426175,0.21602120517333917
2010-01-04,1.0848787635734773,7.964466494388061,0.2945853411351216
2010-01-05,0.35283532993095645,7.203455472525631,-0.04272728539886424
2010-01-06,0.024163372447448924,8.671277952146998,0.07644165738522671
2010-01-07,1.764775039690821,4.850930091948819,0.4179822915895038
2010-01-08,1.7401185227586873,7.081066419290456,0.0012604311512556254
2010-01-09,1.2823352313048781,6.69115054303448,-1.2852016635231678
2010-01-10,1.197659874300776,8.665978876046351,0.45186267603363167
2010-01-11,0.893721933431609,8.849293120473614,-0.23478527908782287
2010-01-12,1.686561759799921,10.000047258782033,0.2255713234064909
2010-01-13,3.02241517338781,6.799730227038728,0.33769687282338284
2010-01-14,1.1717872144289416,8.737750066059686,0.30621206402068024
2010-01-15,1.2633184544977043,40.327142625411106,8.149397744368963
2010-01-16,-2.5903524670528655,17.247290093504176,0.7228911538185723
2010-01-17,0.8969932308555107,8.360607797444349,-1.7317306832622625
2010-01-18,4.728551953347259,2.424120598626705,8.277739633891908
2010-01-19,3.176199143309706,0.6438568179090769,3.9039553452301545
2010-01-20,2.0527267418710227,29.564675149590315,8.004213082837776
2010-01-21,0.4946445086468235,14.419281375194105,-4.824980919259758
2010-01-22,0.7456036575320377,11.604834210612086,-1.9465759763599062
2010-01-23,1.4986446306956671,8.482304382711732,16.023377076118734
2010-01-24,0.529586198889641,11.74082607728697,-5.249909150311508
2010-01-25,0.468527009129487,29.20397054744484,-2.3700495637946988
2010-01-26,0.926434908061603,15.18214451597936,-0.662419053786008
2010-01-27,0.2447141730288213,12.842472466611941,-0.9714214927737023
2010-01-28,1.6033045671653239,18.43028034214884,-1.232904172798889
2010-01-29,5.15506927744103,16.80325416589817,-0.34037147090981407
2010-01-30,0.5320368974556944,17.709718391385213,-0.6332065226182183
2010-01-31,3.025493702442031,8.497206932797003,0.6726423512193435
2010-02-01,13.417451963936871,20.53878581447102,2.8836589001833164
2010-02-02,7.358088645755112,21.486112230151203,-0.9973232334282571
2010-02-03,8.283560233798582,49.437210419750286,0.03509863991107032
2010-02-04,6.40227617700319,37.01870881518242,2.2493741809823073
2010-02-05,0.29065109515825815,36.67105620612301,0.08387976602265246
2010-02-06,0.2484040208404074,10.486491665789405,-0.3314113156979021
2010-02-07,-0.08950315527698446,20.53514277525568,-0.5228242299455373
2010-02-08,0.5034145424452202,15.236083198801694,-1.2568541826795596
2010-02-09,-0.2973627776749175,34.91359496387264,0.2737773413611167
2010-02-10,-0.0598843794359115,15.675091515223851,0.16211689919032946
2010-02-11,0.4152187136091797,14.812568524974102,-0.5817507996587339
2010-02-12,0.5533798949240833,38.56975990457093,0.030402841829233897
2010-02-13,0.9714093046711463,17.346117948204352,0.20002734824433824
2010-02-14,1.731478902418934,11.672671945237608,0.023995239244082547
2010-02-15,0.17332224169938504,6.364714297629722,-0.2893357336364123
2010-02-16,0.5543164338259639,10.175030003919256,0.1911805876137904
2010-02-17,1.1493027778939995,14.331709093024296,0.08408621695201207
2010-02-18,7.659053419293429,7.055947186880077,-0.2352861249252645
2010-02-19,9.011212126430793,8.996807107093845,0.00822750387935569
2010-02-20,3.0476581255325237,13.867513413837838,0.07679610494933736
2010-02-21,1.2580566776927466,9.529151853255474,0.02791337456899239
2010-02-22,9.004982742520273,12.785093431581686,0.0065589138823466345
2010-02-23,3.842662250233268,36.97698859797422,-0.0006624868911970262
2010-02-24,4.582220625324407,9.827258890556802,-0.0059946462258898756
2010-02-25,3.644980652008646,17.870928518134686,-0.010549492566030097
2010-02-26,4.61111096398861,19.222524957540074,-0.006579490855861521
2010-02-27,3.182348653773654,13.212799626202841,-0.0017300526023811573
2010-02-28,11.573929177613746,16.333923009140424,-0.0016839929737458748
2010-03-01,5.987103988136074,34.86911152420786,-0.000875572655472024
2010-03-02,0.5101558511777367,9.380777109975371,0.0015369541229824687
2010-03-03,5.464771884381978,14.657946485969795,0.001741644468041813
2010-03-04,8.617759722078484,7.206964724310941,-0.00020794506353109772
2010-03-05,4.772856045047764,10.478939233958759,-0.0018624139209352177
2010-03-06,3.0229849021032478,12.307981978042058,-0.0034648436922167488
2010-03-07,3.5285019301617755,13.510358787651525,-0.003909606000088854
2010-03-08,-0.04817481080091813,12.385335184965962,-0.002514441013754782
2010-03-09,3.487770899701072,13.447104105144689,0.0011668815590932273
2010-03-10,0.8332863359376141,15.291781584581246,0.006025775215433738
2010-03-11,2.4537514278525125,13.258586399594769,0.011571106442823676
2010-03-12,-1.5309368528449234,12.47326851712765,0.019210203107362146
2010-03-13,7.227563613411856,13.102784898941634,0.02574858284662474
2010-03-14,0.4954594339437903,12.943780936161703,0.032014168082128286
2010-03-15,2.558595874487977,17.05858628420619,-0.23124415079272603
2010-03-16,0.7248465111734743,16.96797702655178,0.12304359830999238
2010-03-17,3.4795320456159,13.12473058393416,0.08063525888434156
2010-03-18,1.0791216031438702,22.72113454174437,-0.2070589628719159
2010-03-19,3.3823910281737946,19.900336901317985,0.16621961007045905
2010-03-20,3.168843352109101,10.607134568032171,0.12149202507331697
2010-03-21,4.133275033371336,12.143304938567471,0.12143931834867056
2010-03-22,0.5316318615069621,22.57076035973762,-0.5632386614822178
2010-03-23,2.3747271138903776,-5.7460577119662695,0.34388333962236506
2010-03-24,-0.2544663753875945,5.482533458124818,0.2243801282447188
2010-03-25,1.7456238448965302,12.33858775694774,-0.7397029424991965
