,kubernetes/kubernetes,apache/mesos,hashicorp/nomad
2019-06-01,32.05616505987129,4.738901651166828,11.400725346708215
2019-06-02,34.613261606097,3.6761135993006433,11.135712003328308
2019-06-03,28.724485725976244,4.754668512839283,9.967507936211954
2019-06-04,30.681298097595597,4.738501297263823,1.3628179813250476
2019-06-05,37.10366332882302,4.7050845598894,10.365035131094091
2019-06-06,31.111904730392965,4.635251451967423,-3.979271145735014
2019-06-07,-22.50759805223798,4.543516545541485,10.245832251326206
2019-06-08,-2.5365847300694337,4.394594233014287,9.78240618672474
2019-06-09,22.639509667144406,3.555086163651461,9.52233277395123
2019-06-10,40.19005919928952,3.6141926869375256,12.561608455730411
2019-06-11,5.108284517490302,3.272853766390262,8.836747304665678
2019-06-12,18.489495568560883,2.9578271902135027,23.706632348405144
2019-06-13,27.25621696031429,2.643616704528723,8.75863222753133
2019-06-14,77.40252635204409,2.290060094347,8.349786510114168
2019-06-15,39.7771728848388,1.9660626951513773,8.08858991710639
2019-06-16,35.85483613921961,4.784358446808939,7.883062475332051
2019-06-17,35.976791296889864,3.7175698518256857,8.110359967972663
2019-06-18,14.659161651686018,3.715093053986916,8.51989688757608
2019-06-19,33.9181449631959,3.7803943277513357,15.061218144394886
2019-06-20,80.54149932662577,3.90114838371441,7.514828243366534
2019-06-21,5.504512723313237,4.047231230322921,7.391913097014092
2019-06-22,36.96471340005185,4.182733912710537,6.325873080896311
2019-06-23,47.11268786617213,4.277704279283789,7.212794923368775
2019-06-24,51.41081628559767,4.3205260811080395,5.770562131416149
2019-06-25,47.05265091355862,4.318712972887015,-4.675753594920355
2019-06-26,50.073470851439374,4.295245265173218,6.006988470216134
2019-06-27,46.63197832960093,4.2811615245361905,-0.7492501652840069
2019-06-28,44.40009249722141,4.308763959636358,5.177014379128958
2019-06-29,37.94470809483826,4.394010885056097,6.897034173961834
2019-06-30,38.531673279922586,3.525566846801669,5.02664582421908
2019-07-01,42.44564334216039,5.565958634029384,10.036885410663825
2019-07-02,37.89491779953735,6.17118760624518,17.226185776095818
2019-07-03,40.817332511276824,6.559669823870776,0.07330173708829069
2019-07-04,24.563716127972747,2.8030231233048095,-1.1221782646498477
2019-07-05,-1.0500723799200458,6.3755820856096115,0.11828353079517218
2019-07-06,39.05313393420485,5.9629354734269615,5.0633373533453145
2019-07-07,37.69303646024035,3.3660186274269144,6.735469745563766
2019-07-08,39.89566085709724,5.262559531716196,3.8064777020580896
2019-07-09,41.5653422893785,5.285189489439713,4.259337980416421
2019-07-10,44.46023648284371,5.633800992565972,35.66850549065751
2019-07-11,45.902752110985254,6.443806459183595,4.614929172700651
2019-07-12,41.84795421610377,7.619935126057719,6.883490706611798
2019-07-13,44.960654241294606,7.775922675950738,4.419413330573896
2019-07-14,42.58129938192703,7.860042238331097,5.4173853451297
2019-07-15,47.760628811315264,7.8323919711729815,5.793168435975663
2019-07-16,42.233745653362426,7.676904010098396,1.5590566958227963
2019-07-17,19.60506995163869,7.407536429936188,6.56807366746859
2019-07-18,28.164091420404354,7.069642335679107,19.644931132617494
2019-07-19,18.038003238145915,6.722088647807327,8.366779261622135
2019-07-20,32.97150079698339,6.423908046352321,7.605611148650245
2019-07-21,38.218397872680846,4.722282356338562,6.336584319886054
2019-07-22,30.914051223468057,6.128243282687419,8.19701779790837
2019-07-23,35.90354589593408,6.163052815256018,6.407396403130751
2019-07-24,38.9761610361299,6.306198145740501,-0.21540493784626413
2019-07-25,45.322587452681105,3.5219392620606307,4.410406652667569
2019-07-26,42.37592921243165,2.609753272824646,6.604004394674816
2019-07-27,58.569549932977424,3.132839245921325,5.873399218757136
2019-07-28,41.666097647051245,2.6900018030069854,6.246880118912053
2019-07-29,31.813690469851096,2.818612170826977,9.28224540067278
2019-07-30,38.09430931822675,6.706678394250767,8.5201413001636
2019-07-31,42.42625669908455,2.754020985266044,72.11241567205646
2019-08-01,74.26772061988828,9.460147128063541,7.983471922166303
2019-08-02,43.732187636524095,3.002542578030906,2.349108007906308
2019-08-03,50.539086084344135,3.0577429932382856,5.7095358290927525
2019-08-04,39.496974970166995,3.1293025484905996,5.530919936942537
2019-08-05,44.51276149310304,3.2074129224932175,4.3919007765089555
2019-08-06,21.299325450409093,4.090895308685487,5.534873353417187
2019-08-07,35.7088653285976,-0.850200915403226,5.455320708919174
2019-08-08,40.54443997577155,3.069216049066249,11.187528172296174
2019-08-09,38.71302213459001,3.056351105791455,2.529246053178098
2019-08-10,36.0883329410669,3.0451196218569403,5.48806076937838
2019-08-11,40.300316546682005,3.343255047994562,6.249397347525998
2019-08-12,42.4566767440014,3.1403733274155794,42.921731096483256
