,apache/struts,spring-projects/spring-boot,playframework/playframework
2019-10-21,-0.07022081365945412,9.629029186701223,5.350646470757949
2019-10-22,-0.0629881082440796,9.610126062642767,5.149297802157874
2019-10-23,-0.052564320990478114,14.109121375988808,4.7363853591983975
2019-10-24,-0.04309800772679833,18.721188406769635,10.965289611266204
2019-10-25,-0.03408751741881846,13.439739867461292,4.231796623023246
2019-10-26,-0.021685352727039288,12.272943716467239,3.812048476842624
2019-10-27,0.25584225428966834,13.713465956006424,3.5988903571390947
2019-10-28,-0.20758979412791526,16.665369735620914,2.985789842962732
2019-10-29,0.00645796818431608,18.38338189633023,2.9622923177881453
2019-10-30,0.014624226877569289,1.4408372144004502,2.9861717743416274
2019-10-31,0.026365816148953045,3.719325094080844,-4.431727292425722
2019-11-01,0.03440054269572492,9.08818036975872,2.646295294765516
2019-11-02,0.04688397037935853,9.477197790294866,3.365042761386835
2019-11-03,0.052574709256985666,6.646318210033371,2.334538136374983
2019-11-04,0.6595615834225605,37.83415313605926,2.6524215140798777
2019-11-05,0.08237893143101814,26.023145025945666,-0.2663448452209076
2019-11-06,0.09311567135170598,13.2545075428824,2.2347832899404088
2019-11-07,0.11161675786529744,7.154859372622442,2.16864565804434
2019-11-08,2.123734020782614,23.569984949830467,7.049305118365735
2019-11-09,0.13966989945559138,4.908604191658414,1.9106696301459891
2019-11-10,-0.1229683788718605,6.662706837867949,2.0932044451085208
2019-11-11,1.288509211540556,6.257338067944003,2.332518384027445
2019-11-12,0.17536825718279933,1.882218988425576,-1.505156953531488
2019-11-13,2.181852296242307,8.915143356574063,-0.5112007667698677
2019-11-14,0.19500443424641395,-1.8982120916606804,-2.2330285832217958
2019-11-15,0.20271305812132792,1.1867510986839318,1.4553775248387602
2019-11-16,0.2088708915063857,11.412971683554787,1.4967120192269978
2019-11-17,-0.32609234451045854,6.215065989720481,1.8883908931598528
2019-11-18,8.284992298766738,4.424858448668134,1.3830129891068639
2019-11-19,3.225031631584238,8.017986044161741,-3.0998882678454764
2019-11-20,0.2420243369611303,6.195877506042685,0.45080714951673373
2019-11-21,0.2527286240134176,17.707908976265436,0.26469359353539534
2019-11-22,0.2685402598779123,8.119032016054307,1.6715703609871233
2019-11-23,0.2682886135931485,6.069119245879321,2.2064875989607
2019-11-24,-0.7100001311550237,5.698647803079736,1.9625079017897133
2019-11-25,0.29743516442965034,39.25862875583859,15.401366289519206
2019-11-26,0.26874378723677184,3.37231100693894,1.8542916782539303
