,rails/rails,laravel/framework,django/django
2017-01-10,20.087918137388755,16.058793960392492,7.22560175533954
2017-01-11,-3.0765085592786097,15.514650522337769,-7.073966157999825
2017-01-12,19.970156225164185,16.461716686085246,7.319755262266593
2017-01-13,19.887671991390885,15.80806294636886,5.720120477946155
2017-01-14,18.091943858636633,14.158197610033838,9.070863164906125
2017-01-15,18.247047581388557,17.350746153215006,7.195031015194358
2017-01-16,15.283076345220746,16.072071923767915,7.820159826405288
2017-01-17,19.927741955514197,2.8917297373490705,19.94051420654588
2017-01-18,36.21234169739741,22.28798074553069,44.78056158239611
2017-01-19,24.823797984056164,14.59734202143316,19.13576467887503
2017-01-20,8.945920554583795,6.133500012628122,10.513570432890727
2017-01-21,9.00455436411934,16.39057155064031,5.249178587577528
2017-01-22,10.059624998735115,14.5928691827134,7.810153281949237
2017-01-23,-3.3563148982596953,13.52515884624347,5.887312197869714
2017-01-24,7.560914013138388,-3.3000762920625064,6.716363957417763
2017-01-25,11.376046835126374,11.952803217309778,7.498132881522581
2017-01-26,9.782787580856716,22.79792687917999,6.989277539949594
2017-01-27,15.051709858013101,13.423558064497929,8.348443167518866
2017-01-28,15.107761742635613,12.771151483933266,5.308214957475242
2017-01-29,5.610396007673623,7.554604646724441,5.455596666174557
2017-01-30,15.153505601185284,12.001394297856246,8.072012582285518
2017-01-31,36.48590066846911,11.894698207906696,5.641239635831431
2017-02-01,0.2532888631580583,10.756657892686198,2.0299670881321488
2017-02-02,16.871331328683297,13.869821020732788,3.931782956912687
2017-02-03,9.98919025832144,9.696185097888288,3.2967933345663685
2017-02-04,13.259654708452723,13.548817925662595,7.929928972364807
2017-02-05,8.482270163721033,10.567768312717401,4.198903430850903
2017-02-06,-3.3001682002647748,12.626906863702159,4.129617830028037
2017-02-07,23.869927733209074,10.109072452410695,9.399276474394489
2017-02-08,6.894775548565661,13.602598216338798,3.5341118485895993
2017-02-09,11.340911640188061,6.989718700352227,6.322986739181026
2017-02-10,12.56305491628627,14.212258273348613,3.9724106532415373
2017-02-11,8.993145155713695,11.103553846425772,5.962134785545804
2017-02-12,13.311960188593025,13.528827270824285,3.768824541505464
2017-02-13,11.26211197432761,9.193213916102097,3.4154615229645726
2017-02-14,11.324741808988207,6.373366253675777,1.9953048230968966
2017-02-15,11.616443544160727,7.5136262221363275,1.6216008598069347
2017-02-16,8.543534839007005,9.69251674839689,3.180381595142806
