,kubernetes/kubernetes,apache/mesos,hashicorp/nomad
2015-06-01,70.09596831659434,12.092431449122579,7.24960120402462
2015-06-02,65.25223510624089,12.36524175306131,5.522509018658269
2015-06-03,75.09791994776519,9.065167535411994,6.925611411600733
2015-06-04,62.009417758719906,32.7698112590428,6.277786639136143
2015-06-05,61.812043816794834,7.196779119502354,5.987662752303918
2015-06-06,56.401764796120816,10.780088669927196,3.1122415430662365
2015-06-07,58.88318486766165,8.42567090016801,7.407813822684114
2015-06-08,58.667735748469624,5.7150829381025705,2.814165709244882
2015-06-09,65.02684164736796,4.178670630185411,3.842515406068614
2015-06-10,54.33419481154161,12.3527543113232,0.08554290191273242
2015-06-11,64.1248970880078,10.15877572963247,-0.3314957297620288
2015-06-12,63.239279816636845,12.744770463300732,-0.7296945655525372
2015-06-13,63.36904527101808,8.470575256512237,1.676956681102217
2015-06-14,53.53302864003691,37.07506301108113,-4.046210379987282
2015-06-15,53.257170037862174,12.347202474863055,0.44562253062122265
2015-06-16,93.37931592423523,-1.8553421106622974,13.208699198957044
2015-06-17,41.1934316811665,7.611017606289973,0.30371667965747334
2015-06-18,101.1967736994713,-3.586531550270525,0.0959549121339281
2015-06-19,81.79898093681655,11.3781147977313,-0.4717503873325197
2015-06-20,50.618715204937516,9.230938951645484,0.32357156156961264
2015-06-21,54.8308116908333,12.793423106165728,-1.5921785542069906
2015-06-22,44.71993643751117,10.565915463100197,0.14780792204183732
2015-06-23,36.33279807123823,14.908595588837462,0.5396051846077011
2015-06-24,48.387842167744886,13.19946446421783,0.41901701752115844
2015-06-25,44.569506891530835,9.68170486254202,0.403503361116726
2015-06-26,38.37866179413105,10.334224140810907,-0.3699404903024167
2015-06-27,49.87955680356664,13.979864578079681,-0.7638829631291064
2015-06-28,53.91733782944564,7.448139321115748,0.3603424103037172
2015-06-29,59.07789499170497,21.588038819098223,0.08365338408728405
2015-06-30,58.162035490641394,4.464854156610721,-0.26516933778535795
2015-07-01,52.56029684662842,5.324074158613243,0.44441905256242836
2015-07-02,14.361513691761337,5.7433991975688805,0.45732646577888464
2015-07-03,16.766043569989307,3.9368898390274647,2.601533458652542
2015-07-04,46.43574260063094,3.608467074846013,7.281895274686173
2015-07-05,61.878318416040386,4.854617287961941,0.4276365025624821
2015-07-06,51.721171290986135,20.560537616776685,10.13077029629621
2015-07-07,72.25682778659555,21.879480403409914,2.6643232703458457
2015-07-08,66.34480182309568,1.266874178307996,0.5794992025708274
2015-07-09,67.33886690102858,7.98894311420314,0.068167278934686
2015-07-10,71.4314458185516,4.101682938904806,-0.257060392504148
2015-07-11,75.88446790592442,4.311602979212317,-0.4915105738792401
2015-07-12,59.347633957162344,3.4693192006842537,0.7111165850537904
2015-07-13,77.13311601048511,4.535124703465295,0.03554164554062965
2015-07-14,64.28006990091933,2.152529222120569,-0.6776874215031577
2015-07-15,34.64505554296542,4.926478825758278,0.277192082773275
2015-07-16,10.971265263719928,4.505861525959145,-0.9030257093913634
2015-07-17,58.34665352012061,24.07671116460063,0.5326633506759554
2015-07-18,90.19361035330533,4.325514394563424,0.6019016802345661
