,chef/chef,pulumi/pulumi,hashicorp/terraform
2019-10-08,5.753647009686416,1.6674093151638125,5.912702107575251
2019-10-09,5.744169900423281,1.6946914567793834,4.727325240476631
2019-10-10,5.388705917706031,3.2218451887356396,-9.860553517067435
2019-10-11,5.681376647637367,1.1644816747637567,4.700236237161196
2019-10-12,6.0918627194742,2.993731005571995,4.370918110127851
2019-10-13,5.787357934732085,2.4186439235120956,4.365100198030876
2019-10-14,5.776626709294133,2.4051944545249553,4.145602736989183
2019-10-15,16.36570119483046,3.3130989434138245,1.1935242040994112
2019-10-16,-2.5930938452694305,2.1076896350029513,4.176591338168192
2019-10-17,5.82123662003547,1.695015289570471,4.041820325201057
2019-10-18,8.054072746523296,4.547208925340884,10.210216279062712
2019-10-19,4.514134207668078,1.3414712446732788,4.193058494092622
2019-10-20,4.6727443985946415,1.7899557699040378,4.158141338472411
2019-10-21,-2.658699584216593,1.7273749847054836,4.372121014579604
2019-10-22,-0.011857439533365266,0.9526503487472602,2.456466106119791
2019-10-23,1.0809873579210816,4.710397816209831,4.660582472128048
2019-10-24,0.2801417562021978,1.0093255169183755,7.933992558944988
2019-10-25,0.4354836258059575,2.9576061561320968,-0.34748410296938487
2019-10-26,5.889396955767134,2.6268817080795452,4.04271141535863
2019-10-27,5.6018069470239436,3.144931686887791,3.9030528709825356
2019-10-28,17.839901001451878,4.0024097015513735,11.475485271814808
2019-10-29,-0.7468077216803395,3.7052674472368694,5.745800783194136
2019-10-30,0.33362701343460616,3.4984933652772647,4.31821204058412
2019-10-31,7.009335672161687,2.0810065421254214,-5.278853003628933
2019-11-01,13.91204475098754,2.490034595203551,4.315525495084109
2019-11-02,6.2045751632993165,1.7507703858412815,4.963116152479394
2019-11-03,8.607277863312511,2.4014837077051183,4.53638557407999
2019-11-04,8.13303252712979,1.1011166128342007,2.5232514728847035
2019-11-05,8.322646934226112,7.373218402088652,2.7503000228063237
2019-11-06,8.90480524149838,6.437183631393008,13.360332246319196
2019-11-07,2.5763222198368556,5.3804681706788315,3.4659790702782516
2019-11-08,8.360957729644579,3.754647853977733,12.977046210306254
2019-11-09,8.01160416744624,3.5190163291579553,8.052818285018354
2019-11-10,2.193698241070071,2.3431697368796995,3.184515846886914
2019-11-11,-5.309120241950144,1.641428283824312,4.381805517456941
2019-11-12,19.076238164412125,2.352468757264769,3.841931220489017
2019-11-13,5.625622831333042,1.508726551517074,9.787781422928303
2019-11-14,16.41495822740744,2.2398002827524075,-6.064161555230841
2019-11-15,20.529263606585445,0.9277316096870999,6.208317061139173
2019-11-16,7.192877384613162,2.257811793370897,4.08054196127441
2019-11-17,7.928242488406373,1.987035875924656,6.1271145233842725
2019-11-18,7.156963815131852,2.8250992828115864,7.105380907317391
2019-11-19,16.54775044381085,12.631441701637922,5.705639431354971
2019-11-20,7.2769359146553025,8.238465557353097,4.627278470252225
2019-11-21,5.444903708282507,7.502268465040866,4.246637625035159
2019-11-22,-1.3496876776982458,2.2906034211366095,3.7084885257686113
2019-11-23,4.080484787823159,1.0769036888848638,4.06508498656336
2019-11-24,1.61717093853747,1.489406208295052,3.2165009831018105
2019-11-25,-4.335768077340676,2.0944947181097917,2.282158090664629
2019-11-26,1.8738653461524761,1.0469389957003403,2.6669029379122757
2019-11-27,1.039771190946505,0.2506015356208653,2.6587489477865756
2019-11-28,1.1999422251639058,-0.09998284445475886,-8.414105304877896
2019-11-29,0.8755793939004562,0.4241494244727686,2.436422748632471
2019-11-30,2.0418944055381028,1.1446351939405062,3.8079788498967173
2019-12-01,2.8649371152947998,1.2518307474882013,3.5275334698448315
2019-12-02,-2.1672252960037177,-0.29502961685795714,5.566197380534627
2019-12-03,1.8993479885868054,0.4310809970450109,16.09724290905354
2019-12-04,12.694678750683993,1.1391210981728181,8.247505413243989
2019-12-05,19.995704426139284,0.9880479068024448,7.472653579172669
2019-12-06,3.0102508470493508,0.3530470515472639,15.659577415363586
2019-12-07,2.2426976189399985,1.0569335790874201,3.4780798311791687
2019-12-08,2.7745436053906336,1.087000628504007,3.458042424360519
2019-12-09,14.457884219500936,1.7331288658969584,4.384667678217838
2019-12-10,8.203539818338799,2.053082568435048,8.893490413032145
2019-12-11,0.10894814186967405,1.950690224228499,5.989806035491446
2019-12-12,12.013771775251751,2.9549311215986633,4.08454974530308
2019-12-13,5.337413464058729,2.2092199661709664,3.6395507958599844
2019-12-14,5.81272687966289,0.7746776954157891,2.837002890409827
2019-12-15,3.4908738100548993,0.7922721527449649,2.9085720801679122
2019-12-16,4.6687255679865,2.892939646272091,2.58945904166303
2019-12-17,4.488480643207007,5.633664859222615,3.2177831993619153
2019-12-18,4.115139065667313,2.024894914391044,1.693270384512907
2019-12-19,4.005503333838109,0.943941321456344,0.9246605744822101
2019-12-20,-3.8058610775727617,4.990616506914426,2.052568419556276
2019-12-21,3.250931127899656,2.5458267816850295,2.6899219595608876
2019-12-22,3.7527562032356214,2.537896576928258,1.66701341636068
2019-12-23,-5.6595947811578,0.0450242820402893,0.11158591920548493
2019-12-24,3.43431137561582,0.0479937603682016,-1.1180359598677012
2019-12-25,3.544878379744082,0.11428354278047384,0.29741223858239957
2019-12-26,3.4525290225171186,0.06680300434629265,-0.8089141060694109
2019-12-27,3.3355487446976335,-0.23979333080936122,0.3467527556488257
2019-12-28,6.851206239130003,0.29090155908486337,0.7087644623138818
2019-12-29,3.9759092158025857,0.2663598862622821,0.8652842618798271
2019-12-30,3.0750187236336446,0.3126331661199425,0.20751997237796052
2019-12-31,-0.5042588423163898,0.302163816555995,-0.9203548128223147
2020-01-01,1.6312232406909464,0.16813651537264646,-0.9523162998908128
2020-01-02,2.6514784253997585,0.8779063987248517,0.0056093363750920056
2020-01-03,-0.9432753016904769,0.708844809379372,0.20954818273849432
2020-01-04,4.59336596578044,0.3113780833359947,0.5792289980875831
2020-01-05,4.6885369519285085,0.42539093667624234,0.7339897901144669
2020-01-06,-7.326073773115016,0.501126145552535,5.6943299103103024
2020-01-07,-2.6280069737925067,1.3167780040465544,14.599811454567117
2020-01-08,5.37517699693138,1.2001304048935633,3.650204573801669
2020-01-09,5.2902929453321486,-0.6285167958072393,1.137075581803416
2020-01-10,-4.11332200085271,0.2518346246744134,17.144099636082935
2020-01-11,5.514988118431,0.48052727461682027,1.0505185959624863
2020-01-12,6.4786799743622705,0.6984916222677555,1.1429927474990693
2020-01-13,6.830736458148763,1.944350787852159,18.132238588945174
2020-01-14,6.757781743591582,0.8183896009894231,1.591849391354255
2020-01-15,2.009238146168357,-0.10652001193447239,1.028441862436797
2020-01-16,15.978117473494779,1.8216472553585645,1.0716615278192605
2020-01-17,7.99646845674768,5.665656219041802,1.1164376579480344
2020-01-18,7.5401724733429685,1.7760591395302123,1.5657081996633724
2020-01-19,7.378370784819595,0.9186132406832876,1.634831322463692
2020-01-20,-6.880157954059239,0.4916027378160648,1.9076804507923844
2020-01-21,10.801565241554286,5.342252159567522,-1.2379327062879835
2020-01-22,24.790126337742173,1.4208610075961685,9.799873377831599
2020-01-23,11.1851790296336,0.8712354892117782,1.8441042168514592
2020-01-24,17.82770306371685,2.403511816234748,4.332586162731853
2020-01-25,13.040965504633796,2.1566724413651666,2.1312764182210615
2020-01-26,8.637676201118172,3.3340475183028255,2.2350161767429135
2020-01-27,12.747278494646597,8.701426094600798,1.3139893015492219
2020-01-28,12.299259729323692,1.5818671013700663,6.092001546847852
2020-01-29,11.407845681412935,2.8362711239179923,-4.593382392303539
2020-01-30,15.896499238613755,3.794234998502123,2.529785840974284
2020-01-31,5.0428962629503085,-1.7248087327673551,2.9959329137077058
2020-02-01,8.882134991507016,1.4152016195733725,2.733725089022565
2020-02-02,9.244357891444672,1.5668751149828606,2.826794917371052
2020-02-03,8.5821026713135,1.5872175412094927,4.9503339336664665
2020-02-04,9.144207698757056,2.340449031785902,3.2026987816861454
2020-02-05,17.93647534973594,3.6709956532870187,3.2079751194026453
2020-02-06,14.333321832169394,8.118774281388264,7.3304639617706915
2020-02-07,7.22557651667386,2.4808894277582683,2.783212889630236
2020-02-08,6.79749333960018,2.5939725973368715,3.338224050198332
2020-02-09,6.802378057933673,1.7173622096263874,3.4297577513721413
2020-02-10,-3.878951569489148,3.2153119341390854,4.237015083091476
2020-02-11,2.3176211440060586,2.784509101100037,-2.207175608093986
2020-02-12,5.850570401651262,0.7156190345453708,3.85532232304452
2020-02-13,6.361709254059498,1.8113613448712451,22.242657792071146
2020-02-14,6.009601862295263,-0.735616550865331,36.65494844311058
2020-02-15,7.018093841870495,1.6658130833557765,3.7928629351698433
2020-02-16,7.014242808918172,1.7933261307905846,3.813181045246658
2020-02-17,-9.143448395797689,0.6689296748637402,1.2031038247387107
2020-02-18,6.949366411706166,0.5181728971463042,4.532385888003515
2020-02-19,7.596078286533424,0.8902788793223666,14.837968664879412
2020-02-20,1.889477309569143,0.7948603158656115,3.9908967939243527
2020-02-21,7.5543983920898,2.9085325731860254,3.9593537540682684
2020-02-22,7.39899486387203,1.6816671597989006,4.125320713921498
2020-02-23,7.478382741134061,2.773846052627026,4.078148769100405
2020-02-24,8.029564320753591,-0.0060513294580974986,1.8162801356783203
2020-02-25,23.087275658353654,4.75911839742304,3.8452504609497904
2020-02-26,22.18169269531739,4.899978969960759,-3.7590400212044237
2020-02-27,-1.3929860245137684,2.8124757651775076,-1.2769127377254446
2020-02-28,25.834500783622047,5.025511108592589,2.5496477055971813
2020-02-29,15.671679610478192,3.943292661441499,4.387083047483819
2020-03-01,8.050898155983951,2.945341271993675,4.126444613507686
2020-03-02,7.29578725349225,4.8449939858711035,5.768881718383685
2020-03-03,14.083242753185154,1.8273993977265095,8.898430134801904
2020-03-04,6.2823534288346945,1.6856122102926956,4.7351164899698865
2020-03-05,8.305111575587603,2.1293814448276116,5.482195540487397
2020-03-06,26.322800217596626,1.15222655952988,5.309632026932638
2020-03-07,19.322949043751358,3.3753183619989895,4.3256340161088245
2020-03-08,8.36349549135124,3.331511040247715,4.994849741781123
2020-03-09,9.134085251483814,3.8836598963025337,6.023515545756328
2020-03-10,9.00669067895997,2.9121086525582762,17.33247202682295
2020-03-11,8.714497588402542,3.902918207155623,5.559991809917689
2020-03-12,12.079708954458,3.5653990994487397,4.188453632747084
2020-03-13,9.01599289633964,1.0105105883345493,6.171214147482303
2020-03-14,9.013606354724708,2.794822397161587,4.021652859635834
2020-03-15,9.444768551833707,3.7970462072732283,3.705460212515966
2020-03-16,16.99800725237639,3.5565289604293904,8.085428253228038
2020-03-17,8.775536617377696,4.803391520944714,3.0964075600132976
2020-03-18,8.986262319310242,42.21347936816974,1.678629329474302
2020-03-19,4.902990074798982,21.227266625613588,2.8112800681509427
2020-03-20,8.508542389040322,4.698078470429001,1.303653956186285
2020-03-21,6.280066278070263,4.295406978212235,3.8956463805333525
2020-03-22,8.883787880617861,4.311566464175181,3.7415254160541402
2020-03-23,36.98757263155552,3.47678970012253,2.8325519160304475
2020-03-24,23.60795790854795,2.977140056789021,2.3888549522130527
2020-03-25,8.343988702157999,4.674238210732189,28.7945048359569
2020-03-26,8.730305413161403,11.773878948720927,3.3458015911148866
2020-03-27,8.528705494976894,14.909017224114912,17.95314556678982
2020-03-28,2.9648711389824474,5.346516457322807,4.654292461876194
2020-03-29,10.419419676321462,4.632375468316781,4.372866943603765
2020-03-30,11.024848670116901,9.688808533758442,-1.9515599271058965
2020-03-31,25.720245620655348,5.101220590920673,1.4571644884514916
2020-04-01,12.308741335833718,10.237926286147463,5.905508019592865
2020-04-02,21.525808124215132,0.22111499361013287,12.019309496708658
2020-04-03,0.7759619271155209,14.095876831932934,9.894097519511888
2020-04-04,12.745208416615077,3.539766572942533,6.8225876561214225
2020-04-05,18.78210026089727,4.278585062467538,7.26307587022963
2020-04-06,11.812722095890207,3.6617597848102585,61.28141266699846
2020-04-07,13.874052402624587,8.522662484499065,8.362853079671874
