,rails/rails,laravel/framework,django/django
2019-01-10,10.205861943439583,16.521167971090332,4.8004189133847515
2019-01-11,13.013554251131891,7.677074564496925,6.7578364958023345
2019-01-12,4.260020647054808,10.179310854776691,8.448173332878302
2019-01-13,11.214103701681342,8.093970168892529,4.165803528769367
2019-01-14,12.721658646736286,6.839162476584837,13.85192990239574
2019-01-15,6.561631174208815,6.502624015046375,4.607424407890246
2019-01-16,21.023169635747276,8.18668994911231,5.368413418879257
2019-01-17,55.20586194343959,16.521167971090332,19.800418913384753
2019-01-18,17.01355425113189,16.677074564496927,2.757836495802334
2019-01-19,14.260020647054809,13.179310854776691,5.4481733328783015
2019-01-20,8.214103701681342,14.093970168892529,3.1658035287693673
2019-01-21,8.721658646736286,12.839162476584837,4.8519299023957405
2019-01-22,13.561631174208815,21.502624015046376,1.6074244078902464
2019-01-23,10.023169635747275,18.18668994911231,3.3684134188792574
2019-01-24,15.205861943439583,21.521167971090332,-0.1995810866152481
2019-01-25,11.013554251131891,4.677074564496925,0.7578364958023341
2019-01-26,20.26002064705481,9.179310854776691,3.448173332878302
2019-01-27,6.214103701681341,7.093970168892529,6.165803528769367
2019-01-28,15.721658646736286,18.839162476584836,6.8519299023957405
2019-01-29,11.561631174208815,7.502624015046375,1.6074244078902464
2019-01-30,20.023169635747276,14.18668994911231,3.3684134188792574
2019-01-31,14.205861943439583,-0.47883202890966836,2.800418913384752
2019-02-01,18.01355425113189,4.677074564496925,1.757836495802334
2019-02-02,10.260020647054809,19.17931085477669,4.4481733328783015
2019-02-03,5.214103701681341,11.093970168892529,3.1658035287693673
2019-02-04,18.721658646736287,10.839162476584837,4.8519299023957405
2019-02-05,17.561631174208813,10.502624015046376,12.607424407890246
2019-02-06,10.023169635747275,7.18668994911231,6.368413418879257
2019-02-07,18.205861943439583,20.521167971090332,1.800418913384752
2019-02-08,15.013554251131891,26.677074564496927,5.7578364958023345
2019-02-09,13.260020647054809,10.179310854776691,15.448173332878302
2019-02-10,8.214103701681342,10.093970168892529,5.165803528769367
2019-02-11,19.721658646736287,16.839162476584836,5.8519299023957405
