,puppetlabs/puppet,chef/chef,ansible/ansible
2019-02-05,2.095855800199174,6.952668476901136,13.645200561555995
2019-02-06,2.190416170288848,7.48394466081532,15.218756182977323
2019-02-07,1.9208454723463646,6.691746042351264,33.57701934974293
2019-02-08,1.8772115627790453,5.568928075842711,-2.020625709111915
2019-02-09,1.312062235996864,4.40736049417164,26.24609560285788
2019-02-10,2.200883060800944,3.8996387859433606,27.588269466348734
2019-02-11,3.7644313320269336,4.857261219453619,22.234892459340323
2019-02-12,8.35505513994456,4.363841700760089,53.18183190564337
2019-02-13,2.1679943849602,-4.6570384591478815,72.00833683659536
2019-02-14,9.507978328041306,2.4468234189340956,19.78338872667917
2019-02-15,13.630590722546442,-3.919920629797079,48.90555833060254
2019-02-16,3.873904116300122,6.44984504887681,31.370850663164322
2019-02-17,2.682520890771469,3.3647782477850816,32.137874955255256
2019-02-18,2.1323866154165603,0.904903199459415,33.13463959988914
2019-02-19,2.526001435418763,21.754504045786266,56.78919884611969
2019-02-20,-0.8446390878507666,1.0340331487601495,20.90634592006221
2019-02-21,3.166116866089098,10.252389921013677,77.30470522802291
2019-02-22,3.462667144250286,2.5852806222738156,33.04943023294843
2019-02-23,3.448712229017416,2.47079977717427,31.73084945310882
2019-02-24,3.189613531297643,2.8498259466126648,33.029509736292795
2019-02-25,2.435390332638184,3.0629773170929635,18.48960096302361
2019-02-26,2.5445841706909045,2.1488770688235252,13.316794623543583
2019-02-27,3.142531029683558,0.7874532509090785,32.175565482915204
2019-02-28,-2.118334829364244,5.989368681489131,32.09264028551561
2019-03-01,3.4604077850122335,2.179458336447283,17.856158062839942
2019-03-02,3.1050210074854894,1.733893668519655,21.709457234047846
2019-03-03,3.707170719567094,2.5914020666201196,31.13880579382525
2019-03-04,8.640411942080409,3.536481703571107,52.97479599688262
2019-03-05,20.667358303851003,2.667750424298254,31.797268858164582
2019-03-06,4.154535538280833,1.895745046229786,34.341077667841724
2019-03-07,7.767197198558077,1.5652721145113924,34.53070625159974
2019-03-08,14.68181614336767,3.4465640908135775,29.575412774726615
2019-03-09,3.846373120961093,4.681013313901284,32.331934353547204
2019-03-10,4.300036802664839,2.4154633364174516,30.566545067914024
2019-03-11,4.5828123306973225,12.735615594455531,29.832437963113104
2019-03-12,4.611759885290219,10.928167693875597,10.907711006748542
2019-03-13,1.6371023123879942,5.447263717404158,27.831298940415383
2019-03-14,5.011052147371331,3.1397854077015577,29.15470996555625
2019-03-15,3.819897748939576,11.641974113845043,29.811336226085203
2019-03-16,5.289946419703713,1.5184501638357835,27.58154730226791
2019-03-17,4.492139642694824,2.014603236395406,36.49986258339107
2019-03-18,5.136957157175738,1.1992326977413468,10.697613685180324
2019-03-19,18.768123067662266,20.111230198452404,30.905396458062956
2019-03-20,4.569269453418988,-1.7695564442394451,31.508750119818682
2019-03-21,4.423620960387386,1.203999412226195,34.47647817588084
2019-03-22,4.905884067643356,0.8691370274389226,31.07307233817557
2019-03-23,3.7653827518268077,1.854161570182995,22.49969320491968
2019-03-24,4.203545402113459,2.159343310804611,25.228728307053842
