,redis/redis,memcached/memcached,basho/riak_kv
2010-07-22,5.4632784830766195,-0.09895228994607877,0.5300079061725025
2010-07-23,0.898031230329367,0.0020092485154597013,-0.8312558300912337
2010-07-24,4.609065365276545,0.07448297044570336,1.308276738789161
2010-07-25,1.7304488127469493,0.08374001774622891,2.612425488590085
2010-07-26,-0.7929028356046989,-0.08452921302300184,0.8864639501285464
2010-07-27,6.095146614944752,0.04527847928469046,-0.651997588332992
2010-07-28,1.996932329230466,-0.022029213023001832,-0.8539206652560689
2010-07-29,3.4632784830766195,-0.09895228994607877,2.5300079061725027
2010-07-30,-0.10196876967063297,0.0020092485154597013,0.16874416990876628
2010-07-31,2.609065365276545,0.07448297044570336,1.308276738789161
2010-08-01,4.73044881274695,0.08374001774622891,8.612425488590084
2010-08-02,1.207097164395301,-0.08452921302300184,3.8864639501285465
2010-08-03,8.095146614944753,0.04527847928469046,8.348002411667007
2010-08-04,5.996932329230466,-0.022029213023001832,5.146079334743931
2010-08-05,0.4632784830766197,-0.09895228994607877,0.5300079061725025
2010-08-06,-0.10196876967063297,0.0020092485154597013,-0.8312558300912337
2010-08-07,1.6090653652765454,0.07448297044570336,1.308276738789161
2010-08-08,1.7304488127469493,0.08374001774622891,1.6124254885900848
2010-08-09,-0.7929028356046989,-0.08452921302300184,-0.11353604987145356
2010-08-10,-0.9048533850552483,0.04527847928469046,-0.651997588332992
2010-08-11,-1.003067670769534,-0.022029213023001832,-0.8539206652560689
2010-08-12,-0.5367215169233803,-0.09895228994607877,-0.4699920938274975
2010-08-13,0.898031230329367,0.0020092485154597013,2.1687441699087664
2010-08-14,1.6090653652765454,0.07448297044570336,3.3082767387891607
2010-08-15,1.7304488127469493,0.08374001774622891,1.6124254885900848
2010-08-16,-0.7929028356046989,-0.08452921302300184,-0.11353604987145356
2010-08-17,-0.9048533850552483,0.04527847928469046,0.34800241166700796
2010-08-18,-1.003067670769534,-0.022029213023001832,3.146079334743931
2010-08-19,-0.5367215169233803,-0.09895228994607877,4.530007906172503
2010-08-20,1.898031230329367,0.0020092485154597013,-0.8312558300912337
2010-08-21,7.609065365276545,0.07448297044570336,1.308276738789161
2010-08-22,1.7304488127469493,0.08374001774622891,3.612425488590085
2010-08-23,0.20709716439530113,-0.08452921302300184,0.8864639501285464
2010-08-24,8.095146614944753,0.04527847928469046,2.348002411667008
2010-08-25,4.996932329230466,-0.022029213023001832,2.146079334743931
2010-08-26,16.46327848307662,-0.09895228994607877,0.5300079061725025
2010-08-27,3.898031230329367,0.0020092485154597013,-0.8312558300912337
2010-08-28,1.6090653652765454,0.07448297044570336,1.308276738789161
2010-08-29,1.7304488127469493,0.08374001774622891,1.6124254885900848
2010-08-30,10.207097164395302,-0.08452921302300184,-0.11353604987145356
2010-08-31,8.095146614944753,0.04527847928469046,-0.651997588332992
2010-09-01,-0.00306767076953407,-0.022029213023001832,2.146079334743931
2010-09-02,10.46327848307662,-0.09895228994607877,1.5300079061725025
2010-09-03,2.898031230329367,0.0020092485154597013,-0.8312558300912337
2010-09-04,1.6090653652765454,0.07448297044570336,1.308276738789161
2010-09-05,1.7304488127469493,0.08374001774622891,1.6124254885900848
2010-09-06,2.207097164395301,-0.08452921302300184,-0.11353604987145356
2010-09-07,1.0951466149447517,0.04527847928469046,0.34800241166700796
2010-09-08,1.996932329230466,-0.022029213023001832,0.1460793347439311
