,apache/struts,playframework/playframework,spring-projects/spring-boot
2016-10-21,0.012120901872454681,-0.4821750885415482,3.46457295292699
2016-10-22,0.25250551725707004,1.1565611751947156,13.215259766113805
2016-10-23,0.06738447887516213,1.3326109708097287,11.730419425295203
2016-10-24,-0.130049427797875,1.7863688675024076,37.44465537050941
2016-10-25,-0.16851096625941347,1.5027150213485616,-7.5793830910290545
2016-10-26,-0.08884063658908381,-0.6071750885415482,8.735177348531385
2016-10-27,0.055390132641685436,-0.6889058577723173,-4.010701772347735
2016-10-28,2.012120901872455,6.517824911458452,6.46457295292699
2016-10-29,0.25250551725707004,3.1565611751947156,9.215259766113805
2016-10-30,0.06738447887516213,1.3326109708097287,21.730419425295203
2016-10-31,-0.130049427797875,0.7863688675024078,17.44465537050941
2016-11-01,0.8314890337405865,-0.49728497865143845,27.420616908970946
2016-11-02,-0.08884063658908381,3.392824911458452,-1.2648226514686147
2016-11-03,0.055390132641685436,0.3110941422276827,40.98929822765226
2016-11-04,0.012120901872454681,1.5178249114584519,11.464572952926991
2016-11-05,0.25250551725707004,2.1565611751947156,22.215259766113803
2016-11-06,0.06738447887516213,2.3326109708097285,22.730419425295203
2016-11-07,3.869950572202125,-0.21363113249759225,0.44465537050940807
2016-11-08,-0.16851096625941347,1.5027150213485616,31.420616908970946
2016-11-09,-0.08884063658908381,-0.6071750885415482,-1.2648226514686147
2016-11-10,1.0553901326416855,4.311094142227683,-4.010701772347735
2016-11-11,4.012120901872454,1.5178249114584519,10.464572952926991
2016-11-12,4.25250551725707,4.156561175194716,13.215259766113805
2016-11-13,1.067384478875162,2.3326109708097285,10.730419425295203
2016-11-14,-0.130049427797875,1.7863688675024076,-2.555344629490592
2016-11-15,-0.16851096625941347,-0.49728497865143845,8.420616908970946
2016-11-16,5.911159363410916,1.3928249114584519,17.735177348531387
2016-11-17,0.055390132641685436,2.3110941422276827,8.989298227652265
2016-11-18,1.0121209018724546,1.5178249114584519,19.46457295292699
2016-11-19,0.25250551725707004,5.156561175194716,11.215259766113805
2016-11-20,1.067384478875162,1.3326109708097287,13.730419425295203
2016-11-21,3.869950572202125,-0.21363113249759225,10.444655370509409
2016-11-22,6.831489033740587,-0.49728497865143845,31.420616908970946
2016-11-23,3.911159363410916,0.3928249114584518,10.735177348531385
2016-11-24,2.0553901326416852,-0.6889058577723173,19.989298227652263
2016-11-25,0.012120901872454681,-0.4821750885415482,14.464572952926991
2016-11-26,0.25250551725707004,1.1565611751947156,9.215259766113805
2016-11-27,3.0673844788751623,2.3326109708097285,10.730419425295203
2016-11-28,3.869950572202125,-0.21363113249759225,21.44465537050941
2016-11-29,-0.16851096625941347,-0.49728497865143845,24.420616908970946
2016-11-30,2.911159363410916,0.3928249114584518,26.735177348531387
2016-12-01,8.055390132641685,4.311094142227683,31.989298227652263
2016-12-02,4.012120901872454,4.517824911458452,12.464572952926991
2016-12-03,0.25250551725707004,3.1565611751947156,9.215259766113805
2016-12-04,0.06738447887516213,1.3326109708097287,10.730419425295203
2016-12-05,-0.130049427797875,-0.21363113249759225,10.444655370509409
2016-12-06,1.8314890337405865,3.5027150213485614,-1.5793830910290545
2016-12-07,-0.08884063658908381,-0.6071750885415482,-4.264822651468615
2016-12-08,0.055390132641685436,3.3110941422276827,11.989298227652265
2016-12-09,0.012120901872454681,2.517824911458452,-1.5354270470730096
2016-12-10,0.25250551725707004,2.1565611751947156,9.215259766113805
2016-12-11,0.06738447887516213,1.3326109708097287,10.730419425295203
2016-12-12,-0.130049427797875,0.7863688675024078,3.444655370509408
2016-12-13,-0.16851096625941347,2.5027150213485614,3.4206169089709455
2016-12-14,-0.08884063658908381,0.3928249114584518,15.735177348531385
2016-12-15,0.055390132641685436,1.3110941422276827,27.989298227652263
2016-12-16,0.012120901872454681,0.5178249114584518,34.46457295292699
2016-12-17,0.25250551725707004,1.1565611751947156,9.215259766113805
2016-12-18,0.06738447887516213,1.3326109708097287,10.730419425295203
2016-12-19,0.869950572202125,0.7863688675024078,17.44465537050941
2016-12-20,0.8314890337405865,-0.49728497865143845,13.420616908970946
2016-12-21,-0.08884063658908381,4.392824911458452,31.735177348531387
2016-12-22,0.055390132641685436,0.3110941422276827,26.989298227652263
2016-12-23,0.012120901872454681,2.517824911458452,3.46457295292699
2016-12-24,0.25250551725707004,3.1565611751947156,15.215259766113805
2016-12-25,0.06738447887516213,1.3326109708097287,15.730419425295203
2016-12-26,-0.130049427797875,-0.21363113249759225,1.444655370509408
2016-12-27,-0.16851096625941347,-0.49728497865143845,26.420616908970946
2016-12-28,-0.08884063658908381,0.3928249114584518,14.735177348531385
2016-12-29,0.055390132641685436,-0.6889058577723173,7.989298227652265
