,tensorflow/tensorflow,pytorch/pytorch,apache/mxnet
2018-10-01,55.133798227168825,10.673931526796945,2.883219114583614
2018-10-02,57.340793218796634,12.0426559580824,2.968566669517511
2018-10-03,61.94138446326363,10.627693925404389,3.1627427280535034
2018-10-04,63.79504427271031,13.609968383681382,3.767505576074489
2018-10-05,63.4806040349555,14.853069366750173,3.4100527939451015
2018-10-06,60.267750751211906,19.22939437660029,3.6985491381558764
2018-10-07,60.565799867042514,17.809503540798893,3.141610457594545
2018-10-08,89.51408900661993,16.078262661513847,4.209581040348253
2018-10-09,63.77044774340026,18.888405730242997,6.2345281746736525
2018-10-10,66.05038521298995,3.6935894023997013,11.407552463482894
2018-10-11,60.303508013805825,19.17105327570387,2.320065492365742
2018-10-12,101.70295696521949,22.230034292975063,-0.4273546853064185
2018-10-13,72.25146333200485,18.42463839060113,3.200467999248388
2018-10-14,67.48734626900644,21.125471865724027,4.0981593756656025
2018-10-15,76.60717707669927,26.66499909593809,3.515595094833862
2018-10-16,66.67892069242863,22.518612076437627,5.526147780950633
2018-10-17,50.760759078527364,25.17850604998363,4.68288048816957
2018-10-18,23.693399959574986,23.934659804485715,4.841632801522497
2018-10-19,55.65246240066266,17.514380457847935,4.76246528460401
2018-10-20,57.780399703037155,19.583858994221035,6.723847786440525
2018-10-21,62.508678345185494,23.336379799023824,9.134243229984058
2018-10-22,57.466990733207496,20.3803408108461,4.905225706280925
2018-10-23,66.15779905435704,16.006927214101236,1.478171584520335
2018-10-24,57.239426509316004,30.371425064776243,5.9601137147985765
2018-10-25,56.963340764495506,42.631716718418815,2.2394825913370386
2018-10-26,80.96927258958146,28.86819107379941,1.9469084534460115
2018-10-27,49.56171207997997,29.146602429727558,4.201041258549843
2018-10-28,53.13526455355496,23.849980886264095,4.158493490630324
2018-10-29,29.016947003027624,35.64657424707359,6.083145192107107
2018-10-30,53.24895681156402,32.17155870769518,3.2473428905735413
2018-10-31,58.60162113147254,27.55535873059504,3.5376378447772483
2018-11-01,25.02542165078106,28.655869919106628,2.2287183853521153
2018-11-02,61.97141129687927,3.5381281333368193,4.224070760082716
2018-11-03,57.240107481345554,27.847943733901232,3.333722699631887
2018-11-04,62.755368279832915,26.997279045645456,8.579283237552154
2018-11-05,60.76373157464355,24.719824623263108,4.30265425776243
2018-11-06,111.66274016517835,33.78089162649106,4.388070378329566
2018-11-07,52.14520488715915,26.596055404743872,5.537621930657445
2018-11-08,40.09725286898408,27.42426943266849,4.920209161279232
2018-11-09,60.98274490224168,10.553033364784287,5.047706012765975
2018-11-10,73.02095061171877,25.327924584221922,5.081863973761127
2018-11-11,69.6176388148782,26.714140386376357,5.248630542751751
2018-11-12,69.80123711069065,24.324878401596482,12.184055907792747
2018-11-13,66.03356021896681,25.452251015418497,15.91258354878886
2018-11-14,66.63630804535858,24.313596054753496,5.0189061665587325
2018-11-15,70.78097749442516,23.881981057559248,11.273689086066366
2018-11-16,70.20147870116043,23.105950372247705,15.195446604614308
2018-11-17,66.68788641962112,36.28587883637734,14.47816008441009
2018-11-18,66.60867402865802,24.57756044164811,4.649031160108157
2018-11-19,59.7237411485443,18.037826316275794,0.36511648266321906
2018-11-20,76.98085787279231,18.976650161163374,5.7611793317624755
2018-11-21,75.71786624295642,0.07346838552988544,13.900540805048045
2018-11-22,-11.22217662037228,13.682394515704672,-1.5596606848083816
2018-11-23,-9.47435467742687,-6.636665634013278,1.8567015547889272
2018-11-24,38.426035989815,16.31944030405114,6.088865140611109
2018-11-25,66.46746276036328,16.744501418481757,5.825707906122916
2018-11-26,73.60617865200558,17.91635231046206,6.098181503322429
2018-11-27,66.26177206882848,49.38795689533182,11.786655996511152
2018-11-28,71.87226225233013,23.61663695162462,5.458000566306833
2018-11-29,73.25340165061652,17.564673259861536,5.6876540981062504
2018-11-30,41.022808048806354,42.49860686021626,11.504660645997445
2018-12-01,80.26913075099415,21.342557550489587,7.80058350319263
2018-12-02,79.79560773095918,18.77065999775628,6.429125122759094
2018-12-03,78.53189428425904,24.620257716675976,3.7376798641178954
2018-12-04,91.1390995132167,45.730481940832895,4.729171255687957
2018-12-05,103.21470757373737,17.12844947588643,11.57836973266289
2018-12-06,45.30386012870555,26.070527064343615,2.082927430955385
2018-12-07,72.02430673394284,20.699477646164492,4.420190444798427
2018-12-08,68.42150448124858,22.70075226972431,6.586299269358187
2018-12-09,66.149189122131,23.306955099676042,3.896205328620254
2018-12-10,65.48197095244917,23.782116616760568,1.8996676687405682
2018-12-11,63.228049115337676,22.823024593521104,6.798401596849976
2018-12-12,69.5532456292566,22.46066686822421,4.546554759053878
2018-12-13,80.8435054708302,20.560395470507608,9.555881876251174
2018-12-14,60.79364595412728,28.897337828886748,7.2105224444682054
2018-12-15,54.50792456766159,19.084217361111598,4.489541655404194
2018-12-16,51.786532849242086,13.761344040826637,4.3947028633805605
2018-12-17,54.99078383955005,15.995515268034735,3.8812390826419043
2018-12-18,92.9685040112108,14.725613527702127,3.710649655785516
2018-12-19,48.79418284459386,15.55658004764254,3.5124969362076426
2018-12-20,101.01752859550382,18.203045949579263,2.8720816538051723
2018-12-21,73.00413867566381,17.294697879899402,2.880656575203714
2018-12-22,47.834823903020926,11.887190940128109,0.6748051476332895
2018-12-23,47.665767743221586,14.621439094022008,4.676812962791729
2018-12-24,1.5909578681054901,8.63338607480804,1.6504820437074104
2018-12-25,13.071692895086562,2.872978686605159,-1.7023414413054045
2018-12-26,25.764046140454372,6.370035809459848,1.5882633660934102
2018-12-27,27.640915407994896,3.0188805422225222,2.466918501148098
2018-12-28,2.069981703119854,2.3193899795569974,1.5577809107794935
