,bazelbuild/bazel,pantsbuild/pants,facebook/buck
2015-02-06,6.393223064030518,10.92333667023108,-5.0604111209701275
2015-02-07,14.095832954140405,2.1781443625387724,5.3983800878210815
2015-02-08,13.317859418014697,5.7662986599322,72.37345573680977
2015-02-09,6.886354932162386,12.008501505395916,-0.2630210110800173
2015-02-10,2.3527010860085396,2.2152322746266844,-2.276757274816281
2015-02-11,8.037453833261287,4.354655351549762,-4.3310155165745226
2015-02-12,0.9165747123821655,2.553831175725586,16.159369098810092
2015-02-13,-3.6067769359694823,0.9233366702310801,-5.0604111209701275
2015-02-14,13.095832954140405,3.1781443625387724,5.3983800878210815
2015-02-15,13.317859418014697,7.7662986599322,9.373455736809776
2015-02-16,1.8863549321623863,1.0085015053959152,-0.2630210110800173
2015-02-17,-0.6472989139914604,4.215232274626684,-2.276757274816281
2015-02-18,4.037453833261287,6.354655351549762,-4.3310155165745226
2015-02-19,6.9165747123821655,2.553831175725586,-2.840630901189907
2015-02-20,7.393223064030518,9.92333667023108,-5.0604111209701275
2015-02-21,13.095832954140405,2.1781443625387724,5.3983800878210815
2015-02-22,15.317859418014697,2.7662986599322004,9.373455736809776
2015-02-23,0.8863549321623863,3.008501505395915,-0.2630210110800173
2015-02-24,4.3527010860085396,6.215232274626684,-2.276757274816281
2015-02-25,14.037453833261287,9.354655351549761,-4.3310155165745226
2015-02-26,4.9165747123821655,3.553831175725586,-2.840630901189907
2015-02-27,-4.606776935969482,3.9233366702310803,-5.0604111209701275
2015-02-28,13.095832954140405,3.1781443625387724,5.3983800878210815
2015-03-01,13.317859418014697,1.7662986599322001,9.373455736809776
2015-03-02,-4.113645067837614,3.008501505395915,70.73697898891999
2015-03-03,-5.6472989139914604,0.2152322746266846,8.723242725183718
2015-03-04,4.037453833261287,4.354655351549762,-4.3310155165745226
2015-03-05,40.916574712382165,5.553831175725586,28.159369098810092
2015-03-06,-0.6067769359694823,5.92333667023108,10.939588879029873
2015-03-07,13.095832954140405,2.1781443625387724,5.3983800878210815
2015-03-08,13.317859418014697,4.7662986599322,9.373455736809776
2015-03-09,-3.1136450678376137,4.008501505395915,-0.2630210110800173
2015-03-10,27.35270108600854,3.2152322746266844,-2.276757274816281
2015-03-11,8.037453833261287,5.354655351549762,-4.3310155165745226
2015-03-12,-6.0834252876178345,4.553831175725586,-2.840630901189907
2015-03-13,35.393223064030515,4.92333667023108,-5.0604111209701275
2015-03-14,13.095832954140405,1.1781443625387724,5.3983800878210815
2015-03-15,13.317859418014697,4.7662986599322,9.373455736809776
2015-03-16,23.886354932162387,7.008501505395915,-0.2630210110800173
2015-03-17,-4.6472989139914604,3.2152322746266844,-2.276757274816281
2015-03-18,37.03745383326129,8.354655351549761,-4.3310155165745226
2015-03-19,-6.0834252876178345,7.553831175725586,-2.840630901189907
2015-03-20,40.393223064030515,9.92333667023108,63.93958887902987
2015-03-21,13.095832954140405,4.178144362538772,5.3983800878210815
2015-03-22,13.317859418014697,1.7662986599322001,9.373455736809776
2015-03-23,34.886354932162384,6.008501505395915,-0.2630210110800173
2015-03-24,39.35270108600854,5.215232274626684,-2.276757274816281
2015-03-25,33.03745383326129,3.3546553515497615,-4.3310155165745226
2015-03-26,4.9165747123821655,3.553831175725586,-2.840630901189907
2015-03-27,1.3932230640305177,-0.07666332976891987,-5.0604111209701275
2015-03-28,13.095832954140405,1.1781443625387724,58.39838008782108
2015-03-29,13.317859418014697,3.7662986599322004,9.373455736809776
2015-03-30,15.886354932162387,2.008501505395915,-0.2630210110800173
2015-03-31,16.35270108600854,6.215232274626684,-2.276757274816281
2015-04-01,9.037453833261287,3.3546553515497615,-4.3310155165745226
2015-04-02,1.9165747123821655,0.5538311757255856,-2.840630901189907
2015-04-03,13.393223064030519,2.9233366702310803,-5.0604111209701275
2015-04-04,13.095832954140405,2.1781443625387724,62.39838008782108
2015-04-05,13.317859418014697,1.7662986599322001,9.373455736809776
2015-04-06,4.886354932162386,4.008501505395915,-0.2630210110800173
2015-04-07,-5.6472989139914604,3.2152322746266844,-2.276757274816281
2015-04-08,21.03745383326129,1.3546553515497615,-4.3310155165745226
2015-04-09,15.916574712382165,-0.4461688242744144,-2.840630901189907
2015-04-10,5.393223064030518,7.92333667023108,-5.0604111209701275
2015-04-11,13.095832954140405,4.178144362538772,5.3983800878210815
2015-04-12,13.317859418014697,2.7662986599322004,9.373455736809776
2015-04-13,17.886354932162387,12.008501505395916,39.73697898891998
2015-04-14,21.35270108600854,0.2152322746266846,-2.276757274816281
2015-04-15,7.037453833261287,-0.6453446484502384,-4.3310155165745226
2015-04-16,15.916574712382165,0.5538311757255856,-2.840630901189907
2015-04-17,5.393223064030518,0.9233366702310801,-5.0604111209701275
