,symfony/symfony,bcit-ci/CodeIgniter,laravel/framework
2016-01-01,0.7969488241227369,0.9445928036766547,6.006619286510591
2016-01-02,6.771536736210649,2.43497741906127,10.85139950629081
2016-01-03,15.934653209109733,0.6724157054125999,10.364817247969421
2016-01-04,12.537333439507352,0.533878517962369,11.720218187609492
2016-01-05,1.0229103625842755,-0.2937313721475213,13.456481923873229
2016-01-06,7.745437835111748,1.8779719245557756,14.193432473323778
2016-01-07,16.191179593353507,9.829895001478853,40.40703137442268
2016-01-08,-0.203051175877263,3.9445928036766547,16.006619286510592
2016-01-09,6.771536736210649,1.43497741906127,5.85139950629081
2016-01-10,4.934653209109732,0.6724157054125999,16.36481724796942
2016-01-11,4.537333439507352,17.533878517962368,-0.2797818123905078
2016-01-12,22.022910362584277,1.7062686278524786,5.456481923873229
2016-01-13,11.745437835111748,5.8779719245557756,25.193432473323778
2016-01-14,42.1911795933535,-0.17010499852114763,10.40703137442268
2016-01-15,14.796948824122737,0.9445928036766547,27.006619286510592
2016-01-16,20.77153673621065,0.4349774190612701,8.85139950629081
2016-01-17,7.934653209109732,0.6724157054125999,13.364817247969421
2016-01-18,9.537333439507352,-0.46612148203763104,4.720218187609492
2016-01-19,27.022910362584277,-0.2937313721475213,4.456481923873229
2016-01-20,13.745437835111748,10.877971924555775,2.1934324733237776
2016-01-21,23.191179593353507,-0.17010499852114763,6.4070313744226794
2016-01-22,7.796948824122737,-0.0554071963233454,17.006619286510592
2016-01-23,15.771536736210649,0.4349774190612701,13.85139950629081
2016-01-24,10.934653209109733,0.6724157054125999,12.364817247969421
2016-01-25,93.53733343950735,0.533878517962369,5.720218187609492
2016-01-26,18.022910362584277,1.7062686278524786,9.456481923873229
2016-01-27,52.74543783511175,0.8779719245557754,8.193432473323778
2016-01-28,2.1911795933535068,3.829895001478852,-0.5929686255773208
2016-01-29,3.796948824122737,5.944592803676654,33.00661928651059
2016-01-30,16.77153673621065,1.43497741906127,5.85139950629081
2016-01-31,17.934653209109733,1.6724157054125999,8.364817247969421
2016-02-01,10.537333439507352,0.533878517962369,10.720218187609492
2016-02-02,14.022910362584275,1.7062686278524786,15.456481923873229
2016-02-03,14.745437835111748,0.8779719245557754,15.193432473323778
2016-02-04,23.191179593353507,5.829895001478852,8.40703137442268
2016-02-05,9.796948824122737,10.944592803676654,7.006619286510591
2016-02-06,11.771536736210649,4.43497741906127,4.85139950629081
2016-02-07,7.934653209109732,1.6724157054125999,9.364817247969421
