,tensorflow/tensorflow,pytorch/pytorch,chainer/chainer
2016-09-01,30.56684072308924,3.131682456412806,12.980822523841036
2016-09-02,26.18873923685437,0.7284540793013634,14.001302089062484
2016-09-03,26.325184535397774,4.593595907445602,13.285326415996357
2016-09-04,30.315261900050995,5.713336851964186,20.202425731309575
2016-09-05,22.418305570795138,5.733439481082471,15.13912379165371
2016-09-06,25.792391658667256,6.139021426881065,12.561480837920923
2016-09-07,28.59120583405192,6.932692002275794,13.88207902170619
2016-09-08,26.841274541235823,8.333101956930891,19.85461286751889
2016-09-09,55.660259385631015,7.958559374016154,29.263188793425854
2016-09-10,37.74724280645968,6.454018295628886,17.070670698690325
2016-09-11,35.59586727453204,3.297400751974976,9.404719172580062
2016-09-12,41.541305727360324,3.932942535624126,31.168113643467322
2016-09-13,45.035267609450344,20.77995623126391,23.580694211987314
2016-09-14,42.21208553389418,6.00783357414054,12.936521618008427
2016-09-15,35.967572379770246,2.3131001372782247,9.519759073938694
2016-09-16,36.905130433566875,10.63592104622893,13.56980935448275
2016-09-17,36.96337067241222,2.284701867341159,12.821041486165278
2016-09-18,37.48883238026904,5.993200751460164,10.478552540486628
2016-09-19,44.31009752462195,6.22276961908034,-7.839647159419846
2016-09-20,36.46514605260167,4.291778097617007,15.521523712747022
2016-09-21,41.62820083098008,2.7564698092414495,21.150779731823125
2016-09-22,43.64874702512486,4.291745152918895,12.452983941764966
2016-09-23,41.356404784761885,-9.328665286940993,13.820636179264909
2016-09-24,43.17982104889421,10.167467387018133,40.666306544521376
2016-09-25,38.939329423935504,9.511398537942974,14.908557789333488
2016-09-26,49.934016780431,8.440770070536008,11.538598390978848
2016-09-27,52.734786156267255,19.92492122251634,7.707534180041094
2016-09-28,39.97908123834269,6.257381682084928,9.275541586355164
2016-09-29,46.36943125778778,12.90522275787291,13.468578268396627
2016-09-30,40.90752566720663,8.177001510547326,8.835485116962653
2016-10-01,35.29623679302094,7.592899220466283,6.293544835150196
2016-10-02,38.605347470815566,7.381109498922162,6.040200714538501
2016-10-03,31.65540649494031,11.09674282009926,7.745527307033175
2016-10-04,26.79343000807765,5.819713864861399,9.077791480530138
2016-10-05,24.951454046564386,9.77404626608655,5.774170959884704
2016-10-06,37.81791966272331,1.599476473762179,6.467946497083748
2016-10-07,33.69967941706147,25.846900179578817,6.339195969587192
2016-10-08,42.515768367626976,4.876257693848286,10.946700491318394
2016-10-09,37.97997688836536,4.47727218055439,13.918173514530968
2016-10-10,44.15198493305563,4.17153100131801,-5.110816332959299
2016-10-11,51.353341143671784,6.33564474995359,8.42855512901324
2016-10-12,62.93910942230581,1.6321184129562594,9.987479648353828
2016-10-13,47.19789407210126,9.993305160297115,2.543195462176679
2016-10-14,57.523373281176696,11.063984288184347,11.225321549830898
2016-10-15,47.528232278010194,4.638742443754737,12.324496279560202
2016-10-16,57.56709681440755,6.929768942866353,4.971276373680237
2016-10-17,42.33566281664638,17.979447237516723,9.482737644536996
2016-10-18,53.088922688614524,4.32070889836034,27.420384015489606
2016-10-19,91.28588122615999,6.3057798746147125,9.144433555491185
2016-10-20,44.95261818283166,-0.48072135874617605,12.12434989115145
2016-10-21,49.57711396550995,-1.6759936510803275,8.026679279386268
2016-10-22,66.517985219644,5.296643005970594,3.0004854762206037
2016-10-23,58.43193947063595,4.67861097514828,4.322164966610361
2016-10-24,54.68313206806918,24.614793236540308,7.858690396690118
2016-10-25,54.510763900012535,4.042706555661084,26.27705038452163
2016-10-26,49.98842500904192,6.315240732557214,7.27575747995896
2016-10-27,53.05943179035244,6.731500525936222,22.906880034502983
2016-10-28,47.18979839754117,7.237110106864537,3.1647251601205615
2016-10-29,47.839288033942005,7.346404334927934,5.255245974077407
2016-10-30,40.206444512804836,5.331903807205533,8.160506970957009
2016-10-31,58.095953723165835,5.563591536714391,2.3498062018100434
2016-11-01,43.00483270785382,7.2442099330117715,6.477386692076003
2016-11-02,47.180704684073824,8.571312666216237,5.74313369762434
2016-11-03,54.137874401640595,8.093584216463793,5.391376358855455
2016-11-04,53.75985002745958,3.70502526807336,16.161162696742498
2016-11-05,37.965890616092075,6.976864467962372,10.043258498358593
2016-11-06,41.07230341073159,5.557215660647616,6.944149129737919
2016-11-07,8.038276438298048,12.071863892587567,34.98312492970654
2016-11-08,-7.637500963838175,74.6593000998692,5.775128420319314
2016-11-09,92.21436490771865,1.7222103302581702,32.9231889797133
2016-11-10,24.607018552867242,6.783018597253443,23.11384645256836
2016-11-11,35.49067150631994,32.11563176040745,7.182047316240013
2016-11-12,64.14083762527537,3.0373088257683474,6.64024729677652
2016-11-13,39.09179905740357,8.895647679727109,19.982826109071343
2016-11-14,40.54264036501391,1.381469402486477,17.180253038917755
2016-11-15,45.739217061988484,21.068210974644305,11.775441674971542
2016-11-16,134.9953996928797,11.17566812037953,26.887385663611795
2016-11-17,49.315770772290904,2.0778736216466527,10.530374424471304
2016-11-18,42.32345876277441,10.771132345945492,7.546469698641288
2016-11-19,54.11303738342431,6.9585379524075766,11.495424138483038
2016-11-20,54.79364375271882,5.3103004552589,1.7295747564280255
2016-11-21,43.48422442441073,8.565765891436747,6.842062424590761
2016-11-22,52.81545992423861,6.25999687957723,12.109356441459283
2016-11-23,48.22088483050376,6.897257480429865,10.450925203689085
2016-11-24,7.808861280979087,0.8366011513011884,9.102847328413578
2016-11-25,0.4920250140835023,3.0488100432227703,14.02847353890042
2016-11-26,36.82581120591384,12.694594148632849,6.751219823227314
2016-11-27,43.75903265216621,6.034393527526025,12.296260979652963
2016-11-28,46.65423579745942,7.844048193322633,12.103603763383727
2016-11-29,47.205837756981296,36.39264918959621,8.25696083475026
2016-11-30,43.711635038774,5.502897223255364,10.230111744474648
2016-12-01,46.4160563658908,12.220947070618438,19.403274443106422
2016-12-02,55.01916165019314,7.601869523036861,12.293657553674306
2016-12-03,49.35210307445063,6.0880218843848475,16.46696907953943
2016-12-04,42.70781123963065,7.097335977259829,14.002726566356138
2016-12-05,55.878669648102154,21.80500348743437,40.33063217623289
2016-12-06,35.60715074957294,4.729724568256318,14.852089214703113
2016-12-07,100.59202267236226,5.040682990936752,13.35515308430767
2016-12-08,56.34812223572567,-16.807307690006397,5.240909294852134
2016-12-09,46.646225081201834,5.865914755036563,11.651404479805024
2016-12-10,48.30738918030302,8.020027460446348,10.000383546627628
2016-12-11,42.71434810120075,13.135850811771288,5.847716403880441
2016-12-12,37.03133232360524,9.284735482020658,29.662189778600716
2016-12-13,43.652589156748355,12.082695922527645,10.313191208717164
2016-12-14,37.43206160787693,26.085916537548986,10.02284335867606
2016-12-15,32.41543406991182,17.07505598430877,9.76640482184316
2016-12-16,63.58358086143541,16.764976320201875,43.35499204688265
2016-12-17,41.214794044427066,17.890603450757563,6.038295777672877
2016-12-18,32.51137431776009,12.479558386445088,13.110346562349934
