,laravel/framework,rails/rails,django/django
2017-03-10,8.15291501215871,14.2985347985348,0.5592544710191769
2017-03-11,4.054875796472436,11.248114630467573,1.758134022839905
2017-03-12,6.245351986948625,14.494613229907348,2.9093945270415866
2017-03-13,11.463300704897343,13.576168929110105,1.5952919629390219
2017-03-14,3.8561578477544862,10.186059039000215,3.9249622926093513
2017-03-15,6.3125788777049285,19.626265890971773,3.7721396250808015
2017-03-16,23.91481977406347,9.570243482008188,5.480823098470157
2017-03-17,3.1529150121587093,19.2985347985348,6.559254471019177
2017-03-18,10.054875796472436,6.2481146304675725,5.758134022839905
2017-03-19,12.245351986948625,17.494613229907348,2.9093945270415866
2017-03-20,9.463300704897343,14.576168929110105,4.595291962939021
2017-03-21,0.8561578477544862,16.186059039000217,10.92496229260935
2017-03-22,1.3125788777049285,29.626265890971773,1.7721396250808015
2017-03-23,9.914819774063472,13.570243482008188,5.480823098470157
2017-03-24,14.15291501215871,5.298534798534798,1.559254471019177
2017-03-25,17.054875796472437,21.248114630467573,4.758134022839905
2017-03-26,13.245351986948625,6.494613229907348,2.9093945270415866
2017-03-27,5.4633007048973425,12.576168929110105,3.595291962939022
2017-03-28,4.856157847754487,14.186059039000215,3.9249622926093513
2017-03-29,11.31257887770493,21.626265890971773,3.7721396250808015
2017-03-30,1.914819774063472,12.570243482008188,2.4808230984701574
2017-03-31,6.15291501215871,8.2985347985348,2.5592544710191767
2017-04-01,18.054875796472437,7.2481146304675725,8.758134022839904
2017-04-02,10.245351986948625,9.494613229907348,10.909394527041586
2017-04-03,4.4633007048973425,3.5761689291101053,3.595291962939022
2017-04-04,5.856157847754487,6.186059039000216,6.924962292609351
2017-04-05,19.31257887770493,4.626265890971773,3.7721396250808015
2017-04-06,6.9148197740634725,5.570243482008188,2.4808230984701574
2017-04-07,17.152915012158708,11.2985347985348,12.559254471019177
2017-04-08,12.054875796472436,13.248114630467573,1.758134022839905
2017-04-09,21.245351986948627,12.494613229907348,2.9093945270415866
2017-04-10,26.463300704897343,7.576168929110105,8.595291962939022
2017-04-11,20.856157847754485,12.186059039000215,4.924962292609351
2017-04-12,2.3125788777049285,8.626265890971773,2.7721396250808015
2017-04-13,-1.085180225936528,6.570243482008188,1.4808230984701574
2017-04-14,-0.8470849878412906,8.2985347985348,2.5592544710191767
2017-04-15,4.054875796472436,14.248114630467573,2.758134022839905
2017-04-16,10.245351986948625,10.494613229907348,2.9093945270415866
2017-04-17,11.463300704897343,7.576168929110105,2.595291962939022
2017-04-18,14.856157847754487,22.186059039000217,0.9249622926093513
2017-04-19,17.31257887770493,13.626265890971773,1.7721396250808015
2017-04-20,3.914819774063472,22.570243482008188,4.480823098470157
2017-04-21,6.15291501215871,4.298534798534798,2.5592544710191767
2017-04-22,4.054875796472436,7.2481146304675725,4.758134022839905
2017-04-23,4.245351986948625,16.494613229907348,3.9093945270415866
2017-04-24,8.463300704897343,8.576168929110105,1.5952919629390219
2017-04-25,0.8561578477544862,10.186059039000215,5.924962292609351
2017-04-26,3.3125788777049285,16.626265890971773,12.7721396250808
2017-04-27,12.914819774063472,42.57024348200819,7.480823098470157
2017-04-28,12.15291501215871,5.298534798534798,6.559254471019177
2017-04-29,6.054875796472436,11.248114630467573,3.758134022839905
2017-04-30,9.245351986948625,9.494613229907348,2.9093945270415866
2017-05-01,5.4633007048973425,6.576168929110105,5.595291962939021
2017-05-02,3.8561578477544862,9.186059039000215,1.9249622926093513
2017-05-03,6.3125788777049285,8.626265890971773,4.7721396250808015
2017-05-04,1.914819774063472,16.570243482008188,5.480823098470157
2017-05-05,12.15291501215871,8.2985347985348,6.559254471019177
