,n_commits
2013-10-01,32
2013-11-01,111
2013-12-01,146
2014-01-01,88
2014-02-01,150
2014-03-01,162
2014-04-01,83
2014-05-01,162
2014-06-01,70
2014-07-01,68
2014-08-01,79
2014-09-01,244
2014-10-01,118
2014-11-01,179
2014-12-01,149
2015-01-01,134
2015-02-01,148
2015-03-01,143
2015-04-01,121
2015-05-01,165
2015-06-01,133
2015-07-01,184
2015-08-01,175
2015-09-01,152
2015-10-01,299
2015-11-01,249
2015-12-01,209
2016-01-01,385
2016-02-01,717
2016-03-01,645
2016-04-01,404
2016-05-01,293
2016-06-01,393
2016-07-01,199
2016-08-01,309
2016-09-01,749
2016-10-01,417
2016-11-01,352
2016-12-01,623
2017-01-01,595
2017-02-01,477
2017-03-01,362
2017-04-01,291
2017-05-01,297
2017-06-01,339
2017-07-01,298
2017-08-01,246
2017-09-01,354
2017-10-01,472
2017-11-01,256
2017-12-01,366
2018-01-01,360
2018-02-01,388
2018-03-01,548
2018-04-01,313
2018-05-01,408
2018-06-01,335
2018-07-01,406
2018-08-01,221
2018-09-01,440
2018-10-01,458
2018-11-01,523
2018-12-01,256
2019-01-01,408
2019-02-01,481
2019-03-01,365
2019-04-01,251
2019-05-01,385
2019-06-01,300
2019-07-01,298
2019-08-01,258
2019-09-01,412
2019-10-01,330
2019-11-01,403
2019-12-01,549
2020-01-01,328
2020-02-01,425
2020-03-01,288
2020-04-01,278
2020-05-01,356
2020-06-01,211
2020-07-01,499
2020-08-01,461
2020-09-01,484
2020-10-01,544
2020-11-01,502
2020-12-01,412
2021-01-01,597
2021-02-01,370
2021-03-01,583
2021-04-01,398
2021-05-01,387
2021-06-01,512
2021-07-01,375
2021-08-01,524
2021-09-01,479
2021-10-01,475
2021-11-01,382
2021-12-01,404
2022-01-01,357
2022-02-01,392
2022-03-01,280
2022-04-01,131
2022-05-01,179
2022-06-01,331
2022-07-01,116
2022-08-01,193
2022-09-01,212
2022-10-01,401
2022-11-01,359
2022-12-01,283
2023-01-01,358
2023-02-01,226
2023-03-01,185
2023-04-01,270
2023-05-01,177
2023-06-01,196
2023-07-01,207
2023-08-01,224
2023-09-01,285
2023-10-01,232
2023-11-01,255
2023-12-01,163
2024-01-01,187
2024-02-01,230
2024-03-01,199
2024-04-01,199
2024-05-01,249
2024-06-01,211
2024-07-01,168
2024-08-01,191
2024-09-01,136
2024-10-01,65
2024-11-01,46
2024-12-01,87
2025-01-01,38
2025-02-01,20
2025-03-01,34
2025-04-01,33
2025-05-01,73
2025-06-01,65
2025-07-01,74
2025-08-01,113
