,n_commits
2012-03-01,31
2012-04-01,13
2012-05-01,56
2012-06-01,7
2012-07-01,35
2012-08-01,42
2012-09-01,11
2012-10-01,37
2012-11-01,42
2012-12-01,0
2013-01-01,6
2013-02-01,76
2013-03-01,31
2013-04-01,1
2013-05-01,22
2013-06-01,22
2013-07-01,19
2013-08-01,1
2013-09-01,11
2013-10-01,36
2013-11-01,21
2013-12-01,60
2014-01-01,41
2014-02-01,53
2014-03-01,54
2014-04-01,31
2014-05-01,37
2014-06-01,49
2014-07-01,55
2014-08-01,51
2014-09-01,51
2014-10-01,49
2014-11-01,14
2014-12-01,25
2015-01-01,49
2015-02-01,37
2015-03-01,61
2015-04-01,85
2015-05-01,85
2015-06-01,44
2015-07-01,58
2015-08-01,37
2015-09-01,26
2015-10-01,30
2015-11-01,73
2015-12-01,26
2016-01-01,65
2016-02-01,77
2016-03-01,22
2016-04-01,32
2016-05-01,43
2016-06-01,86
2016-07-01,42
2016-08-01,18
2016-09-01,132
2016-10-01,70
2016-11-01,120
2016-12-01,251
2017-01-01,498
2017-02-01,396
2017-03-01,133
2017-04-01,260
2017-05-01,114
2017-06-01,181
2017-07-01,207
2017-08-01,115
2017-09-01,106
2017-10-01,121
2017-11-01,233
2017-12-01,234
2018-01-01,246
2018-02-01,227
2018-03-01,279
2018-04-01,347
2018-05-01,360
2018-06-01,269
2018-07-01,264
2018-08-01,127
2018-09-01,173
2018-10-01,250
2018-11-01,178
2018-12-01,200
2019-01-01,123
2019-02-01,135
2019-03-01,59
2019-04-01,46
2019-05-01,131
2019-06-01,149
2019-07-01,199
2019-08-01,199
2019-09-01,96
2019-10-01,219
2019-11-01,215
2019-12-01,151
2020-01-01,167
2020-02-01,211
2020-03-01,168
2020-04-01,184
2020-05-01,138
2020-06-01,153
2020-07-01,173
2020-08-01,273
2020-09-01,236
2020-10-01,213
2020-11-01,112
2020-12-01,132
2021-01-01,225
2021-02-01,202
2021-03-01,163
2021-04-01,233
2021-05-01,132
2021-06-01,154
2021-07-01,156
2021-08-01,96
2021-09-01,118
2021-10-01,121
2021-11-01,176
2021-12-01,63
2022-01-01,106
2022-02-01,114
2022-03-01,66
2022-04-01,49
2022-05-01,25
2022-06-01,23
2022-07-01,31
2022-08-01,9
2022-09-01,1
2022-10-01,8
2022-11-01,36
2022-12-01,8
2023-01-01,25
2023-02-01,16
2023-03-01,94
2023-04-01,352
2023-05-01,325
2023-06-01,202
2023-07-01,6
2023-08-01,19
2023-09-01,20
2023-10-01,12
2023-11-01,0
2023-12-01,32
