,flutter/flutter,tidev/titanium-sdk,facebook/react-native
2015-01-30,-2.8706905092133934,11.333785493286186,-0.840293548337931
2015-01-31,6.371963542698634,3.6971696819130937,8.647917269969975
2015-02-01,7.102312264711709,3.871926963466492,9.961370806724483
2015-02-02,-1.3800775632134854,3.60257616863026,-2.5095563243968244
2015-02-03,-4.4415643230555855,2.2660377070917983,-3.936754126594627
2015-02-04,-1.43486927387176,4.333345399399491,-1.6826332474737473
2015-02-05,-4.208408209452683,7.895158586212677,-3.6400508298913294
2015-02-06,-1.985070654264681,10.333785493286186,-0.840293548337931
2015-02-07,6.684445724211855,5.697169681913094,9.647917269969975
2015-02-08,7.2624135405765,3.871926963466492,12.961370806724483
2015-02-09,-2.3166614086538404,1.60257616863026,-2.5095563243968244
2015-02-10,-4.145061055590703,15.266037707091797,-3.936754126594627
2015-02-11,-2.194178308558846,14.33334539939949,-2.6826332474737473
2015-02-12,-2.8190601061920466,1.8951585862126774,4.359949170108671
2015-02-13,-0.988111671977345,5.333785493286187,1.159706451662069
2015-02-14,6.533097845596282,3.6971696819130937,9.647917269969975
2015-02-15,7.1884423405765,3.871926963466492,9.961370806724483
2015-02-16,-2.3557986886538407,2.60257616863026,-2.5095563243968244
2015-02-17,-4.169380543590703,5.266037707091798,-3.936754126594627
2015-02-18,-2.2107470381588463,3.333345399399491,-4.682633247473747
2015-02-19,-1.8420279141920468,7.895158586212677,3.3599491701086706
2015-02-20,0.7930432464226551,12.333785493286186,1.159706451662069
2015-02-21,8.026240783196283,3.6971696819130937,11.647917269969975
2015-02-22,6.5679729901765,3.871926963466492,14.961370806724483
2015-02-23,4.354601311346158,1.60257616863026,-1.5095563243968244
2015-02-24,4.2418834564092975,8.266037707091797,1.0632458734053731
2015-02-25,-3.9094478381588464,4.333345399399491,1.3173667525262527
2015-02-26,-4.286884234192048,2.8951585862126774,0.35994917010867056
2015-02-27,-0.8912555055773455,16.333785493286186,5.159706451662069
2015-02-28,6.668390568796282,7.697169681913094,9.647917269969975
2015-03-01,6.410297265376499,3.871926963466492,12.961370806724483
2015-03-02,-0.8570484294538407,13.60257616863026,8.490443675603176
2015-03-03,1.0586094724092971,6.266037707091798,11.063245873405373
2015-03-04,-0.8779723309588454,-0.6666546006005092,3.3173667525262527
2015-03-05,6.796926069807953,2.8951585862126774,6.359949170108671
2015-03-06,0.14801837602265522,8.333785493286186,2.159706451662069
2015-03-07,4.398254351196281,3.6971696819130937,12.647917269969975
2015-03-08,6.0062423277765,3.871926963466492,10.961370806724483
2015-03-09,-0.1629022790538408,1.60257616863026,14.490443675603176
2015-03-10,1.6237013124092967,8.266037707091797,12.063245873405373
2015-03-11,4.660347029041153,8.33334539939949,8.317366752526253
2015-03-12,-3.7319162725920467,9.895158586212677,7.359949170108671
2015-03-13,1.172863483222655,8.333785493286186,9.15970645166207
2015-03-14,4.607719080796282,5.697169681913094,20.647917269969973
2015-03-15,7.1676571885764995,4.871926963466493,11.961370806724483
2015-03-16,-0.23860444865384078,-0.39742383136974,21.490443675603174
2015-03-17,0.6196380804092967,1.2660377070917983,15.063245873405373
2015-03-18,0.8677888466411541,-1.6666546006005092,16.317366752526254
2015-03-19,-2.8319714149920463,0.8951585862126774,13.35994917010867
2015-03-20,2.570000788822655,3.333785493286187,13.15970645166207
2015-03-21,4.725114434396282,5.697169681913094,19.647917269969973
2015-03-22,6.2306664685765,3.871926963466492,17.96137080672448
2015-03-23,1.0215806393461593,0.60257616863026,28.490443675603174
2015-03-24,-2.447789349990703,-0.7339622929082017,19.06324587340537
2015-03-25,0.49234743864115416,-1.6666546006005092,39.317366752526254
2015-03-26,-0.3567800165920465,4.895158586212677,134.35994917010868
2015-03-27,-2.5811125295773447,1.3337854932861868,39.15970645166207
2015-03-28,5.694419522396282,3.6971696819130937,19.647917269969973
2015-03-29,6.6289030381764995,3.871926963466492,30.96137080672448
2015-03-30,-2.7213359686538405,3.60257616863026,25.490443675603174
2015-03-31,-4.4615707515907035,3.2660377070917983,46.06324587340537
2015-04-01,-1.453209655758846,2.333345399399491,46.317366752526254
2015-04-02,-4.204693693392047,0.8951585862126774,26.35994917010867
2015-04-03,-1.9943850031773447,6.333785493286187,30.159706451662068
2015-04-04,6.6883633815962815,4.697169681913094,19.647917269969973
2015-04-05,7.2703729901765,3.871926963466492,11.961370806724483
2015-04-06,-1.2997346886538406,1.60257616863026,6.490443675603176
2015-04-07,-2.330673343590703,1.2660377070917983,15.063245873405373
2015-04-08,-2.661708958158846,3.333345399399491,30.317366752526254
2015-04-09,-2.027060106192047,-1.1048414137873226,15.35994917010867
2015-04-10,-1.317711671977345,8.333785493286186,17.159706451662068
2015-04-11,6.360361845596282,3.6971696819130937,18.647917269969973
2015-04-12,7.0689415405765,6.871926963466493,12.961370806724483
2015-04-13,-2.4471830086538406,-0.39742383136974,4.490443675603176
2015-04-14,-1.2431576955907033,3.2660377070917983,7.063245873405373
2015-04-15,-1.8724206125588458,0.3333453993994908,7.317366752526253
2015-04-16,-4.3238933349920465,4.895158586212677,8.35994917010867
2015-04-17,-2.045344465577345,4.333785493286187,13.15970645166207
2015-04-18,6.624971432796282,3.6971696819130937,15.647917269969975
2015-04-19,7.1937649901765,3.871926963466492,15.961370806724483
2015-04-20,-1.3610210886538407,-0.39742383136974,11.490443675603176
2015-04-21,-1.3814535035907032,2.2660377070917983,26.06324587340537
2015-04-22,-2.904872094158846,3.333345399399491,19.317366752526254
2015-04-23,-4.144468157392047,1.8951585862126774,19.35994917010867
2015-04-24,-1.965711671977345,1.3337854932861868,14.15970645166207
2015-04-25,6.686761845596282,3.6971696819130937,12.647917269969975
2015-04-26,7.2194055405765,4.871926963466493,14.961370806724483
2015-04-27,-0.35241180865384036,4.60257616863026,6.490443675603176
2015-04-28,-0.5754124155907032,2.2660377070917983,13.063245873405373
2015-04-29,-3.1804147245588457,1.3333453993994908,7.317366752526253
2015-04-30,-4.258080445392047,4.895158586212677,14.35994917010867
2015-05-01,-2.0348423215773455,0.3337854932861867,2.159706451662069
2015-05-02,6.627625845596281,3.6971696819130937,19.647917269969973
2015-05-03,7.1734407405765,9.871926963466493,14.961370806724483
2015-05-04,-1.3897673286538406,1.60257616863026,5.490443675603176
2015-05-05,-4.406726847590703,2.2660377070917983,15.063245873405373
2015-05-06,-2.327271786958846,0.3333453993994908,10.317366752526253
2015-05-07,-3.9025497957920465,7.895158586212677,21.35994917010867
2015-05-08,-1.809242321577345,3.333785493286187,10.15970645166207
2015-05-09,6.787561845596281,3.6971696819130937,7.647917269969975
2015-05-10,7.2960135405765,3.871926963466492,12.961370806724483
2015-05-11,-2.2911254086538406,4.60257616863026,1.4904436756031756
2015-05-12,-3.1246322555907033,12.266037707091797,-3.936754126594627
2015-05-13,0.6227484114411539,2.333345399399491,45.317366752526254
2015-05-14,-0.4846723941920468,8.895158586212677,32.35994917010867
2015-05-15,-1.863642321577345,5.333785493286187,18.159706451662068
2015-05-16,6.115497845596281,6.697169681913094,12.647917269969975
2015-05-17,6.9181063405765,6.871926963466493,11.961370806724483
2015-05-18,0.4463645113461596,3.60257616863026,10.490443675603176
2015-05-19,4.075798336409298,1.2660377070917983,-1.9367541265946269
2015-05-20,-3.3772013101588465,5.333345399399491,4.317366752526253
2015-05-21,-0.012440560592047456,4.895158586212677,2.3599491701086706
2015-05-22,-3.500327940777345,-0.6662145067138133,10.15970645166207
2015-05-23,6.921824731996281,4.697169681913094,14.647917269969975
2015-05-24,6.5392625901765,3.871926963466492,10.961370806724483
2015-05-25,-2.7823740486538404,-1.39742383136974,1.4904436756031756
2015-05-26,0.4981430404092967,3.2660377070917983,10.063245873405373
2015-05-27,5.515649582641154,1.3333453993994908,4.317366752526253
2015-05-28,5.758546140207954,3.8951585862126774,21.35994917010867
2015-05-29,-3.240479031977345,7.333785493286187,17.159706451662068
2015-05-30,4.77382437359628,3.6971696819130937,15.647917269969975
2015-05-31,6.135974628576499,3.871926963466492,19.96137080672448
2015-06-01,-0.11783603905384066,9.60257616863026,10.490443675603176
2015-06-02,4.647630656409297,2.2660377070917983,14.063245873405373
2015-06-03,5.074721121841153,0.3333453993994908,19.317366752526254
2015-06-04,8.815513205807953,2.8951585862126774,3.3599491701086706
2015-06-05,-2.675172459177344,2.333785493286187,6.159706451662069
2015-06-06,3.6620822167962803,3.6971696819130937,12.647917269969975
2015-06-07,5.550857239776499,4.871926963466493,14.961370806724483
2015-06-08,5.48577315134616,7.60257616863026,6.490443675603176
