,laravel/framework,rails/rails,django/django
2017-01-10,16.079331158351334,20.055486634590125,7.145439544112052
2017-01-11,15.506419411971878,-3.119699203503046,-6.957238913291016
2017-01-12,16.45182882651752,19.961865506024274,7.291179784076634
2017-01-13,15.858282616192993,19.89562551163184,5.347708860831318
2017-01-14,14.144258006352615,18.099071216139798,9.271731750665122
2017-01-15,17.339735100064132,18.298488032817293,7.253735508183648
2017-01-16,16.051036954355755,15.29234331583115,7.8140565054277
2017-01-17,2.9057831266930876,19.902193008136123,19.912665063995025
2017-01-18,22.278434643654265,36.183044926750696,45.01516857865047
2017-01-19,14.593870383172103,24.807813538395536,19.125545686663116
2017-01-20,6.172071768496977,8.94669670417467,10.234995350174291
2017-01-21,16.37946087332665,9.005032484881255,5.206920214698829
2017-01-22,14.584320791806835,10.121820784411778,7.876186966182514
2017-01-23,13.5112764924754,-3.358346492713137,5.860017472639986
2017-01-24,-3.2924044628173696,7.542823721332707,6.734719531859746
2017-01-25,11.94141857017868,11.360451933942883,7.797967423957973
2017-01-26,22.801242438026797,9.760611279795379,6.990521330065044
2017-01-27,13.453594725923018,15.047239718447816,8.169640922209958
2017-01-28,12.762589278921379,15.103696557875704,5.086355903558937
2017-01-29,7.547670239590619,5.676391226667665,5.523017399382441
2017-01-30,11.995255232522442,15.142968826899299,8.029081330253897
2017-01-31,11.89285497360212,36.47641232608159,5.683566379767417
2017-02-01,10.746204356311033,0.25172545552775283,2.3121015636777056
2017-02-02,13.879884525677893,16.842986007745846,3.9357878237441994
2017-02-03,9.708819621800409,9.978587420970454,3.3017259506450802
2017-02-04,13.542960724188228,13.250138206123388,7.638038156179876
2017-02-05,10.561639357403148,8.544449480742138,4.26683008107858
2017-02-06,12.626817161966184,-3.320540815589551,4.086989691742526
2017-02-07,10.107118353451261,23.86862674103295,9.442183619278484
2017-02-08,13.595892379129772,6.898582771824283,3.719870004566014
2017-02-09,7.018752638150868,11.330347708311834,6.3058427902679455
2017-02-10,14.202767873121296,12.55757301678217,4.020465914053235
2017-02-11,11.096835452291863,8.99032126466083,5.657052789040401
2017-02-12,13.515798717358635,13.32179032488157,3.826676629257185
2017-02-13,9.200016194916397,11.261033949545908,3.431462611123939
2017-02-14,6.364728834253354,11.324584088606835,2.020709413372163
2017-02-15,7.499475631117188,11.621639723641824,1.6020221345432504
