,facebook/react,jashkenas/backbone,angular/angular
2014-09-18,1.4797598616052152,-0.22208196560030624,-1.4812690402402584
2014-09-19,2.3413770973701977,-0.17426263208854195,-0.35386138651050647
2014-09-20,1.8475904221217319,-0.10987482933425535,1.3014173672738791
2014-09-21,2.5264591891953785,-0.07800332611217367,3.51387541358583
2014-09-22,14.673441162157507,-0.05446672283377264,1.4383200039115487
2014-09-23,2.866661270473254,2.801282150108973,1.7889867771854977
2014-09-24,2.222390771428783,-0.0011693009291395473,1.8135021807768692
2014-09-25,4.8957208211708885,3.5075480677744806,4.424596284807755
2014-09-26,2.6236420718850058,0.6784254256440859,4.115199190396153
2014-09-27,8.394662116614533,0.0549845790400655,4.239627432436044
2014-09-28,1.9992409406338763,0.0826121678092409,2.88352740638141
2014-09-29,3.1038124150642084,0.11006032986205881,4.308431862423831
2014-09-30,1.7970220794179812,0.5623278857151188,5.111271152445697
2014-10-01,-4.7889490704271775,0.16013294870960407,4.9688144964787835
2014-10-02,-1.7757907165276647,0.24841288971791153,4.455507357025379
2014-10-03,0.9405654848300637,3.532572821846131,5.565687422664443
2014-10-04,2.9527670058237745,0.21702538140208977,2.0803831591237607
2014-10-05,2.4890218032517346,0.24077120635841165,2.07115052994093
2014-10-06,1.3779109558465261,0.2700778515610052,5.214639124529168
2014-10-07,11.7189107615004,0.32603670514504723,11.415801676295224
2014-10-08,9.323678879862488,0.32160882685809267,5.135788231994556
2014-10-09,3.7512118182819405,0.9872661580039326,4.686409897035464
2014-10-10,7.372869967230079,0.38386088028571064,-1.0444388229054644
2014-10-11,3.6155228118445284,0.36565606741428397,1.901841694126923
2014-10-12,5.135312246663774,0.37821204870789144,16.14452020033867
2014-10-13,4.83892777287966,0.3904934618804929,0.1294191474803615
2014-10-14,4.891022400577647,0.058015441187304534,0.6929359578915095
2014-10-15,5.6968576270198925,0.42800429029108306,-0.7371779800550101
2014-10-16,6.029346914153526,-1.3223485014853404,-0.47058953101799617
2014-10-17,3.572333245600781,-0.2567596829388188,0.28172358560373356
2014-10-18,5.378211475326368,0.431112718927992,2.6980768747787685
2014-10-19,4.502607876494681,0.440054150063083,1.524381841988856
2014-10-20,6.2063640002001526,1.4652755818074998,0.8339351144410286
2014-10-21,5.015556256544519,1.7955824251669223,-1.2202059233633606
2014-10-22,3.757368233806896,3.3952042288760698,-1.8701835863581846
2014-10-23,10.947509299637218,0.514902729197487,-0.4947719494418977
2014-10-24,5.587745096299148,1.0404108290794678,0.8288503040272056
2014-10-25,3.7748543735425946,0.5252649596649159,0.8094840860804375
2014-10-26,5.657551479094959,0.5110187121953195,1.3764760352709402
2014-10-27,7.403679260806708,0.5198062699524354,8.337203888182882
2014-10-28,28.81260418016703,0.6190921812401191,6.123111392569218
2014-10-29,3.7981767158350026,1.474891412635642,4.052582493649479
2014-10-30,4.7808535614910275,0.6080136145029753,3.155486470053303
2014-10-31,4.665985389337984,0.5847747314771039,1.680478699146505
2014-11-01,3.3291443545509565,0.47275860882954346,1.147326227369927
2014-11-02,3.495702589991947,0.4483258589490986,1.9893927956233022
2014-11-03,3.6195360873310403,23.40976471147036,1.5628557581649711
2014-11-04,4.202659471414938,-0.28688110396808214,3.491611045862288
2014-11-05,4.483953156162532,0.3704861398421819,6.577903942079693
2014-11-06,6.9715563720899265,-1.2872090478595282,9.121685735654554
2014-11-07,5.048224513534718,0.31797973323526413,4.014075230239902
2014-11-08,6.487613043742606,1.2788637478908396,3.2773043594069664
2014-11-09,3.3820653996587358,0.27976238700121375,2.1322802278896056
2014-11-10,2.0440435757214237,0.22259204980930655,2.5994600676098463
2014-11-11,-1.7371935786006798,0.8508307090519006,-0.9388731529433842
2014-11-12,-0.21545706057905933,6.202489946590453,0.7672436099546416
2014-11-13,3.1659210414300616,3.087432554149161,0.04008401909705246
2014-11-14,0.5742928983882841,2.1891247303644175,21.373242150226034
2014-11-15,7.895669645181333,0.13226382296347036,2.189398492435257
2014-11-16,7.406493582846842,2.1273077883132823,1.990915957795566
2014-11-17,20.18182454057018,0.022836680924730304,1.8425816645018007
2014-11-18,9.017658643488591,-0.009338767088340923,4.562770315928065
2014-11-19,6.887618858186423,0.06405647667830092,0.14112692428076912
2014-11-20,2.8228421690541894,-0.03508039272371739,5.024726193785402
2014-11-21,8.429544929339283,0.04414003085030557,1.577200139693499
2014-11-22,2.774100255398528,0.018260440910144428,2.000482470568617
2014-11-23,3.047536186158106,0.048302351718183784,3.071103013844189
2014-11-24,4.909163481057619,-0.16428527311590585,2.372732411329419
2014-11-25,6.414687298436441,0.013216060503573747,8.294651590653617
2014-11-26,6.155144387414037,1.0304398447974237,3.3023127650011377
2014-11-27,5.945569245695352,0.020270875408333378,-0.7036212244629391
2014-11-28,2.4193188950970557,0.03168300714211761,1.4396177672459145
2014-11-29,3.605722177263371,1.066244782169031,0.42399851394972676
2014-11-30,4.4787708305730956,1.0544781662042353,2.323599964738124
2014-12-01,6.694470237851582,0.623745370412663,3.558195613937601
2014-12-02,3.202823090268894,0.07185386304456742,3.431920554148671
2014-12-03,5.474526047256941,0.08656101042767386,5.577591739878537
2014-12-04,4.102776097531363,0.06608510188300404,4.770658750437989
2014-12-05,3.900605969433634,0.09182066476826951,4.4611281655630926
2014-12-06,3.8786628211315954,0.11512825178246675,5.962018727029371
2014-12-07,4.7304278875702215,0.12346302299090497,2.294133262813279
2014-12-08,3.6144058140414943,1.205567750033278,16.751459712998937
2014-12-09,-2.5937968313006676,0.1382667322059048,1.7873155854533356
2014-12-10,2.5615144936121994,0.13913793401562236,0.0631376620485351
2014-12-11,2.8853658608102855,3.1070117656814324,2.166297274587984
2014-12-12,4.254353165326113,0.17012777979412855,6.145435813696922
2014-12-13,4.915123776215094,0.17971339558987548,2.588833552864975
2014-12-14,12.383205617298314,0.1996802250712088,1.8195722222993174
2014-12-15,2.6770477605199816,0.20092004457516055,0.9446747344389722
2014-12-16,2.0010196772098467,0.2547119994206394,0.5759580311837141
2014-12-17,3.781851051467685,0.27947177495151365,1.9842617847413306
2014-12-18,20.584002458267268,-0.6669144546362855,3.444774320748704
2014-12-19,5.16481760484026,1.3326583368063873,-0.0004053468159682487
2014-12-20,3.6573835287654983,0.3536417391825152,-0.13719903541956896
2014-12-21,3.560753476892277,0.3719592602891541,1.1531986872981033
2014-12-22,2.521710123107182,1.0790308802253143,1.0761256052439452
2014-12-23,2.855234321101632,0.4237016282184785,-0.5696687653212
2014-12-24,1.1965894916907722,0.39979687476115894,0.5293105942141845
2014-12-25,3.3676070669880023,-1.384660107951737,-1.3477333812014045
2014-12-26,0.621508674227737,0.4985165323777502,0.47687905463653485
2014-12-27,2.167435843645122,0.51874885266096,0.6294853336538446
2014-12-28,2.214285550340906,0.5332847295229693,0.9852683164955017
2014-12-29,4.2156235968508735,-1.0971036102344354,6.908532160746553
2014-12-30,-3.453585460388381,0.5456889873073858,2.1702657720914296
2014-12-31,2.036642812163566,0.32592783263119063,-0.12897742554359415
2015-01-01,2.1784868706323812,0.5951282493504562,-1.5352792269460662
