,apache/mesos,kubernetes/kubernetes,hashicorp/nomad
2015-06-01,15.61324892167472,69.99000358171648,5.991525811220679
2015-06-02,16.523096355794,63.94007292984408,-3.7546600417612903
2015-06-03,9.259573470911889,106.57114089100912,4.159348280014022
2015-06-04,36.03185822499276,62.17655004496197,5.156440993126153
2015-06-05,2.3560340491685845,69.5158357592477,4.78281461949978
2015-06-06,7.703561521696058,37.7617148801268,5.34325417993934
2015-06-07,7.512627455761991,41.04468191309384,19.321276157961318
2015-06-08,7.613248921674719,60.99000358171648,1.9915258112206793
2015-06-09,6.523096355793998,63.94007292984408,-3.7546600417612903
2015-06-10,12.259573470911889,81.57114089100912,-2.840651719985978
2015-06-11,14.03185822499276,64.17655004496197,-1.8435590068738474
2015-06-12,8.356034049168585,65.5158357592477,-2.217185380500221
2015-06-13,6.703561521696058,47.7617148801268,5.34325417993934
2015-06-14,37.512627455761994,39.04468191309384,5.321276157961317
2015-06-15,12.61324892167472,57.99000358171648,-0.008474188779320822
2015-06-16,-1.476903644206002,92.94007292984408,7.245339958238709
2015-06-17,7.2595734709118895,64.57114089100912,-2.840651719985978
2015-06-18,1.0318582249927601,101.17655004496197,-1.8435590068738474
2015-06-19,7.356034049168585,79.5158357592477,-2.217185380500221
2015-06-20,8.703561521696058,37.7617148801268,5.34325417993934
2015-06-21,14.51262745576199,43.04468191309384,5.321276157961317
2015-06-22,9.61324892167472,51.99000358171648,-0.008474188779320822
2015-06-23,13.523096355793998,35.94007292984408,-3.7546600417612903
2015-06-24,12.259573470911889,68.57114089100912,-2.840651719985978
2015-06-25,15.03185822499276,44.17655004496197,-1.8435590068738474
2015-06-26,6.356034049168585,31.515835759247686,-2.217185380500221
2015-06-27,14.703561521696058,38.7617148801268,5.34325417993934
2015-06-28,10.51262745576199,44.04468191309384,5.321276157961317
2015-06-29,19.613248921674717,67.99000358171648,-0.008474188779320822
2015-06-30,1.523096355793998,57.94007292984408,-3.7546600417612903
2015-07-01,4.2595734709118895,74.57114089100912,-2.840651719985978
2015-07-02,12.03185822499276,13.176550044961974,-1.8435590068738474
2015-07-03,-0.6439659508314155,7.515835759247688,0.7828146194997792
2015-07-04,5.703561521696058,36.7617148801268,13.34325417993934
2015-07-05,8.51262745576199,47.04468191309384,5.321276157961317
2015-07-06,17.613248921674717,61.99000358171648,9.99152581122068
2015-07-07,17.523096355794,71.94007292984408,-0.7546600417612903
2015-07-08,1.2595734709118895,89.57114089100912,-2.840651719985978
2015-07-09,14.03185822499276,67.17655004496197,-1.8435590068738474
2015-07-10,-0.6439659508314155,67.5158357592477,-2.217185380500221
2015-07-11,6.703561521696058,67.7617148801268,5.34325417993934
2015-07-12,7.512627455761991,44.04468191309384,5.321276157961317
2015-07-13,0.613248921674719,86.99000358171648,-0.008474188779320822
2015-07-14,-2.476903644206002,57.94007292984408,-3.7546600417612903
2015-07-15,6.2595734709118895,52.57114089100913,-2.840651719985978
2015-07-16,9.03185822499276,11.176550044961974,-1.8435590068738474
2015-07-17,20.356034049168585,59.515835759247686,-2.217185380500221
2015-07-18,6.703561521696058,84.7617148801268,5.34325417993934
2015-07-19,12.51262745576199,98.04468191309384,5.321276157961317
2015-07-20,0.613248921674719,63.99000358171648,-0.008474188779320822
2015-07-21,2.523096355793998,-5.0599270701559185,-3.7546600417612903
2015-07-22,10.259573470911889,8.57114089100913,-2.840651719985978
2015-07-23,5.03185822499276,82.17655004496197,4.156440993126153
2015-07-24,29.356034049168585,118.5158357592477,8.78281461949978
2015-07-25,9.703561521696058,45.7617148801268,5.34325417993934
