,flutter/flutter,tidev/titanium-sdk,facebook/react-native
2019-01-30,16.53889591684321,-0.207987227751444,3.4695687460944047
2019-01-31,-2.594252488149854,-0.6642979073630944,3.9938405907545986
2019-02-01,9.513930590907012,2.0666313575467528,10.853757373001478
2019-02-02,7.765851000594413,2.5880892685677708,8.300172608251666
2019-02-03,11.98700484674826,2.6952321257106275,6.9389088719879295
2019-02-04,10.250741110484523,-2.9489986435201416,14.848249531328587
2019-02-05,16.537829022572435,-1.528668973190471,12.595502278581336
2019-02-06,12.538895916843211,-0.207987227751444,10.469568746094405
2019-02-07,0.4057475118501461,-0.6642979073630944,7.993840590754599
2019-02-08,13.513930590907012,1.066631357546753,2.853757373001478
2019-02-09,11.765851000594413,2.5880892685677708,9.300172608251666
2019-02-10,10.98700484674826,2.6952321257106275,7.9389088719879295
2019-02-11,8.250741110484523,-1.9489986435201416,19.848249531328587
2019-02-12,18.537829022572435,4.471331026809529,17.595502278581336
2019-02-13,13.538895916843211,-0.207987227751444,12.469568746094405
2019-02-14,0.4057475118501461,0.33570209263690565,14.993840590754598
2019-02-15,15.513930590907012,0.06663135754675296,24.85375737300148
2019-02-16,12.765851000594413,2.5880892685677708,6.300172608251666
2019-02-17,10.98700484674826,2.6952321257106275,14.93890887198793
2019-02-18,0.25074111048452224,-2.9489986435201416,4.848249531328588
2019-02-19,-4.462170977427566,0.471331026809529,12.595502278581336
2019-02-20,7.538895916843211,0.792012772248556,18.469568746094403
2019-02-21,9.405747511850146,-0.6642979073630944,22.993840590754598
2019-02-22,13.513930590907012,1.066631357546753,22.85375737300148
2019-02-23,20.765851000594413,2.5880892685677708,6.300172608251666
2019-02-24,15.98700484674826,2.6952321257106275,10.93890887198793
2019-02-25,12.250741110484523,-2.9489986435201416,20.848249531328587
2019-02-26,13.537829022572435,-1.528668973190471,10.595502278581336
2019-02-27,6.538895916843211,7.792012772248556,6.469568746094405
2019-02-28,4.405747511850146,1.3357020926369056,17.993840590754598
2019-03-01,16.513930590907012,3.0666313575467528,8.853757373001478
2019-03-02,10.765851000594413,2.5880892685677708,13.300172608251666
2019-03-03,11.98700484674826,2.6952321257106275,25.93890887198793
2019-03-04,8.250741110484523,6.051001356479858,18.848249531328587
2019-03-05,-4.462170977427566,-1.528668973190471,18.595502278581336
2019-03-06,10.538895916843211,1.792012772248556,4.469568746094405
2019-03-07,3.405747511850146,3.3357020926369056,1.9938405907545986
2019-03-08,10.513930590907012,8.066631357546752,3.853757373001478
2019-03-09,22.765851000594413,2.5880892685677708,4.300172608251666
