,stylus/stylus,sass/node-sass,less/less
2012-09-30,-0.1352097507287359,1.4375063381778435,-2.4696783747043307
2012-10-01,-0.12465113416837129,-1.0631490922348807,0.37211766055345263
2012-10-02,-0.10329477974803554,1.8157775571711872,0.39121228722759177
2012-10-03,-0.09595440127770484,4.611662504479689,0.45969998993169603
2012-10-04,-0.06944764939191128,9.46543994785468,0.40320218003897895
2012-10-05,-0.05358797374587386,1.4736328700715626,0.4190768398198614
2012-10-06,2.516374327317333,1.327363086873818,0.4319009684668368
2012-10-07,-0.038764039691155966,1.1813144731061083,13.544430389964962
2012-10-08,-0.021785453271835294,1.0462306809454487,0.42627270551794794
2012-10-09,-0.02130992707142485,0.9344575828017667,0.4299447080710027
2012-10-10,-0.5034140935700006,0.5419158285913508,0.2496712391920996
2012-10-11,0.0191535650466535,0.6143038766698659,0.42735263125141526
2012-10-12,0.04044856551781006,0.43036706248206263,0.4581003988471501
2012-10-13,0.460048620618889,0.317022918227189,0.4665669675569541
2012-10-14,0.05826758445338648,2.92812772742059,-2.4383367152911246
2012-10-15,0.08289150328778916,1.1566641777612896,0.4843832771865949
2012-10-16,3.061158972356769,0.05131366017538662,0.4674902394579931
2012-10-17,2.096966417129547,3.471880894757798,1.040719654358913
2012-10-18,0.11664302597352669,0.7640575209341476,1.4505359530303883
2012-10-19,0.14935934178706536,3.3869450678648154,0.49099238237774856
2012-10-20,9.431075183139434,0.30390776944927583,0.493649018609693
2012-10-21,7.189443716719458,0.6751282915658039,7.580061051635994
2012-10-22,0.22732033859177736,-1.7322935980117224,0.5537233966170909
2012-10-23,13.183024910253373,0.17331130890583524,3.5079899161185355
2012-10-24,-1.6752022888493452,0.3977757076315598,2.863380320789025
2012-10-25,1.2368090692029226,7.910667919718231,4.494169684858535
2012-10-26,0.25898126376529124,1.3415798493517792,0.5376785781759095
2012-10-27,0.38472080471898595,1.2770554223621615,0.5374267960717335
2012-10-28,0.25523732347322303,0.36855879204899306,0.6238318321539347
2012-10-29,0.24659676233384492,0.3501490728275414,2.4503807161702666
2012-10-30,0.40634683498074325,0.32057104148543875,0.5056602961351024
2012-10-31,0.29827485798484,0.2700640297804038,0.5777637265567133
2012-11-01,0.25414363023028186,1.2365573719717144,0.5488742182791301
2012-11-02,0.2622368769595623,0.2321406263971392,0.44261946139236397
2012-11-03,0.31880768369996304,0.18489746701055468,0.41638924286643436
2012-11-04,0.28210416277158323,0.21277079043232106,-1.5896084809526587
2012-11-05,2.2401401513299026,-1.1166456649125962,1.299490554216146
2012-11-06,0.31720263383984554,0.1848430175104177,0.3565058589098665
2012-11-07,-1.6829661502345001,0.16555985375689045,-0.2717177678662812
2012-11-08,0.2593606382905349,0.13755075291113708,0.2979560943751478
2012-11-09,0.22950340103193004,0.13761718918680751,0.26539915459544416
2012-11-10,0.25336130273823254,0.12259417631361666,0.2396927673965739
2012-11-11,0.19874900980323829,0.11692926274892335,-0.8058357225024486
2012-11-12,0.16024463959198193,-0.6400163708771853,0.10582965638937161
2012-11-13,0.1756334905031483,2.0971940310190744,0.13530464558930475
2012-11-14,-0.8708036927097067,0.07552227308570002,-0.14948646447973774
2012-11-15,0.11998889626567993,0.053712631309421284,0.07927323069095119
2012-11-16,0.1014310914390168,0.04656705215931825,0.0904025446281195
2012-11-17,3.1178361136337482,0.032312569860302925,0.05868358978597055
2012-11-18,0.0380273903107012,0.013077707153444883,-0.05604911992939976
2012-11-19,0.04254731568975156,-0.0196913160443839,0.017762164973191483
2012-11-20,4.041531411261034,0.007160317267946553,0.08374530555091445
2012-11-21,0.9380701102781855,-0.0032832653926128906,0.0013169049595328358
