,jquery/jquery,prototypejs/prototype,yui/yui3
2010-01-10,4.6935408702792305,2.6963142941206804,4.657500482017585
2010-01-11,6.338021842272975,2.3338614880026083,7.86327139167873
2010-01-12,5.949927356857595,1.9733505592585026,0.5821119395421546
2010-01-13,5.528320823226116,1.6255491803210118,9.900327008465226
2010-01-14,4.9349928475190605,1.2829050346497641,9.085427203941595
2010-01-15,4.83871484811664,0.9167352535130592,6.7559350057945
2010-01-16,4.324273117628204,0.5239577215539637,6.989465729838307
2010-01-17,3.853904107609188,0.06265221720443356,5.703725729280298
2010-01-18,0.594988709212755,-0.18922812102960038,3.493756825731894
2010-01-19,-6.386592312860322,-0.25473662033832944,10.358842991333187
2010-01-20,-2.079615118455608,-0.24350098951954202,2.7753613670305795
2010-01-21,2.4160111100753427,-0.24453424862276973,4.074495877230104
2010-01-22,1.5209685012724472,-0.18735837128083827,18.05972680735297
2010-01-23,17.683988332471802,0.06576269597307992,3.0192349731369545
2010-01-24,5.018395301539721,0.4733110474219603,7.287226749642386
2010-01-25,11.852052430543893,0.8976841981888097,4.187254997808088
2010-01-26,-0.7274424387752401,1.20240458395559,6.464963441840818
2010-01-27,-0.6777593917084901,1.3541119906672645,-0.8372858091842481
2010-01-28,8.968689959684989,1.3415683963756342,0.7236201109209401
2010-01-29,3.2237021532884054,1.2072825943969832,6.261167008933029
2010-01-30,2.0641930336582197,0.9743219416930364,7.19501854987864
2010-01-31,2.2372341693587576,0.6863741026135419,14.192559338834933
2010-02-01,2.0516909328412147,0.37798967292130836,7.680975559632326
2010-02-02,2.013081306330777,0.07870688888353215,36.04594869242755
2010-02-03,-1.7776293524083104,-0.09255990493450382,23.042319425530728
2010-02-04,3.5580674054117045,0.025112552381222314,7.765100468467421
2010-02-05,5.9740741992894275,0.2932722250643699,6.119832471062746
2010-02-06,5.4305182728470704,0.6072429069287371,12.267003615606173
2010-02-07,1.4864406858859138,0.9040319910502195,13.408241646785632
2010-02-08,1.5127068604067881,1.1325193548522012,17.519585882244016
2010-02-09,-0.841643555786721,1.3054358821116336,17.54360562585179
2010-02-10,1.177180219283127,1.535418938631496,25.215499770502582
2010-02-11,2.921470173684887,1.8309511812362806,26.3014067949176
2010-02-12,0.6595877371780128,2.307455450051357,26.88302435656285
