,symfony/symfony,bcit-ci/CodeIgniter,laravel/framework
2016-04-01,28.47667324994514,2.9292213163180905,47.28240829830692
2016-04-02,15.690498134737766,0.6001890582535744,11.687938252223967
2016-04-03,12.403862190037305,0.6969632518019615,11.223422123191707
2016-04-04,18.214384463462803,0.5249084249084248,2.597391164902686
2016-04-05,13.227204976283318,-0.25897435897435905,20.966438783950306
2016-04-06,3.401197650275991,-0.18846153846153846,21.886768454279974
2016-04-07,16.586179335257675,-0.3038461538461539,17.355632923144444
2016-04-08,-0.5233267500548607,-0.07077868368190957,14.282408298306915
2016-04-09,11.690498134737766,0.6001890582535744,9.687938252223967
2016-04-10,6.403862190037304,0.6969632518019615,4.223422123191708
2016-04-11,4.214384463462804,-0.4750915750915752,7.597391164902686
2016-04-12,12.227204976283318,2.741025641025641,4.966438783950306
2016-04-13,3.401197650275991,-0.18846153846153846,7.886768454279975
2016-04-14,12.586179335257675,-0.3038461538461539,15.355632923144444
2016-04-15,10.47667324994514,-0.07077868368190957,1.2824082983069158
2016-04-16,6.6904981347377666,0.6001890582535744,15.687938252223967
2016-04-17,7.403862190037304,1.6969632518019615,4.223422123191708
2016-04-18,7.214384463462804,-0.4750915750915752,17.597391164902685
2016-04-19,15.227204976283318,-0.25897435897435905,4.966438783950306
2016-04-20,18.40119765027599,0.8115384615384615,8.886768454279975
2016-04-21,2.5861793352576763,-0.3038461538461539,8.355632923144444
2016-04-22,3.476673249945139,-0.07077868368190957,6.282408298306916
2016-04-23,7.6904981347377666,0.6001890582535744,8.687938252223967
2016-04-24,5.403862190037304,0.6969632518019615,6.223422123191708
2016-04-25,8.214384463462803,-0.4750915750915752,20.597391164902685
2016-04-26,2.227204976283317,-0.25897435897435905,-2.0335612160496948
2016-04-27,7.401197650275991,0.8115384615384615,15.886768454279975
2016-04-28,33.586179335257675,3.6961538461538463,8.355632923144444
2016-04-29,14.47667324994514,-0.07077868368190957,19.282408298306915
2016-04-30,5.6904981347377666,0.6001890582535744,9.687938252223967
2016-05-01,9.403862190037305,0.6969632518019615,9.223422123191707
2016-05-02,4.214384463462804,-0.4750915750915752,7.597391164902686
