,jquery/jquery,angular/angular.js,facebook/react
2017-08-29,-0.11607248358400432,0.024981009773636507,0.9065461420300129
2017-08-30,0.02879931128779055,-0.0651820529700714,2.148333924140376
2017-08-31,0.15137995644908087,-0.21356914974426494,4.6193016660758595
2017-09-01,0.12477000725848651,-0.05194206714944044,5.495373980857852
2017-09-02,0.20352458601306528,0.23010921490184164,3.42394540942928
2017-09-03,0.2108505933390726,0.2942117790044057,2.8461065815904525
2017-09-04,-0.6032519707634915,-0.2186087338161071,-0.43960770412383315
2017-09-05,-0.11607248358400432,1.0249810097736365,1.906546142030013
2017-09-06,0.02879931128779055,1.9348179470299285,7.148333924140376
2017-09-07,0.15137995644908087,0.7864308502557351,2.6193016660758595
2017-09-08,1.1247700072584865,-0.05194206714944044,5.495373980857852
2017-09-09,0.20352458601306528,0.23010921490184164,3.42394540942928
2017-09-10,0.2108505933390726,0.2942117790044057,7.846106581590453
2017-09-11,-0.6032519707634915,0.7813912661838929,5.5603922958761665
2017-09-12,-0.11607248358400432,0.024981009773636507,1.906546142030013
2017-09-13,0.02879931128779055,-0.0651820529700714,1.1483339241403756
2017-09-14,0.15137995644908087,-0.21356914974426494,9.61930166607586
2017-09-15,0.12477000725848651,-0.05194206714944044,-0.504626019142148
2017-09-16,0.20352458601306528,0.23010921490184164,2.42394540942928
2017-09-17,0.2108505933390726,2.2942117790044056,2.8461065815904525
2017-09-18,0.39674802923650854,1.7813912661838929,-0.43960770412383315
2017-09-19,-0.11607248358400432,0.024981009773636507,-0.09345385796998706
2017-09-20,0.02879931128779055,0.9348179470299286,-1.8516660758596244
2017-09-21,0.15137995644908087,2.786430850255735,-1.3806983339241403
2017-09-22,0.12477000725848651,0.9480579328505596,1.4953739808578521
2017-09-23,0.20352458601306528,1.2301092149018416,2.42394540942928
2017-09-24,0.2108505933390726,0.2942117790044057,3.8461065815904525
2017-09-25,3.3967480292365084,0.7813912661838929,3.560392295876167
2017-09-26,-0.11607248358400432,0.024981009773636507,20.906546142030013
2017-09-27,0.02879931128779055,-0.0651820529700714,12.148333924140376
2017-09-28,0.15137995644908087,-0.21356914974426494,10.61930166607586
