,tensorflow/tensorflow,pytorch/pytorch,apache/mxnet
2018-12-01,95.36138497769605,23.9372299707911,4.336129216534171
2018-12-02,92.46592291700756,24.289243717890674,5.680650390685253
2018-12-03,85.43104353649765,24.533571304456387,5.917348973252875
2018-12-04,89.04931789710749,31.20429667670262,4.521377036220298
2018-12-05,91.10881373415506,22.681667327109448,10.826577018397659
2018-12-06,25.57269112794333,23.613350438810535,4.078269151279203
2018-12-07,77.33640465541909,19.49457736930936,4.19888724818757
2018-12-08,75.60599274639148,24.76231237369761,5.0664825693171665
2018-12-09,71.7545628543333,25.349231695427154,3.165125943157303
2018-12-10,71.5084041947005,24.29632405768606,2.746742798898188
2018-12-11,65.11288863891461,20.34443702682649,7.237656659903748
2018-12-12,59.655719140477565,24.22919385773443,3.9158206563564355
2018-12-13,61.34788443532211,19.983442355791876,10.62186104889517
2018-12-14,81.61335424638375,30.000052461157242,6.801716290690727
2018-12-15,54.16221607006885,19.689443963576295,4.853203859116866
2018-12-16,53.0055894220539,14.568962960472911,3.6312400157782494
2018-12-17,60.00364224868858,15.952799370574661,3.5240573433204125
2018-12-18,93.54228031159334,11.735747786564541,4.956783541117967
2018-12-19,40.36554731540808,15.752311982190157,2.971229577431112
2018-12-20,93.88488704404413,18.484368735675744,3.22693617526188
2018-12-21,85.35409665942736,18.55026737477283,2.3964946474011057
2018-12-22,43.041477452671614,11.822059829281802,0.7963188378588142
2018-12-23,46.9468354685899,14.4555051276542,4.061432710240245
2018-12-24,7.860004625317531,8.566411046647644,1.1702059541278846
2018-12-25,14.354164819337097,2.7987839308722364,0.5551146441884202
2018-12-26,20.2778011363854,6.3247765321424545,1.0037657788163286
2018-12-27,19.73961325733228,2.9757825793838553,1.938229246430394
2018-12-28,13.74541939123231,2.3555742226819723,0.9619429826851498
2018-12-29,28.544448969967693,7.74915678037902,5.911925043665713
2018-12-30,50.13377983797845,16.166656158238666,1.4337875826920152
2018-12-31,13.325200209203382,5.1083296559779585,1.1662681723931123
2019-01-01,24.29272044393039,2.561211665606968,1.8018954389017756
2019-01-02,26.727734627927536,2.8271063656756237,1.8424929007863273
2019-01-03,27.64653732477144,12.234069141724195,1.2925305658883193
2019-01-04,45.43320112758176,8.87878994401665,2.5103677704948475
2019-01-05,48.010789837233034,11.824722578512691,2.7867654106941107
2019-01-06,50.519874750353914,11.56236489983951,3.3858991851183218
2019-01-07,59.40781832943883,15.438423701078818,3.324591995829112
2019-01-08,93.57170181070839,22.149216369663613,7.340005304206886
2019-01-09,67.53079170783667,21.35149978350037,6.947493152496924
2019-01-10,28.476063632112787,13.937698577684479,11.470700970225035
2019-01-11,59.22961186101729,24.95369340138787,7.639103280826816
2019-01-12,59.59593461614736,18.212677467667117,2.994884012970031
2019-01-13,67.61848338464085,13.902240573964209,3.8442330248190464
2019-01-14,64.671511127583,18.921538825673515,4.712327172632387
2019-01-15,69.77617515005444,15.171652868228012,9.299952271056515
2019-01-16,65.086920347328,15.683869346263554,9.89352933055906
2019-01-17,74.56690894870759,33.80058397057108,3.3424472835006984
2019-01-18,69.31958544799016,13.310402871851808,5.025932310006799
2019-01-19,56.313913709955635,12.881881828374668,3.997288476196855
2019-01-20,66.45512753177249,15.94944650771533,2.17241938938356
2019-01-21,23.58917784603017,7.009197975148,3.269990162310769
2019-01-22,17.57334414527346,15.037210137922807,3.994460478166758
2019-01-23,43.61194972378468,4.070744575574811,3.9590907175222747
2019-01-24,70.56118529899979,15.277843737036978,4.9462762551245705
2019-01-25,78.4021982635049,14.607079537201528,3.685850370837705
2019-01-26,79.99584373301028,17.204960975701688,5.080074058744623
2019-01-27,72.54877756362689,19.39474482787427,4.358284467122356
2019-01-28,104.5427148911584,22.235618032035894,4.341569780277234
2019-01-29,89.71744077320047,19.808892076151864,2.4874568486381707
2019-01-30,103.22441280052352,23.74077728085591,3.5750954737080463
2019-01-31,55.59669742203907,23.383657754611065,0.5214438447094585
2019-02-01,72.35585881024768,20.630325871432856,3.0616894435606765
2019-02-02,82.79846483053765,20.476447020181112,2.214902339087405
2019-02-03,69.6480214767256,17.64709074736815,2.1448075546893652
2019-02-04,74.50300837249588,9.851603457748807,4.68608274083707
2019-02-05,77.03854634184796,31.62855207926715,9.416059672157038
2019-02-06,73.56175538557089,20.39231647374928,2.52801263293111
2019-02-07,72.89057976365356,14.829860412137327,2.500496788661711
2019-02-08,128.5109291147884,18.230974259681066,1.6793892439294256
2019-02-09,70.32127307894314,17.76268583568872,2.375708554180696
2019-02-10,70.9997847146457,21.56173499556045,2.8999009919258993
2019-02-11,71.92118444305174,24.679687268173478,2.149914229770046
2019-02-12,58.142949255921266,19.674261557453214,3.3476843933113933
2019-02-13,65.97295522751708,14.918767318195606,6.719552850257651
2019-02-14,66.88176233189606,19.027426121719202,7.8739773904589985
2019-02-15,78.5423670537451,38.14278379148667,9.971301989115851
2019-02-16,63.6157379591283,16.158988569263254,9.189929415770377
2019-02-17,73.16080462116105,16.728424253890136,1.6211046184092253
2019-02-18,22.813693840743614,-1.0643305200151025,1.3341495521795848
2019-02-19,65.11282617514665,18.51520143192218,1.7547716652269236
2019-02-20,102.5138989337194,19.852323807443533,2.016335830662877
2019-02-21,74.37581860955288,20.348063788734375,2.4959288245388773
