,apache/couchdb,mongodb/mongo,rethinkdb/rethinkdb
2012-11-03,2.6589410847951225,10.005075497311521,32.9334857688895
2012-11-04,2.795616908970947,10.354663409399434,23.22675499965873
2012-11-05,1.5820677769435534,19.757321741405594,43.72188758446522
2012-11-06,2.0655344913885285,19.94394912368515,80.7926890655928
2012-11-07,-3.045042431688395,14.818262310498337,36.41356818647191
2012-11-08,2.5655344913885285,15.462493079729104,48.506287966691694
2012-11-09,7.3773476782017156,19.658234837970863,33.405326428230154
2012-11-10,3.6589410847951225,13.005075497311521,19.933485768889497
2012-11-11,3.795616908970947,17.354663409399436,40.22675499965873
2012-11-12,1.5820677769435534,16.757321741405594,45.72188758446522
2012-11-13,8.06553449138853,19.94394912368515,66.7926890655928
2012-11-14,19.954957568311606,13.818262310498337,24.413568186471913
2012-11-15,3.5655344913885285,5.4624930797291045,14.506287966691694
2012-11-16,15.377347678201716,24.658234837970863,24.405326428230154
2012-11-17,2.6589410847951225,18.005075497311523,38.9334857688895
2012-11-18,4.795616908970947,33.354663409399436,25.22675499965873
2012-11-19,8.582067776943553,25.757321741405594,10.721887584465225
2012-11-20,3.0655344913885285,23.94394912368515,23.792689065592793
2012-11-21,5.954957568311605,4.818262310498336,30.413568186471913
2012-11-22,0.5655344913885283,1.4624930797291045,12.506287966691694
2012-11-23,-0.6226523217982843,-4.341765162029136,2.4053264282301554
2012-11-24,2.6589410847951225,9.005075497311521,15.933485768889497
2012-11-25,2.795616908970947,11.354663409399434,21.22675499965873
2012-11-26,8.582067776943553,19.757321741405594,21.721887584465225
2012-11-27,2.0655344913885285,13.94394912368515,22.792689065592793
2012-11-28,2.954957568311605,7.818262310498336,19.413568186471913
2012-11-29,-1.4344655086114717,16.462493079729104,28.506287966691694
2012-11-30,0.37734767820171566,3.6582348379708636,17.405326428230154
2012-12-01,6.6589410847951225,11.005075497311521,20.933485768889497
2012-12-02,2.795616908970947,14.354663409399434,11.226754999658729
2012-12-03,0.5820677769435533,25.757321741405594,15.721887584465225
2012-12-04,4.0655344913885285,7.943949123685149,5.792689065592792
