period_shift,Tm,group,nobs,lag,aic,bic,hqic,whiteness_test_lag,whiteness_test_statistic,whiteness_test_pvalue
original,T1,3_0,366,3,3.679372238498379,3.965356403199554,3.793192055152625,10,25.23586435208945,0.6149693769306295
original,T2,3_0,731,8,2.956051919438712,3.249891706701547,3.0695195056150757,10,10.183774558150018,0.25236360469912605
original,T3,3_0,1096,11,3.0453628700851096,3.312862616082403,3.146646308882298,22,61.2329960149014,0.043675001119457095
original,T4,3_0,1182,5,2.956151987830809,3.1036365769462697,3.0117846951424863,10,33.37266057278238,0.030695133942925827
1_month_shifted,T1,3_0,366,3,3.521910184012023,3.807894348713198,3.6357300006662694,10,25.157118253486633,0.6192706680506364
1_month_shifted,T2,3_0,731,8,2.7902306794731917,3.084070466736027,2.9036982656495556,10,11.180684570017204,0.1916700479831142
1_month_shifted,T3,3_0,1096,5,2.996098799407325,3.152908995336773,3.0554718497367115,10,34.435255778791415,0.023326779643568968
1_month_shifted,T4,3_0,1181,5,2.99886988610736,3.146455965416927,3.054543226199242,10,28.323487218902713,0.10196018707232338
2_month_shifted,T1,3_0,366,5,3.2468869636428206,3.6208662559443576,3.3957282623445275,10,12.679751927824189,0.8906978170235228
2_month_shifted,T2,3_0,731,8,2.668469309686858,2.962309096949693,2.781936895863222,10,5.73131643308322,0.677299221047484
2_month_shifted,T3,3_0,1096,7,2.9070718222385454,3.100778534857275,2.980415002057199,10,19.05681814087113,0.08716645754475383
2_month_shifted,T4,3_0,1182,8,2.929845838150161,3.129383811659314,3.0051136186306655,10,10.821430372631301,0.21202393565145136
3_month_shifted,T1,3_0,366,8,3.148714390826036,3.654686374528115,3.350087912598933,10,2.6597993255614436,0.9538625023157385
3_month_shifted,T2,3_0,731,8,2.5840581575300767,2.877897944792912,2.6975257437064406,10,3.598831052276835,0.8913854947115728
3_month_shifted,T3,3_0,1096,8,2.8696855363656506,3.081840507329021,2.9500137809289377,10,14.014741940206447,0.08138198137416186
3_month_shifted,T4,3_0,1182,8,2.895496914123338,3.0950348876324907,2.9707646946038424,10,10.316228589152793,0.24352851911810205
original,T1,4_0,365,12,1.746882766092877,2.4302880677442324,2.018902217043691,24,36.20304491377754,0.8943804999958772
original,T2,4_0,731,12,0.9197218223585154,1.3157667530171189,1.0726563950310055,24,46.73215908364246,0.524836866506278
original,T3,4_0,1096,7,0.6270722578347028,0.8207789704534325,0.7004154376533565,10,12.897703993175323,0.3765196764302767
original,T4,4_0,1461,10,0.35847530650397513,0.5555251306718938,0.43201820740228297,20,42.472161186465264,0.3649918213703345
original,T5,4_0,1826,10,0.060965705810210574,0.22501223299171488,0.12150301108236064,20,47.12787933034264,0.20396365128474578
original,T6,4_0,2192,10,-0.2031875358655971,-0.062154938113339164,-0.15162525721188247,20,50.31422943071194,0.1271715264661929
1_month_shifted,T1,4_0,365,12,1.474076133874572,2.1574814355259275,1.7460955848253865,24,42.30405674446595,0.7044584058364861
1_month_shifted,T2,4_0,731,12,0.8870866939566153,1.2831316246152187,1.0400212666291053,24,36.41737977998112,0.8894840817313445
1_month_shifted,T3,4_0,1096,12,0.45299103143147523,0.7389390357734095,0.5612595349732974,24,43.94084658805495,0.6398199338824818
1_month_shifted,T4,4_0,1461,10,0.16562078000799635,0.36267060417591496,0.2391636809063042,20,39.464515347711234,0.4941884407442829
1_month_shifted,T5,4_0,1826,10,-0.12466399526428093,0.03938253191722338,-0.06412668999213086,20,45.01401731082231,0.2700655591597547
1_month_shifted,T6,4_0,2192,10,-0.3809018226325718,-0.2398692248803138,-0.3293395439788571,20,48.959283255291815,0.1565620418183631
2_month_shifted,T1,4_0,365,12,1.4240920495706808,2.1074973512220363,1.6961115005214953,24,36.83305314011134,0.8795890915215995
2_month_shifted,T2,4_0,731,12,0.9116115955597476,1.307656526218351,1.0645461682322375,24,37.65724553025992,0.8584199910448551
2_month_shifted,T3,4_0,1096,12,0.44832413884736955,0.7342721431893038,0.5565926423891917,24,40.749395805295926,0.7617496363204298
2_month_shifted,T4,4_0,1461,10,0.18332001331065312,0.3803698374785717,0.25686291420896096,20,33.97314833821429,0.7374132251586605
2_month_shifted,T5,4_0,1826,10,-0.15616803720530956,0.007878489976194752,-0.09563073193315949,20,39.41424655561226,0.4964485129526903
2_month_shifted,T6,4_0,2192,10,-0.410839154082555,-0.26980655633029704,-0.35927687542884035,20,42.654416845297014,0.357677912317079
3_month_shifted,T1,4_0,366,12,1.42926464229142,2.1112268811942223,1.7006811281592382,24,44.92526073291375,0.5995953631583837
3_month_shifted,T2,4_0,731,15,0.8941311525182158,1.3668299407236457,1.0766659650628005,30,52.5703296635063,0.741146802746992
3_month_shifted,T3,4_0,1096,10,0.42065831791169095,0.6697098055643433,0.5149566919642456,20,36.75446904553085,0.6171600523990682
3_month_shifted,T4,4_0,1461,10,0.16365377636889494,0.36070360053681355,0.23719667726720278,20,35.213466491051314,0.6853570053156721
3_month_shifted,T5,4_0,1827,10,-0.18918001499046697,-0.025207570025479187,-0.12867173296119336,20,40.97486807601596,0.4275581946011616
3_month_shifted,T6,4_0,2192,10,-0.4461264976400685,-0.30509389988781055,-0.39456421898635385,20,44.32087668842731,0.2943602317828103
original,T1,4_1,365,5,-5.808003338939977,-5.433232689647298,-5.658831381966949,10,4.744333567560608,0.999816151407953
original,T2,4_1,730,4,-4.469405078313102,-4.277561055542725,-4.395318824511159,10,11.224886518978431,0.9873157468394285
original,T3,4_1,1095,5,-4.102237226725368,-3.9453109722031265,-4.042817543593101,10,8.786747531189464,0.9852481541088125
original,T4,4_1,1461,5,-3.906118253751689,-3.7820498459422587,-3.859813464297199,10,15.293058043194819,0.7594003438159567
original,T5,4_1,1826,8,-2.9192543848754173,-2.779511046905988,-2.8676855692732155,10,9.850901489072138,0.27564707706091096
1_month_shifted,T1,4_1,365,5,-5.6158667065724766,-5.2410960572797975,-5.466694749599449,10,3.230038826630749,0.999992263126027
1_month_shifted,T2,4_1,730,4,-4.42103330950148,-4.229189286731103,-4.3469470556995375,10,10.373467596046805,0.9928263030981536
1_month_shifted,T3,4_1,1095,5,-4.106590923126884,-3.9496646686046426,-4.047171239994617,10,8.901862681203243,0.9840162890419246
1_month_shifted,T4,4_1,1461,5,-3.8203635229988606,-3.69629511518943,-3.7740587335443703,10,14.633772033752418,0.7969657413806073
1_month_shifted,T5,4_1,1826,8,-2.9227531502279303,-2.7830098122585007,-2.8711843346257284,10,9.864153680096635,0.27469035549553056
2_month_shifted,T1,4_1,365,5,-6.312992534208074,-5.938221884915395,-6.163820577235046,10,2.4970016871875647,0.9999991802903662
2_month_shifted,T2,4_1,730,4,-4.491785289374091,-4.299941266603714,-4.417699035572149,10,10.19128891877302,0.9937121397003343
2_month_shifted,T3,4_1,1095,5,-4.16720592352859,-4.010279669006349,-4.107786240396322,10,9.53579879916817,0.975829773231264
2_month_shifted,T4,4_1,1461,8,-3.6288970542002428,-3.4610397965757196,-3.5662493978794623,10,8.515233034727927,0.38482310235219674
2_month_shifted,T5,4_1,1826,8,-2.8472874980814202,-2.7075441601119907,-2.7957186824792184,10,8.285297228919536,0.4061093349766421
3_month_shifted,T1,4_1,365,1,-6.3867927956477955,-6.188384804845789,-6.307819406662076,10,4.061951148391259,0.9999999999920732
3_month_shifted,T2,4_1,730,4,-4.250807145142611,-4.058963122372234,-4.176720891340668,10,10.168497733414702,0.9938165860260796
3_month_shifted,T3,4_1,1096,5,-4.175124314351506,-4.018314118422058,-4.11575126402212,10,10.361674741231356,0.9611297256661604
3_month_shifted,T4,4_1,1461,8,-3.4136124653165867,-3.2457552076920635,-3.350964808995806,10,10.913652551715748,0.2066399334492011
3_month_shifted,T5,4_1,1826,8,-2.8464347526131997,-2.70669141464377,-2.794865937010998,10,8.58246379105699,0.378732514291512
original,T1,5_0,365,13,2.3029673749025386,3.0304633411765622,2.59253646785018,26,8.522883238892195,0.9999999999990312
original,T2,5_0,731,3,2.595853561074454,2.7619369190925775,2.659987414130659,10,14.685635692830113,0.981565142764432
original,T3,5_0,1096,7,2.252203825277347,2.4459105378960766,2.3255470050960008,10,4.1997541790250725,0.9795560420203419
original,T4,5_0,1461,7,2.1158925031669145,2.2691534775197404,2.173092537198932,10,4.170459106181991,0.9801602475673585
original,T5,5_0,1826,10,1.882093256544019,2.0461397837255233,1.942630561816169,20,23.862922737085672,0.9798042906865838
original,T6,5_0,2192,7,1.641260063397051,1.7509520838710295,1.6813640579054958,10,4.187741460753696,0.979805289841902
1_month_shifted,T1,5_0,365,15,1.5742705170336588,2.389947812553019,1.8989388939749534,30,40.81787747645352,0.9725743489213423
1_month_shifted,T2,5_0,731,11,2.194943764945239,2.5654374097549004,2.3380115909936974,22,29.765350957916734,0.9503157590455353
1_month_shifted,T3,5_0,1096,7,1.9169058436035242,2.1106125562222537,1.990249023422178,10,5.767651497344908,0.9273384597338594
1_month_shifted,T4,5_0,1461,7,1.7926828537398063,1.945943828092632,1.8498828877718234,10,6.575774570004309,0.884329256009436
1_month_shifted,T5,5_0,1826,10,1.5812871384645666,1.745333665646071,1.6418244437367167,20,27.107969277037444,0.9402859690712656
1_month_shifted,T6,5_0,2192,10,1.3593011077440165,1.5003337054962744,1.4108633863977311,20,27.9040367804797,0.9254384419911759
2_month_shifted,T1,5_0,365,3,0.2765792703937776,0.5631685904411202,0.3906519433731514,10,10.256320518047922,0.9991143994559294
2_month_shifted,T2,5_0,731,2,1.9468461335528797,2.0873782057220613,2.0011132399850533,10,16.842400198792014,0.9872057695574811
2_month_shifted,T3,5_0,1096,7,1.792459100298958,1.9861658129176878,1.8658022801176117,10,6.884547097561423,0.8651478611817912
2_month_shifted,T4,5_0,1461,10,1.7043846811001402,1.9014345052680588,1.7779275819984481,20,27.399590142637376,0.935107879944801
2_month_shifted,T5,5_0,1826,10,1.452491303812885,1.6165378309943894,1.5130286090850351,20,26.891535483347226,0.9439381957642841
2_month_shifted,T6,5_0,2192,10,1.2322350604294405,1.3732676581816985,1.2837973390831552,20,27.265834876388592,0.937519835356328
3_month_shifted,T1,5_0,365,3,0.32271824308428854,0.6093075631316311,0.4367909160636623,10,10.398905292199045,0.9989928014227757
3_month_shifted,T2,5_0,731,2,1.96454439575529,2.1050764679244716,2.0188115021874635,10,15.9044334966764,0.9921913504192013
3_month_shifted,T3,5_0,1096,12,1.9630925579932832,2.2490405623352174,2.0713610615351055,24,36.658059837064634,0.8838189058868907
3_month_shifted,T4,5_0,1461,10,1.7058061401578708,1.9028559643257894,1.7793490410561787,20,27.289017903467908,0.9371062907970126
3_month_shifted,T5,5_0,1826,10,1.4753475391605466,1.639394066342051,1.5358848444326967,20,26.887013886235188,0.9440127836318225
3_month_shifted,T6,5_0,2192,10,1.2309354915919497,1.3719680893442077,1.2824977702456644,20,27.58654770274413,0.9316304945497087
original,T1,5_1,365,11,-2.7185461420346253,-2.079231505005938,-2.4640763330806377,22,9.385816107919432,0.99999999396293
original,T2,5_1,730,11,-2.6126512845677445,-2.241752840545014,-2.4694178605506547,22,18.17289908622943,0.9998008393223802
original,T3,5_1,1095,15,-3.0668514106065854,-2.7253060331170005,-2.9375262179069432,30,30.94566586071997,0.9993200524109286
original,T4,5_1,1461,13,-2.9891052116548162,-2.7482665376718045,-2.899219443890218,26,28.842836500971764,0.9961921379307058
original,T5,5_1,1826,13,-3.350154900847169,-3.1496535898475524,-3.2761648610700966,26,34.33274327862632,0.9720911429605421
1_month_shifted,T1,5_1,365,15,-5.015901230555823,-4.200223935036463,-4.691232853614528,30,31.89079974489903,0.9989252724346211
1_month_shifted,T2,5_1,730,14,-3.5691194195888545,-3.121483366457973,-3.3962514940509876,28,28.821758977824576,0.9990293409481711
1_month_shifted,T3,5_1,1095,15,-3.9765917550990517,-3.635046377609467,-3.8472665623994096,30,34.276149571914736,0.9969456727536741
1_month_shifted,T4,5_1,1461,13,-3.848783390481054,-3.607944716498042,-3.7588976227164554,26,31.17349090665516,0.9902637131593922
1_month_shifted,T5,5_1,1826,13,-4.1342457436043905,-3.9337444326047737,-4.060255703827318,26,36.240850505074945,0.9524762121751555
original,T1,6_0,365,14,2.8651323108599023,3.6367189417565937,3.1722510458043702,28,28.520139452870943,0.9991670689542036
original,T2,6_0,730,13,2.2712940326536293,2.693350882748461,2.4342837910179043,26,32.47109835715187,0.9845671858356716
original,T3,6_0,1095,13,1.8239178797417588,2.128539432637875,1.9392619705279257,26,38.02460965279199,0.9264599483453679
original,T4,6_0,1461,14,1.645724678109313,1.9011596353640223,1.741058068162675,28,41.82049446078214,0.920551097914353
original,T5,6_0,1802,14,1.275776038696453,1.4907623543434365,1.3551648082023287,28,51.38127645240802,0.6500848056437171
1_month_shifted,T1,6_0,365,14,2.934809157390026,3.7063957882867173,3.241927892334494,28,28.33113575519019,0.9992444053371216
1_month_shifted,T2,6_0,730,13,2.265563423448442,2.6876202735432733,2.4285531818127164,26,30.282421048828944,0.9930779986683953
1_month_shifted,T3,6_0,1095,13,1.7742623021555128,2.078883855051629,1.8896063929416798,26,37.970870115019466,0.9273629915245932
1_month_shifted,T4,6_0,1461,14,1.6011684832325357,1.856603440487245,1.6965018732858976,28,41.48245294630889,0.9261574203926699
1_month_shifted,T5,6_0,1802,14,1.2293959272577488,1.4443822429047324,1.3087846967636245,28,51.0170492009715,0.6635083469597719
2_month_shifted,T1,6_0,365,15,3.0804470436915588,3.8961243392109184,3.4051154206328533,30,36.507055738111994,0.992862456484183
2_month_shifted,T2,6_0,730,13,2.250018114745732,2.6720749648405633,2.4130078731100064,26,30.75266407612943,0.9916908092341001
2_month_shifted,T3,6_0,1095,13,1.8105961085928666,2.115217661488983,1.9259401993790335,26,37.36388450947734,0.937036443955254
2_month_shifted,T4,6_0,1461,14,1.5992511180080473,1.8546860752627565,1.6945845080614093,28,41.172676114122915,0.9310501133240363
2_month_shifted,T5,6_0,1802,14,1.2040605126352453,1.4190468282822288,1.283449282141121,28,49.983396015585264,0.7007737334675543
3_month_shifted,T1,6_0,365,14,2.9286420287792416,3.7002286596759335,3.2357607637237096,28,30.981104774027546,0.9973303343260587
3_month_shifted,T2,6_0,730,13,2.249901942147665,2.6719587922424965,2.4128917005119397,26,33.43307066595018,0.9788380505989948
3_month_shifted,T3,6_0,1095,13,1.7202340438853125,2.024855596781429,1.8355781346714797,26,37.765888265875176,0.930737417951666
3_month_shifted,T4,6_0,1461,14,1.493003187018917,1.7484381442736263,1.588336577072279,28,43.707526046278424,0.8839792342349106
3_month_shifted,T5,6_0,1802,14,1.0859853882595372,1.3009717039065207,1.1653741577654129,28,52.73297800819519,0.5993104830273095
original,T1,7_0,365,8,1.4402433086931197,1.9472859518538028,1.6420641916566272,10,3.3592140888308704,0.9098372135388113
original,T2,7_0,730,15,1.6837462990989205,2.1569615552658528,1.8664923918103797,30,45.193582962262994,0.9221890250084176
original,T3,7_0,1095,15,1.42638493125087,1.767930308740455,1.555710123950512,30,47.79263429844195,0.8725269773373234
original,T4,7_0,1461,15,2.269786863368184,2.539818103894591,2.3705678757103095,30,70.45463516766807,0.16751225076944487
original,T5,7_0,1742,8,1.94148727811722,2.0867626050394827,1.995226024451306,10,15.972273988853482,0.04277867996977515
1_month_shifted,T1,7_0,365,8,1.1949994283239551,1.7020420714846383,1.3968203112874626,10,6.279093789806021,0.6160005769427996
1_month_shifted,T2,7_0,730,15,1.6087256205729383,2.0819408767398704,1.7914717132843978,30,50.65495373814115,0.7995895975562707
1_month_shifted,T3,7_0,1095,15,1.9216255887398617,2.2631709662294464,2.0509507814395036,30,50.61548007024132,0.8007186095182998
1_month_shifted,T4,7_0,1461,8,2.253359605970161,2.421216863594684,2.3160072622909413,10,12.338220742970138,0.13673923752639075
1_month_shifted,T5,7_0,1741,8,1.9235697374237897,2.0689137965753512,1.9773354767039546,10,15.728456242007468,0.04643580535564987
2_month_shifted,T1,7_0,365,8,1.4768745692964078,1.983917212457091,1.6786954522599153,10,5.678113502930169,0.6832366491791975
2_month_shifted,T2,7_0,730,15,1.5822265807690175,2.05544183693595,1.764972673480477,30,52.79050965673765,0.7340059183126448
2_month_shifted,T3,7_0,1095,15,2.018214804499962,2.359760181989547,2.1475399971996043,30,70.54989776392276,0.16556240305588926
2_month_shifted,T4,7_0,1461,15,2.2430392041702047,2.513070444696612,2.3438202165123303,30,73.13784271516629,0.1187283370773754
2_month_shifted,T5,7_0,1742,8,1.9201969799951248,2.0654723069173873,1.9739357263292105,10,16.060987038693128,0.041515471928197066
3_month_shifted,T1,7_0,365,10,1.68752893939952,2.2827529118055394,1.9244491063566813,20,31.70577512738973,0.822388361572004
3_month_shifted,T2,7_0,730,15,1.6078784780462618,2.0810937342131943,1.7906245707577213,30,53.2872581926564,0.7176131891742044
3_month_shifted,T3,7_0,1095,5,2.2945117444653125,2.4514379989875543,2.3539314275975802,10,21.812289799125367,0.3507825872007719
3_month_shifted,T4,7_0,1461,15,2.244777952210438,2.5148091927368452,2.3455589645525636,30,72.9234727199103,0.12217163745796322
3_month_shifted,T5,7_0,1742,8,1.9229388481539944,2.068214175076257,1.9766775944880801,10,16.27744490911421,0.03857685819562575
original,T1,8_0,365,13,3.620885392445918,4.348381358719942,3.9104544853935588,26,27.467783033406796,0.9979708484405091
original,T2,8_0,730,13,3.5502590286770435,3.9723158787718753,3.7132487870413184,26,35.056478894242915,0.9655578818764963
original,T3,8_0,985,11,3.5176186508695246,3.8092507871033914,3.62862294486177,22,33.298875855826736,0.8802773800010676
1_month_shifted,T1,8_0,365,15,3.5325549883742053,4.348232283893565,3.8572233653155,30,35.63587666785015,0.9948058513189019
1_month_shifted,T2,8_0,730,15,3.4539020120279895,3.9271172681949222,3.636648104739449,30,42.25936090990712,0.9600623542648846
1_month_shifted,T3,8_0,985,15,3.417389569153297,3.789471949865472,3.5590157373503004,30,48.05449672688548,0.8666373602522425
2_month_shifted,T1,8_0,365,15,3.5221356852230112,4.33781298074237,3.846804062164306,30,39.98064276484077,0.9783026497798636
2_month_shifted,T2,8_0,730,15,3.6936029097622645,4.166818165929197,3.876349002473724,30,34.39488793525092,0.9967950543606958
2_month_shifted,T3,8_0,985,15,3.386308229702465,3.75839061041464,3.5279343978994686,30,47.926312230942706,0.8695406492899194
3_month_shifted,T1,8_0,365,15,3.4129003981292825,4.228577693648642,3.737568775070577,30,39.7012512123614,0.979989320648499
3_month_shifted,T2,8_0,730,15,3.67975147127735,4.152966727444283,3.8624975639888097,30,31.857031812945248,0.9989422299798063
3_month_shifted,T3,8_0,986,15,3.338808972821312,3.7105866851318767,3.48031211980103,30,47.214453847078154,0.8849552744145412
original,T1,9_0,365,14,4.214725064670021,4.986311695566712,4.521843799614489,28,28.30950704829851,0.9992528421901792
original,T2,9_0,730,11,3.204489822981656,3.5753882670043864,3.3477232469987452,22,30.81902946091145,0.9336404828504489
original,T3,9_0,985,11,2.694899226091485,2.9865313623253518,2.8059035200837306,22,39.826861391911166,0.6510055417737644
1_month_shifted,T1,9_0,365,2,3.8251696603980045,4.0676683158226785,3.921692691380551,10,14.590627024658506,0.9964360025200193
1_month_shifted,T2,9_0,730,14,2.962613823480738,3.41024987661162,3.135481749018605,28,40.32022736692316,0.9433365057929604
1_month_shifted,T3,9_0,985,10,2.446251120527829,2.717770695642119,2.549599945968885,20,36.33166497679974,0.6361475879523882
2_month_shifted,T1,9_0,365,14,4.0056631904097495,4.777249821306441,4.3127819253542174,28,33.08065945207011,0.9937123537750844
2_month_shifted,T2,9_0,730,14,2.933513083918876,3.381149137049758,3.106381009456743,28,43.13236650666638,0.8960868282739743
2_month_shifted,T3,9_0,985,14,2.4296720093787503,2.781641828971348,2.563642709024564,28,55.2377629641408,0.5036842778395534
3_month_shifted,T1,9_0,365,15,3.9505988160839762,4.766276111603336,4.275267193025271,30,34.835045587311406,0.9961804526887137
3_month_shifted,T2,9_0,730,15,2.872854011482837,3.34606926764977,3.055600104194297,30,45.15017862708667,0.9228845654177907
3_month_shifted,T3,9_0,986,15,2.3577499050392983,2.729527617349863,2.499253052019016,30,55.26804017952416,0.6489773219499391
original,T1,10_0,365,10,5.986056474713252,6.581280447119271,6.222976641670413,20,23.456049127107526,0.9827721757269924
original,T2,10_0,537,10,5.806701584073166,6.247149955233439,5.979213485981044,20,24.91372501924804,0.9703126289370587
1_month_shifted,T1,10_0,365,11,5.965283513725758,6.6045981507544465,6.219753322679747,22,24.833087663022656,0.991241745030551
1_month_shifted,T2,10_0,538,10,5.681683049325374,6.121486871618884,5.853928248183766,20,28.110110934782163,0.921223777421681
2_month_shifted,T1,10_0,365,11,5.853943857983877,6.493258495012565,6.1084136669378655,22,29.54899442393367,0.9533283078823577
2_month_shifted,T2,10_0,537,14,5.821190160904327,6.392141753149126,6.04481670041454,28,36.59191234988559,0.979204705861459
3_month_shifted,T1,10_0,365,11,5.681112650625181,6.320427287653869,5.9355824595791695,22,33.23803243747561,0.8818324204596709
3_month_shifted,T2,10_0,538,14,5.686714441826491,6.256830507762523,5.909995255161443,28,42.19845410140023,0.91394766025778
original,T1,11_0,365,1,2.1999297596953316,2.398337750497338,2.278903148681052,10,10.619345588758566,0.9999880256535195
original,T2,11_0,574,2,1.875560780000661,2.0458206877098064,1.9420481451732392,10,20.9184152914084,0.9334352494001575
1_month_shifted,T1,11_0,365,1,2.20228227043926,2.400690261241267,2.2812556594249807,10,9.177821868089703,0.9999983037419627
1_month_shifted,T2,11_0,574,2,1.8293656597387626,1.9996255674479078,1.8958530249113408,10,21.687661768475653,0.9154918235147057
2_month_shifted,T1,11_0,365,1,2.1743193752441012,2.372727366046108,2.2532927642298217,10,10.602321996591309,0.9999882740107261
2_month_shifted,T2,11_0,574,2,1.906937981882955,2.0771978895921004,1.9734253470555332,10,21.392732914671143,0.9227045302641661
3_month_shifted,T1,11_0,365,1,2.316387839985497,2.5147958307875036,2.3953612289712174,10,16.603626660888107,0.9976457707643623
3_month_shifted,T2,11_0,574,2,1.8472499585787752,2.0175098662879205,1.9137373237513533,10,22.22261838628777,0.9013372502347312
original,T1,12_0,365,2,1.7174664698123747,1.9599651252370494,1.8139895007949218,10,20.16233309285484,0.9483841651817011
original,T2,12_0,730,11,3.0964971677626143,3.467395611785345,3.239730591779704,22,42.217862400105616,0.5482412449002256
original,T3,12_0,985,11,2.8677587448999224,3.159390881133789,2.978763038892168,22,39.405408563604915,0.6686449824185425
1_month_shifted,T1,12_0,365,14,2.364077186026223,3.1356638169229143,2.671195920970691,28,31.35920006852249,0.9968577362348339
1_month_shifted,T2,12_0,730,11,3.021797935533145,3.3926963795558756,3.165031359550235,22,45.62786139889425,0.4042494276352611
1_month_shifted,T3,12_0,985,11,2.7904710179739802,3.082103154207847,2.9014753119662258,22,43.755790366367684,0.48201595674407915
