period_shift,Tm,group,nobs,lag,aic,bic,hqic,whiteness_test_lag,whiteness_test_statistic,whiteness_test_pvalue
2_month_shifted,T3,3_0,394,13,2.9849624168640956,4.418682723727882,3.5539260519646554,26,81.1257026201782,0.9952687583905682
3_month_shifted,T1,3_0,184,1,0.32707223391135004,0.8826755560870435,0.5525465233698317,10,62.63123401792985,0.9352393654411718
3_month_shifted,T2,3_0,365,13,3.2428181805006293,4.763946109982678,3.8482808293911517,26,75.23397438436358,0.999035688797357
3_month_shifted,T3,3_0,395,5,3.0264200389501967,3.7107655723174298,3.297971120967547,10,18.638109867815853,0.9998233987103975
original,T1,4_0,184,14,4.671042688503707,7.393498967164605,5.775866706850268,28,111.16480771739784,0.8242058015708741
original,T2,4_0,365,15,6.978096878514119,8.697632798798175,7.6625329163903615,30,129.93591441460939,0.6069644822782303
original,T3,4_0,549,15,6.660306844647867,7.910759561647475,7.149593547222173,30,108.5263073522399,0.9544037927829822
original,T4,4_0,730,15,7.501321504644035,8.49891042305,7.886570024414138,30,130.92868367245848,0.5830173866561037
original,T5,4_0,914,15,8.555580401961933,9.388728514728978,8.873865961570667,30,158.09042868616652,0.08498338895202805
original,T6,4_0,1095,15,8.587234001599784,9.307248581172422,8.859865488912542,30,134.96051249770446,0.4847704768975829
original,T7,4_0,1279,15,8.857835793140923,9.492454231158534,9.096278330097077,30,118.15870967843297,0.8484767793056114
original,T8,4_0,1461,15,8.777413965489664,9.346669013085874,8.989871234751444,30,127.61663815360386,0.6616703863462987
original,T9,4_0,1596,15,8.679450178849065,9.20890419694184,8.876171883789185,30,121.08969726931291,0.7985822327200319
1_month_shifted,T1,4_0,181,14,4.961605621970472,7.717402036960905,6.080201817792472,28,114.98315546877478,0.7495248632992643
1_month_shifted,T2,4_0,365,8,6.72665463046742,7.751762582944454,7.1346838068936425,10,19.510425061936296,0.36104524775345537
1_month_shifted,T3,4_0,546,15,6.76692537629293,8.022787665019376,7.25844909480868,30,124.78771294566369,0.7247642091436762
1_month_shifted,T4,4_0,730,15,7.863316672561229,8.860905590967194,8.248565192331332,30,127.43339737186261,0.66589494876496
1_month_shifted,T5,4_0,911,15,8.779399518286704,9.614755215188588,9.098579587469974,30,128.27101606368467,0.6464540182679737
1_month_shifted,T6,4_0,1095,15,8.969600731534646,9.689615311107284,9.242232218847404,30,121.6311921993651,0.7884896587116752
1_month_shifted,T7,4_0,1277,15,8.84000756368115,9.475435990562117,9.078773159905412,30,116.70487914713537,0.8701353618330762
1_month_shifted,T8,4_0,1461,15,8.836625532177667,9.405880579773877,9.049082801439447,30,116.89803864600086,0.8673780542903649
1_month_shifted,T9,4_0,1596,15,8.66130916587923,9.190763183972004,8.85803087081935,30,120.44027260617796,0.8103361551903944
2_month_shifted,T1,4_0,182,15,6.180614304047204,9.09323127852034,7.362781423632253,30,148.49468174176303,0.2016767087418749
2_month_shifted,T2,4_0,365,7,6.826263651902519,7.7521676089785485,7.19480613383588,10,28.577234695014013,0.38169215387003097
2_month_shifted,T3,4_0,547,15,7.142431411727722,8.396484765745196,7.6332070371971135,30,117.20633399750633,0.8629007151750402
2_month_shifted,T4,4_0,730,15,7.98366478613731,8.981253704543276,8.368913305907414,30,120.24939818661952,0.8137167833736045
2_month_shifted,T5,4_0,912,15,8.842257112745283,9.676875523538119,9.161138420128756,30,137.25076775851525,0.4298508665032106
2_month_shifted,T6,4_0,1095,15,9.000616390008828,9.720630969581466,9.273247877321586,30,116.55003285184002,0.8723190863691593
2_month_shifted,T7,4_0,1278,15,8.88514482233133,9.520167972835429,9.123748773389039,30,114.11520604608644,0.9035505946362822
2_month_shifted,T8,4_0,1461,15,8.837096123220984,9.406351170817194,9.049553392482764,30,117.16562836955713,0.8634972658446978
2_month_shifted,T9,4_0,1594,15,8.659746157447126,9.18974573580297,8.856683075346474,30,119.79481440361013,0.821630582896244
3_month_shifted,T1,4_0,181,7,7.492818700521531,9.067559509087493,8.13201652670553,10,27.677589173110402,0.42773676750659867
3_month_shifted,T2,4_0,365,12,7.004671984554539,8.426595918635586,7.570647938952202,24,111.06892893824173,0.40046521545006414
3_month_shifted,T3,4_0,546,15,7.366215931650626,8.622078220377071,7.857739650166376,30,118.27964608800713,0.8465813388116418
3_month_shifted,T4,4_0,730,15,8.84549793866895,9.843086857074917,9.230746458439056,30,134.93305524084596,0.4854365441328591
3_month_shifted,T5,4_0,911,15,8.89849657545015,9.733852272352035,9.217676644633421,30,132.7498099522632,0.5386636362935698
3_month_shifted,T6,4_0,1095,15,9.011778604660767,9.731793184233405,9.284410091973525,30,113.99550431813887,0.9049369096938458
3_month_shifted,T7,4_0,1277,15,8.924353658029789,9.559782084910756,9.16311925425405,30,113.81129778199606,0.9070434068995684
3_month_shifted,T8,4_0,1461,15,8.854054862705457,9.423309910301667,9.066512131967237,30,115.44498612617735,0.8872147934504364
3_month_shifted,T9,4_0,1594,15,8.668631595378205,9.19863117373405,8.865568513277552,30,119.91013594385385,0.8196413955911139
original,T1,5_0,183,6,4.584362904042568,5.978989680561881,5.150370363175599,10,30.092557179223363,0.7449252928382388
original,T2,5_0,366,7,5.81702779147037,6.740976631274166,6.184753352968704,10,22.568647353589625,0.7079538226918982
original,T3,5_0,548,7,5.074483984442098,5.748772539094877,5.338346269255562,10,22.851535382245174,0.6929622640081243
original,T4,5_0,731,7,4.6482104142138185,5.184787417041603,4.855412093318482,10,26.568997770886476,0.48722361381497437
original,T5,5_0,913,13,4.930273430478153,5.667938763914349,5.212096975743406,26,114.3501695320808,0.5520602530948224
original,T6,5_0,1096,7,4.450845257510806,4.838258682748265,4.597531617148113,10,27.128363712635853,0.45688569487183345
original,T7,5_0,1278,7,4.114074271359987,4.456009813939118,4.242553321929524,10,29.639464900803098,0.330594343926654
original,T8,5_0,1461,13,4.205402815621285,4.708974588494854,4.393345784583627,26,116.05093546688813,0.5074128035345776
original,T9,5_0,1644,13,4.604035921722812,5.061132043261844,4.773617788803846,26,125.08765936080809,0.28762135937279093
original,T10,5_0,1827,13,4.491268775105791,4.910309467794093,4.645901051402824,26,125.47683056126941,0.279393007237612
original,T11,5_0,2009,13,4.297330024300527,4.684747234517179,4.4396031276643555,26,130.66662632177173,0.1829943095958439
original,T12,5_0,2192,13,4.141695342032094,4.502111980732309,4.273465609702698,26,131.44808900986828,0.17070793743749899
1_month_shifted,T1,5_0,182,7,3.0655846113265426,4.633916828350539,3.7021361372569537,10,34.706542934526965,0.14645647720264965
1_month_shifted,T2,5_0,366,10,4.83006234863198,6.050994744086997,5.315985412040493,20,76.52118979490479,0.8435931391197415
1_month_shifted,T3,5_0,547,13,4.362046433062328,5.4714013231547085,4.796194101746789,26,123.0998726802714,0.331618703684881
1_month_shifted,T4,5_0,731,13,4.642537024642985,5.524056386431489,4.9829397831720765,26,113.47901263764089,0.5748811787687863
1_month_shifted,T5,5_0,912,13,4.262462586255336,5.0007788727259195,4.544549896633023,26,124.45224372947798,0.3013346088259176
1_month_shifted,T6,5_0,1096,7,3.799377848878052,4.186791274115511,3.9460642085153594,10,34.805249283559036,0.14386816166917185
1_month_shifted,T7,5_0,1277,7,3.4334283145981654,3.775582082918686,3.5619944048727676,10,38.02168322489518,0.07751980638126486
1_month_shifted,T8,5_0,1461,13,3.642050471333416,4.145622244206986,3.829993440295758,26,123.14528862419776,0.3305784925515998
1_month_shifted,T9,5_0,1643,7,4.2956681842670426,4.5740398267186695,4.39894676619951,10,30.561149921933495,0.2895380311648442
1_month_shifted,T10,5_0,1827,7,4.211134871041533,4.466203118764847,4.305258865309291,10,28.791976433360166,0.3710581551912933
1_month_shifted,T11,5_0,2008,7,3.9890450374056936,4.224961390089023,4.075683943907,10,30.95055105918184,0.2731738241914169
1_month_shifted,T12,5_0,2192,7,3.823793606634844,4.043177647582801,3.9040015956517333,10,33.050662643807065,0.19540321379896539
2_month_shifted,T1,5_0,183,13,5.219717511836894,7.785830780632428,6.26117123664167,26,85.96603970833073,0.98601340478298
2_month_shifted,T2,5_0,366,10,4.798018625570328,6.0189510210253445,5.283941688978841,20,73.84847654632418,0.8913996356567628
2_month_shifted,T3,5_0,548,12,4.450091818508679,5.485606384582589,4.855308898757928,24,101.82709192549899,0.6490262050874593
2_month_shifted,T4,5_0,731,13,4.721410734487944,5.602930096276449,5.061813493017034,26,110.4524074470882,0.6526480766466489
2_month_shifted,T5,5_0,913,9,4.223162801463664,4.768393700090416,4.431467161007546,10,10.24936931109401,0.3306772377009073
2_month_shifted,T6,5_0,1096,9,3.8190919007484676,4.289522488536811,3.9972110517366266,10,11.270816711057307,0.2576016727869193
2_month_shifted,T7,5_0,1278,9,3.479570822476897,3.8947782670372693,3.635581098168476,10,12.752898806291057,0.17410978317957293
2_month_shifted,T8,5_0,1461,7,3.863141399550542,4.169663348256194,3.9775414676145764,10,24.085016061493658,0.6255960892909972
2_month_shifted,T9,5_0,1644,7,4.321396204577944,4.599628626384311,4.4246199497577035,10,30.026591231629084,0.31296034994777694
2_month_shifted,T10,5_0,1827,7,4.201812452858681,4.456880700581995,4.295936447126439,10,28.540743901744978,0.38351363224141677
2_month_shifted,T11,5_0,2009,7,3.993334062360932,4.229153233797155,4.079935081799785,10,30.46996291304576,0.2934558176321085
2_month_shifted,T12,5_0,2192,7,3.8328500588155574,4.052234099763514,3.913058047832447,10,31.965936645727325,0.23334814951637678
3_month_shifted,T1,5_0,182,13,5.820958730520108,8.39750451563096,6.866721951691497,26,114.72786104614633,0.5421441394269974
3_month_shifted,T2,5_0,366,10,4.793758936955293,6.01469133241031,5.279682000363806,20,75.5584571358867,0.862064682341434
3_month_shifted,T3,5_0,547,13,4.599487677546765,5.708842567639147,5.033635346231226,26,108.51707516020501,0.7000962438599544
3_month_shifted,T4,5_0,731,13,4.728906489210737,5.610425850999242,5.069309247739827,26,109.51777483708007,0.6758504895765174
3_month_shifted,T5,5_0,912,7,4.199986252103879,4.649396165607713,4.37169157146421,10,29.30686069373339,0.34617874302379253
3_month_shifted,T6,5_0,1096,9,3.81161259726998,4.282043185058323,3.989731748258139,10,11.15660498982543,0.26512707246615314
3_month_shifted,T7,5_0,1277,9,3.491822601139198,3.9072950340998305,3.6479385679012157,10,12.687586459602276,0.17725960929647205
3_month_shifted,T8,5_0,1461,7,4.251497832647471,4.5580197813531225,4.365897900711506,10,29.47417799475517,0.338289811012701
3_month_shifted,T9,5_0,1643,10,4.388228590908957,4.756076832720035,4.5247038598911455,20,92.43225092355944,0.4093227603396594
3_month_shifted,T10,5_0,1827,7,4.195610264816537,4.450678512539851,4.2897342590842955,10,28.242288609201854,0.39856372757199493
3_month_shifted,T11,5_0,2008,10,4.0639680751775975,4.3757146840805685,4.178455201625753,20,96.63834935845773,0.29717432770709296
3_month_shifted,T12,5_0,2192,7,3.8394108024846325,4.058794843432589,3.919618791501522,10,31.376182314312917,0.25597494296135687
original,T1,5_1,182,13,0.14142925832056363,2.717975043431416,1.1871924794919537,26,106.65144558325436,0.743321561757898
original,T2,5_1,365,11,-0.3672170597387765,0.9555028789412665,0.1592722001660256,22,97.34468013241265,0.5282349114851792
original,T3,5_1,547,13,0.3748863740470138,1.4842412641393952,0.8090340427314751,26,91.80955562528895,0.9588947373638738
original,T4,5_1,710,10,0.22374749600578317,0.9494657907650521,0.5043731052941152,20,79.53529507136864,0.7770419945936102
1_month_shifted,T1,5_1,181,10,-0.3072803216154667,1.7736271754181259,0.5373739486991045,20,80.73129931769108,0.7472762496290359
1_month_shifted,T2,5_1,365,13,-0.24170625556080594,1.2794216739212432,0.36375639332971654,26,109.64753898136642,0.67265924230475
1_month_shifted,T3,5_1,546,15,0.4072058982539548,1.6630681869804,0.8987296167697046,30,114.02207518391513,0.9046303713227816
1_month_shifted,T4,5_1,709,10,0.21526088109836625,0.9417945808336043,0.4962204566978906,20,82.00929058530292,0.71365641800913
2_month_shifted,T1,5_1,182,15,0.09225397391432533,3.0048709483874623,1.274421093499375,30,115.80041725639788,0.8825552077780698
2_month_shifted,T2,5_1,365,15,-0.3490411117784411,1.3704948085056146,0.33539492609780175,30,112.64510049028281,0.9196325379166328
2_month_shifted,T3,5_1,547,15,0.32026924774919013,1.5743226017666647,0.8110448732185813,30,123.23591978800714,0.7570898312062625
2_month_shifted,T4,5_1,710,10,0.14727285757913794,0.8729911523384069,0.4278984668674699,20,85.8176249128782,0.6051840009543619
3_month_shifted,T1,5_1,181,13,-0.7466202800348782,1.8404539054663447,0.30349043441026424,26,122.63972077397062,0.34224476640698936
3_month_shifted,T2,5_1,365,15,-0.6489527948184053,1.0705831254656504,0.035483243057837566,30,119.42719682087107,0.8278873152638729
3_month_shifted,T3,5_1,546,10,0.03103231624703645,0.9246266370716226,0.3807703467293969,20,79.10288880647585,0.7873607568656084
3_month_shifted,T4,5_1,709,10,-0.0763433947541251,0.6501903049811131,0.2046161808453993,20,79.38635951802797,0.7806236500416743
original,T1,6_0,181,1,12.593895023532179,13.15630245516288,12.822179961455037,10,66.30726193295003,0.8808782413076066
original,T2,6_0,365,15,13.131152280622773,14.850688200906829,13.815588318499016,30,108.24619645156531,0.9562646919790726
1_month_shifted,T1,6_0,182,8,12.765067786843224,14.501435598548362,13.469821261980464,10,13.330066008088833,0.7716035325054613
1_month_shifted,T2,6_0,365,8,12.86806820497493,13.893176157451963,13.27609738140115,10,10.723129287334297,0.9057342715267702
2_month_shifted,T1,6_0,181,6,12.73619846704841,14.142217046125161,13.306910811855552,10,28.158236171589653,0.821513288926917
2_month_shifted,T2,6_0,365,15,13.84701297077828,15.566548891062336,14.531449008654523,30,101.04888120267839,0.9870869604548842
3_month_shifted,T1,6_0,182,1,12.603239283197077,13.163357932134218,12.83057911388651,10,75.12208378789579,0.6630309346745025
3_month_shifted,T2,6_0,365,15,13.880595835595477,15.600131755879532,14.56503187347172,30,90.60311644126469,0.998779277901559
original,T1,8_0,182,5,6.723565841606021,7.955826869267733,7.223713469122774,10,38.481474892879376,0.7428576309237171
original,T2,8_0,365,13,5.981319022299843,7.502446951781892,6.586781671190366,26,117.86767422448233,0.4601108904608839
original,T3,8_0,423,13,5.7117275613019025,7.068479693820957,6.248598682623549,26,117.63476171650562,0.4661305421710129
1_month_shifted,T1,8_0,181,13,6.381284353102236,8.968358538603459,7.4313950675473786,26,131.1378848361684,0.17551467260416526
1_month_shifted,T2,8_0,365,13,5.635824165759404,7.156952095241453,6.241286814649927,26,119.44197965460981,0.41993339072498376
1_month_shifted,T3,8_0,420,13,5.313179215255957,6.677466660344111,5.853189982416202,26,129.82435737828618,0.1968964262492709
2_month_shifted,T1,8_0,181,5,5.7791132945922,7.016409644179742,6.281340158022486,10,50.331510181892554,0.270634869172292
2_month_shifted,T2,8_0,365,13,5.363027914231254,6.8841558437133035,5.968490563121777,26,114.87115338021165,0.5383805686932696
2_month_shifted,T3,8_0,420,13,4.987879206904458,6.352166651992613,5.527889974064704,26,129.48433217111076,0.20270283791215726
3_month_shifted,T1,8_0,184,3,4.843286423649365,5.732251739130475,5.204045286782936,10,70.85926644079612,0.23213364985122797
3_month_shifted,T2,8_0,365,10,4.683735152141945,5.9072510954209845,5.170737717553887,20,109.9654373614461,0.0750313447546983
3_month_shifted,T3,8_0,422,10,4.334393341801924,5.427706028740813,4.767062754025179,20,112.37078029418619,0.055340157218653985
original,T1,9_0,184,15,8.107147833106561,10.996285108420167,9.279614138290665,30,140.2870698499208,0.3601306412188591
original,T2,9_0,365,14,7.517329483286672,9.137661408169725,8.162278826670056,28,127.71364481852237,0.4406077206888037
original,T3,9_0,416,14,7.251034215498554,8.71515473872565,7.830787943416147,28,130.47588174496246,0.37426730918778284
1_month_shifted,T1,9_0,183,11,7.8578601159137715,10.08926295834467,8.76347205052662,22,87.97491646526456,0.778399154327217
1_month_shifted,T2,9_0,365,14,7.269507429198783,8.889839354081836,7.914456772582166,28,116.48869811357848,0.7165593193858816
1_month_shifted,T3,9_0,415,11,7.166716162554631,8.364155526687027,7.640917691109568,22,84.70059347794967,0.8465461455847043
2_month_shifted,T1,9_0,184,10,7.091770933854914,9.14750322590498,7.926025804851296,20,89.31158335763708,0.5006760430654618
2_month_shifted,T2,9_0,365,12,7.1711628891907715,8.593086823271818,7.7371388435884345,24,87.44465496099689,0.9268294887453907
2_month_shifted,T3,9_0,416,12,6.911806730272237,8.19664718943071,7.4205702057917575,24,91.23669824141571,0.8768965565636847
3_month_shifted,T1,9_0,183,2,6.485846969608179,7.211052893398222,6.780170848357354,10,71.17867977229683,0.5052101564519236
