period_shift,Tm,group,nobs,lag,aic,bic,hqic,whiteness_test_lag,whiteness_test_statistic,whiteness_test_pvalue
3_month_shifted,T4,4_0,1461,10,11.671546461386901,12.00996187663034,11.797828026671075,20,96.03827278325397,0.3121297139059697
original,T1,4_1,365,4,11.527944834249467,11.95333242238902,11.697175249316718,10,43.44744132718513,0.8473168810812235
original,T2,4_1,731,4,11.979915750641615,12.227689573601548,12.075563859057416,10,56.96651619804159,0.3653081012101771
original,T3,4_1,1096,8,11.398362576315998,11.742993550107013,11.528820760145015,10,21.779176537201458,0.24193673547349456
original,T4,4_1,1461,10,11.30740928859956,11.645824703843,11.433690853883734,20,91.62275658654013,0.432553682549526
1_month_shifted,T1,4_1,365,5,11.386799927093119,11.910353881726415,11.595083514868199,10,35.96317209372388,0.8298152635128119
1_month_shifted,T2,4_1,731,4,11.894083354879012,12.141857177838945,11.989731463294813,10,52.73707312091497,0.5231870554240674
1_month_shifted,T3,4_1,1096,8,11.294880373987874,11.639511347778889,11.425338557816891,10,21.997713337782766,0.23208666947900417
1_month_shifted,T4,4_1,1461,10,11.230270585139147,11.568686000382586,11.35655215042332,20,94.06761725118503,0.3638209217950406
2_month_shifted,T1,4_1,366,2,11.693234013502513,11.921811388075245,11.784158618327323,10,79.96794162261202,0.2431930122565776
2_month_shifted,T2,4_1,731,4,11.909901131164755,12.157674954124689,12.005549239580557,10,51.76989540828356,0.5608759137652191
2_month_shifted,T3,4_1,1096,4,11.556441643973908,11.735649750345235,11.624279899564998,10,61.67780328753994,0.22067724522762644
2_month_shifted,T4,4_1,1461,10,10.926446749107141,11.26486216435058,11.052728314391315,20,93.69869955916496,0.37389859027012823
3_month_shifted,T1,4_1,366,4,11.942025697798831,12.366526536291047,12.110885678187765,10,52.33274287312046,0.5389311098283738
3_month_shifted,T2,4_1,731,4,11.897208811865463,12.144982634825396,11.992856920281264,10,55.160176381737955,0.4305630020509904
3_month_shifted,T3,4_1,1096,4,11.505613607003442,11.684821713374768,11.573451862594531,10,61.38041735722151,0.22853159234396025
3_month_shifted,T4,4_1,1461,10,10.915737969103763,11.254153384347202,11.042019534387936,20,95.82625688621886,0.3175054364704704
original,T1,5_0,366,3,16.33222849648812,16.658767603020593,16.462120789094993,10,68.99991067700566,0.28183119047708394
original,T2,5_0,731,4,17.57812293577806,17.825896758737997,17.673771044193867,10,61.49990791890957,0.22535395807474418
original,T3,5_0,1096,7,17.545780899834867,17.849056156770956,17.6605841016044,10,30.649091487886153,0.28579034264825687
original,T4,5_0,1461,7,18.708740794037098,18.948906572596957,18.79835996940006,10,23.66960569839902,0.6485733041625884
1_month_shifted,T1,5_0,366,3,16.15498917961564,16.481528286148112,16.284881472222512,10,63.161129339274034,0.47059836571907654
1_month_shifted,T2,5_0,731,10,17.781953885879318,18.372799156014548,18.010037836717,20,100.35061284399475,0.21388612235462126
1_month_shifted,T3,5_0,1096,7,17.519830502877344,17.823105759813433,17.634633704646877,10,31.089750706439997,0.26746946550162515
1_month_shifted,T4,5_0,1461,7,18.685059691192734,18.925225469752593,18.774678866555696,10,26.555597291134262,0.4879572359590493
2_month_shifted,T1,5_0,366,3,16.310903611561876,16.63744271809435,16.44079590416875,10,68.24677623090675,0.3035995388817445
2_month_shifted,T2,5_0,731,3,17.557189977621995,17.747785226052713,17.63076544563415,10,74.02279966803974,0.16144131114800175
2_month_shifted,T3,5_0,1096,7,17.52435775938242,17.827633016318508,17.63916096115195,10,33.22279116434272,0.18981674472787044
2_month_shifted,T4,5_0,1461,7,18.67492405042199,18.91508982898185,18.76454322578495,10,25.515984348848953,0.5455694592708721
3_month_shifted,T1,5_0,366,3,16.311625886859904,16.638164993392376,16.441518179466776,10,65.22887467662345,0.3991557535655521
3_month_shifted,T2,5_0,731,10,17.77854598336164,18.369391253496868,18.00662993419932,20,100.61088468831387,0.20867410301477954
3_month_shifted,T3,5_0,1096,10,17.518333148053454,17.94567555555431,17.680101296001435,20,103.29270889696919,0.15988057070065326
3_month_shifted,T4,5_0,1461,7,18.71525097899454,18.9554167575544,18.804870154357502,10,25.084289270350293,0.5697381780466662
original,T1,5_1,365,6,15.875537280081033,16.497257601208073,16.12287404056394,10,43.01122070854821,0.19614096892016722
original,T2,5_1,730,6,17.86236302492063,18.22488707920476,18.002317173958993,10,33.341013950298056,0.5957139596383587
original,T3,5_1,1096,7,17.36457490398216,17.66785016091825,17.479378105751692,10,32.33510428895451,0.21990073219371606
original,T4,5_1,1461,7,16.969946200636638,17.210111979196498,17.0595653759996,10,35.64898112487996,0.1231762833886007
1_month_shifted,T1,5_1,365,10,15.714723892779592,16.729109679881603,16.118273344093808,20,92.64761093710432,0.40321467697470925
1_month_shifted,T2,5_1,730,7,17.801771265940534,18.221535960374794,17.963823438511273,10,32.41504813606459,0.21706135570496737
1_month_shifted,T3,5_1,1096,7,17.311662118747563,17.614937375683652,17.426465320517096,10,35.680741922976026,0.12244626561757067
1_month_shifted,T4,5_1,1461,7,16.913184299929835,17.153350078489694,17.002803475292797,10,38.912617758903586,0.06452663199743901
2_month_shifted,T1,5_1,365,1,15.822692708875202,15.953581197533525,15.874763605818972,10,84.96709365401878,0.35982165462501486
2_month_shifted,T2,5_1,730,7,17.723945282489527,18.143709976923788,17.885997455060267,10,29.25403392521139,0.3486898653457935
2_month_shifted,T3,5_1,1096,7,17.246779524641596,17.550054781577686,17.36158272641113,10,34.38443847334019,0.15515425461373444
2_month_shifted,T4,5_1,1461,7,16.84667672434825,17.08684250290811,16.93629589971121,10,37.73582080839916,0.08213115008286204
3_month_shifted,T1,5_1,365,1,15.812967644729675,15.943856133387998,15.865038541673444,10,91.68798923997797,0.1956516662036654
3_month_shifted,T2,5_1,730,7,17.783692921304958,18.203457615739218,17.945745093875697,10,30.14610252236196,0.30762921681540656
3_month_shifted,T3,5_1,1096,7,17.23573801644893,17.53901327338502,17.350541218218464,10,35.92220002688624,0.11700891867395981
3_month_shifted,T4,5_1,1461,7,17.19757563481148,17.437741413371338,17.28719481017444,10,39.25306103204773,0.06007875700121326
original,T1,6_0,365,4,6.072301044529403,6.497688632668956,6.241531459596654,10,77.53883343819562,0.019574073824446776
original,T2,6_0,549,7,6.250207181123785,6.775478475520805,6.4556559608230275,10,29.482230734352786,0.33791262375251324
1_month_shifted,T1,6_0,365,5,7.080807718122045,7.60436167275534,7.289091305897124,10,53.71741139750153,0.1749568559174148
1_month_shifted,T2,6_0,549,7,6.324176446160423,6.8494477405574425,6.529625225859665,10,26.96478293592034,0.46569619034228704
2_month_shifted,T1,6_0,365,4,6.829012820888017,7.2544004090275696,6.998243235955268,10,65.17184810979455,0.14188706311674032
2_month_shifted,T2,6_0,546,7,6.4356806615245,6.963204644044412,6.642060708563522,10,24.1462819196022,0.6221899008931284
3_month_shifted,T1,6_0,365,4,6.775701830811318,7.201089418950871,6.94493224587857,10,45.70613791113524,0.7817078954434455
3_month_shifted,T2,6_0,547,7,6.5660322900993275,7.092803005625557,6.772100915522136,10,23.545471136888636,0.6553915080305837
original,T1,7_0,365,5,10.264073310839448,10.787627265472745,10.472356898614528,10,45.9277670628407,0.43354411449578156
original,T2,7_0,457,4,10.040427187370794,10.398368541263252,10.181544041393817,10,57.79099007939892,0.3370873408528996
1_month_shifted,T1,7_0,365,5,10.183399579777802,10.706953534411099,10.391683167552882,10,40.761555153336865,0.6519946531118972
1_month_shifted,T2,7_0,457,4,9.957614333552026,10.315555687444485,10.09873118757505,10,58.296013662584855,0.32035845114413686
2_month_shifted,T1,7_0,365,5,10.231447118413215,10.755001073046511,10.439730706188294,10,39.79185556139465,0.6917003323153212
2_month_shifted,T2,7_0,456,5,9.868719210333486,10.310009142389458,10.04271190422308,10,43.46664366950575,0.5370307628512024
3_month_shifted,T1,7_0,365,4,10.281040423845107,10.70642801198466,10.450270838912358,10,50.72652528755816,0.6014318455050586
3_month_shifted,T2,7_0,457,5,9.927534916397775,10.368078121188494,10.101217198272266,10,43.92628185116376,0.517390863946735
original,T1,8_0,366,2,8.788527593151933,9.017104967724665,8.879452197976743,10,73.36687834451055,0.4330168208670843
original,T2,8_0,731,4,8.454528115989723,8.702301938949656,8.550176224405524,10,43.695427546859186,0.8407277926071944
original,T3,8_0,1096,4,7.869104280269285,8.048312386640612,7.936942535860375,10,50.037928201971134,0.6279351717687076
original,T4,8_0,1217,4,7.7316858057351885,7.8963418418766995,7.793692651946029,10,57.28601321854676,0.35424319685803285
1_month_shifted,T1,8_0,366,2,8.825933394769669,9.0545107693424,8.916857999594479,10,70.31102809763117,0.534331277495253
1_month_shifted,T2,8_0,731,3,8.31826299095116,8.50885823938188,8.391838458963315,10,67.14466131970524,0.3370404286190172
1_month_shifted,T3,8_0,1096,4,7.74655377591422,7.925761882285547,7.814392031505309,10,55.10014132548981,0.4328003522096412
1_month_shifted,T4,8_0,1214,6,7.657981995280529,7.899114938531791,7.748799984158387,10,37.34520663657561,0.4070924202119484
2_month_shifted,T1,8_0,366,2,8.50783905197505,8.736416426547782,8.59876365679986,10,63.81988170084481,0.7431911974496028
2_month_shifted,T2,8_0,731,3,7.91067223059968,8.1012674790304,7.984247698611835,10,65.81358690093838,0.3797125039865876
2_month_shifted,T3,8_0,1096,4,7.3399959409663325,7.51920404733766,7.407834196557422,10,56.846678132438136,0.3694987546913533
2_month_shifted,T4,8_0,1215,6,7.452729974464601,7.69370207920959,7.5434836678392125,10,34.24962456881648,0.5520072357568029
3_month_shifted,T1,8_0,366,4,8.596257419105918,9.020758257598134,8.765117399494851,10,52.17182305784298,0.5452040926468266
3_month_shifted,T2,8_0,731,4,7.899571770710775,8.14734559367071,7.995219879126577,10,46.52714882891502,0.7549766862224456
3_month_shifted,T3,8_0,1096,4,7.4846087805352735,7.663816886906601,7.552447036126363,10,58.812712887315385,0.30370862134710896
3_month_shifted,T4,8_0,1214,6,7.450941190493756,7.6920741337450185,7.541759179371614,10,34.52810896564603,0.5386157593459845
original,T1,9_0,366,7,6.21280095479107,6.931186989162513,6.498563998526189,10,15.89300502476205,0.9549559255441366
original,T2,9_0,731,6,8.319536208908923,8.681667180927288,8.459329598132019,10,46.71138803016923,0.10895635689403743
original,T3,9_0,1096,9,8.399661939490814,8.78564863013675,8.545775105379313,10,14.043252584688593,0.12079494682542499
original,T4,9_0,1461,10,8.936969449803291,9.27538486504673,9.063251015087465,20,102.48124091889399,0.17370253785319995
1_month_shifted,T1,9_0,366,7,6.243016556009067,6.96140259038051,6.528779599744186,10,18.708202294124785,0.8803883648889704
1_month_shifted,T2,9_0,731,6,8.426626796586351,8.788757768604716,8.566420185809447,10,43.74157592114024,0.1758082576208263
1_month_shifted,T3,9_0,1096,8,8.517948591415403,8.862579565206417,8.64840677524442,10,19.01319612628194,0.3910112867724015
1_month_shifted,T4,9_0,1461,10,8.9614433147211,9.299858729964539,9.087724880005274,20,100.14637393468979,0.21803500058611158
2_month_shifted,T1,9_0,366,8,6.960637103971612,7.7769848703027975,7.285367835488793,10,17.551124890162367,0.48557003454404035
2_month_shifted,T2,9_0,731,8,8.145806219532474,8.62229434060927,8.329744889562862,10,21.850770333383046,0.23867790919412538
2_month_shifted,T3,9_0,1096,4,8.344207141692756,8.523415248064083,8.412045397283846,10,64.28233327315121,0.15961682454511678
2_month_shifted,T4,9_0,1461,8,8.968059480824925,9.24097513827931,9.06989945282829,10,24.514676289244242,0.13887867827730846
3_month_shifted,T1,9_0,366,6,7.630219005353759,8.25064330776546,7.8770143613068155,10,43.66544646101923,0.17785293790135334
3_month_shifted,T2,9_0,731,6,8.83163341308319,9.193764385101556,8.971426802306286,10,43.742960711198485,0.17577122497632952
3_month_shifted,T3,9_0,1096,6,8.798450216299354,9.060369756380524,8.897598436009408,10,43.0930092602781,0.19378406066002607
3_month_shifted,T4,9_0,1461,8,8.95879637529305,9.231712032747435,9.060636347296414,10,24.069812046130707,0.1527539044851187
original,T1,9_1,365,7,8.649672302546739,9.369558990167521,8.936062235737472,10,26.20076505310167,0.507480674820794
original,T2,9_1,730,7,8.802529126082133,9.222293820516391,8.964581298652872,10,35.40083006921808,0.1290002283391957
original,T3,9_1,1096,7,8.765666225580922,9.068941482517015,8.880469427350457,10,32.17837655792843,0.22554231849924447
original,T4,9_1,1461,7,8.340944462974342,8.581110241534201,8.430563638337302,10,30.530493844917075,0.29085154464073004
1_month_shifted,T1,9_1,365,7,8.74337824737289,9.463264934993672,9.029768180563623,10,36.390719536153775,0.10701366540845854
1_month_shifted,T2,9_1,730,10,8.679760099238045,9.271246714122684,8.908106342405905,20,99.45328545756043,0.23249888839917437
1_month_shifted,T3,9_1,1096,7,8.708997334990212,9.012272591926305,8.823800536759746,10,34.1258583430429,0.1624191245308247
1_month_shifted,T4,9_1,1461,7,8.20670079517225,8.446866573732109,8.29631997053521,10,32.15577586003504,0.22636406176480658
2_month_shifted,T1,9_1,365,3,8.321709947047038,8.64893116869285,8.451887189406463,10,77.61631847219061,0.10176674584460749
2_month_shifted,T2,9_1,730,7,8.380432623936407,8.800197318370666,8.542484796507146,10,31.014046510357232,0.27056224369822063
2_month_shifted,T3,9_1,1096,7,8.457263090439605,8.760538347375698,8.57206629220914,10,32.92826464498132,0.19944763287546557
2_month_shifted,T4,9_1,1461,7,7.975741116947248,8.215906895507107,8.065360292310208,10,31.436335942687414,0.2536027878618265
3_month_shifted,T1,9_1,365,9,7.784433100480646,8.700652521088912,8.148929379087033,10,13.253582950249154,0.1514635978635247
3_month_shifted,T2,9_1,730,7,8.151714871507124,8.571479565941383,8.313767044077863,10,32.87573039948797,0.20120193453627067
3_month_shifted,T3,9_1,1096,10,7.861510992041856,8.288853399542713,8.023279139989837,20,95.76843281137108,0.31897972675332836
3_month_shifted,T4,9_1,1461,7,7.830318494984189,8.070484273544048,7.91993767034715,10,32.28894590909504,0.22155192203088186
original,T1,10_0,365,5,9.925189876894114,10.44874383152741,10.133473464669194,10,42.76528648876494,0.5670763073855307
original,T2,10_0,730,5,9.974841549592323,10.28012496372633,10.092697675098316,10,29.65676122340767,0.962206225802946
original,T3,10_0,1096,5,9.590180672450815,9.810744495677064,9.673673910101387,10,35.7596333607413,0.8360621107889983
original,T4,10_0,1461,7,9.681873708785261,9.92203948734512,9.771492884148222,10,27.17594767131731,0.4543332316997228
1_month_shifted,T1,10_0,365,5,10.218446787818735,10.742000742452031,10.426730375593815,10,35.56808826715563,0.8418245284015706
1_month_shifted,T2,10_0,730,5,9.829721523576238,10.135004937710244,9.94757764908223,10,36.45124227192486,0.8143276441483858
1_month_shifted,T3,10_0,1096,5,9.66172662296184,9.882290446188088,9.745219860612412,10,34.64308057134795,0.8680254074502709
1_month_shifted,T4,10_0,1461,7,9.681801687401183,9.921967465961043,9.771420862764144,10,28.028460459281984,0.40950720856149586
2_month_shifted,T1,10_0,365,1,9.855885477494366,9.98677396615269,9.907956374438136,10,73.19095403965594,0.719582077542105
2_month_shifted,T2,10_0,730,4,9.721236168350305,9.969278942334187,9.816994270323924,10,48.657771918173225,0.6798607112424945
2_month_shifted,T3,10_0,1096,5,9.590015932825036,9.810579756051284,9.673509170475608,10,45.851984389263244,0.43664409693087
2_month_shifted,T4,10_0,1461,7,9.564457975817401,9.80462375437726,9.654077151180362,10,32.80515447637888,0.20357614454878695
3_month_shifted,T1,10_0,365,5,9.816770831569315,10.340324786202611,10.025054419344395,10,37.80358881059803,0.7678935677404749
3_month_shifted,T2,10_0,730,5,9.582306327996498,9.887589742130505,9.700162453502491,10,44.06858178848136,0.5113276275269587
3_month_shifted,T3,10_0,1096,6,9.713497971074737,9.975417511155907,9.812646190784792,10,41.620274975349325,0.23934193921802407
3_month_shifted,T4,10_0,1461,10,9.565312807673852,9.903728222917291,9.691594372958026,20,98.11286655359868,0.2621336345353485
original,T1,10_1,365,9,9.870364116516384,10.786583537124653,10.234860395122773,10,27.431269761366206,0.0011864517299945197
original,T2,10_1,730,10,9.265490254109686,9.856976868994325,9.493836497277545,20,87.65999528866601,0.5501829629604477
original,T3,10_1,1096,10,9.034658752080576,9.462001159581433,9.196426900028557,20,88.81499728134689,0.5155325733318183
original,T4,10_1,1461,8,9.088523983237451,9.361439640691836,9.190363955240816,10,29.06825540523181,0.04755123670929223
1_month_shifted,T1,10_1,365,9,9.68414847089503,10.600367891503298,10.048644749501419,10,28.718261865428147,0.0007228714057943955
1_month_shifted,T2,10_1,730,10,9.231477097749055,9.822963712633694,9.459823340916914,20,90.66595850754864,0.4604889760347306
1_month_shifted,T3,10_1,1096,10,9.070743767093651,9.498086174594508,9.232511915041632,20,93.53171094286436,0.3784979081989366
1_month_shifted,T4,10_1,1461,10,8.900592351058,9.23900776630144,9.026873916342174,20,103.12990797767056,0.16258862860958195
2_month_shifted,T1,10_1,365,9,9.824168885105864,10.740388305714132,10.188665163712253,10,22.49618450023834,0.007432644332248248
2_month_shifted,T2,10_1,730,10,9.126033733341778,9.717520348226417,9.354379976509637,20,88.48909894038654,0.5253022602022269
2_month_shifted,T3,10_1,1096,10,9.034535864743775,9.461878272244633,9.196304012691757,20,91.29420829539538,0.4420934757493452
2_month_shifted,T4,10_1,1461,10,8.850458915627637,9.188874330871077,8.976740480911811,20,103.67274168034919,0.15368511507446078
3_month_shifted,T1,10_1,365,7,9.797566215984029,10.517452903604811,10.083956149174762,10,42.99949173426433,0.02616213793316129
3_month_shifted,T2,10_1,730,10,8.891842610929624,9.483329225814263,9.120188854097483,20,102.10311370694093,0.1804213586000116
3_month_shifted,T3,10_1,1096,10,8.781568586847483,9.20891099434834,8.943336734795464,20,92.35069637792361,0.41164415094032825
3_month_shifted,T4,10_1,1461,9,9.17364190832216,9.479307444671074,9.28770267696593,10,20.24580671965513,0.016454578819064338
original,T1,10_2,365,4,8.304647951310146,8.730035539449698,8.473878366377397,10,51.22176355718198,0.5822210618903726
original,T2,10_2,731,5,8.196884322037379,8.50183671952653,8.314605070856828,10,34.36390525032889,0.8753930356934191
original,T3,10_2,1096,5,8.485008286866883,8.705572110093131,8.568501524517455,10,43.96748513629288,0.5156342432603789
original,T4,10_2,1461,5,8.912488271489023,9.08715429225983,8.977665853571178,10,50.7881174158123,0.25610830845600985
1_month_shifted,T1,10_2,365,4,8.216871944412883,8.642259532552435,8.386102359480134,10,51.21084018991657,0.5826457426565437
1_month_shifted,T2,10_2,731,5,8.310761841944935,8.615714239434086,8.428482590764384,10,46.09634754508995,0.42667518498550705
1_month_shifted,T3,10_2,1096,4,8.641721126804526,8.820929233175853,8.709559382395616,10,53.09295147721981,0.5093655907587679
1_month_shifted,T4,10_2,1461,10,9.220668497750578,9.559083912994017,9.346950063034752,20,92.9369384297252,0.395060736879969
2_month_shifted,T1,10_2,365,4,7.870505966878544,8.295893555018097,8.039736381945795,10,54.503849856584054,0.45521757241536764
2_month_shifted,T2,10_2,731,4,8.262561551192116,8.51033537415205,8.358209659607917,10,50.163992763327975,0.6231059934705379
2_month_shifted,T3,10_2,1096,4,8.615083427783782,8.794291534155109,8.682921683374872,10,46.59139162775281,0.7528271829515304
2_month_shifted,T4,10_2,1461,9,9.697630941553054,10.003296477901968,9.811691710196824,10,23.68333107734577,0.004831056685967247
3_month_shifted,T1,10_2,365,4,7.975697211315658,8.40108479945521,8.14492762638291,10,50.91916717873459,0.5939706592741545
3_month_shifted,T2,10_2,731,4,8.34064164486369,8.588415467823623,8.43628975327949,10,50.786398713683056,0.5991146975847785
3_month_shifted,T3,10_2,1096,4,8.75857894346859,8.937787049839917,8.82641719905968,10,51.294602265379645,0.5793883477284314
3_month_shifted,T4,10_2,1461,5,9.181365438820169,9.356031459590977,9.246543020902324,10,43.91162646630033,0.5180158530686455
original,T1,11_0,365,2,11.216161020230386,11.445215875382452,11.307285089881981,10,79.84212693047641,0.24626454847474546
original,T2,11_0,730,4,11.046176331786274,11.294219105770155,11.141934433759893,10,63.84243230984655,0.1689632484399412
original,T3,11_0,1096,5,10.555801966067536,10.776365789293784,10.639295203718108,10,44.09363126413659,0.5102613418989619
original,T4,11_0,1461,6,10.27112933898004,10.478545238645374,10.348527717702598,10,39.60397069911269,0.31228973914926156
1_month_shifted,T1,11_0,365,10,11.0735417645804,12.087927551682409,11.477091215894614,20,91.73207016859264,0.4293930790297087
1_month_shifted,T2,11_0,730,4,11.023976837246126,11.272019611230007,11.119734939219745,10,58.91955048495016,0.30032657765243986
1_month_shifted,T3,11_0,1096,5,10.557788647239642,10.77835247046589,10.641281884890214,10,42.97036100714775,0.558289396037802
1_month_shifted,T4,11_0,1461,6,10.22810462008558,10.435520519750913,10.305502998808137,10,41.04517174361058,0.258923009352328
2_month_shifted,T1,11_0,365,8,10.85009662004195,11.668149674156474,11.175539725940512,10,16.19679645735725,0.5788150270744423
2_month_shifted,T2,11_0,730,8,11.285114570247917,11.762119904832302,11.469264766351028,10,16.82773973653308,0.5349770399590394
2_month_shifted,T3,11_0,1096,8,10.70638636087922,11.051017334670235,10.836844544708237,10,16.467032901504364,0.5599880522125869
