,n_commits
2015-01-01,40
2015-02-01,13
2015-03-01,62
2015-04-01,105
2015-05-01,34
2015-06-01,53
2015-07-01,23
2015-08-01,35
2015-09-01,28
2015-10-01,75
2015-11-01,36
2015-12-01,63
2016-01-01,70
2016-02-01,74
2016-03-01,73
2016-04-01,61
2016-05-01,184
2016-06-01,176
2016-07-01,227
2016-08-01,161
2016-09-01,88
2016-10-01,101
2016-11-01,103
2016-12-01,33
2017-01-01,69
2017-02-01,92
2017-03-01,72
2017-04-01,73
2017-05-01,72
2017-06-01,53
2017-07-01,68
2017-08-01,47
2017-09-01,61
2017-10-01,28
2017-11-01,29
2017-12-01,26
2018-01-01,63
2018-02-01,102
2018-03-01,59
2018-04-01,65
2018-05-01,82
2018-06-01,32
2018-07-01,37
2018-08-01,36
2018-09-01,41
2018-10-01,6
2018-11-01,14
2018-12-01,26
2019-01-01,25
2019-02-01,35
2019-03-01,30
2019-04-01,52
2019-05-01,74
2019-06-01,45
2019-07-01,27
2019-08-01,61
2019-09-01,54
2019-10-01,26
2019-11-01,39
2019-12-01,6
2020-01-01,20
2020-02-01,30
2020-03-01,59
2020-04-01,207
2020-05-01,229
2020-06-01,193
2020-07-01,154
2020-08-01,135
2020-09-01,126
2020-10-01,124
2020-11-01,27
2020-12-01,54
2021-01-01,46
2021-02-01,71
2021-03-01,89
2021-04-01,44
2021-05-01,32
2021-06-01,56
2021-07-01,50
2021-08-01,45
2021-09-01,57
2021-10-01,58
2021-11-01,77
2021-12-01,86
2022-01-01,70
2022-02-01,77
2022-03-01,90
2022-04-01,49
2022-05-01,44
2022-06-01,57
2022-07-01,66
2022-08-01,73
2022-09-01,53
2022-10-01,75
2022-11-01,36
2022-12-01,87
2023-01-01,84
2023-02-01,70
2023-03-01,78
2023-04-01,31
2023-05-01,96
2023-06-01,81
2023-07-01,53
2023-08-01,68
2023-09-01,79
2023-10-01,80
2023-11-01,79
2023-12-01,82
2024-01-01,73
2024-02-01,54
2024-03-01,53
2024-04-01,51
2024-05-01,88
2024-06-01,79
2024-07-01,47
2024-08-01,30
2024-09-01,55
2024-10-01,55
2024-11-01,35
2024-12-01,59
2025-01-01,30
2025-02-01,52
2025-03-01,51
2025-04-01,84
2025-05-01,109
2025-06-01,98
2025-07-01,95
2025-08-01,106
