,n_commits
2013-02-01,31
2013-03-01,33
2013-04-01,80
2013-05-01,2
2013-06-01,10
2013-07-01,61
2013-08-01,3
2013-09-01,2
2013-10-01,6
2013-11-01,1
2013-12-01,2
2014-01-01,0
2014-02-01,1
2014-03-01,0
2014-04-01,25
2014-05-01,8
2014-06-01,0
2014-07-01,7
2014-08-01,2
2014-09-01,3
2014-10-01,4
2014-11-01,24
2014-12-01,33
2015-01-01,74
2015-02-01,78
2015-03-01,87
2015-04-01,68
2015-05-01,82
2015-06-01,159
2015-07-01,129
2015-08-01,50
2015-09-01,29
2015-10-01,32
2015-11-01,67
2015-12-01,38
2016-01-01,59
2016-02-01,39
2016-03-01,21
2016-04-01,9
2016-05-01,28
2016-06-01,7
2016-07-01,41
2016-08-01,75
2016-09-01,12
2016-10-01,10
2016-11-01,35
2016-12-01,31
2017-01-01,55
2017-02-01,20
2017-03-01,39
2017-04-01,50
2017-05-01,41
2017-06-01,100
2017-07-01,77
2017-08-01,50
2017-09-01,27
2017-10-01,34
2017-11-01,2
2017-12-01,6
2018-01-01,10
2018-02-01,51
2018-03-01,20
2018-04-01,29
2018-05-01,43
2018-06-01,22
2018-07-01,35
2018-08-01,3
2018-09-01,0
2018-10-01,18
2018-11-01,0
2018-12-01,2380
2019-01-01,6
2019-02-01,217
2019-03-01,109
2019-04-01,25
2019-05-01,46
2019-06-01,4
2019-07-01,14
2019-08-01,85
2019-09-01,61
2019-10-01,43
2019-11-01,93
2019-12-01,27
2020-01-01,18
2020-02-01,44
2020-03-01,73
2020-04-01,64
2020-05-01,65
2020-06-01,6
2020-07-01,7
2020-08-01,75
2020-09-01,35
2020-10-01,11
2020-11-01,1
2020-12-01,22
2021-01-01,26
2021-02-01,3
2021-03-01,31
2021-04-01,0
2021-05-01,4
2021-06-01,0
2021-07-01,1
2021-08-01,0
2021-09-01,34
2021-10-01,3
2021-11-01,1
2021-12-01,5
2022-01-01,5
2022-02-01,1
2022-03-01,50
2022-04-01,4
2022-05-01,2
2022-06-01,2
2022-07-01,0
2022-08-01,0
2022-09-01,2
2022-10-01,0
2022-11-01,2
2022-12-01,0
2023-01-01,0
2023-02-01,12
2023-03-01,10
2023-04-01,22
2023-05-01,2
2023-06-01,2
2023-07-01,0
2023-08-01,2
2023-09-01,6
2023-10-01,1
2023-11-01,7
2023-12-01,7
2024-01-01,7
2024-02-01,2
2024-03-01,7
2024-04-01,4
2024-05-01,5
2024-06-01,5
2024-07-01,2
2024-08-01,2
2024-09-01,2
2024-10-01,2
2024-11-01,0
2024-12-01,0
2025-01-01,5
2025-02-01,10
2025-03-01,31
2025-04-01,2
2025-05-01,0
2025-06-01,6
2025-07-01,1
2025-08-01,1
