,n_commits
2015-05-01,126
2015-06-01,459
2015-07-01,712
2015-08-01,556
2015-09-01,279
2015-10-01,315
2015-11-01,504
2015-12-01,375
2016-01-01,437
2016-02-01,206
2016-03-01,567
2016-04-01,396
2016-05-01,385
2016-06-01,267
2016-07-01,286
2016-08-01,206
2016-09-01,303
2016-10-01,289
2016-11-01,378
2016-12-01,235
2017-01-01,289
2017-02-01,353
2017-03-01,382
2017-04-01,227
2017-05-01,188
2017-06-01,218
2017-07-01,219
2017-08-01,290
2017-09-01,301
2017-10-01,260
2017-11-01,250
2017-12-01,224
2018-01-01,325
2018-02-01,106
2018-03-01,151
2018-04-01,143
2018-05-01,183
2018-06-01,169
2018-07-01,307
2018-08-01,288
2018-09-01,365
2018-10-01,192
2018-11-01,285
2018-12-01,408
2019-01-01,271
2019-02-01,219
2019-03-01,406
2019-04-01,369
2019-05-01,219
2019-06-01,276
2019-07-01,311
2019-08-01,348
2019-09-01,305
2019-10-01,175
2019-11-01,216
2019-12-01,408
2020-01-01,220
2020-02-01,203
2020-03-01,397
2020-04-01,361
2020-05-01,368
2020-06-01,279
2020-07-01,247
2020-08-01,217
2020-09-01,173
2020-10-01,201
2020-11-01,274
2020-12-01,162
2021-01-01,169
2021-02-01,145
2021-03-01,117
2021-04-01,85
2021-05-01,104
2021-06-01,94
2021-07-01,91
2021-08-01,71
2021-09-01,96
2021-10-01,60
2021-11-01,87
2021-12-01,84
2022-01-01,85
2022-02-01,84
2022-03-01,223
2022-04-01,245
2022-05-01,263
2022-06-01,199
2022-07-01,152
2022-08-01,207
2022-09-01,202
2022-10-01,223
2022-11-01,353
2022-12-01,336
2023-01-01,207
2023-02-01,179
2023-03-01,187
2023-04-01,154
2023-05-01,235
2023-06-01,221
2023-07-01,233
2023-08-01,227
2023-09-01,197
2023-10-01,178
2023-11-01,239
2023-12-01,170
2024-01-01,185
2024-02-01,111
2024-03-01,147
2024-04-01,184
2024-05-01,138
2024-06-01,152
2024-07-01,174
2024-08-01,143
2024-09-01,128
2024-10-01,93
2024-11-01,116
2024-12-01,117
2025-01-01,138
2025-02-01,100
2025-03-01,86
2025-04-01,88
2025-05-01,69
2025-06-01,68
2025-07-01,82
2025-08-01,73
