,n_commits
2003-11-01,2
2003-12-01,0
2004-01-01,0
2004-02-01,0
2004-03-01,0
2004-04-01,0
2004-05-01,0
2004-06-01,0
2004-07-01,11
2004-08-01,0
2004-09-01,0
2004-10-01,0
2004-11-01,0
2004-12-01,0
2005-01-01,0
2005-02-01,26
2005-03-01,14
2005-04-01,29
2005-05-01,25
2005-06-01,14
2005-07-01,22
2005-08-01,7
2005-09-01,20
2005-10-01,15
2005-11-01,7
2005-12-01,4
2006-01-01,19
2006-02-01,20
2006-03-01,16
2006-04-01,4
2006-05-01,22
2006-06-01,92
2006-07-01,6
2006-08-01,27
2006-09-01,36
2006-10-01,41
2006-11-01,10
2006-12-01,32
2007-01-01,22
2007-02-01,19
2007-03-01,27
2007-04-01,23
2007-05-01,35
2007-06-01,59
2007-07-01,32
2007-08-01,39
2007-09-01,41
2007-10-01,31
2007-11-01,70
2007-12-01,94
2008-01-01,76
2008-02-01,65
2008-03-01,35
2008-04-01,3
2008-05-01,8
2008-06-01,15
2008-07-01,29
2008-08-01,22
2008-09-01,42
2008-10-01,59
2008-11-01,44
2008-12-01,40
2009-01-01,35
2009-02-01,36
2009-03-01,51
2009-04-01,17
2009-05-01,14
2009-06-01,39
2009-07-01,63
2009-08-01,39
2009-09-01,2
2009-10-01,15
2009-11-01,37
2009-12-01,9
2010-01-01,84
2010-02-01,6
2010-03-01,26
2010-04-01,23
2010-05-01,23
2010-06-01,69
2010-07-01,46
2010-08-01,44
2010-09-01,24
2010-10-01,43
2010-11-01,27
2010-12-01,49
2011-01-01,42
2011-02-01,33
2011-03-01,63
2011-04-01,47
2011-05-01,28
2011-06-01,45
2011-07-01,25
2011-08-01,34
2011-09-01,42
2011-10-01,19
2011-11-01,12
2011-12-01,8
2012-01-01,17
2012-02-01,16
2012-03-01,20
2012-04-01,23
2012-05-01,14
2012-06-01,33
2012-07-01,17
2012-08-01,31
2012-09-01,42
2012-10-01,38
2012-11-01,35
2012-12-01,34
2013-01-01,48
2013-02-01,40
2013-03-01,3
2013-04-01,26
2013-05-01,56
2013-06-01,31
2013-07-01,48
2013-08-01,51
2013-09-01,59
2013-10-01,48
2013-11-01,76
2013-12-01,44
2014-01-01,50
2014-02-01,48
2014-03-01,29
2014-04-01,25
2014-05-01,37
2014-06-01,30
2014-07-01,20
2014-08-01,17
2014-09-01,27
2014-10-01,12
2014-11-01,27
2014-12-01,9
2015-01-01,20
2015-02-01,31
2015-03-01,47
2015-04-01,61
2015-05-01,75
2015-06-01,68
2015-07-01,33
2015-08-01,30
2015-09-01,27
2015-10-01,13
2015-11-01,25
2015-12-01,24
2016-01-01,9
2016-02-01,13
2016-03-01,22
2016-04-01,14
2016-05-01,3
2016-06-01,16
2016-07-01,44
2016-08-01,16
2016-09-01,41
2016-10-01,19
2016-11-01,2
2016-12-01,0
2017-01-01,0
2017-02-01,0
2017-03-01,0
2017-04-01,0
2017-05-01,25
2017-06-01,51
2017-07-01,141
2017-08-01,44
2017-09-01,22
2017-10-01,83
2017-11-01,54
2017-12-01,66
2018-01-01,41
2018-02-01,41
2018-03-01,18
2018-04-01,21
2018-05-01,33
2018-06-01,40
2018-07-01,10
2018-08-01,68
2018-09-01,64
2018-10-01,23
2018-11-01,95
2018-12-01,39
2019-01-01,146
2019-02-01,93
2019-03-01,48
2019-04-01,55
2019-05-01,84
2019-06-01,94
2019-07-01,60
2019-08-01,65
2019-09-01,18
2019-10-01,25
2019-11-01,19
2019-12-01,90
2020-01-01,43
2020-02-01,24
2020-03-01,43
