,n_commits
2000-07-01,2
2000-08-01,138
2000-09-01,135
2000-10-01,149
2000-11-01,187
2000-12-01,237
2001-01-01,175
2001-02-01,109
2001-03-01,155
2001-04-01,165
2001-05-01,186
2001-06-01,198
2001-07-01,131
2001-08-01,209
2001-09-01,200
2001-10-01,261
2001-11-01,238
2001-12-01,201
2002-01-01,120
2002-02-01,155
2002-03-01,316
2002-04-01,230
2002-05-01,240
2002-06-01,283
2002-07-01,226
2002-08-01,334
2002-09-01,217
2002-10-01,425
2002-11-01,525
2002-12-01,369
2003-01-01,491
2003-02-01,306
2003-03-01,472
2003-04-01,351
2003-05-01,281
2003-06-01,367
2003-07-01,419
2003-08-01,317
2003-09-01,327
2003-10-01,373
2003-11-01,323
2003-12-01,378
2004-01-01,250
2004-02-01,410
2004-03-01,525
2004-04-01,279
2004-05-01,601
2004-06-01,740
2004-07-01,414
2004-08-01,851
2004-09-01,705
2004-10-01,719
2004-11-01,958
2004-12-01,893
2005-01-01,1321
2005-02-01,1160
2005-03-01,985
2005-04-01,803
2005-05-01,899
2005-06-01,991
2005-07-01,877
2005-08-01,831
2005-09-01,1103
2005-10-01,688
2005-11-01,744
2005-12-01,615
2006-01-01,1014
2006-02-01,1298
2006-03-01,1222
2006-04-01,1242
2006-05-01,1170
2006-06-01,1184
2006-07-01,815
2006-08-01,1015
2006-09-01,1214
2006-10-01,1218
2006-11-01,1223
2006-12-01,797
2007-01-01,1081
2007-02-01,1007
2007-03-01,1624
2007-04-01,1293
2007-05-01,1183
2007-06-01,1185
2007-07-01,956
2007-08-01,988
2007-09-01,658
2007-10-01,1188
2007-11-01,1216
2007-12-01,681
2008-01-01,591
2008-02-01,863
2008-03-01,825
2008-04-01,567
2008-05-01,376
2008-06-01,270
2008-07-01,282
2008-08-01,615
2008-09-01,424
2008-10-01,859
2008-11-01,610
2008-12-01,596
2009-01-01,483
2009-02-01,781
2009-03-01,683
2009-04-01,444
2009-05-01,472
2009-06-01,422
2009-07-01,339
2009-08-01,321
2009-09-01,695
2009-10-01,979
2009-11-01,803
2009-12-01,871
2010-01-01,634
2010-02-01,838
2010-03-01,1096
2010-04-01,831
2010-05-01,870
2010-06-01,1088
2010-07-01,708
2010-08-01,1008
2010-09-01,872
2010-10-01,1261
2010-11-01,1320
2010-12-01,654
2011-01-01,852
2011-02-01,869
2011-03-01,751
2011-04-01,784
2011-05-01,722
2011-06-01,624
2011-07-01,536
2011-08-01,601
2011-09-01,884
2011-10-01,708
2011-11-01,857
2011-12-01,611
2012-01-01,737
2012-02-01,921
2012-03-01,872
2012-04-01,609
2012-05-01,891
2012-06-01,662
2012-07-01,658
2012-08-01,854
2012-09-01,863
2012-10-01,975
2012-11-01,1185
2012-12-01,686
2013-01-01,732
2013-02-01,1047
2013-03-01,1126
2013-04-01,784
2013-05-01,1052
2013-06-01,601
2013-07-01,521
2013-08-01,607
2013-09-01,474
2013-10-01,788
2013-11-01,640
2013-12-01,452
2014-01-01,592
2014-02-01,644
2014-03-01,582
2014-04-01,446
2014-05-01,583
2014-06-01,702
2014-07-01,633
2014-08-01,633
2014-09-01,519
2014-10-01,489
2014-11-01,495
2014-12-01,497
2015-01-01,496
2015-02-01,790
2015-03-01,938
2015-04-01,770
2015-05-01,757
2015-06-01,850
2015-07-01,796
2015-08-01,604
2015-09-01,783
2015-10-01,538
2015-11-01,547
2015-12-01,434
2016-01-01,580
2016-02-01,548
2016-03-01,553
2016-04-01,438
2016-05-01,597
2016-06-01,449
2016-07-01,336
2016-08-01,615
2016-09-01,508
2016-10-01,457
2016-11-01,641
2016-12-01,430
2017-01-01,476
2017-02-01,530
2017-03-01,667
2017-04-01,487
2017-05-01,797
2017-06-01,877
2017-07-01,483
2017-08-01,735
2017-09-01,847
2017-10-01,898
2017-11-01,1243
2017-12-01,982
2018-01-01,1025
2018-02-01,856
2018-03-01,858
2018-04-01,665
2018-05-01,567
2018-06-01,519
2018-07-01,606
2018-08-01,710
2018-09-01,611
2018-10-01,647
2018-11-01,734
2018-12-01,495
2019-01-01,1071
2019-02-01,878
2019-03-01,700
2019-04-01,922
2019-05-01,826
2019-06-01,629
2019-07-01,797
2019-08-01,670
2019-09-01,618
2019-10-01,548
2019-11-01,743
2019-12-01,481
2020-01-01,549
2020-02-01,485
2020-03-01,619
2020-04-01,590
2020-05-01,684
2020-06-01,637
2020-07-01,729
2020-08-01,642
2020-09-01,716
2020-10-01,606
2020-11-01,835
2020-12-01,539
2021-01-01,575
2021-02-01,602
2021-03-01,705
2021-04-01,771
2021-05-01,589
2021-06-01,685
2021-07-01,600
2021-08-01,585
2021-09-01,585
2021-10-01,598
2021-11-01,812
2021-12-01,379
2022-01-01,605
2022-02-01,467
2022-03-01,545
2022-04-01,582
2022-05-01,411
2022-06-01,471
2022-07-01,323
2022-08-01,474
2022-09-01,665
2022-10-01,380
2022-11-01,583
2022-12-01,392
2023-01-01,469
2023-02-01,512
2023-03-01,577
2023-04-01,339
2023-05-01,303
2023-06-01,384
2023-07-01,195
2023-08-01,322
2023-09-01,417
2023-10-01,252
2023-11-01,469
2023-12-01,195
